Rank,Musica,Artista,Letra
76,Cool,Gwen Stefani," 
It's hard to remember how it felt before
Now I've found the love of my life
Passes, things get more comfortable
Everything is going right

And after all the obstacles
It's good to see you now with someone else
And it's such a miracle that you and me are still good friends
After all that we've been through
I know we're cool
I know we're cool

And we used to think it was impossible
Now you call me by my new last name
Memories seem like so long ago
Time always kills the pain

Remember Harbor Boulevard?
The dreaming days where the mess was made
Look how all the kids have grown
We have changed, but we're still the same
After all that we've been through
I know we're cool
I know we're cool
Yeah, I know we're cool


And I'll be happy for you
If you can be happy for me
Circles and triangles
And now we're hangin' out with your new girlfriend
So far from where we've been
I know we're cool
I know we're cool

C-cool, uh-uh, I know we're cool, uh-uh
I-I know we're cool
C-cool, yeah, I know we're cool
Me and you "
77,Get Back,Ludacris," 
Heads up! (woop, woop) Heads up! (woop, woop)
Here's another one! (another one)
And an-and another one
O-o-oh!

Yeek yeek! (woop, woop) why you all in my ear?
Talking a whole bunch of shit that I ain't trying to hear!
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)
Yeek yeek! (woop, woop) I ain't playing around!
Make one false move, I'll take ya down
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)

Who-o-o!! S-s-so c'mon, c'mon!
Don't get swung on, swung on!
It's the knick knack paddywhack, still ride in Cadillacs
Family off the street! made my homies put the baggies back
Still stacking plaques! (yep!) still action packed! (yep!)
And dough!! I keep it flipping like acrobats!
That's why I pack a mac, that'll crack 'em back
'Cause on my waist there's more Heat than the Shaq Attack
But I ain't speaking about ballin, ballin
Just thinking about brawlin' till y'all start bawlin'
We all in together now, birds of a feather now
Just bought a plane so we changing the weather now
So put your brakes on, caps put your capes on
Or knock off your block, get dropped and have your face flown
'Cause I'll prove it! Scratch off the music!
Like hey, little stupid! Don't make me lose it!!

Yeek yeek! (woop, woop) why you all in my ear?
Talking a whole bunch of shit that I ain't trying to hear!
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)
Yeek yeek! (woop, woop) I ain't playing around!
Make one false move, I'll take ya down
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)

I came (I came) I saw (I saw)
I hit 'em right dead in the jaw (In the jaw)
I came (I came) I saw (I saw)
I hit 'em right dead in the jaw (In the jaw)
I came (I came) I saw (I saw)
I hit 'em right dead in the jaw (In the jaw)
I came (I came) I saw (I saw)
I hit 'em right dead in the jaw (In the jaw)

See, I caught 'em with a right hook, caught 'em with a jab
Caught 'em with an uppercut, kicked 'em in his ass
Sent him on his way 'cause I ain't for that talk!
No trips to the county, I ain't for that walk!
We split like two pins at the end of a lane
We'll knock out your spotlight and put an end to your vain
Put a DTP pendant at the end of yo' chain
Then put the booty of a Swisha at the end of a flame
Yeek yeek! (woop, woop) why you all in my ear?
Talking a whole bunch of shit that I ain't trying to hear!
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)
Yeek yeek! (woop, woop) I ain't playing around!
Make one false move, I'll take ya down
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)

Hey! You want what with me?!
I'mma tell you one time, don't fuck with me!
Get down! 'Cause I ain't got nothing to lose
I'm having a bad day, don't make me take it out on you!
You want what with me?!
I'mma tell you one time, don't fuck with me!
Get down! 'Cause I ain't got nothing to lose
And I'm having a bad day, don't make me take it out on you!

Man! 'Cause I don't wanna do that
I want to have a good time and enjoy my Jack
Sit back and watch the women get drunk as hell
So I can wake up in the morning with a story to tell
I know it's been a lil while since I been out the house!
But now I'm here, you wanna stand around running your mouth?!
I can't hear nothing you saying or spitting, so wassup!
Don't you see we in the club?! Man, shut the fuck up!!
Yeek yeek! (woop, woop) why you all in my ear?
Talking a whole bunch of shit that I ain't trying to hear!
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)
Yeek yeek! (woop, woop) I ain't playing around!
Make one false move, I'll take ya down
Get back, motherfucker, you don't know me like that!
(Get back, motherfucker, you don't know me like that)
Ah! We in the Red Light District!
Ah! We in the Red Light District!
Wh-o-oh! We in the Red Light District!
Ah! We in the Red Light District!
Wh-o-oh! We in the Red Light District!
Wh-o-oh! The Red Light District!
Wh-o-oh! The Red Light District!
Ah, we in The Red Light District "
78,Outta Control,50 Cent," 
Yeah, Shady, Aftermath
I guess you didn't know
I be back for more
Everybody's on the floor
Goin', goin' outta control
Set it off on yo' left, dog
Set it off on yo' right, dog
Set it off
Nigga, I said set it off!
Ha-ha... (Set-Set it off)

Sick with it, boy, better get with it, what?
In the club I get it goin', goin', uh
Just movin' to the music it's on
And the sounds of 50 and D-R-E
Everything's calculated and sound precise
Another move another mill', let's get right a'ight?
Success is my drug of choice, I'm high off life
Feelin' lucky enough to bet it all on the dice
Shorty do what you wanna do, hit the dancefloor
And move how you wanna move, later on
We can cruise if you wanna cruise, it's whatever you want
The fact is I got more than I flaunt, yeah

I do my thang, in the club
Every chance I get, I tear it up
Dance floor jam-packed, look
I got 'em goin', goin' outta control
Set it off on yo' left, dog
Set it off on yo' right, dog
Set it off
Nigga, I said set it off!
Ha-ha... (Set-Set it off)

System thumpin', dancefloor jumpin'
We 30 deep in this bitch, we stuntin'
That's what you get, you in my hood
I thought you understood, you know me
V.I.P., no I.D
Bottles of DP, I do it real B.I.G
Bitches break they neck to be where I be
Take 'em to ecstasy, wit out ecstasy
I'm a chef you need the hit I got the recipe
Doc got the antidote, it's in the drums and the notes
Can you feel it? Em said for me to make you feel it
And remind you that you rockin' with the realest

I do my thang, in the club
Every chance I get, I tear it up
Dance floor jam-packed, look
I got 'em goin', goin' outta control
Set it off on yo' left, dog
Set it off on yo' right, dog
Set it off
Nigga, I said set it off!
(Set-Set it off)
I'm hot boy, I'm burnin' up
I do my thang in the club with the burner tucked
'Til the speakers all blown, we gon' turn it up
And do that damn thang, yeah, do that mayne
Shorty, hit me high then hit me low
Get to poppin' and shakin' that thing on the flo'
A little dose of it, now I want some more
Nobody put that thang on me like that before
I be a fiend for it, it's the way you move
But I ain't payin' for it, 'cause I ain't no fool
If you okay with it, tonight I stay with it
Hit the telly play with it in a major way get it

I do my thang, in the club
Every chance I get, I tear it up
Dance floor jam-packed, look
I got 'em goin', goin' outta control
Set it off on yo' left, dog
Set it off on yo' right, dog
Set it off
Nigga, I said set it off!
(Set-Set it off) "
79,U Don't Know Me,T.I.,"
I'mma tell y'all sucka ass niggas somethin'..
First of all nigga, look'a here dawg..

You mighta seen me in the streets but nigga, you don't know me
When you holla when you speak, remember you don't know me
Save all the hatin' and the plottin', nigga you don't know me
Quit tellin' niggas you my partna, nigga you don't know me
Don't be a groupie, keep it movin', nigga you don't know me
Hey I ain't trippin' pimp, the truth is really, you don't know me
Yeah, you know they call me T.I., but you don't know me
You be hatin' and I see why, cuz you don't know me

I think it's time I made a song for niggas who don't know me
I graduated out the streets, I'mma real O.G
I been trappin', shootin' pistols since I stood four feet
So all you niggas actin' bad, you gon have to show me
You gon make me bring this Chevy to a real slow creep
My niggas hangin' out the window, mouth fulla gold teeth
When the guns start poppin' wonder when it's gone cease
Chopper hit you in' the side an' create a slow leak
We can end the speculation cuz today we gone see
What's the future of a pussy nigga hatin' on me
I give a fuck about the FED's investigation on me
I don't care that they at my shows and they waitin' on me
I'mma keep on flossin', poppin' long as Toomp is on the beat,
Tell police's I ain't stoppin', I'mma keep it in the streets
Contrary to yo beliefs, I'm as real as you can be
Fuck yo thoughts and yo feelings, nigga you don't know me

You mighta seen me in the streets but nigga, you don't know me
When you holla when you speak, remember you don't know me
Save all the hatin' and the plottin', nigga you don't know me
Quit tellin' niggas you my partna, nigga you don't know me
Don't be a groupie, keep it movin', nigga you don't know me
Hey I ain't trippin' pimp, the truth is really, you don't know me
Yeah, you know they call me T.I., but you don't know me
You be hatin' and I see why, cuz you don't know me

Ay, once again let me remind you nigga, you don't know me
So don't be walkin' up and askin' what's the deal on a key
I don't know if you wearin' wires, you could be the police
If I was slangin' blow you couldn't get a O-Z
See me and the P.$.C. fallin' through at a show deep
Police holdin' up the door, cuz they know we tote heat
I just wanna ride wit C, blow dro' in the Fleet
Or with Clay and bout a dozen different bitches in a week
I just wanna chill wit Kuntry and his daddy Freddie G
Ballin' out at anytime, in any store we spend a G
Wanna ball in the Bahamas, courtesy of K.T
Mac Boney got a mil, as well as Dolla D.P
A.K. house on the hill right next to J.G
Every week meet at Philant's restaurant and eat free
Get Inda paid, lil' Greg and B
That's the only shot we got at gettin' cap back on the streets
You mighta seen me in the streets but nigga, you don't know me
When you holla when you speak, remember you don't know me
Save all the hatin' and the plottin', nigga you don't know me
Quit tellin' niggas you my partna, nigga you don't know me
Don't be a groupie, keep it movin', nigga you don't know me
Hey I ain't trippin' pimp, the truth is really, you don't know me
Yeah, you know they call me T.I., but you don't know me
You be hatin' and I see why, cuz you don't know me

You see a nigga hatin' on a G, ask'em what it's gon be
Whachu lookin' at? Pussy nigga, you don't know me
At the club, in the streets, or wherever we should meet
It's choppas choppin', pistols poppin', nigga you don't know me
Ay, you see a nigga hatin' on a G, ask'em what it's gonna be
Whachu lookin' at? Pussy nigga, you don't know me
At the club, in the streets, or wherever we should meet
It's choppas choppin', pistols poppin', nigga you don't know me

You mighta seen me in the streets but nigga, you don't know me
When you holla when you speak, remember you don't know me
Save all the hatin' and the plottin', nigga you don't know me
Quit tellin' niggas you my partna, nigga you don't know me
Don't be a groupie, keep it movin', nigga you don't know me
Hey I ain't trippin' pimp, the truth is really, you don't know me
Yeah, you know they call me T.I., but you don't know me
You be hatin' and I see why, cuz you don't know me "
80,These Words,Natasha Bedingfield," 
My heart
These words are my own
(Uh, yeah, uh)

Threw some chords together
The combination: D-E-F
It's who I am, it's what I do (Yeah, uh)
And I was gonna lay it down for you
I try to focus my attention
But I feel so A-D-D
I need some help, some inspiration (But it's not coming easily)

(Whoa) Tryna find the magic
(Oh) Tryna write a classic (Whoa)
Don't you know, don't you know, don't you know? (Whoa, whoa)
Wastebin full of paper (Whoa)
Clever rhymes, see ya later

These words are my own
From my heart flow (Yeah, uh)
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you (Ah)

Read some Byron, Shelley, and Keats
Recited it over a hip-hop beat
I'm having trouble saying what I mean (Uh)
With dead poets and drum machines
You know I had some studio time booked
But I couldn't find the killa hook
Now you've gone and raised the bar right up
Nothing I write is ever good enough

These words are my own (These words are my own)
From my heart flow (From my heart flow)
I love you, I love you, I love you, I love you
There's no other way (There's no other way)
To better say (Uh)
I love you, I love you, I love you (I love you, I love you)
These words are my own (These words are my own)
From my heart flow (Yeah)
(I love you) I love you, I love you, I love you, I love you (I love you)
There's no other way (There's no other way)
To better say
I love you, I love you, I love you

I'm gettin' off my stage
The curtains pull away
No hyperbole to hide behind
My naked soul exposes (Love you, love you)
Whoa, oh
Whoa, whoa
(Whoa) Tryna find the magic
(Whoa) Tryna write a classic (Uh, yeah)
Wastebin full of paper
Clever rhymes, see you later

These words are my own (These words are my own)
From my heart flow (Don't you know?)
I love you, I love you, I love you, I love you
There's no other way (There's no other way, to better say)
To better say (Yeah, uh, yeah)
I love you, I love you, I love you
These words are my own (These words are my own)
From my heart flow (They are from my heart, yeah)
I love you, I love you, I love you, I love you (I love you)
There's no other way (There's no better way)
To better say (Yeah, uh, yeah)
I love you, I love you, I love you

These words are my own
They're from my heart (My heart)
(Yeah, uh) I love you, I love you
That's all I got to say
Can't think of a better way
And that's all I've got to say (Yeah, uh, yeah)
I love you, is that okay? "
81,Don't Lie,The Black Eyed Peas,"
Yeah
Uh-huh
(La, da, da, da, da)
Sorry, sorry, sorry, sorry

Hey, baby, my nose is getting big
I noticed it be growing when I been telling them fibs
Now you say your trust's getting weaker
Probably cause my lies just started getting deeper
And the reason for my confession is that I learn my lesson
And I really think you ought to know the truth

Because I lied and I cheated and I lied a little more
But after I did it I don't know what I did it for
I admit that I have been a little immature
Fucking with your heart like I was the predator
In my book of lies I was the editor, and the author
I forged my signature
And now I apologize for what I did to ya
'Cause what you did to me, I did to you

No, no, no, no, baby, no, no, no, no, don't lie
'Cause you know, know, know, know
Yeah, you know, know, know, know, you gotta try
So what you gonna do when it all comes out?
When I really see you and what you all are about?
No, no, no, no, baby, no, no, no, no, don't lie
Because you know, you know, you know, you know
You know you gotta try (stop, st-stop, stop, st-stop, stop lying)

She said: I'm leaving — 'cause she can't take the pain
It's hard to continue this love, it ain't the same
Can't forget the things that I've done inside her brain
Too many lies committed, too many games
She feeling like a fool getting on the last train
Trying to maintain but the feeling won't change
I'm sorry for the things that I've done and what I became
Caught up in living my life in the fast lane
Blinded by lights, cameras, you know the fame
I don't know the reason why I did these things

Oh, when I lie and I lie and I lie and I lie
(And now our emotions are drained)
'Cause I lie and I lie, and a little lie, lie
And now your emotions are drained

No, no, no, no, baby, no, no, no, no, don't lie (ooh, no, don't you lie)
'Cause you know, know, know, know
Yeah, you know, know, know, know, you gotta try (got to try, got to try)
What you gonna do when it all comes out? (What you gonna do, say, yeah)
When I really see you and what you all are about?
No, no, no, no, baby, no, no, no, no, don't lie
Because you know, you know, you know, you know
You know you gotta try

Ooh-ooh-ooh-ooh ooh-ooh-ooh
Ooh-ooh-ooh-ooh ooh-ooh-ooh
Ooh-ooh-ooh-ooh ooh-ooh-ooh
Ooh-ooh-ooh-ooh ooh-ooh-ooh
Ooh-ooh-ooh-ooh ooh-ooh-ooh (ba da, ba da, ba ba ba ba)
Ooh-ooh-ooh-ooh ooh-ooh-ooh (ba da da, ba da da, ba da da, ba da da)
Ooh-ooh-ooh-ooh ooh-ooh-ooh (ba da, ba da, ba ba ba ba)
Ooh-ooh-ooh-ooh ooh-ooh-ooh (ba da da, ba da da, ba da da, ba da da)

Yo, I'm lying to my girl
Even though I love her and she all in my world
I give her all my attention and diamonds and pearls
She the one that make me feel on top of the world
Still I'm lying to my girl, I do it

Oh, and I lie and I lie and I lie and I lie (and then I lie)
Till there's not turning back
(I don't know why I lie and I lie)
And I lie and I lie till I don't know who I am
But let me tell myself

No, no, no, no, baby, no, no, no, no, don't lie (don't you lie)
'Cause you know, know, know, know
Yeah, you know, know, know, know, you gotta try (you know, you know you gotta)
What you gonna do when it all comes out?
When I really see you and what you all are about?
No, no, no, no, baby, no, no, no, no, don't lie
No, no, no, no, baby, no, no, no, no

Stop, st-stop, stop, st-stop, stop lying"
82,Get Right,Jennifer Lopez," 
Yeah, woo, yeah
Oh, oh, oh, oh

You're looking just a little too hard at me
Standing just a little too close to me
You're saying not quite enough to me
You're sipping just a little too slow for me
No doubt you play it real cool, homie
Got me thinking what is it you do for me?
Tripping (Tripping) a little more than I should be
So let yourself go and get right with me

I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)

Here I come
Here I come
Here I come
Here I come...

Your lips talking 'bout I, ""Play too much""
Can't a woman take advantage of what she wants?
My hips moving, oh, so slow (So slow)
Bar tab looking like a car note (Car note)
All I need is you here right by my side (Woo)
Take whatever you want, baby, let's ride (Oh)
And whatever you won't do, let me decide
Just put your name on the dotted line

I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right (Yeah)
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)

So much we've got to say, but so little time
And if tonight ain't long enough, don't leave love behind
(Don't leave this love behind)
Baby, take my hand, I'll show you why

I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)
Uh, uh, uh
Uh, uh, uh
Uh, uh, uh, yeah
Yeah, yeah
Yeah, woo

I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)
I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right) "
83,Daughters,John Mayer," 
I know a girl
She puts the color inside of my world
But she's just like a maze
Where all of the walls all continually change
And I've done all I can
To stand on the steps with my heart in my hand
Now I'm starting to see
Maybe it's got nothing to do with me

Fathers, be good to your daughters
Daughters will love like you do
Girls become lovers who turn into mothers
So mothers, be good to your daughters too

Oh, you see that skin?
It's the same she's been standing in
Since the day she saw him walking away
Now she's left
Cleaning up the mess he made

So fathers, be good to your daughters
Daughters will love like you do
Girls become lovers who turn into mothers
So mothers, be good to your daughters too

Boys, you can break
You find out how much they can take
Boys will be strong
And boys soldier on
But boys would be gone without warmth from
A woman's good, good heart

On behalf of every man
Looking out for every girl
You are the God and the weight of her world

So fathers, be good to your daughters
Daughters will love like you do
Girls become lovers who turn into mothers
So mothers, be good to your daughters too

So mothers be good to your daughters, too
So mothers be good to your daughters, too "
84,As Good as I Once Was,Toby Keith," 
She said, ""I've seen you in here before.""
I said, ""I've been here a time or two.""
She said, ""Hello, my name is Bobby Jo
Meet my twin sister Betty Lou
And we're both feeling kinda wild tonight
You're the only cowboy in this place
And if you're up for a rodeo
I'll put a big Texas smile on your face""
I said, ""Girls,""

I ain't as good as I once was
I got a few years on me now
But there was a time back in my prime
When I could really lay it down
And if you need some love tonight
Then I might have just enough
I ain't as good as I once was
But I'm as good once as I ever was

I still hang out with my best friend Dave
I've known him since we were kids at school
Last night he had a few shots
Got in a tight spot hustling a game of pool
With a couple of redneck boys
One great big bad biker man
I heard David yell across the room
""Hey buddy, how 'bout a helping hand?""
I said, ""Dave,""

I ain't as good as I once was
My, how the years have flown
But there was a time back in my prime
When I could really hold my own
But if you wanna fight tonight
Guess those boys don't look all that tough
I ain't as good as I once was
But I'm as good once as I ever was

I used to be hell on wheels
Back when I was a younger man
Now my body says, ""You can't do this boy""
But my pride says, ""Oh, yes you can""

I ain't as good as I once was
That's just the cold hard truth
I still throw a few back, talk a little smack
When I'm feeling bullet proof
So don't double dog dare me now
Cause I'd have to call your bluff
I ain't as good as I once was
But I'm as good once as I ever was
May not be good as I once was
But I'm as good once as I ever was "
85,Girlfight,Brooke Valentine feat. Lil Jon Big Boi," 
Boy stop

It's about to be a girl fight

Uh huh, uh huh Big Boi
(Uh Lil' Jon)

What?

We 'bout to throw them bows
We 'bout to swang them thangs
We 'bout to throw them bows
We 'bout to swang them thangs
It's 'bout to be a (WHAT) girl fight

There she go talkin' her mess
All around town makin' me stress
I need to get off my chest
And if her friend want some then she'll be next
It really ain't all that complicated
Y'all walkin' 'round lookin' all frustrated
Want some, Tex come on let's make it
You actin' real hard but I know your fakin'

I know you really don't wanna listen to this
Really don't know why you talkin' shit
You about to catch one right in ya lip
It's 'bout to be a (WHAT) girl fight
I know you really don't wanna listen to this
Really don't know why you talkin' shit
You about to catch one right in ya lip
It's 'bout to be a (WHAT) girl fight


We on our way to the neighborhood
The reason we comin' is understood
Me and my girls we down to ride
So when ya hear us pull up bring ya ass outside
And if tryin' to call ya cousin and them
Don't forget that I got some of them
I'm 'bout to go real hard, 'bout to swing them thangs
You 'bout to feel elbows all in ya brains

I know you really don't wanna listen to this
Really don't know why you talkin' shit
You about to catch one right in ya lip
It's 'bout to be a (WHAT) girl fight

Oh snap, these bitches they act like cats
In the middle of the dance floor, now they preparing to scrap
They takin' out their scrunchies and pullin' off their Press-Ons
The one on the right is the girlfriend and the one the left is the other
Woman
Someone please call security
These girls too purty, to get down to the nitty titty
I mean the nitty gritty, I mean her titties pretty
I'm trippin' bein' silly willy
Man go on let them hoes fight


Don't act like you dont know
We break upside ya dome
So be quick enough to block ya dome
And you won't be talkin' that no more
Don't act like you dont know
We break upside ya dome
So be quick enough to block ya dome
And you won't be talkin' that no more
Bitch come outside
Subliminal
Don't act like you don't see me
It's about to be a... Girlfight! "
86,Lose My Breath,Destiny's Child," 
Hit me!

Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha

Ooh, I put it right there, made it easy for you to get to
Now you wanna act like ya don't know what to do
After I had done everything that you asked me
Grabbed you, grind you, liked you, tried you
Move so fast, baby, now I can't find you
Ooh, I'm startin' to believe that I'm way too much for you
All that talk, but it seems like you can't come through
All them nights like you could satisfy me
Now I see where believin' you got me
Gave you the wheel, but you can't drive me

Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha

Ooh, two things I don't like when I tryin' to get my groove
Is a partner that meets me only halfway and just can't prove
Take me out so deep when you know you can't swim
Need a lifeguard and I need protection
To put it on me deep in the right direction
Do you understand the facts that I'm tryin' to give to you?
You movin' so slow like you just don't have a clue
Didn't mama teach you to give affection?
I know the difference from a man and an adolescent
It ain't you, boo, so get to steppin'

Can you keep up? (Ooh)
Baby boy, make me lose my breath (My breath)
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha"" (Ha, ha)
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha
Can you keep up? (Ooh)
Baby boy, make me lose my breath
Bring the noise, make me lose my breath (My breath)
Hit me hard, make me lose my ""ha, ha"" (Ha, ha)
Can you keep up? (Yeah)
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha (Ooh)
If you can't make me say, ""Ooh""
Like the beat of this drum
Why you ask for some?
You ain't really want none
If you can't make me say ""Ooh"" (Ooh, ooh)
Like the beat of this groove
You don't have no business in this
Here's your papers, baby, you are dismissed (Woo)

Come on
Breathe with me
Ha, ha
Darkchild
Come on, let's go

Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha "
87,Ordinary People,John Legend," 
Oh, oh, oh, oh

Girl, I'm in love with you
But this ain't the honeymoon
We're passed the infatuation phase
We're right in the thick of love
At times we get sick of love
It seems like we argue every day
I know I misbehaved
And you've made your mistakes
And we both still got room left to grow
And though love sometimes hurts
I still put you first
And we'll make this thing work
But I think we should take it slow

We're just ordinary people
We don't know which way to go
'Cause we're ordinary people
Maybe we should take it slow

Take it slow, oh-oh, this time we'll take it slow
Take it slow, oh-oh, this time we'll take it slow

This ain't a movie, no
No fairytale conclusion, y'all
It gets more confusin' every day, oh
Sometimes it's Heaven sent
Then we head back to Hell again
We kiss, then we make up on the way
I hang up, you call
We rise and we fall
And we feel like just walkin' away
As our love advances
We take second chances
Though it's not a fantasy
I still want you to stay

We're just ordinary people
We don't know which way to go
'Cause we're ordinary people
Maybe we should take it slow

Take it slow, oh-oh, this time we'll take it slow
Take it slow, oh-oh, yeah, this time we'll take it slow
Take it slow
Maybe we'll live and learn
Maybe we'll crash and burn
Maybe you'll stay, maybe you'll leave, maybe you'll return
Maybe another fight
Maybe we won't survive
Maybe we'll grow, we'll never know
Baby, you and I

We're just ordinary people
We don't know which way to go, yeah, hey
'Cause we're ordinary people
Maybe we should take it slow, hey, hey
We're just ordinary people
We don't know which way to go
'Cause we're ordinary people
Maybe we should take it slow

Take it slow, oh-oh, this time we'll take it slow
Take it slow, oh-oh, this time we'll take it slow
Take it slow, slow
This time we'll take it slow
Take it slow, oh
This time we'll take it slow "
88,We Be Burnin',Sean Paul,"
Smokin' on that Cali Kush, my boy sells it by the bush
I'm packin' heat with the .45 magnum in my belt
Shawty lookin' so fine, wish I could've felt
When I drugged the bitch, the drug I could've melt
I'm feelin' so fine in the back of my Hummer
Ridin' down a main street, I'm stuntin' like a winner
I've been in the running for a long time
I feel it's safe to say that DPalm can bust a bomb rhyme
When I write down a verse, there ain't no controversy
Look at your bitch, she's fifteen, call that statutory
Smokin' on Arabian shit, don't you know? the good stuff
The smoke hit the back of your throat, the shit is rough
Told you suckers, DPalm gonna murder this investigation
Who's the next bad rapper? Turnin' on a mutilator
Fry you bitches up in, what is called frialator
I worked at fast food, don't fuck with what I'm sayin'
I don't wanna be the next rapper on TV
I just wanna be me, enough about succeeding
Smokin' spliffs and we be hittin' that Mauwie Wowie shit
Drinkin 'til we daze-y, knockin' back down shots of Bacardi

Parental advisory stickers all over my merchandise
Like I was gonna put a ""Fuck you"" in front of my merchants' eyes
Who the fuck is Dana Carvey? I'm the master of disguise
Get as high as I am right now, and you'll be clappin' in the skies
Don't be foolish, that plot's kinda like the flick ""Mission: Impossible""
Your homeboy's sayin' shit that got me actin' kinda pausible
(Pause) That's A.K.A. for actin' gay
Concoct your own acronym for ""Prez is gonna spray""
Best believe me, I'll do it, my words are the truest
And I will throw some shit that leaves you lyin' in your fluids
Young Money co-signer, please free Weezy
So we can be broadcast live, like cable TV
I'm new to this league, but great like John Wall
We be burnin', Sean Paul, hard to kill, Steven Seagal
We goin' in, like a robber, hide your toddler
Windows we smash 'em, TVs we grab 'em, don't holler
No problems, solutions we got 'em
Melt your head off in layers, like a human Gobstopper
Orville poppin', Smith & Wes Glockin'
And we treat red lights like bed nights, and we ain't stoppin'"
89,Just the Girl,The Click Five," 
She's cold and she's cruel
But she knows what she's doin'
She pushed me in the pool
At our last school reunion
She laughs at my dreams
But I dream about her laughter
Strange as it seems
She's the one I'm after

'Cause she's bittersweet
She knocks me off of my feet
And I can't help myself
I don't want anyone else
She's a mystery
She's too much for me
But I keep comin' back for more
She's just the girl I'm lookin' for

She can't keep a secret
For more than an hour
She runs on one-hundred proof attitude power
And the more she ignores me
The more I adore her
What can I do?
I'd do anything for her

'Cause she's bittersweet
She knocks me off of my feet
And I can't help myself
I don't want anyone else
She's a mystery
She's too much for me
But I keep comin' back for more
She's just the girl I'm lookin' for

And when she sees it's me
On her caller ID
She won't pick up the phone
She'd rather be alone
But I can't give up just yet
'Cause every word she's ever said
Is still ringin' in my head
Still ringin' in my head
She's cold and she's cruel
But she knows what she's doin'
Knows just what to say
So my whole day is ruined

'Cause she's bittersweet
She knocks me off of my feet
And I can't help myself
I don't want anyone else
She's a mystery
She's too much for me
But I keep comin' back for more
'Cause she's bittersweet
She knocks me off of my feet
And I can't help myself
I don't want anyone else
She's a mystery
She's too much for me
But I keep comin' back for more
Oh, I keep comin' back for more
She's just the girl I'm lookin' for
Just the girl I'm lookin' for
(Just the girl) I'm lookin' for
(She's just the girl) I'm lookin' for
(Just the girl) I'm lookin' for
Just the girl I'm lookin' for "
90,True,Ryan Cabrera," 
I won't talk
I won't breathe
I won't move till you finally see
That you belong with me
You might think I don't look
But deep inside in the corner of my mind
I'm attached to you
Mmmm

I'm weak, it's true
'Cause I'm afraid to know the answer
Do you want me too?
'Cause my heart keeps falling faster

I've waited all my life to cross this line
To the only thing that's true
So I will not hide
It's time to try anything to be with you
All my life I've waited
This is true

You don't know what you do
Everytime you walk into the room
I'm afraid to move

I'm weak, it's true
I'm just scared to know the ending
Do you see me too?
Do you even know you met me?

I've waited all my life to cross this line
To the only thing that's true
So I will not hide
It's time to try anything to be with you
All my life I've waited
This is true

I know when I go
I'll be on my way to you
The way that's true

I've waited all my life to cross this line
To the only thing that's true
So I will not hide
It's time to try anything to be with you
All my life I've waited
This is true "
