Rank,Musica,Artista,Letra
75,Track Star,Mooski," 
Yeah
Man, I ain't, I ain't ever had this happen before, man (I ain't ever had this happen before)
(My heart is breaking) Heart breaks so deep
Heart broke so deep, it broke into a melody like this
My heart is breaking, my heart is—, my heart is aching
Hey, ayy, ayy

She's a runner, she's a track star
She gon' run away when it gets hard
She can't take the pain, she can't get scarred
She hurt anyone that gets involved
Don't wanna commit, why take it this far (Oh why?)
Shе gon' do the race, just not this one (Oh why?)
Lovе is a game, you used to cheer for
When I was down to talk, you weren't here for it
You-ouu-ouu-ouu-ouu (Ooh)
Leave a trail of heartbreak and heartache like its cool (Ooh)
I guess way too late is convenient for you (Ooh)
The dirt you left don't turn into dust, it don't move (Ooh)
It's here waiting for you (Ooh)

Girl, you killing me, you tweakin' hard (Girl, you tweakin')
I asked you what you feel and you don't speak at all (Oh no)
But you go straight to Twitter, you gon' tweet it all (Oh why?)
You must want another nigga to be alarmed (What you want see?)
We were 'posed to fight through the storm
You made a decision, chose the easy one
Say you following your heart, but girl you leaving one
Wanting me to take you back with open reaching arms (And I can't do that, mama)

I-I-I-I-I I'm
Lost for words, let it hurt
(Setting my heart on fire, setting my heart on fire)
I-I-I-I-I
Put you first, showed you your worth
(Gave you whatever you desire, gave you whatever you desire)

She's a runner, she's a track star
She gon' run away when it gets hard
She can't take the pain, she can't get scarred
She hurt anyone that gets involved
Don't wanna commit, why take it this far (Oh why?)
She gon' do the race, just not this one (Oh why?)
Love is a game, you used to cheer for
When I was down to talk, you weren't here for it
You-ouu-ouu-ouu-ouu (Ooh)
Leave a trail of heartbreak and heartache like its cool (Ooh)
I guess way too late is convenient for you (Ooh)
The dirt you left don't turn into dust, it don't move (Ooh)
It's here waiting for you (Ooh)

She run from all of her problems like she in shape for it (Oh)
Hard times, wait for it and then she break for it (And then she break, yeah)
Love don't cost a thing, ashamed how much I paid for it (I'm ashamed)
Love don't cost a thing ashamed how much I gave for it
Heart broken into pieces put tape on it (Woah-woah)
Fragile made out of glass, close the drapes on it (Woah-woah)
Trust issues so deep playing safe on it (Woah-woah)
Will I ever love again or will I stay lonely?
I-I-I-I-I I'm
Lost for words, let it hurt
(Setting my heart on fire, setting my heart on fire)
I-I-I-I-I
Put you first, showed you your worth
(Gave you whatever you desire, gave you whatever you desire)

(She's a runner, runner, runner, runner, runner, runner)
She can't take it, she can't take it
Oh-oh, yeah "
76,Time Today,Moneybagg Yo," 
I just looked at my wrist, I got time today
Fuck it, I'm crossin' a line today

The hate be so real, the love be fake
Be bumpin' they gums and bumpin' my tape
Don't go against me, then ask for my help
Go get out your feelings and get it yourself
Might got the same shoes, but you ain't gon' step (Nope)
The shit that you just put out, you could've kept, yep
She got a nigga, he gotta share (Why?)
You can't compete when you can't compare (Period)
She ate the dick through my underwear (Uh)
Got up and got hеrself outta there
I see thеy put me on memes and things
Don't speak on my life without knowin' the real
Eight figures a year, what it cost me to live
Don't hold it, just say what you feel but
Watch your mouth 'fore I fly out your bitch (Where?)
To a place that she didn't know exist (Gone)
Mediterranean, water my wrist (Bitch)
Keeping 'em pissed, how I'm talkin' my shit
Six-figure check for a show, man, I'm lit (Lit)
Let's celebrate now my bag legit (Go)
These niggas with me with whatever I'm with (Yeah)
Didn't know who did it, got everybody hit, bitch (Brr)

I don't like niggas, I don't like bitches
I don't like nobody (Nobody, Nobody)
We can get gangsta, we can keep it cordial
How you wanna go 'bout it? (How you wanna do it?)
I don't backtrack, man, fuck that, I don't miss nobody (I don't miss nothin')
Left it on seen, I ain't write back, I don't trust nobody (Period)

I just looked at my wrist, I got time today
Fuck it, I'm crossin' a line today

These bitches'll cry and be lyin' in your face (Facts)
Slicker than us, gotta know how they play
If the money wasn't straight, she wouldn't be here today
Ain't it man, sure know what to say
You ain't me so it's hard to relate (What?)
How much cash I fuck off every day? (Big Bagg)
Don't play with me, baby, go play with your pussy
You seen him in person these niggas be shooken
A huncho, it cost you a Quavo to book me
I'm worth it, the proof in the pudding
Surrounded by bitches (Four of 'em)
I'm lookin' like William but they ain't my girlfriends (Nah)
Bruh, I'ma spin on your block, back to back when I finish it, look like the world end (Dawg)
I ain't ask for it, they did it to me (What?)
Niggas exposin' they hands for free
Get caught in the middle, that's bullseye (Get it too)
You got hit but we was targetin' he (Him)
Poppin' my shit with a capital P (Caps)
SRT, Redeye, red key (Vroom)
Might be ugly but my bitch pressure (Bad)
She ain't even sneeze, but still I bless her (Achoo)
I don't like niggas, I don't like bitches
I don't like nobody (Nobody, Nobody)
We can get gangsta, we can keep it cordial
How you wanna go 'bout it? (How you wanna do it?)
I don't backtrack, man, fuck that, I don't miss nobody (I don't miss nothin')
Left it on seen, I ain't write back, I don't trust nobody (Period)

I just looked at my wrist, I got time today
Fuck it, I'm crossin' a line today
I just looked at my wrist, I got time today
Fuck it, I'm crossin' a line today
I just looked at my wrist, I got time today
Fuck it, I'm crossin' a line today "
77,Cry Baby,Megan Thee Stallion," 
Real hot girl shit
(d.a. got that dope)

That ain't DaBaby, that's my baby
Her friends and mom hate me (Go)
Lay down on the bed, do the crybaby (Mmm)
She ain't gave me none of that pussy in a while
She had the boy waitin', I don't mind waitin' (Come here)
Oh, you ain't gon' respond to my texts? (Oh, yeah?)
Want me keep on my diamonds, we sex? (What's your name?)

Keisha? (Kei), Jasmine? (Jas), Kiera? Megan? (Go)
Lisa? Ashley? (Ashley), Sierra? Sarah?
She got her hands on her knees with her ass in the air, ooh, that lil' bitch a player
If her friends ain't around to record it, she bend over, shake that lil' ass in the mirror
Like goddamn, what a nigga gotta do for your number?
Shawty came through with that head so good, I said fuck it, I ain't usin' no rubber
Way she make that ass bounce, think I love her
Got that ass and that mouth from her mother
Type to make your bae mad, you in trouble
NBA playoffs that ass, it's a bubble
Uh-uh, uh-uh, come here, come here, uh-uh
Throw that ass back, come here, come here

That ain't DaBaby, that's my baby
Her friends and mom hate me (Go)
Lay down on the bed, do the crybaby (Go)
She ain't gave me none of that pussy in a while
She had the boy waitin', I don't mind waitin'
Oh, you ain't gon' respond to my texts? (Oh, yeah?)
Want me keep on my diamonds, we sex? (What's your name?)

(Wah, wah, wah, wah) Real hot girl shit (Ayy, ayy, ayy, ayy)
Lay on my stomach, toot it up, do the crybaby (Crybaby)
Look back, hold it open, now he annihilated (Yeah)
Moaning like a bitch when he hit this pussy
Damn, he probably wanna wear my hoodie (Ah)
Choke me, spank me, look at me, thank me (Thank me)
If I give it to another nigga, he'll hate me (He'll hate me)
Spit, slurp, give him that work
Fell too fast for me, now the nigga hurt
Deeper, deeper, I need a reaper
Thought I was in trouble how he tearin' them cheeks up
Keep me a freak, who the flavor of the week?
If I make up the rules, then I don't think it's cheatin'
Jordan, Tommy, Timothy, Daniel (Which one?)
Might let Jonathan bring in Sarah (Come here, Sarah)
Bitch tryna brag about taking my man (Huh?)
Hah, I needed me a nigga off my hands (Hahahaha)
Uh-uh, don't fuck me like that, fuck me like this, yeah, ayy
His friends and his dad hate me (Yeah)
I broke his lil' heart, he a crybaby (Wah-wah-wah)
If I ain't let him hit the pussy by now
Then that nigga lame if he still waitin'  (Ah, ah, ah)
I ain't even save your number (Nope)
So no, I can't reply to no text (No text)
I make him cry 'bout the pussy, hmm
Probably why my shit so wet (Ah, ah, ah, ah, wah, wah, wah) "
78,All I Want for Christmas Is You,Mariah Carey," 
I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you, yeah

I don't want a lot for Christmas
There is just one thing I need (And I)
Don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace (Ah)
Santa Claus won't make me happy
With a toy on Christmas Day

I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
All I want for Christmas is you
You, baby

Oh, I won't ask for much this Christmas
I won't even wish for snow (And I)
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick (Ah)
I won't even stay awake to
Hear those magic reindeer click

'Cause I just want you here tonight (Ooh)
Holding on to me so tight (Ooh)
What more can I do?
Oh baby, all I want for Christmas is you
You, baby

Oh, all the lights are shining
So brightly everywhere (So brightly, baby)
And the sound of children's
Laughter fills the air (Oh, oh yeah)
And everyone is singing (Oh yeah)
I hear those sleigh bells ringing (Oh)
Santa, won't you bring me the one I really need? (Yeah, oh, oh)
Won't you please bring my baby to me?
Oh, I don't want a lot for Christmas
This is all I'm asking for (Ah)
I just wanna see my baby
Standing right outside my door

Oh, I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
Oh baby, all I want for Christmas is you

You, baby
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (Ah, oh, ah, oh)
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (All I really want, baby, ooh)
All I want for Christmas is you, baby (All I want, all I really want is you) "
79,No More Parties,Coi Leray," 
Yeah
They wan' eat off my plate (Eat off my plate, eat off my plate)
They wanna eat off me (Eat off me, eat off me)
When I had my vision, you couldn't see it (Couldn't see it)

I'm off to better things
I'm only doing shit that's gonna make me elevate (Elevate, elevate)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
It's so mhm
They ask, ""how I get that ooh""?

I'm too busy getting this money, counting this cheddar (Counting this cheddar)
My daddy let me down, but I promise you, I won't let up (I won't lеt up)
I wanna say fuck that man but the shit won't make me bеtter (Make me better)
Me and my brother still beefin' right now, 'cause he ain't get that letter
Numb to the pain
Yeah, and I'm like yeah
Fuck everybody, yeah, I can't trust nobody
I ain't even really tryna party
Don't invite me to no party

Bitch, pull-up in that mhm
It's so mhm (Mhm)
They ask, how I get that ooh?
I'm a hustla', baby (Yeah)
You must not know me, baby (Know me baby, know me baby)

I'm off to better things
I'm only doing shit that's gonna make me elevate (Elevate, elevate)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
It's so mhm
They ask, ""how I get that ooh""?

C-c-c-can't worry bout nobody, gotta worry about my business (Bout my business)
Don't bring them niggas around me, I don't know they intentions (They intentions)
Don't wanna fall In love 'cause these lil' niggas trippin' (Trippin', trippin')
Why I stay out the way, gotta make sure I keep my distance
Why-why-why they wanna hate me?
This shit crazy (Crazy)
She mad I took her nigga, ooh
That's my bussit baby, ooh, yeah
You must not know me baby (Know me baby, know me, know me, know me)
Hehehe

I'm off to better things
I'm only doing shit that's gonna make me elevate (Elevate)
Only want people around that's gonna make me better
Bitch, pull up in that mhm
It's so mhm (Mhm)
They ask ""how I get that ooh""?
Bitch pull-up in that mhm
It's so mhm (Mhm)
They ask ""how I get that ooh""? "
80,What's Your Country Song,Thomas Rhett,"
Did you grow up on a tractor?
Did your daddy let you drive?
Are you whiskey bent and hell bound?
Even though your mama tried
Did you cruise down a backroad
With your Dixieland Delight?
Are you on the Chattahoochee
On a barefoot blue jean night?

Everybody got a small town anthem
Everybody got a story to tell
Everybody got a hallelujah
Everybody been through a little hell
When you're rolling down a two-lane highway
And you turn your radio on
Tell me which one hits you, baby
Yeah, what's your country song?
Yeah, what's your country song?

Do your exes live in Texas?
Are you so lonesome you could cry?
Are you heart-broke 'cause you know
That ain't your truck in her drive?
Are your friends all in low places
Underneath the neon moon?
Were you already country
Back when country wasn't cool?

Everybody got a small town anthem
Everybody got a story to tell
Everybody got a hallelujah
Everybody been through a little hell
When you're rolling down a two-lane highway
And you turn your radio on
Tell me which one hits you, baby
Yeah, what's your country song?
Yeah, what's your country song?

Who's your strawberry wine?
What's your family tradition?
What makes you turn it up?
Makes you raise your cup every time you listen?

Everybody got a small town anthem
Everybody got a story to tell
Everybody got a hallelujah
Everybody been through a little hell
When you're rolling down a two-lane highway
And you turn your radio on
Tell me which one hits you, baby
Yeah, what's your country song?
Yeah, what's your country song? "
81,One Too Many,Keith Urban," 
Yeah, yeah

I don't remember much about last night
Woke up on a couch sun-rise
Saw the living room
Through these bloodshot eyes of mine, cold sober
You didn’t like that I came home late
4 AM but it's a Friday, babe
And I've been working hard
Can't you give me some space 'stead of shouting out, ""Oh my God""?

Oh-oh, ooh-yeah
Oh-oh, ooh-yeah
I go out with some new friends
But it just makes me miss you more, more

I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
And I keep second guessing, where did I go wrong?
I know I'm proud
But I've had one too many
Come take me home

So now I'm the one that's crying
I didn't wanna call 'cause I didn't wanna fight
I swear that I was trying, yeah
But everybody falls when their head's a little high
And I've never meant to get so out my mind
With you playing cool, just pretending it's fine
Oh, we've been 'round, 'round, 'round this
Too many times before

Oh-oh, ooh yeah
Oh-oh, ooh yeah
I go out with some new friends
But it just makes me miss you more, more

I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
And I keep second guessing, where did I go wrong?
I know I'm proud
But I've had one too many
Come take me home

I don't know how lucky, how lucky I am, I am, I am, no
I guess sometimes I should give more of a damn, a damn, a damn about you
I don't know how lucky, how lucky I am, I am, I am, no
I know we're both stubborn
Push each other's buttons
I'd rather do it with you, but...
I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
I spend all my money drinking on my own, yeah
In this bar, just sat here staring at my phone
And I keep second guessing, where did I go wrong?
I know I'm proud
But I've had one too many, come take me home

Come take me home
Yeah, I've had one too many "
82,Arcade,Duncan Laurence," 
A broken heart is all that's left
I'm still fixing all the cracks
Lost a couple of pieces when
I carried it, carried it, carried it home
I'm afraid of all I am
My mind feels like a foreign land
Silence ringing inside my head
Please, carry me, carry me, carry me home

I've spent all of the love I saved
We were always a losing game
Small-town boy in a big arcade
I got addicted to a losing game

Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game

How many pennies in the slot?
Giving us up didn't take a lot
I saw the end 'fore it begun
Still I carried, I carried, I carry on

Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game
Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game

I don't need your games, game over
Get me off this rollercoaster

Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game
Oh-oh-oh-oh, oh-oh-oh-oh
All I know, all I know
Loving you is a losing game "
83,Yonaguni,Bad Bunny," 

Yeah-yeah-yeah-yeah
Yeah-yeah-yeah-yeah-yeah-yeah
Yeah-yeah-yeah-eh, yeah

Una noche más y copas de más
Tú no me dejas en paz, de mi mente no te vas

Aunque sé que no debo, ey
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, oh
Aunque sé que no debo, ey
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, ey

No me busque' en Instagram, mami, búscame en casa
Pa' que vea' lo que pasa, ey
Si tú me prueba', te casa', ey
Ese cabrón ni te abraza
Y yo loco por tocarte
Pero ni me atrevo a textearte
Tú con cualquier outfit la parte'
Mami, tú ere' aparte
Shorty, tiene' un culo bien grande, eh
De-Demasia'o grande
Y yo lo tengo estudia'o, ya mismo me gradúo
Y en la cara me lo tatúo
Vi que viste mi story y subiste una pa' mí
Yo que me iba a dormir, ey
En la disco habían mil
Y yo bailando contigo en mi mente

Aunque sé que no debo
Pensar en ti, bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego

Si me da' tu dirección, yo te mando mil carta'
Si me da' tu cuenta de banco, un millón de peso'
To'a la noche arrodillado a Dio' le rezo
Pa' que ante' que se acabe el año tú me de' un beso
Y empezar el 2023 bien cabrón
Contigo y un blunt
Tú te ve' asesina con ese mahón (¡Wuh!)
Me matas sin un pistolón
Y yo te compro un Banshee
Gucci, Givenchy
Un poodle, un frenchie
El pasto, lo' munchie'
Te canto un mariachi
Me convierto en Itachi, eh

Yeah-yeah-yeah-yeah
Bad Bunny, baby, bebé
Bad Bunny, baby, bebé
今日はセックスしたい
でもあなたとだけ
どこにいますか？
どこにいますか？
今日はセックスしたい
でもあなたとだけ
どこにいますか？
どこにいますか？Eh "
84,Good Time,Niko Moon," 
We just tryna catch a good time
Even if it takes all night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singin' ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Eighty degrees and the sun ain't even out
We got a spot a couple miles outta town
When that moon comes up, you know what's goin' down
We got them foldin' chairs leanin' way back
No other plans other than relax
We ain't worried 'bout tomorrow from where we at

We just tryna catch a good time
Even if it takes all night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singing ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Way down here, we all got that Southern drawl
Take our time when we talkin', ""Hey Y'all""
Yeah, it don't take much for us to have it all (That's right)
Something 'bout a night this clear
Makes your problems disappear
We just gonna stay right here and let the world go by

We just tryna catch a good time
Even if it takes all night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singing ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time

Something 'bout a night this clear
Makes your problems disappear
So we just gonna stay right here and let the world go by

We just tryna catch a good time
Even if it takes all night, al night
Pass that bottle 'round the campfire
Sippin' apple pie moonshine, sippin' apple pie moonshine
Yeah, we pickin' on them guitars just right
Everybody singing ""Dixieland Delight""
Like a bobber on a wet line
We just tryna catch a good time
Tryna catch a good time (Good time)
Good time
Tryna catch a good time
Good time
Yeah, we try to catch a good time (Good time)
Good time (Good time)
Tryna catch a good time (Good time, baby)
Good time
Aw, I think I got a bite "
85,If I Didn't Love You,Jason Aldean & Carrie Underwood,"
I wouldn't mind bein' alone
I wouldn't keep checkin' my phone
Wouldn't take the long way home
Just to drive myself crazy
I wouldn't be losin' sleep
Rememberin' everything
Everything you said to me
Like I'm doin' lately

You, you wouldn't be all
All that I want
Baby, I could let go

If I didn't love you I'd be good by now
I'd be better than barely gettin' by somehow
Yeah, it would be easy not to miss you
Wonder about who's with you
Turn the want you off whenever I want to
If I didn't love you
If I didn't love you

I wouldn't still cry sometimes
Wouldn't have to fake a smile
Play it off and tell a lie
When somebody asked how I've been
I'd try to find someone new (Someone new)
It should be somethin' I can do (I can do)
Baby, if it weren't for you
I wouldn't be in the state that I'm in

Yeah, you
You wouldn't be all
All that I want
Baby, I could let go

If I didn't love you I'd be good by now
I'd be better than barely gettin' by somehow
Yeah, it would be easy not to miss you
Wonder about who's with you
Turn the want you off whenever I want to
If I didn't love you
If I didn't love you (Oh, if I didn't love you)

It wouldn't be so hard to see you
Know how much I need you
Wouldn't hate that I still feel like I do
If I didn't love you (Oh, if I didn't love you)
If I didn't love you (Hmm, mm-hmm)

If I didn't love you I'd be good by now
I'd be better than barely gettin' by somehow
Yeah, it would be easy not to miss you
Wonder about who's with you
Turn the want you off whenever I want to
If I didn't love you (Yeah)
If I didn't love you (Oh, if I didn't love you)
If I didn't love you (If I didn't love you)
If I didn't love you"
86,Knife Talk,Drake ," 
I gotta feed the streets, my pistol gon' bleed the streets
Ski mask on my face, sometimes you got to cheat
To stay ahead in this bitch-ard (Gang), drank syrup like it's liquor
Street life'll have you catchin' up to God quicker (Yeah, gang)
Sticker, AK-40 to your liver
Let the chopper bang on you like a Blood or a Cripper (Gang)
Flipper, so much bread, I'm a gymnast
Made so much money off of dummies, off of dummies (Yeah, gang)

I'm mister body catcher (Gang), Slaughter Gang soul snatcher
Ain't no regular F-150, this a fuckin' Raptor (Yeah, gang)
No capper, street nigga, not a rapper
Chopper hit him and he turned into a booty clapper (Gang)
Smith & Wesson, I'm 4L Gang reppin'
We done baptizеd more niggas than the damn revеrend (Yeah, gang)
Kappa Alpha, me and my gang, we do all the steppin'
Who you checkin'? This FN shoot East to West End (Gang)

Yeah
I heard Papi outside
And he got the double-R droppy outside
Checked the weather and it's gettin' real oppy outside
I'ma drop this shit and have these pussies droppin' like some motherfuckin' flies
Type of nigga that can't look me in the eyes
I despise
When I see you, better put that fuckin' pride to the side
Many times, plenty times, I survived
Beef is live, spoiler alert, this nigga dies

Keep blickies, and you know the weed sticky
My finger itchy, the Glock like to leave hickeys
Your shooters iffy, a street punk could never diss me
I come straight up out the 6, and we don't spare sissies

I fuck with her, and fuck with her, and her
I hit up err, tell him do the err, for sure
Voodoo curse, it got him while I flew to Turks
Know the dogs had to hit them where we knew it hurts

Gang shit, that's all I'm on (Yeah)
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on

Let it bang, bang, let it bang, bang
'Til his brains hang and his mama sang
And the pastor sang (Woo) and them bullets sang (Yee)
And them choppers sang (Yee) and the choir sang
I'm on everything
Jacob charged me four-fifty for a tennis chain
US Open, had it on us at the tennis game
Tell the coach don't take me out, I like to finish games
And my pen insane, am I menacin'?
There's like eighty of us now, that's the scary thing
Shit they doin' on that other side embarrassing
We in Paris with it, hundred carats with it
All this shit is for my son, 'cause he's inheritin' it

If Young Metro don't trust you I'm gon' shoot you
Gang
Metro

Gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on
Nigga, gang shit, that's all I'm on
Gang shit, that's all I'm on, yeah "
87,POV,Ariana Grande,"
It's like you got superpowers
Turn my minutes into hours
You got more than 20/20, babe
Made of glass, the way you see through me
You know me better than I do
Can't seem to keep nothing from you
How you touch my soul from the outside
Permeate my ego and my pride

I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me (Trust me)
The way that you trust me (Trust me)
Ooh, 'cause nobody ever loved me like you do
I'd love to see me from your point of view

I'm gеtting used to receiving
Still gеtting good at not leaving
I'ma love you even though I'm scared (Oh, scared)
Learnin' to be grateful for myself (Oh, oh, oh)
You love my lips 'cause they say the
Things we've always been afraid of
I can feel it startin' to subside
Learnin' to believe in what is mine

I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me (Trust me)
The way that you trust me (Trust me)
Ooh, 'cause nobody ever loved me like you do
I'd love to see me from your point of view

I couldn't believe it or see it for myself
Know I be impatient
But now I'm out here, fallin', fallin'
Frozen, slowly thawing, got me right
I won't keep you waitin', waitin'
All my baggage fadin' safely (My baggage fadin')
And if my eyes deceive me
Won't let them stray too far away

I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me, ooh (Trust me)
The way that you trust me, baby (Trust me)
'Cause nobody ever loved me like you do
I'd love to see me from your point of view (Oh)
Yeah "
88,Just the Way,Parmalee & Blanco Brown," 
I love you just the way God made you
Girl, he don't make mistakes
What you call your imperfections
I call beautiful babe
Tell em Blanc

The way your hair’s in a mess in the morning when you open your eyes
The way an hour goes by when you say that you'll be ready in five
(Yeah, uh)
The little dimple on the side of your smile  when you're laughing at a movie that you’ve seen about a thousand times
You know girl that I can't lie

I love you just the way God made you
Girl, He don't make mistakes
What you call your imperfections
I call beautiful babe
So let my eyes be your mirror
And you're bound to see it too
'Cause I was made for lovin'
Just the way God made you
God made you
(Just the way, just the way, just the way, just the way God made you)
God made you
(Just the way, just the way, just the way, just the way God made you)

Yeah, the flush in your cheeks when you're mad, but you say that you're not (Yeah)
And the shape of the face that you make when you’re taking a shot (Taking a shot)
The little white lie that you told the security guard
At the hotel pool when we got caught
Yeah, I was thinking girl you never looked so hot
(You never looked so hot)

I love you just the way God made you
Girl He don’t make mistakes
What you call your imperfections
I call beautiful babe
So let my eyes be your mirror
And you're bound to see it too
’Cause I was made for lovin'
Just the way God made you
God made you
(Just the way, just the way, just the way, just the way God made you)
God made you
(Just the way, just the way, just the way, just the way God made you)

Girl I ain't ever gonna try to change ya (Come on)
My masterpiece, my Mona Lisa and I need ya
To stay just the way God made ya
(Just the way, just the way, just the way, just the way God made you)
Just the way God made ya
(Just the way, just the way, just the way, just the way God made you)
I love you just the way God made you
Girl He don't make mistakes
What you call your imperfections
I call beautiful babe
So let my eyes be your mirror
And you’re bound to see it too
'Cause I was made for lovin'
Just the way God made you
God made You
(Just the way, just the way, just the way, just the way God made you)
God made You
(Just the way, just the way, just the way, just the way God made you)
God made You
(Just the way, just the way, just the way, just the way God made you)
God made You
(Just the way, just the way, just the way, just the way God made you) "
89,Take My Breath,The Weeknd,"
Yeah, yeah, yeah

I saw the fire in your eyes
I saw the fire when I look into your eyes
You tell me things you wanna try (Uh)
I know temptation is the devil in disguise
You risk it all to feel alive, oh yeah
You're offering yourself to me like sacrifice
You said you do this all the time
Tell me you love me if I bring you to the light

It's like a dream what she feels with me
She loves to be on the edge
Her fantasy is okay with me
Then suddenly, baby says

Take my breath away
And make it last forever, babe
Do it now or never, babe (Ah)
Take my breath away
Nobody does it better, babe
Bring me close to—

Want me to hold on to you tight
You pull me closer, feel the heat between your thighs (Uh, say)
You're way too young to end your life (Huh)
Girl, I don't wanna be the one who pays the price

Ooh, it's like a dream what she feels with me
She loves to be on the edge
Her fantasy is okay with me
Then suddenly, baby says

Take my breath away
And make it last forever, babe
Do it now or never, babe (Ah)
Take my breath away
Nobody does it better, babe
Bring me close to heaven, babe (Uh)
Take my breath

Oh, oh-ooh
And they'll see me
Oh-ooh, ooh (Yeah, say)
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh, oh-oh
Oh-oh
Take my breath away (Take my breath away)
And make it last forever, babe
Do it now or never, babe (Ah)
Take my breath away (Take my breath away)
Nobody does it better, babe
Bring me close to heaven, babe (Take my breath)
Take my breath (Take my breath a—, breath away)
(Nobody)
Take my breath (Take my breath a—, breath away)
Nobody does it better, babe
Bring me close to heaven, babe (Uh)
Take my breath "
90,We're Good,Dua Lipa," 
I'm on an island, even when you're close
Can't take the silence, I'd rather be alone

I think it's pretty plain and simple, we gave it all we could
It's time I wave goodbye from the window
Let's end this like we should and say we're good

We're not meant to be, like sleeping and cocaine
So let's at least agree to go our separate ways
Not gonna judge you when you're with somebody else
As long as you swear you won't be pissed when I do it myself
Let's end it like we should and say we're good

No need to hide it, go get what you want
This won't be a burden if we both don't hold a grudge

I think it's pretty plain and simple, we gave it all we could
It's time I wave goodbye from the window
Let's end this like we should and say we're good

We're not meant to be, like sleeping and cocaine
So let's at least agree to go our separate ways
Not gonna judge you when you're with somebody else
As long as you swear you won't be pissed when I do it myself
Let's end it like we should and say we're good

Now you're holding this against me like I knew you would
I'm trying my best to make this easy
So don't give me that look, just say we're good

We're not meant to be, like sleeping and cocaine
(Like sleeping and cocaine)
So let's at least agree to go our separate ways
(To go our separate ways, oh)
Not gonna judge you when you're with somebody else
As long as you swear you won't be pissed when I do it myself
Let's end it like we should and say we're good "
