Rank,Musica,Artista,Letra
74,Breakaway,Kelly Clarkson," 
Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da
Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da

Grew up in a small town
And when the rain would fall down
I'd just stare out my window
Dreamin' of what could be
And if I'd end up happy
I would pray (I would pray)

Trying hard to reach out
But when I tried to speak out
Felt like no one could hear me
Wanted to belong here
But something felt so wrong here
So I prayed (I would pray)
I could break away

I'll spread my wings and I'll learn how to fly
I'll do what it takes 'til I touch the sky
And I'll make a wish, take a chance, make a change
And break away
Out of the darkness and into the sun
But I won't forget all the ones that I love
I'll take a risk, take a chance, make a change
And break away

Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da

Wanna feel the warm breeze
Sleep under a palm tree
Feel the rush of the ocean
Get onboard a fast train
Travel on a jet plane
Far away (I will)
And break away

I'll spread my wings and I'll learn how to fly
I'll do what it takes 'til I touch the sky
And I'll make a wish, take a chance, make a change
And break away
Out of the darkness and into the sun
I won't forget all the ones that I love (I gotta)
Take a risk, take a chance, make a change
And break away

Buildings with a hundred floors
Swinging 'round revolving doors
Maybe I don't know where they'll take me, but
Gotta keep moving on, moving on
Fly away, break away
I'll spread my wings and I'll learn how to fly (Learn how to fly)
Though it's not easy to tell you goodbye
I gotta take a risk, take a chance, make a change
And break away
Out of the darkness and into the sun (Into the sun)
But I won't forget of the place I come from
I gotta take a risk, take a chance, make a change
And break away

Break away
Break away "
75,Why Don't You & I,Santana  Alex Band ,"
Since the moment I spotted you
Like walking 'round with little wings on my shoes
My stomach's filled with the butterflies
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If I said I didn't like it, then you know I'd lied, ooh

But every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

When's this fever gonna break?
I think I've handled more than any man can take
I'm like a love-sick puppy chasing you around
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If said I didn't like it, then you know I'd lied, ooh

Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

Slowly, I begin to realize, this is never gonna end
Right about the same time you walk by
And I say, ""Oh, here we go again, oh""

Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in"""
76,Are You Gonna Be My Girl,Jet," 
Go!

So one, two, three
Take my hand and come with me
Because you look so fine
That I really wanna make you mine
I said, you look so fine
That I really wanna make you mine

Oh, four, five, six
Come on and get your kicks
Now you don't need that money
When you look like that, do ya, honey?

Big black boots, long brown hair
She's so sweet with her get-back stare

Well, I could see you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah
I said, are you gonna be my girl?

So one, two, three
Take my hand and come with me
Because you look so fine
That I really wanna make you mine
I said, you look so fine
That I really wanna make you mine

Oh, four, five, six
Come on and get your kicks
Now you don't need that money
With a face like that, do ya?

Big black boots, long brown hair
She's so sweet with her get-back stare

Well, I could see you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah
I said, are you gonna be my girl?

Oh yeah
Oh yeah
Come on

I could see you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah
Uh, be my girl
Be my girl
Are you gonna be my girl?
Yeah! "
77,100 Years,Five for Fighting," 
I'm fifteen for a moment
Caught in between ten and twenty
And I'm just dreamin'
Countin' the ways to where you are
I'm twenty-two for a moment
And she feels better than ever
And we're on fire
Makin' our way back from Mars

Fifteen, there's still time for you
Time to buy and time to lose
Fifteen
There's never a wish better than this
When you only got a hundred years to live

I'm thirty-three for a moment
I'm still the man, but you see, I'm a they
A kid on the way, babe
A family on my mind
I'm forty-five for a moment
The sea is high
And I'm headin' into a crisis
Chasin' the years of my life

Fifteen, there's still time for you
Time to buy and time to lose yourself within a mornin' star
Fifteen, I'm all right with you
Fifteen
There's never a wish better than this
When you've only got a hundred years to live

Half time goes by, suddenly you're wise
Another blink of an eye, sixty-seven is gone
The sun is getting high, we're moving on...

I'm ninety-nine for a moment
And dyin' for just another moment
And I'm just dreamin'
Countin' the ways to where you are

Fifteen, there's still time for you
Twenty-two, I feel her too
Thirty-three, you're on your way
Every day's a new day
Ooh-ooh, who, ooh-who-who
Ooh-ooh, who, ooh-who-who
Ooh-ooh, who, ooh-who-who, who-who-who
Fifteen, there's still time for you
Time to buy and time to choose, hey fifteen
There's never a wish better than this
When you've only got a hundred years to live "
78,Step in the Name of Love,R. Kelly," 
Many lovers has come, and
Many lovers have gone
Similar to an old fashion song
(A thousand years from now
We'll be still putting it down my baby)
You can change the frame
But the picture remains the same
Similar to the sun after the rain
(Thousand years from now, we'll
Be still puttin' it down my baby)

Baby girl in other words for ever more
I'll be here. (I'll be here)
Cause, my whole has been full of joy every since
You came here...Girl

My whole world goes around
Because you spin me yeah (spin me)
And every time we're done making love girl
You makes me wanna

Some believes in love
And some people don't
Similar to a story, when it's told
A thousand years from now
We'll be still puttin' down my baby
Some have cross the finish line and some gave up
It's like moving a mountain
Love can be just that tough yeah
(A thousand years from now)
(We'll be still putting it down, my baby)
Baby girl in other words for ever more
I'll be here. (I'll be here.)
Cause my whole has been full of joy since
You came here...Girl

My whole world goes around
Because you spin me yeah (spin me)
And every time we're done making love girl
You makes me wanna

Now we gonna play a little game
And this game is for all of those who
Know how to follow the rules of this game. Aight?
Listen. When I sing, I want everybody out there
To do what ever I sing. Aight? Come on
Here we go

Step Step Side to side
Round and round, Dip it now
Separate, bring it back...
Let me see you do the
Love slide
Step Step Side to side
Round and round, Dip it now
Separate, bring it back...
Let me see you do the
Love slide
My whole world goes around
Because you spin me yeah (spin me)
And every time we're done making love girl
You makes me wanna
My whole world goes around
Because you spin me yeah (spin me)
And every time we're done making love girl
You makes me wanna

Listen, Love brought us together
So keep on steppin' because
Love's gonna last forever
Clap in the name of love
Let's step out, hit the club
DJ's rockin' that song for us
If anybody ask, why we're steppin'
Tell them that:
We did it for love
Dedicated to Uncle Henry Love:Thank you!
Ohh, I love you Thank you "
79,Breaking the Habit,Linkin Park," 
Memories consume like opening the wound
I'm picking me apart again
You all assume I'm safe here in my room
Unless I try to start again

I don't want to be the one the battles always choose
'Cause inside, I realize that I'm the one confused

I don't know what's worth fighting for or why I have to scream
I don't know why I instigate and say what I don't mean
I don't know how I got this way, I know it's not alright
So I'm breaking the habit
I'm breaking the habit tonight

Clutching my cure, I tightly lock the door
I try to catch my breath again
I hurt much more than anytime before
I had no options left again

I don't want to be the one the battles always choose
'Cause inside, I realize that I'm the one confused

I don't know what's worth fighting for or why I have to scream
I don't know why I instigate and say what I don't mean
I don't know how I got this way, I'll never be alright
So I'm breaking the habit
I'm breaking the habit tonight

I'll paint it on the walls
'Cause I'm the one at fault
I'll never fight again
And this is how it ends

I don't know what's worth fighting for or why I have to scream
But now I have some clarity to show you what I mean
I don't know how I got this way, I'll never be alright
So I'm breaking the habit
I'm breaking the habit
I'm breaking the habit tonight "
80,Gigolo,Nick Cannon  R. Kelly,"  + (Nick Cannon)
Oh, oh, oh, oh, oh (Oh, uh, haha, Cannon Ball)
Oh, oh, oh, oh, oh (Check it, Kels!)
(Yo nigga we in the club singing this for money, ha!)

I'm a gigolo, spending lot's a dough
You can tell the way wide-body, sitting on vogues
And how I'm shining, wit the fresh, fresh clothes
Always surrounded, by so many (HO!)
I'm a gigolo, always on the go
Every time I turn around, I got another show
In the club, wit about three in a row
Drop in the Six, cause I love them (HO!)

Shorty I, only got one night in town, tell me baby where you down
Bushes we won't beat around, bushes we just eat 'em now
Feeling yo Moschino  blouse, seven jean, Black and Lebanese
Head to her knees, please if you ever need a bastard remember me
Just rock to the melody, I got you in bed wit me
I thought you would never leave
You wanna name me, like Amerie
Know the chain freeze wrist, be the same degrees
Tryna get lil' mami, in that thang of reese
Only getting in for free, if you came wit me
Cause I'mma grown man, not B2K
If I need a Girlfriend, it won't be to-day
No, I'm NOT tryna be ya man, pimp bones in my body
Rock them body-hotty, rock them, like ladi-dadi
Me and Kels on Ducatti's, wanna see you drop it shawty
Oh weee! tryna leave the club, wit a groupie!


Ma I'm busy on tour, ma, you busy on the floor
Ma I'm feeling yo heels, them Christian Dior's
I'm like David Beckham, keep a mean shoe game
But like my favorite records, keep spinning new thangs
Let my hair grow, cause I was looking for a change
Shorty call me the Scare Crow, I'm looking for some brain
In ""The Wiz"", there it go, here it is, where the show
Cause through yo dress, I can see yo drawls
So shorty just shake it, make a round of applause
If you outta Hypnotic, 'nother round at the bar
And when we parking lot pimping, they surrounding the car
No, I'm NOT tryna be ya man, pimp bones in my body
Rock them body-hotty, rock them, like ladi-dadi
Me and Kels on Ducatti's, wanna see you drop it shawty
Oh weee! tryna leave the club
Wit a groupie! wit a groupie!


Mami, when we leave the club, leave wit us
You don't need ya car keys, we gon' fair in the bus
And the way you wear ya jeans, is means to cuss
So DAMN! how you get them on, DAMN! big secrets on her
Throwback chick, hotter than Ms. Vic Damone
This the type of ... I'm on, not picking up the phone
Unless you unblock ya joint, then put on ya coat
Know when to hit, when Nick get in the booth
Come through in something new, wit an invisible roof
Oh the sentence on my necklace seem invisible too
When we do what we do, we can't be visible boo
The last thing I need is lawsuits, all I did is call you
Initiated first move, shorty that was all you
I'm NOT tryna be ya man, pimp bones in my body
Rock them body-hotty, rock them, like ladi-dadi
Me and Kels on Ducatti's, wanna see you drop it shawty, oh weee!
 "
81,Live Like You Were Dying,Tim McGraw,
82,Remember When,Alan Jackson," 
Remember when I was young and so were you
And time stood still and love was all we knew
You were the first, so was I
We made love and then you cried
Remember when

Remember when we vowed the vows
And walked the walk
Gave our hearts, made the start, it was hard
We lived and learned, life threw curves
There was joy, there was hurt
Remember when

Remember when old ones died and new were born
And life was changed, disassembled, rearranged
We came together, fell apart
And broke each other's hearts
Remember when

Remember when the sound of little feet
Was the music
We danced to week to week
Brought back the love, we found trust
Vowed we'd never give it up
Remember when

Remember when thirty seemed so old
Now lookn' back it's just a steppin' stone
To where we are, where we've been
Said we'd do it all again
Remember when

Remember when we said when we turned gray
When the children grow up and move away
We won't be sad, we'll be glad
For all the life we've had
And we'll remember when

Remember when
Remember when "
83,Everytime,Britney Spears," 
Notice me
Take my hand
Why are we
Strangers when

Our love is strong?
Why carry on without me?

Every time I try to fly, I fall
Without my wings, I feel so small
I guess I need you, baby
And every time I see you in my dreams
I see your face, it's haunting me
I guess I need you, baby

I make believe
That you are here
It's the only way
I see clear

What have I done?
You seem to move on easy

And every time I try to fly, I fall
Without my wings, I feel so small
I guess I need you, baby
And every time I see you in my dreams
I see your face, you're haunting me
I guess I need you, baby

I may have made it rain
Please forgive me
My weakness caused you pain
And this song's my sorry

Ooh

At night, I pray
That soon your face will fade away

And every time I try to fly, I fall
Without my wings, I feel so small
I guess I need you, baby
And every time I see you in my dreams
I see your face, you're haunting me
I guess I need you, baby "
84,Southside,Lloyd  Ashanti," 
Tell ya daddy stop his hating
Cause I be wearing braids and rocking jerseys daily
But that don't mean I'm thuggin' though
He don't want me with you
But I ain't tryna hear it though
Not tryna hear it though
But I know that if he knew you
He would understand ya
Know that your my man and
He would never hurt me, no
Let me come and see you
So that we can be alone, alone

Baby I know a place that we can go and be alone
As long as you make sure that you safely get me home
Don't worry, baby

Meet me at the southside
Get you home by midnight
Make sure that your daddy just don't know (daddy just don't know)
I'll put you in the hoodbug
I know what I'm doing cause
That's where we'll be eating on the low (eating on the low)
Meet me at the southside
Baby we can go hide
Knowing that mah boys going have my back (yeah-eeh-yeah)
Only at the southside girl (southside, eh-eeh-eh)
Southside

Girl I'll know that we can make it
Cause we won't let him break it
I don't care who with it
Its you and me against the world
Tell me those three words that
Lets me know you're still my girl
Oh baby, yeah
Oh, I swear I'll never leave you (Why?)
People have lied to you
But by your side I'll show you
The way a girl needs to roll
You don't need a lot of money
I'm ready, come pick me up (Pick me up)

Baby I know a place that we can go and be alone, yeah
As long as you make sure that you safely get me home
Don't worry, baby

Meet me at the southside
Get you home by midnight (midnight)
Make sure that your daddy just don't know (oh, no-no-no)
I'll put you in the hoodbug
I know what I'm doing cause
That's where we'll be eating on the low (eating on the low, oh)
Meet me at the southside
Baby we can go hide
Knowing that mah boys going have my back (we can go hide babe)
Only at the southside girl (yeah-eeh-yeah)
Southside, southside girl (southside)
Southside

Baby we can
Baby we can (Baby we can)
Alright
Yeah Baby (Yeah Baby, heh)
Meet me at the southside girl (Oh-oh-oh-ooh-oh-oh-oh)

Cause all I want to do, is ride the south wit you (Ooooh-oooh-oooh-oooh-hooh-hoh-ooooh-oooooh)
ATL Georgia, what do we do for ya

Meet me at the southside (You can come and meet me yeah-eeh-yeah, yeah)
Get you home by midnight (midnight)
Make sure that your daddy just don't know (oh, no-no-no)
I'll put you in the hoodbug
I know what I'm doing cause
That's where we'll be eating on the low (meet me at the southside yeah)
Meet me at the southside, southside
Baby we can go hide
Knowing that mah boys goin have my back
Only at the southside girl, gotchu in tha hood (got me in tha hood)
Southside, but it's all good (we going chill)

ATL Georgia, what do we do for ya
Bull doggin' like we Georgetown Hoyas
(Can you pick me up tonight, take me anywhere you like)
Shorty let's ride, in my Cadillac (Cadillac)
Tilt yo seat back
And everything'll be coo (yeah)
Side girl (yeah)
Alright (oooh-oh-no, no-ooh-hooh)
So what you wann do (we goin kick it tonight)
(yeah-yeah, yeah-yeah, only at the southside)
I know it, that you ain't used to this country boy
But I'll show ya (Show me)
Ain't nothing but a thing (yeah-yeah-yeah)
Chicken wings on string (baby-baby-baby)
That's how I hang (only on the southside, southside, southside) "
85,Dude,Beenie Man  Ms. Thing," 
You want ya proper fix, call me
You want to get your kicks, call me
You want your G's fixed, call me
Mi have the remix, call me
From di odda day
It's like a play some bwoy, a play
Mi hear di girls callin'
Mi hear di girls bawlin'
Mi hear di girls cryin out
She seh ""BEENIE!""

I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who will tie me to the van
A thug that can handle his biz like a man
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who would do me in his van
A thug that can handle his biz like a man

Gal, if yuh love holla at mi one time (Hey!)
Holla at mi if yuh waan di wickedest wine
I know It's been awhile, but baby, neva mind
Cause tonight tonight mi a gi yuh di whole nine (Hey!)
Yo! Satisfaction, a every girl dream
Mi love fi put it on when dem wiggle and scream (Hey!)
Well, mi get a call from sexy Maxine
She left a message pon mi answering machine
She seh ""BEENIE!""

I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who will tie me to the van
A thug that can handle his biz like a man
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who would do me in his van
A thug that can handle his biz like a man

She waan a man fi put har inna trance
A man who know fi tun har round and mek she belly dance
Rudebwoy lovin wid a little romance
She waan to get wild, but she neva had a chance
When she seh she neva had it so deep
So right now, I'm di man she definetly wanna keep
Har ex bwoyfriend use to come and drop asleep
Dat's why when mi pager start beep
She seh ""BEENIE!""

I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who will tie me to the van
A thug that can handle his biz like a man
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who would do me in his van
A thug that can handle his biz like a man
You heard what she preferred
She waan a man weh mek she fly like a bird
She waan a real man, she don't waan nuh nerd
She waan yuh gi har it good mark mi word
I'm not a perv, but mi mek she serv
She waan di rockula well until it curve
Har ex bwoyfriend ain't got di nerve
Have har a wait and she nah get served
So she seh...

I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who will tie me to the van
A thug that can handle his biz like a man
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who would do me in his van
A thug that can handle his biz like a man

Gal, if yuh love holla at mi one time
Holla at mi if yuh waan di wickedest wine
I know It's been awhile, but baby, neva mind
Cause tonight tonight mi a gi yuh di whole nine
Yo! Satisfaction, a every girl dream
Mi love fi put it on when dem wiggle and scream
Well, mi get a call from ssex Maxine
She left a message pon mi answering machine
She seh ""BEENIE!""
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who will tie me to the van
A thug that can handle his biz like a man
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who would do me in his van
A thug that can handle his biz like a man

She waan a man fi put har inna trance
A man who know fi tun har round and mek she belly dance
Rudebwoy lovin wid a little romance
She waan to get wild, but she neva had a chance
When she seh she neva had it so deep
So right now, I'm di man she definetly wanna keep
Har ex bwoyfriend use to come and drop asleep
Dat's why when mi pager start beep
She seh ""BEENIE!""

I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who will tie me to the van
A thug that can handle his biz like a man
I want a dude with the wickedest slam
I need a one, two, three hour man
I want a dude who would do me in his van
A thug that can handle his biz like a man "
86,Wanna Get to Know You,G-Unit  Joe," 
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

I'm loving how you look in my eyes, swanging them hips when you pass
I'm visualizing my name tattooed on that ass, baby
Jump on this Harley, let's go smoke some of that Bob Marley
Sip some Bacardi then go pull up at the after party
I think we make a perfect couple, but you think I'm trouble
Maybe that's the reason you gave me the wrong number (what?)
She got me feeling like, maybe she the wrong woman
Think I'ma be chasing a chickenhead, you're on something
Your toes painted, hair fixed all the time
And your Gucci boots the same color as mine
If you read between the lines you can see that I want you
I betcha I'll have you doing what you said that you won't do
Make a decision shorty, good things don't last long
Your girlfriend keeps showing me that thong
Before I head home I'ma stop at your house and blow the horn
If you come outside you know it's on, holla at your boy

I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

Lately she's been frustrated with the baller, wonder why I don't call her
Maybe because I'm busy and she need someone to spoil her
It gets annoying, from time to time I gotta ignore her
In order to let her know that we friends and nutting more
She loves it when I'm in town, hate it when I'm not around
I get her and wear her down, next door neighbors hear the sound
Pictures hitting the ground, just enough to hold us down
I'm sticking and moving, cruising after the third round
Just lay back baby and let me drive you crazy
I can make a forty-year old feel like a young lady
I admit I fell in love with her frame
And to make her feel special I let her call me by my government name
Her panties wet over fame, fell in love with my chain
I wonder if I wasn't an entertainer, would she remain?
Surrounding me, hounding me, trying to be my ON-LY
I'm not your boyfriend, I'm your HO-MIE
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

Yeah...
Don't know what fucked me up more: watching her lick her lips
Or watching her walk, she hypnotized me with her hips, man
I sweet talk her if she like
'Cause all she really want is a nigga to treat her right, right?
Look, I'm legit now, I used to break laws
Now you can reap the benefits of world tours (wooo!)
Big house, big Benz – girl, it's yours
Mink coats, Italian shoes, stones with no flaws
You ain't got to look like a model for me to adore you
All you gotta do is love me and be loyal
Don't indulge in my past, fuck what happened before you
'Cause it means somebody's gon' hate you that never saw you
Come here, let me touch on you, I let you touch on me
Put my tongue on you, you put your tongue on me
Let me ride on you, and you can ride on
We can do it all the night, we can have a baller night
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

I wanna be your lover (oh yeah)
I wanna understand you, baby
I wanna be your lover
I wanna understand you, baby... "
87,Holidae In,Chingy  Ludacris Snoop Dogg," 
Bomb ass pussy
Ma, ooh you got that bomb, know you got it
Ma, ooh you got some bomb ass pussy
Ma I know you got that bomb bomb pussy

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin

Peeps call me up  said it's a ho-tel party
Just bring the liquor, there's already eight shawties
I'm on my way, let me stop by the store
Get a 12-pack of Coronas - plus an ounce of 'dro, ya know?
Now I'm on Highway 270 to Natural Bridge Rd
I'm already blowed, hit third I'mma be be blowed some mo'
Pulled up, stop parked, rims still spinning
Valet looking like he in the game and must be winning
To room 490 I'm headed, on my way up
It's three girls on the elevator like: ""wassup?""
I told em: ""follow me"". they knew I had it cracking B
One said ""ain't you that boy that be on BET?""
""Ya that's me, Ching-a-ling equipped with much ding-a-ling""
Knock on the door, I'm on the scene of things
Busted in, Henny bottle to the face
Fuck it then, feel like my head is toxic waste
It's some pretty girls in hurr, I heard em whispering
Talking bout ""that's that dude that sing ""Right Thurr"" - he glistening""
I ain't come to talk, I ain't come to sit
What I came for was to find out who I'm gonna hit, aww shit

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin

Ma showed up like ""what's the hold up?""
Man know what, get them wraps and roll up
I took a chick in the bathroom seeing what's poppin
You know what's on my mind, shirts off and panties dropping
Niggas knocking on the door drunk, acting silly
The girl said ""can I be in yo video"" I'm like ""yeah!"", ""oh really?""
Now she naked strip teasing, me I'm just cheesing
She gave me a reason to be a damn heathen
Handled that, told ol' G, bring tha camera
Then I thought about, no footage as I ram her
Walked out the bathroom smiling, cats still wilding
Sharing the next room with some girls looking like they from an island

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
Stop, drop, KABOOM!, baby rub on your nipples
Some call me Ludacris, some call me Mr. Wiggles
Far from little, make ya mammary glands jiggle
Got 'em under control, with a bowl of Tender Vittles
Doc-tor giggles, I can't stop until it tickles
Just play a little ""D"" and I'll make ya mouth dribble
Bits and Kibbles, got 'em all after the pickle
I swing it like a bat, but these balls are not Wiffle
Hit 'em in triples, with no strikes, stripes, or whistles
I ain't felt this good, since my wood lived off a thistle
Sippin' some ripple, I got quarters, dimes, and nickels
For shizzle dizzle, I'm on a track with the Big Snoop Dizzle
Let the Henny trickle, down the beat, with a ghetto tempo
I done blazed the instrumental, laid it plain and simple
Getting brain in the rental, I done did it again
My eyes chinky, I'm with Chingy, at the Holiday Inn

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
Yeah, let the party begin, bitch
Ching-a-ling Ling, all the way in St. Louis
My nigga Chingy, Disturbing Tha Peace
Luda, Luda, going hard on you hoes
Yeah bitch, bring four of ya friends
Meet me at the Holiday Inn
Bring a gang of that Hen, some VSOP
Ooh wee! And light that sticky-icky
And we gone do the damn thing
Now what I'm talking bout
We gonna disturb the peace right now
Yeah we ain't doing nothing but chillin
We chillin' and nuttin'
Know what I'm talking bout, so push the button
You know what's happenin', fa shizzle
Yeah bitch, trying to run from this pimpin'
You can't out run the pimpin' bitch, I done told you "
88,Let's Get It Started,The Black Eyed Peas,"
Let's get it started in here
And the bass keeps runnin', runnin' and runnin', runnin'
And runnin', runnin' and runnin', runnin' and runnin', runnin'
And runnin', runnin' and runnin', runnin, and runnin', runnin' and

In this context, there's no disrespect
So when I bust my rhyme, you break your necks
We got five minutes for us to disconnect
From all intellect and let the rhythm effect
To lose your inhibition, follow your intuition
Free your inner soul and break away from tradition
'Cause when we be out, girlies pull the heat out
You wouldn't believe how we wow shit out
Burnin' 'til it's burned out, turn it 'til it's turned out
Act up from North, West, East, South

Everybody (yeah), everybody (yeah)
Let's get into it (yeah), get stupid (come on)
Get it started (come on), get it started (yeah), get it started
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here, yeah

Lose control, up outta your soul
Don't move too fast, people, just take it slow
Don't get ahead, just jump into it
Y'all hear about it, the Peas will do it
Get started, get stupid
Don't worry about it, people will walk you through it
Step by step, like you're into New Kid
Inch by inch with the new solution
Transmit hits with no delusion
The feeling's irresistible and that's how we move it

Everybody (yeah), everybody (yeah)
Let's get into it (yeah), get stupid (come on)
Get it started (come on), get it started (yeah), get it started
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here, yeah

Runnin', runnin' and runnin', runnin' and runnin', runnin' (c'mon, y'all)
Let's get (coo-koo), uh, huh, let's get (coo-koo) in here
Wild out, get (coo-koo), uh, huh, let's get (coo-koo) in here
Wild out, get (coo-koo), uh, huh, let's get (coo-koo) in here
Ooh, ooh, ooh, ya-ya-ya-ya-ya-ya-ya
Ya-ya-ya-ya, ya-ya-ya-ya-ya!

Let's get ill, that's the deal
Ap the gate, and Will bring the thugged out drill (just)
Lose your mind, this is the time
Y'all can't stand still, trust and bang your spine (just)
Bob your head like me, apl.de
Up inside the club or in your Bentley
Get messy, loud and sick
You mind pass normal or another head trip
So, come them now, do not correct it
Let's get ignorant, let's get hectic

Everybody (yeah), everybody (yeah)
Just get into it (yeah), get stupid (come on)
Get it started (come on), get it started, get it started
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here
Let's get it started, ha, let's get it started in here, yeah

Get (coo-koo), uh, huh, we (coo-koo) in here
Let's get (coo-koo), uh, huh, we (coo-koo) in here
Wild out, get (coo-koo), uh, huh, we (coo-koo) in here
Ooh, ooh, ooh, ya-ya-ya-ya-ya-ya-ya
Ya-ya-ya-ya, ya-ya-ya-ya-ya!

And runnin', runnin' and runnin', runnin' 
And runnin', runnin' and runnin', runnin' and runnin'"
