Rank,Musica,Artista,Letra
81,Contagious,The Isley Brothers feat. R. Kelly," 
Here is a story about a man comin' in and
Finding his woman in bed with--
Well, listen

It's 2 A.M., I'm just getting in, about to check my message
No one has called but my homies and some bill collectors
Cellular rings, somebody wants to borrow money
I two-way her, she don't hit me back, something is funny
So I called her mother's house and asked her had she seen my baby
(Oh I) Drove my six around, looking for that missing lady
Got back in, turned the TV on and caught the news
Then I put my hand on my head cause I'm so confused

And then I turned the TV down (TV down)
Cause I thought I heard a squeaky sound (Whoa)
Hm, something's going on upstairs, yeah
Cause I know nobody else lives here, yeah (Bump bump bump)
As I get closer to the stairways, all I hear
And then I hear my baby's voice in my ear, screaming out

""You're contagious, touch me baby
Give me what you got"" (Then a man said)
""Sexy lady (Ooh) drive me crazy
Drive me wild"" (All I heard was my baby's voice screaming)
""You're contagious, touch me baby (Touch me)
Give me what you got"" (Yeah, yeah, yeah, yeah, yeah)
""Sexy lady (Then I heard another man) drive me crazy (Yeah)
Drive me wild"" (And I just can't believe this shit, aw yeah)

I ran downstairs, looked in the closet, looking for that, ooh
Said a prayer cause only God knows what I'm gonna do
What I saw was enough to drive a preacher wild
I'm in the hall contemplating, ""Not in my own damn house""
Who would have thought she was creeping with another man?
(Oh I) The down-low happening to me all over again

And then I turned the TV down (TV down, yeah)
Cause I know I heard a squeaky sound
Something going on up there upstairs
Cause I know that no one else lives here (Bump bump bump)
As I get closer to the stairways, all I hear
Then I hear my baby's voice in my ear, screamin'

""You're contagious (Whoa) touch me baby (Oh)
Give me what you got"" (Then a man said)
""Sexy lady (Oh I) drive me crazy (Oh I)
Drive me wild"" (All I can do was hear them say)
""You're contagious, touch me baby (Ooh)
Give me what you got"" (Whoa)
""Sexy lady, drive me crazy
Drive me wild"" (Oh, I can't believe this shit, bump bump bump)
What the hell is going on between the sheets in my home?
Baby wait, let me explain before you start to point your cane
Girl I'm 'bout to have a fit (Oh it's about to be some shit)
How did I get in to this? Shoulda never came home with this bitch
You low down dirty woman, back to where you come from
(But baby, wait) ""But wait"" my ass, hit the streets, your ass is grass!
(Now Mr. Biggs, before you done) Wait, how you know my name son?
(Honey wait, I was gonna tell you) Move, this cat looks real familiar
Hmm, now don't I know you from somewhere a long time ago?
No, no, I don't think so
Yeah, yeah, I feel I know you brother very well
No, no, you're mistaking me for somebody else
(Frank!) Shut up! Can't you see two men are talking?
(But) Thought I told your ass to get to walking!
Now I think y'all better leave this place
Cause I'm about to catch a case

""You're contagious, touch me baby
Give me what you got"" (Whoa, that's was she said)
""Sexy lady (Ooh) drive me crazy (Whoa)
Drive me wild"" (And then he replied)
""You're contagious, touch me baby (Touch me)
Give me what you got"" (Give me what you got)
""Sexy lady (Whoa) drive me crazy (Whoa)
Drive me wild"" (Aw yeah, oh)
""You're contagious, touch me baby (I should've known from the shopping spree)
Give me what you got"" (That's the only time you smiled at me)
""Sexy lady, drive me crazy (And making love girl, it wasn't the same)
Drive me wild"" (I could tell how you say my name) "
82,Who I Am,Jessica Andrews," If I live to be a hundred
And never see the seven wonders
That'll be alright
If I don't make it to the big leagues
If I never win a Grammy
I'm gonna be just fine
Cause I know exactly who I am
I am Rosemary's granddaughter
The spitting image of my father
And when the day is done
My momma's still my biggest fan
Sometimes I'm clueless and I'm clumsy
But I've got friends that love me
And they know just where I stand
It's all a part of me
And that's who I am
So when I make a big mistake
And when I fall flat on my face
I know I'll be alright
Should my tender heart be broken
I will cry those teardrops knowing
I will be just fine
Cause nothing changes who I am
I am Rosemary's granddaughter
The spitting image of my father
And when the day is done
My momma's still my biggest fan
Sometimes I'm clueless and I'm clumsy
But I've got friends that love me
And they know just where I stand
It's all a part of me
And that's who I am
I'm a saint
And I'm a sinner
I'm a loser
I'm a winner
I am steady and unstable
I'm young
But I am able
I am Rosemary's granddaughter
The spitting image of my father
And when the day is done
My momma's still my biggest fan
Sometimes I'm clueless and I'm clumsy
But I've got friends that love me
And they know just where I stand
It's all a part of me
And that's who I am
I am Rosemary's granddaughter
The spitting image of my father
And when the day is done
My momma's still my biggest fan
Sometimes I'm clueless and I'm clumsy
But I've got friends that love me
And they know just where I stand
It's all a part of me
And that's who I am "
83,Music,Erick Sermon feat. Marvin Gaye," 
Just like music..
Uh-huh, ayy yoyo, uh-huh yeah yeah, uh uh uh
There's no doubt, no doubt, no doubt, uh
Worrdd up...
Ahhh babyyy...
Just like music...

To relax my mind, so I can be free
And ab-sorb sound that keep me 'round
Doin my thang, constantly with no worries
Peace to Keith Murray.. (""Just like music"")
To keep me flowin and keep me goin
And keep me growin, and keep me the E from knowin
What happens out there, is not my concern
You wanna die it's not my turn (""Just like music"")
To do somethin' to me like jump in the Mercedes
On the highway, doin' over eighty
Without music baby.. (""Oww! I'll go crazy.. just like music"")
Make me call my homey on the phone
Like there's somethin' new out, that got me in the zone
Just that feelin, got me
I wish music can adopt me (""Just like music"")

Turn on some music, I got my music
Turn on some music, I got my music
Turn on some music, I got my music
Turn on some music, I got my music - just like music

Put me in the mood with my woman
Got me in the ear, sayin sweet nothings
Make love come out the mouth, no frontin
Like all of a sudden, (""Just like music"")
Takin away your worries and cares
Any problems, music'll be right there
Together match yo, we a perfect pair
Is that true Marvin? (""Yeahhhhh! Music"")
Yo, to get you to bang this
Body soul-snatcher, universal language
It be the light, so open up
This is it, what the fuck? (""Just like music"")
One fly tune
That have black and white vibe in one room
No confrontation, parlay all night
It's just the sensation (""Just like music"")

Turn on some music, I got my music
Turn on some music, I got my music
Turn on some music, I got my music
Turn on some music, I got my music - just like music

Music is the soul of the man
Music makes a happy day
Music makes the clouds roll by baby
Your music is my tears inside my eyes (Just like music)
Your music makes me want to sing
Girl, music is a joy to bring (Just like music)
Music is my heart and soul, more precious than gold
(Turn on some music, I got my music)
Happiness today is just a song away, just a song
(Turn on some music, I got my music)
I love your music baby (I got my music)
I don't worry 'bout a thing
(Turn on some music, I got my music - just like music)
Hey (La-da-da-da-daaaa-dah-dah-dahh) doo-doo, doo-doo-doo
Turn on some music (La-da-da-da-daaaa) turn on some music
Just like music (La-da-da-da-daaaa-dah-dah-dahh) doo-doo, doo-doo-doo "
84,I Wanna Be Bad,Willa Ford," 
Oh, I, I, I

I wanna be bad witchu, baby
I, I, I, I
I wanna be bad witchu, baby

Do you, understand what I need, need from you?
Just let me the girl to show you, you
Everything that you can be
Except the thing that I can be (I wanna be)
My turn, lemme letchu know that I, I can
Promise that I won't do that
So boy, say the time and place
'Cause you make me wanna misbehave

I wanna be bad (Bad), make that look so good
I've got things on my mind, I never thought I would
I, I wanna be bad (Bad), make that feel so good
I'm losin' all my cool
I'm about to break the rules
I, I wanna be bad

I wanna be bad witchu, baby
I, I, I, I (Yeah)
I wanna be bad witchu, baby

What's up? Tell me what to do
How to be, teach me, all your rules from A to Z
But I, don't wan't your other jealousy
That you mess around wit me (Ooh)
I shoulda thought
Tell ya what I got is whatcha want
Tell, tell me, do I, I turn ya on?
I don't want no one judgin' me

I wanna be bad (Bad), make that look so good
I've got things on my mind, I never thought I would
(Never thought I would)
I, I wanna be bad (Bad), make that feel so good
I'm losin' all my cool
I'm about to break the rules (I'm about to break the rules, boy)
I, I wanna be bad

Willa, Willa, Willa, whatchu want? Whatchu want?
Willa, Willa, Willa, whatchu want? (Can I get it from you?)
Is it Em the ""Criminal"" wit the ""Stan"" look? (Uhh)
You need a ""Real Slim Shady"" to (Please stand up)
Or is it me, the criminal wit the V?
They never pretend to be, nothin' other than a (Bad boy)
If you say you want me, tell me how you gon' be
(Hey Royce) Yo
(I wanna be bad) C'mon
I wanna be bad (Bad), make that look so good
(You make that look so good)
I've got things on my mind, I never thought I would
(I never thought, I never thought I would)
I, I wanna be bad (Bad), make that feel so good
(Make that feel so good, make that feel so good)
I'm losin' all my cool, I'm about to break the rules
(I'm about to break, I'm about to break)
I wanna be bad (Bad), make that look so good
I've got things on my mind, I never thought I would
I, I wanna be bad (Bad), make that feel so good
I'm losin' all my cool, I'm about to break the rules
I, I wanna be bad"
85,Don't Happen Twice,Kenny Chesney,"
I haven't seen you in forever
Oh you haven't changed a bit
You didn't think that I would remember
How could I forget

We sang Bobby McGhee on the hood of my car
Made a wish on every star
In that clear September sky
One bottle of wine and two Dixie cups
3 AM I fell in love
For the first time in my life
Oh that's something that just don't happen twice

To this day I still taste that first kiss
How I prayed it wouldn't end
In a way, seeing you like this
I guess it never really did

We sang Bobby McGhee on the hood of my car
Made a wish on every star
In that clear September sky
One bottle of wine and two Dixie cups
3 AM I fell in love
For the first time in my life
Oh that's something that just don't happen twice

One bottle of wine and two Dixie cups
3 AM I fell in love
For the first time in my life
Oh that's something, baby that's something
Oh that's something
That just don't happen twice

Oh yeah
We sang Bobby McGhee on the hood of my car
Made a wish on every star
One bottle of wine and two Dixie cups
Yeah we fell in love"
86,One More Day,Diamond Rio," 
Last night I had a crazy dream
A wish was granted just for me
It could be for anything
I didn't ask for money or a mansion in Malibu
I simply wished for one more day with you

One more day, one more time
One more sunset, maybe I'd be satisfied
But then again, I know what it would do
Leave me wishing still for one more day with you
One more day

First thing I'd do is pray for time to crawl
I'd unplug the telephone and keep the TV off
I'd hold you every second
Say a million I love you's
That's what I'd do with one more day with you

One more day, one more time
One more sunset, maybe I'd be satisfied
But then again, I know what it would do
Leave me wishing still for one more day with you
One more day
One more day, one more time
One more sunset, maybe I'd be satisfied
But then again, I know what it would do
Leave me wishing still for one more day with you
One more day

Leave me wishing still for one more day
Leave me wishing still for one more day with you
One more day, one more day "
87,I Wish,R. Kelly," 
I wish, I wish, I wish
(To every city)
I wish, I wish, I wish
(Every hood)
I wish, I wish, I wish
(And every block)
I wish, I wish, I wish
(Ghetto America!)

Rolling through the hood, just stopped by to say what's up
And let you know that your baby boy ain't doing so tough
And even though you passed, going on four long years
I'm still waking up late at night crying tears
Just thinking about those days you used to talk to me
Smiling while I'm sipping on this Hennessy
And remember we bragged on how rich we would be
To get up out this hood was like a fantasy

And now you hear my songs the radio is playing
Oh, I can't believe my ears and what everybody's saying
And boy, I'll tell you, folks don't know the half
I would give it all up just to take one ride
(With you)
How I used to kick it on the front porch
(With you)
And how I used to lay back and smoke weed
(With you)
And all the little basement party joints we'd do
Now I'm just missing you
How I wish

I wish that I could hold you now
I wish that I could touch you now
I wish that I could talk to you
Be with you somehow
I know you're in a better place
Even though I can't see your face
I know you're smiling down on me
Saying everything's okay
And if I make it out this thug life
I'll see you again someday
I wish, I wish, I wish
I wish, I wish, I wish

Now ever since this money come, ut's been nothing but stress
Sometimes I wish I could just trade in my success
Y'all look at me and say, ""Boy, you've been blessed""
But y'all don't see the inside of my unhappiness
Man I swear this shit gets heavy like a ton
That's why you hear me shooting this real shit off like a gun
Hmm I wonder how my friends would treat me now
If I wasn't iced up with a Bentley and a house
That's why fake ass niggas get fake ass digits
And fake ass players get a real player hating 'em
Honey Love goes platinum and y'all ass come around
But y'all don't wanna raise the roof
Until my shit is going down
And now you hear my songs the radio is playing
Oh, I can't believe my ears and what everybody's saying
And, boy, I'll tell you, folks don't know the half
I would give it all up just to take one ride
(With you)
How I used to hoop off in them tournaments
(With you)
And how I used to club hop on weekends
(With you)
Your family called the morning of a tragic end
Damn, my condolences

I wish that I could hold you now
I wish that I could touch you now
I wish that I could talk to you
Be with you somehow
I know you're in a better place
Even though I can't see your face
I know you're smiling down on me
Saying everything's okay
And if I make it out this thug life
I'll see you again someday
I wish, I wish, I wish
I wish, I wish, I wish
Voices in my head be telling me to come to church
Saying the Lord is the only way for you to stop the hurt
Dreaming of windows black tinted like a hearse
When waking up to life sometimes seems worse
And all I ever wanted is to be a better man
And I try to keep it real with my homies land
For me to save the world I don't understand
How did I become the leader of a billion fans?

And now you hear my songs the radio is playing
Oh, I can't believe my ears and what everybody's saying
And, boy, I'll tell you, folks don't know the half
I would give it all up just to take one ride
(With you)
How I used to street perform on Friday
(With you)
And how I used to go to church on Easter Sunday
(With you)
Instead of you all throwing them stones at me
Somebody pray for me

I wish that I could hold you now
I wish that I could touch you now
I wish that I could talk to you
Be with you somehow
I know you're in a better place
Even though I can't see your face
I know you're smiling down on me
Saying everything's okay
I wish that I could hold you now
I wish that I could touch you now
I wish that I could talk to you
Be with you somehow
I know you're in a better place
Even though I can't see your face
I know you're smiling down on me
Saying everything's okay
I wish that I could hold you now
I wish that I could touch you now
I wish that I could talk to you
Be with you somehow
I know you're in a better place
Even though I can't see your face
I know you're smiling down on me
Saying everything's okay
I wish that I could hold you now
I wish that I could touch you now
I wish that I could talk to you
Be with you somehow
I know you're in a better place
Even though I can't see your face "
88,It's a Great Day to Be Alive,Travis Tritt,
89,I'm a Thug,Trick Daddy,"
Funk, hit me up with some of that thug
Yup, just like that, hit 'em in the chest with it
One time, one time again in the head
For Buddy Roe y'all, check it out

I don't know, what this world's gonna bring
But I know one thing, that this is the life for me
Baby cause I'm a thug
All day every day, baby cause I'm a thug
Wouldn't change for the world; uh uh, cause I'm a thug
That's right you heard, baby cause I'm a thug
Ah hah, oh yeah; check it out

Could it be my baggy jeans, or my gold teeth
That make me different from y'all
Ain't trippin' dog, but listen dog
I was raised a little different than y'all
I'm just doin' my thing, usin' my ghetto slang
And I'm representin' thug shit
Niggas who I roll with
Watch them niggas they're gon' love this
Niggas who - out on bond, on the run
And got ten years on parole
Since you can't say it dog, I'mma say it for y'all
Motherfuck the po-po's
Fuck the judge and C.O.'s, fuck the D.A. and P.O.'s
Fuck the family of the victim
Witness, and snitchin ass hoes - nigga

I don't know, what this world's gonna bring
But I know one thing, that this is the life for me
Baby cause I'm a thug
All day every day, baby cause I'm a thug
Wouldn't change for the world; uh uh, cause I'm a thug
That's right you heard, baby cause I'm a thug
Ah hah, oh yeah; check it out

See I'm so tight, niggas be like
That nigga got so many hoes
And I know he got clout, look at his mouth
That nigga got so many golds
Niggas be tellin' they hoes
There's some'n up with that nigga
Bitch I've been watchin' you watchin him
You must wanna fuck this nigga
My name alone, been known to break up happy homes
No disrespect dog
But you ain't have no business even answering her phone
(Hello, who is this)
If your ass was home, then
Me and her couldn'ta been gettin it on
And you couldn't have been hittin her right
Cause ever since that night she been hittin the phone
She want a thug
I don't know, what this world's gonna bring
But I know one thing, that this is the life for me
Baby cause I'm a thug
All day every day, baby cause I'm a thug
Wouldn't change for the world; uh uh, cause I'm a thug
That's right you heard, baby cause I'm a thug
Ah hah, oh yeah; check it out

Since y'all niggas wanna smoke the blunts, pump the guns
I'mma show you how to thug it dog, thug it dog
Give me half a pill, and some Zephyrhill
And I'm like fuck it dog, fuck it dog
Long as my ecstasy got the best of me, ec-stasy
Then none of you niggas ain't stressin' me
I got one request in this bitch
And you can have the rest of this shit, bitch
If a nigga drop some shit, it's wack as hell
And don't make no damn sense
Take it back, talk about it, and tell your dog
Don't even buy that shit
And I don't care who he is, or where he from
I represent thug shit
And you ain't gotta give me my props or nominate me
Cause dammit, I love this
I don't know, what this world's gonna bring
But I know one thing, that this is the life for me
Baby cause I'm a thug
All day every day, baby cause I'm a thug
Wouldn't change for the world; uh uh, cause I'm a thug
That's right you heard, baby cause I'm a thug
Ah hah, oh yeah; check it out "
90,Here's to the Night,Eve 6,"
So denied, so I lied
Are you the now or never kind?
In a day and a day love
I'm gonna be gone for good again
Are you willing to be had?
Are you cool with just tonight?

Here's a toast to all those
Who hear me all too well

Here's to the nights we felt alive
Here's to the tears you knew you'd cry
Here's to goodbye
Tomorrow's gonna come too soon

Put your name on the line
Along with place and time
Wanna stay not to go
I wanna ditch the logical

Here's a toast to all those
Who hear me all too well

Here's to the nights we felt alive
Here's to the tears you knew you'd cry
Here's to goodbye
Tomorrow's gonna come too soon

All my time is froze in motion
Can't I stay an hour or two or more?
Don't let me let you go
Don't let me let you go

Here's a toast to all those
Who hear me all too well

Here's to the nights we felt alive
Here's to the tears you knew you'd cry
Here's to good bye
Tomorrow's gonna come too soon, too soon
Here's to the nights we felt alive
Here's to the tears you knew you'd cry
Here's to good bye
Tomorrow's gonna come too soon "
91,You Shouldn't Kiss Me Like This,Toby Keith,"
I got a funny feelin'
The moment that your lips touched mine
Somethin' shot right through me
My heart skipped a beat in time
There's a different feel about you tonight
It's got me thinkin' lots of crazy things
I even think I saw a flash of light
It felt like electricity

You shouldn't kiss me like this, unless you mean it like that
'Cause I'll just close my eyes and I won't know where I'm at
We'll get lost on this dance floor, spinnin' around
And around and around and around
They're all watchin' us now, they think we're fallin' in love
They'd never believe we're just friends
When you kiss me like this, I think you mean it like that
If you do baby kiss me again

Everybody swears we make the perfect pair
But dancin' is as far as it goes
Girl you've never moved me quite
Quite the way you moved me tonight
I just wanted you to know
I just wanted you to know

You shouldn't kiss me like this, unless you mean it like that
'Cause I'll just close my eyes and I won't know where I'm at
And we'll get lost on this dance floor, spinnin' around
And around and around and around
They're all watchin' us now, they think we're fallin' in love
They'd never believe we're just friends
When you kiss me like this, I think you mean it like that
If you do baby kiss me again "
92,Get Over Yourself,Eden's Crush," 
Uh-huh
Yeah, yeah, yeah
Get over, get over (listen)

Yeah, I was right there like a little wife
I was everything that you need, always in line
I was livin' you, lovin' you
Fillin' your desires
But that was then, this is now
Look me in the eye and
Oh, oh
If love could choose sides
Oh, oh
It's taking mine, so

Get over yourself, goodbye
It must be hard to be you, yeah
Livin' in your life
I was always the one to cry
Now everything, everything
Everything is alright
Get over yourself, know why
'Cause without you
See, I do anything I like
Sometimes I stay out all night
And everything, everything
Everything is alright

This just can't be it
I kept telling myself
And every magazine said
Was me was on the shelf
I was givin' out
Givin' in
Givin' away my dreams (that's right)
You put it in
Put me down
Now I found my self-esteem
Oh, oh
Won't get me back, no
Oh, oh (no no)
You overreact (you're overreacting), yeah

Get over yourself, goodbye
It must be hard to be you, yeah
Livin' in your life
I was always the one to cry
Now everything, everything
Everything is alright
Get over yourself, know why
'Cause without you
See, I do anything I like
Sometimes I stay out all night
And everything, everything
Everything is alright

So now you wanna talk
Say, let's do it just once more for luck
Like old times, make up
Better yet, just forget
Better get over yourself
Stay in touch
When you learn a few things about love (tell me, baby)
Until then, wake up
Better yet, better get
Better get over yourself

Get over yourself, goodbye
(Over yourself, goodbye)
Over yourself, over yourself
Get over yourself, goodbye
(Always the one to cry, baby)
(Over yourself, goodbye)
Over yourself, over yourself
(Every single night)
Get over yourself, know why
'Cause without you
See, I do anything I like
(I do anything I want, baby)
Sometimes I stay out all night
And everything, everything
Everything is alright

Get over yourself, goodbye
It must be hard to be you, yeah
Livin' in your life
I was always the one to cry
Now everything, everything
Everything is alright
(Get over yourself, baby)
Get over yourself, know why
'Cause without you
See, I do anything I like
(I do anything I want, baby)
Sometimes I stay out all night (yeah, baby)
And everything, everything
Everything is alright
Get over yourself, goodbye
(Get over yourself, baby)
It must be hard to be you, yeah
Livin' in your life
I was always the one to cry
(Yes I was, now)
Now everything, everything
Everything is alright
Get over yourself, know why
'Cause without you
See, I do anything I like
(Anything I want, anything I want)
Sometimes I stay out all night
And everything, everything
Everything is alright
(Anything I want)

Get over yourself, goodbye
(Everything is alright)
Over yourself
(Everything is alright)
Get over yourself, goodbye
(Everything is alright)
Over yourself
Get over yourself, goodbye "
93,Dance with Me,Debelah Morgan," 
Oh, come and dance (Oh)
With me, my baby
Let's dance till we
Go crazy (Go)
The night is young (The night's young)
And so are we
Let's make love (Oh, love)
And dance the night away

What I really wanna do
Is just dance with you
And feel your body tight
Show you how to do it right
I can show you every move
I know just what to do
Each step will feel so fine
One dance and you'll be mine

So baby, when we hit the floor
You'll be asking for more
Let's make love
And dance the night away

Oh, come and dance
With me, my baby (With me, my baby)
Let's dance till we (Dance)
Go crazy (Crazy)
The night is young (The night is young)
And so are we
Let's make love (Love)
And dance the night away

Oh, put your hand in mine
Promise I'll take my time
We'll dance from head to toe
I can dance fast or slow
Baby, look into my eyes
Let the music hypnotize
Let our bodies synchronize
One dance and you'll be mine (You'll be mine)

'Cause baby, when we hit the floor
You'll be asking for more
Let's make love
And dance the night away
Oh, come and dance
With me, my baby (My baby)
Let's dance till we
Go crazy (Let's go crazy, let's go crazy)
The night is young
And so are we
Let's make love
And dance the night away (Oh)

When it comes to dancing
I know how to move
When it comes to passion
I know just what to do
I feel the music inside
I feel like I am alive
The tempo is right
Let's make love

Oh, come and dance (Dance with me)
With me, my baby (Till we go crazy)
Let's dance till we
Go crazy
The night is young (The night is young)
And so are we
Let's make love (Let's dance)
And dance the night away
Oh, come and dance
Let's dance
The night
Let's make love (Love)
And dance the night away

Oh, come and dance
With me, my baby (With me, my baby)
Let's dance till we (Dance till we)
Go crazy (Go crazy)
The night is young
And so are we (And so are we)
Let's make love (Love)
And dance the night away
Oh, come and dance (Baby, dance)
With me, my baby (With me, baby)
Let's dance till we (Dance)
Go crazy (Till we go crazy)
The night is young (Night)
And so are we
Let's make love
And dance the night away
Oh, come and dance
With me, my baby (My baby)
Let's dance till we (Let's dance, oh)
Go crazy
The night is young (The night is young)
And so are we (And so are we)
Let's make love
And dance the night away
Oh, come and dance (Ah...)
With me, my baby
Let's dance till we
Go crazy
The night is young
And so are we
Let's make love
And dance the night away "
94,So Fresh, So Clean," 
3-6-9, damn, she fine (Yay, yay)
I'm hopin' she can sock it to me one more time
And roll, get low (Get low)
Get low (Get low), get low (Get low, yay, yay)
To the window (To the window)
To the wall (To the wall)
'Til sweat drop down my balls (My balls)
'Til all these bitches crawl (Crawl)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)

Shawty crunk, so fresh, so clean
Can she fuck? That question been harassing me
In the mind, this bitch is fine
I done came to the club 'bout 50-11 times
Now can I play with your panty line?
The club owner said I need to calm down
Security guard's gonna sweat me now
Nigga drunker than a motherfucker, threaten me now

She getting crunk in the club, I mean she work it
And then I like to see the females twerking
Taking her clothes off, buckey naked
ATL, ho, don't disrespect it
A-pop your pussy like this
Cause Yin Yang Twins in this b-i-itch
Lil Jon and the East Side Boys with me
And we all like to see ass and titties
Now bring your ass over here, ho
And let me see you get low if you want this thug
Now take it to the floor (To the floor)
And if your ass wanna act, you can keep your ass where you're at

3-6-9, damn, she fine (Yay, yay)
I'm hopin' she can sock it to me one more time
And roll, get low (Get low)
Get low (Get low), get low (Get low, yay, yay)
To the window (To the window)
To the wall (To the wall)
'Til sweat drop down my balls (My balls)
'Til all these bitches crawl (Crawl)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)

Let me see you get low (You scared, you scared)
Drop that ass to the floor (You scared, you scared)
Let me see you get low (You scared, you scared)
Drop that ass to the floor (You scared, you scared)
Drop that ass, aye, shake it fast, ayy
Pop that ass to the left and the right, ayy
Drop that ass, aye, shake it fast, ayy
Pop that ass to the left and the right, ayy
Now, back, back, back it up
Ayy, now, back, back, back it up
Ayy, now, back, back, back it up
Ayy, now, back, back, back it up
Now, stop (Oh!) Then wiggle with it (Yeah!)
Now, stop (Oh!) Then wiggle with it (Yeah!)
Now, stop (Oh!) Then wiggle with it (Yeah!)
Now, stop (Oh!) Then wiggle with it, wiggle with it
3-6-9, damn, she fine (Yay, yay)
I'm hopin' she can sock it to me one more time
And roll, get low (Get low)
Get low (Get low), get low (Get low, yay, yay)
To the window (To the window)
To the wall (To the wall)
'Til sweat drop down my balls (My balls)
'Til all these bitches crawl (Crawl)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)

Now give me my dub back, go and get your friend
Stupid bitch standing there while I'm drinking my Henn'
Steady looking at me, still asking questions
Time's up, nigga, pass me another contestant
Ho, move to the left if you ain't 'bout 50
Done talked through 3 or 4 songs already
Looking at a nigga with your palm out
Bitch, I ain't even seen you dance

Twerk something, baby, work something, baby
Pop your pussy on the pole, do your thang, baby
Slide down that bitch a little bit, then stop
Get back on the floor, catch your balance, then drop
Now bring it back up, clap your ass like hands
I just wanna see your ass dirty dance
Yin Yang, we done done again
And put it on the map like ""Hahn!""
3-6-9, damn, she fine (Yay, yay)
I'm hopin' she can sock it to me one more time
And roll, get low (Get low)
Get low (Get low), get low (Get low, yay, yay)
To the window (To the window)
To the wall (To the wall)
'Til sweat drop down my balls (My balls)
'Til all these bitches crawl (Crawl)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)

Yeah, y'all twerkin' a little bit, ladies
But you gotta twerk a little bit harder than that
Now right now, I need all the ladies
That know they look good tonight
We want y'all to do this shit like this

Bend over to the front, touch your toes
Bounce that ass up and down and get (Get low, get low)
Bend over to the front, touch your toes
Bounce that ass up and down and get (Get low, get low)
Bend over to the front, touch your toes
Bounce that ass up and down and get (Get low, get low)
Bend over to the front, touch your toes
Bounce that ass up and down and get (Get low, get low)

3-6-9, damn, she fine (Yay, yay)
I'm hopin' she can sock it to me one more time
And roll, get low (Get low)
Get low (Get low), get low (Get low, yay, yay)
To the window (To the window)
To the wall (To the wall)
'Til sweat drop down my balls (My balls)
'Til all these bitches crawl (Crawl)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn)
'Til all skeet-skeet, motherfucker (Motherfucker)
'Til all skeet-skeet, goddamn (A-goddamn) "
