Rank,Musica,Artista,Letra
76,Come Over,Kenny Chesney," {Verse 1}
I turn the TV off, to turn it on again
Staring at the blades of the fan as it spins around
Counting every crack, the clock is wide awake
Talking to myself, anything to make a sound
{Chorus}
I told you I wouldn’t call, I told you I wouldn’t care
But baby climbing the walls gets me nowhere
I don’t think that I can take this bed getting any colder
Come over, come over, come over, come over, come over
{Verse 2}
You can say we’re done the way you always do
It’s easier to lie to me than to yourself
Forget about your friends, you know they’re gonna say
We’re bad for each other, but we ain’t good for anyone else
{Chorus}
I told you I wouldn’t call, I told you I wouldn’t care
But baby climbing the walls gets me nowhere
I don’t think that I can take this bed getting any colder
Come over, come over, come over, come over, come over
{Bridge}
We don’t have to miss each other, come over
We don’t have to fix each other, come over
We don’t have to say forever, come over
You don’t have to stay forever, come over
{Chorus}
I told you I wouldn’t call, I told you I wouldn’t care
But baby climbing the walls gets me nowhere
I don’t think that I can take this bed getting any colder
Come over, come over, come over, come over, come over
{Outro}
Come over, come over, come over, come over, come over
Come over, come over, come over, come over, come over "
77,Heart Attack,Trey Songz," 
Woop, turn the lights on
Oh woah, oh woah

We share somethin' so common, but still so rare
And I'm in awe, never been here before
So high, we're still climbin', even here inside these walls
Breakin' each others hearts and we don't care 'cause we're so

In too deep, can't think about givin' it up
But I never knew love, would feel like a heart attack
It's killin' me, swear I never cried so much
'Cause I never knew love would hurt this fuckin' bad
The worst pain that I ever had (Turn the lights on)
Oh woah, never knew love, oh woah
Would hurt this fuckin' bad
The worst pain that I ever had

All the times when I know I should be smilin'
Seem to be the time that I frown the most
Can't believe that we're still survivin'
'Cause I'm slowly breakin' down even when I hold you close
And if I lose you, I'm afraid I would lose who
Who I gave my love to
That's the reason I stay around
Even though I fell way

In too deep, can't think about givin' it up
But I never knew love, would feel like a heart attack
It's killin' me, swear I never cried so much
'Cause I never knew love would hurt this fuckin' bad
The worst pain that I ever had (Turn the lights on)
Oh woah, never knew love, oh woah
Would hurt this fuckin' bad
The worst pain that I ever had

And it hurts 'cause I wanna leave
And you wanna leave, but the love keeps us together
And if I lose you, I'm afraid I would lose who, who I gave my love to
That's the reason I stay around, even though I fell way

In too deep, can't think about givin' it up
But I never knew love, would feel like a heart attack
It's killin' me, swear I never cried so much
'Cause I never knew love would hurt this fuckin' bad
The worst pain that I ever had (Turn the lights on)
Oh woah, never knew love, oh woah
Would hurt this fuckin' bad
The worst pain that I ever had "
78,Drank in My Cup,Kirko Bangz," 
Kirko, uh (Bangz)
I done came down, hold up
Sound M.O.B

I done came down, hold up
Grip the grain, roll up
And your girlfriend want a nigga like me
Cause I ain't tryin' to control her
She call me when she wants a change
Black diamond, my pinky ring
And she know you weak and we ain't the same
You hit the scene, I make the scene
I'm in her head like Maybelline
H-Town so I'm made for lean
I'm in her soul, I make her scream
I don't ride the toll, don't pay the change
I'm EZ tag like Peter Pan
She want a man, don't need a man
I'm flying down your boulevard
She cookin' dinner with your pans
Draped up, dripped out
Your bitch know what I'm taking 'bout
Pulls up, pull out
We get it poppin' in the parking lot
She like to do it with the lights on
Don't matter to me if it's dark or not
I'm G'd up, East up
Fossil pants, I'm hard as rock

Girl I know how much you really want somebody
Want somebody that don't really need you
Girl I know how much you really want somebody
Want somebody that ain't trying to keep
You heard what I said, that could put you to bed
That ain't tryin' to love you baby, just fuck you instead
And don't tell 'em nothing baby, you know that I'm comin' baby
Just hit up my phone whenever you need you some company
Got this drank in my cup, oh yeah
I got this drank in my cup
I got this drank in my cup, cup, cup

I done came down, came up
Slow pitch, change up
Same hood, same style, same drink, same cup
She call me when she wanna fuck
I never call, she knows what's up
Same page, same book, different song, same hook
Everytime her nigga trippin', she on the phone with the same crook
And everytime I pull up, she hit me with that same look
Lips bitin', hips right
She left her man for that get right
I'm in the middle, like midnight
Only if you got that sit tight
Only if you got that wine fine
Only if you got that sip type
Only if you got that mind bomb
Only if you got that zip tight
Eat that shit like wonton
Jokin' baby, I'm pimp tight
I'm used to bein' that one and done
But girl you got that g-get right
[Girl I know how much you really want somebody
Want somebody that don't really need you
Girl I know how much you really want somebody
Want somebody that ain't trying to keep
You heard what I said, that could put you to bed
That ain't tryin' to love you baby, just fuck you instead
And don't tell 'em nothing baby, you know that I'm comin' baby]
[Got this drank in my cup, oh yeah
I got this drank in my cup
I got this drank in my cup, cup, cup]

H-Town, oh yeah, I got this drank in my cup
I got this drank in my cup
I came down, hold up, hold up, I said hold up
Hold up, I done came down like hold up
Hold up, hold up, fuck, 'chea "
79,Birthday Cake,Rihanna," 
Come and put cha name on it, put cha name on it
Come and put cha name on it, ya name
Don't chu wanna put ya name on it, put cha name on it
Come and put cha name on it, bay-bay-bay-bay-uh

It's not even my birthday (My birthday)
But he wanna lick the icing off (The icing off)
I know you want it in the worst way (The worst way)
Can't wait to blow my candles out

He want that...
Cake, cake, cake, cake, cake
Cake, cake, cake, cake, cake
Cake, cake, cake, cake, cake
(But you wanna put your name on it)
Oh, baby I like it
It's so exciting
Don't try to hide it
I'mma make you my bitch
Cake, cake, cake, cake, cake
Cake, cake, cake, cake, cake
Cake, cake, cake, cake, cake
(But you wanna put your name on it)
I know you wanna bite this
It's so enticing
Nothing else like this
I'mma make you my bitch

And it's not even my birthday (My birthday)
But you wanna put your name on it
And it's not even my birthday (My birthday)
And he's tryna put his name on it

Oh, I wanna fuck you right now (Ooh)
Just get up on my body, I'll do anything... "
80,So Good,B.o.B," 
Drinking a German beer, with a Cuban cigar
In the middle of Paris with a Dominican broad
Great head on her shoulders, she probably studied abroad
She transferred to Harvard from King's College in March
She says that I'm her favorite 'cause she admires the art
Michelangelo with the flow, Picasso with the bars
She's well put together like a piece by Gershwin
Renaissance style, tonight is picture perfect, so smile

And pack your bags real good, baby
'Cause you'll be gone for a while, while, while

Girl, tell me how you feel, what's your fantasy oh
I see us on a beach down in Mexico
You can put your feet up, be my señorita
We ain't gotta rush, just take it slow
You'll be in the high life, soaking up the sunlight
Anything you want is yours
I'll have you living life like you should
You'll say you never had it so good

La, la la, la la, la la, la, la la
You never had it so good
La, la la, la la, la la, la, la la

Suffering from first class cabin fever
Five hour layovers from Norway to Egypt
I'm to the point like the pyramids of Giza
Still I'm to the left like the tower out in Pisa
I'm feeling single baby, I could use a feature
Swagger like Caesar, I'll get you a visa
We can go to Italy and maybe see the Colosseum
I'll be Da Vinci if you'll be my Mona Lisa, now smile

So pack your bags real good, baby
'Cause you'll be gone for a while, while, while

Girl, tell me how you feel, what's your fantasy oh
I see us on a beach down in Mexico
You can put your feet up, be my señorita
We ain't gotta rush, just take it slow
You'll be in the high life, soaking up the sunlight
Anything you want is yours
I'll have you living life like you should
You'll say you never had it so good

La, la la, la la, la la, la, la la
You never had it so good
La, la la, la la, la la, la, la la
You never had it so good
Well I been feeling singular, how 'bout let's make it plural
Spin the globe, wherever it lands that's where we'll go
We'll hit up Europe, yep, and spend some Euros
And maybe visit Berlin, the walls with the murals
This is your month baby, sign of the Virgo
Private reservations, glasses full of Merlot
A Rosé, a Burgundy, traveling like turbo
Brush up on your Español, we're Barcelona-bound, so smile

So pack your bags real good, baby
'Cause you'll be gone for a while, while, while

Girl, tell me how you feel, what's your fantasy oh
I see us on a beach down in Mexico
You can put your feet up, be my señorita
We ain't gotta rush, just take it slow
You'll be in the high life, soaking up the sunlight
Anything you want is yours
I'll have you living life like you should
You'll say you never had it so good

La, la la, la la, la la, la, la la
You never had it so good
La, la la, la la, la la, la, la la
You never had it so good
La, la la, la la, la la, la, la la
You never had it so good
La, la la, la la, la la, la, la la
You never had it so good "
81,50 Ways to Say Goodbye,Train," 
My heart is paralyzed
My head was oversized
I'll take the high road like I should
You said it's meant to be
That it's not you, it's me
You're leaving now for my own good

That's cool, but if my friends ask where you are, I'm gonna say

She went down in an airplane
Fried getting suntanned
Fell in a cement mixer full of quicksand
Help me, help me, I'm no good at goodbyes
She met a shark under water
Fell and no one caught her
I returned everything I ever bought her
Help me, help me, I'm all out of lies
And ways to say you died

My pride still feels the sting
You were my everything
Some day I'll find a love like yours (a love like yours)
She'll think I'm Superman
Not super minivan
How could you leave on Yom Kippur?

That's cool, but if my friends ask where you are, I'm gonna say

She was caught in a mudslide
Eaten by a lion
Got run over by a crappy purple Scion
Help me, help me, I'm no good at goodbyes
She dried up in the desert
Drowned in a hot tub
Danced to death at an east side night club
Help me, help me, I'm all out of lies
And ways to say you died

I wanna live a thousand lives with you
I wanna be the one you're dying to love
But you don't want to

That's cool, but if my friends ask where you are, I'm gonna say
That's cool, but if my friends ask where you are, I'm gonna say

She went down in an airplane
Fried getting suntanned
Fell in a cement mixer full of quicksand
Help me, help me, I'm no good at goodbyes
She met a shark under water
Fell and no one caught her
I returned everything I ever bought her
Help me, help me, I'm all out of lies
She was caught in a mudslide
Eaten by a lion
Got run over by a crappy purple Scion
Help me, help me, I'm no good at goodbyes
She dried up in the desert
Drowned in a hot tub
Danced to death at an east side night club
Help me, help me, I'm all out of lies
And ways to say you died "
82,Red Solo Cup,Toby Keith," 
One, two, a one, two, three

Now, red Solo cup is the best receptacle
For barbecues, tailgates, fairs, and festivals
And you, sir, do not have a pair of testicles
If you prefer drinking from glass
Hey, red Solo cup is cheap and disposable
In 14 years, they are decomposable
And unlike my home, they are not foreclosable
Freddy Mac can kiss my ass
Whoo!

Red Solo cup
I fill you up
Let's have a party
Let's have a party
I love you, red Solo cup
I lift you up
Proceed to party
Proceed to party

Now, I really love how you're easy to stack
But I really hate how you're easy to crack
'Cause when beer runs down the front of my back
Well, that, my friends, is quite yucky
But I have to admit that the ladies get smitten
Admiring at how sharply my first name is written
On you with a Sharpie when I get to hittin'
On them to help me get lucky

Red Solo cup
I fill you up
Let's have a party
Let's have a party
I love you, red Solo cup (What?)
I lift you up
Proceed to party
Proceed to party (Proceed to party)

Now, I've seen you in blue and I've seen you in yellow
But only you, red, will do for this fellow
'Cause you are the Abbott to my Costello
And you are the Fruit to my Loom (Here we go now)
Red Solo cup, you're more than just plastic
You're more than amazing, you're more than fantastic
And believe me that I'm not the least bit sarcastic
When I look at you and say

Red Solo cup, you're not just a cup
(No! No! No! God, no! )
You're my-you're my (Friend?) friend
(Friend, friend, friend, life-long)
Thank you for being my friend
Red Solo cup
(That's what I am talking about)
I fill you up
Let's have a party
(Let's have a party)
Let's have a party
(Let's have a party)
I love you, red Solo cup
I lift you up
Proceed to party
Proceed to party
Red Solo cup
Red Solo
(I fill you up, let's have a party)
Let's have a party
(Let's have a party)
Let's have a party
(Red Solo cup)
Oh red Solo cup
(I lift you up)
Let's have a party
Proceed to party, yeah, yeah

(Solo cup, solo cup, solo cup)
(Solo cup, solo cup, solo cup)
(Solo cup, solo cup) "
83,Love You Like a Love Song,Selena Gomez," 
(Rock Mafia)

It's been said and done
Every beautiful thought's been already sung
And I guess right now, here's another one
So your melody will play on and on with the best of 'em
You are beautiful
Like a dream come alive, incredible
A centerfold miracle, lyrical
You saved my life again

And I want you to know, baby

I, I love you like a love song, baby
I, I love you like a love song, baby
I, I love you like a love song, baby
And I keep hittin' repeat-peat-peat-peat-peat-peat (Oh)
I, I love you like a love song, baby (Oh)
I, I love you like a love song, baby (Oh)
I, I love you like a love song, baby (Oh)
And I keep hittin' repeat-peat-peat-peat-peat-peat

Constantly
Boy, you play through my mind like a symphony
There's no way to describe what you do to me
You just do to me what you do
And it feels like I've been rescued
I've been set free
I am hypnotized by your destiny
You are magical, lyrical, beautiful, you are

And I want you to know, baby

I, I love you like a love song, baby
I, I love you like a love song, baby
I, I love you like a love song, baby
And I keep hittin' repeat-peat-peat-peat-peat-peat (Oh)
I, I love you like a love song, baby (Oh)
I, I love you like a love song, baby (Oh)
I, I love you like a love song, baby (I love you, I love you)
And I keep hittin' repeat-peat-peat-peat-peat-peat (Like a love song)

No one compares
You stand alone to every record I own
Music to my heart, that's what you are (Ba-ba-baby)
A song that goes on and on (And on)
I, I love you like a love song, baby
I, I love you like a love song, baby (I love you)
I, I love you like a love song, baby (I love you like a song)
And I keep hittin' repeat-peat-peat-peat-peat-peat (Like a love, oh)
I, I love you like a love song, baby (Oh)
I, I love you like a love song, baby (Oh)
I, I love you like a love song, baby (I love you)
I love you like a love song "
84,Turn Up the Music,Chris Brown," 
Turn up the music 'cause this song just came on
Turn up the music if they try to turn us down
Turn up the music, can I hear it 'til the speakers blow?
Turn up the music, fill your cup and drink it down

If you sexy and you know it, put your hands up in the air
Put your hands up in the air, girl, put your hands up
(Hands up, hands up, hands up)
If you sexy and you know it, put your hands up in the air
Put your hands up in the air, girl, put your hands up

And turn up the music, just turn it up louder
Turn up the music, I need it in my life, yeah
Turn up the music, just turn it up louder
Turn up the music, I need it in my life, yeah

Woah-oh, woah-oh, oh-oh-oh-oh (Hey!)
Woah-oh, woah-oh, oh-oh-oh-oh
Turn up the music
Woah-oh, woah-oh, oh-oh-oh-oh (Hey!)
Woah-oh, woah-oh, oh-oh-oh-oh
Turn up the music (Hey!)
T-T-Turn up, don't stop the music (Hey!)
T-Turn up the—

Turn up the music 'cause the sun just came up
Turn up the music if they try to turn us down
Turn up the music 'cause I'm tryna hear the speakers blow
Turn up the music, fill your cup and drink it down

If you sexy and you know it, put your hands up in the air (Hey, oh)
Put your hands up in the air, girl, put your hands up
(Hands up, hands up, hands up)
If you sexy and you know it, put your hands up in the air (Up in the air)
Put your hands up in the air, girl, put your hands up

And turn up the music, just turn it up louder
Turn up the music, I need it in my life, yeah (I need it)
Turn up the music, just turn it up louder
Turn up the music, I need it in my life, yeah (Yeah)

Woah-oh, woah-oh, oh-oh-oh-oh (Oh!)
Woah-oh, woah-oh, oh-oh-oh-oh (Yeah!)
Turn up the music
Woah-oh, woah-oh, oh-oh-oh-oh (Oh!)
Woah-oh, woah-oh, oh-oh-oh-oh
Save my life, just dance with me (Oh!)
All I wanna do is party, so DJ, turn it up (Yeah!)
Girl, dance with me, just dance with me (Yeah!)
Girl, can I see that? (Oh!)
I really wanna touch that (Yeah!)
Baby, can I beat that?
T-T-Turn up, don't stop the—
Turn it up, just dance with me
Turn it up, just dance with me
Turn it up, just dance with me (Dance)
Turn it up, just dance with me
Turn it up, just dance with me (Yeah)
Turn it up, just dance with me (Turn it up)
Turn it up, just dance with me
Turn it up

And turn up the music, just turn it up louder (Yeah, yeah)
Turn up the music, I need it in my life, yeah (Woo)
Turn up the music, just turn it up louder (You better)
Turn up the music, I need it in my life, yeah (Leggo!)

Woah-oh, woah-oh, oh-oh-oh-oh (Oh!)
Woah-oh, woah-oh, oh-oh-oh-oh
Can you turn it up, baby? (Yeah!)
Woah-oh, woah-oh, oh-oh-oh-oh (Yeah! Oh-woah)
Woah-oh, woah-oh, oh-oh-oh-oh
Can you turn it up, baby?
Turn it up, just dance with me (Hahaha)
Turn it up, just dance with me (Girl)
Turn it up, just dance with me (Hahaha)
Turn it up, just dance with me (Don't stop the music)
Turn it up, just dance with me (Hahaha)
Turn it up, just dance with me
Turn it up, just dance with me
T-T-Turn it up
Don't stop the music "
85,Die Young,Kesha," 
I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
Let's make the most of the night
Like we're gonna die young

Let's make the most of the night
Like we're gonna die young

Young hearts, out our minds
Runnin' 'til we outta time
Wild childs, lookin' good
Livin' hard just like we should
Don't care who's watchin' when we tearin' it up
You know
That magic that we got, nobody can touch
Fo' sho'

Lookin' for some trouble tonight (Yeah)
Take my hand, I'll show you the wild side
Like it's the last night of our lives (Uh-huh)
We'll keep dancin' 'til we die

I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
Let's make the most of the night
Like we're gonna die young

Let's make the most of the night
Like we're gonna die young

Young punks takin' shots
Strippin' down to dirty socks
Music up, gettin' hot
Kiss me, gimme all you got
It's pretty obvious that you got a crush
You know
That magic in your pants, it's makin' me blush
Fo' sho'
Lookin' for some trouble tonight (Yeah)
Take my hand, I'll show you the wild side
Like it's the last night of our lives (Uh-huh)
We'll keep dancin' 'til we die


I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
Let's make the most of the night
Like we're gonna die young "
86,5 O'Clock,T-Pain,"
It's 5 o' clock in the morning
Conversation got boring
You said you'd go in to bed soon
So I snuck off to your bedroom
And I thought I'd just wait there (Ugh)
Until I heard you come up the stairs (Ugh)
And I pretended I was sleeping (Ugh)
And I was hoping you would— (Ayy)

It's 5 o'clock in the morning, and I want ya
And you want me, don't ya?
I can see it, 'cause you've been waiting on me
Since I said that I was hitting in the club
The Sun be coming up on me
And I know you be getting so horny (Ah, ah, ah, ah)
'Cause you be sending me texts-es
Like, ""Boy, just get your ass up in that car
And come get all of this love""
(It's 5 o'clock in the morning) You ain't got to remind me
She already said if I don't come on time, she—
Might go crazy
And she'll be waiting on me naked with one of my chains on
She might come and find me (Ah-ah-ah)
And then ask me kindly— (Ah-ah-ah)
Do I want her to go crazy? We do this every night
And then, we always wake up singing the same song

It's 5 o' clock in the morning (Yeah)
Conversation got boring (Talk to me, girl)
You said you'd go in to bed soon (Let's go)
So I snuck off to your bedroom (Come on)
And I thought I'd just wait there (Wait on me)
Until I heard you come up the stairs (I won't let you stay lonely)
And I pretended I was sleeping (All right)
And I was hoping you would creep in (Goodnight)
It's 5 o' clock in the morning
The conversation got boring
You said you'd go in to bed soon
So I snuck off to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleeping (Oh, oh-oh)
And I was hoping you would creep in

It's 5 o'clock in the morning, and you calling
And these females got me stalling
I can hear your voice in my head, like
""What is he doing?"" (Oh) ""What is he doing?""
'Cause I keep checking my cell phone and these missed calls
And you texting me, like, ""I'ma kill y'all
If you don't get your ass up out of that club
And do you know what time it is?""
(It's 5 o'clock in the morning) Ooh (Ooh)
Well, my bad, girl
And this Nuvo got me tripping, and I know that you mad, girl
But you ain't got to worry about nothing (Worry 'bout nothing)
Girl, I got you (I got you), girl I got you
She might come and find me-ee (Nah-nah-nah)
And then ask me kindly-y (Oh, no, no)
Do I want her to go crazy? (Crazy) We do this every night
And then, we always wake up singing the same song
It's 5 o' clock in the morning (Yeah)
Conversation got boring (Talk to me, girl)
You said you'd go in to bed soon (Let's go)
So I snuck off to your bedroom (Come on)
And I thought I'd just wait there (Ooh, wait on me)
Until I heard you come up the stairs (I won't let you stay lonely)
And I pretended I was sleeping (All right)
And I was hoping you would creep in (Baby girl, goodnight)
It's 5 o' clock in the morning
The conversation got boring
You said you'd go in to bed soon
So I snuck off to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleeping (Oh, oh-oh)
And I was hoping you would creep in

Oh-oh, and you ain't got nothing on
But the T-shirt that I left over your house the last time I came and put it on ya
Too many thirsty girls up in this club for me to leave here with one of them—that's why I call her
And you'll be right at home, waiting for me
IPhone plugged in the wall, just waiting for me
Club closed at 6, left around 4:30
Yeah, so by the time I'm at your crib—
(It’s 5 o' clock in the morning) And you yawning
But I’ve been drinking all night, and I feel like performing
With you in the bedroom, floor to the dresser
Dont want nothing less 'cause I’m sure you’re the best, you’re the one
So I let you—that's how you show me love
And when we finished, you like, “Damn, babe, you woke me up” (Whoa, oh)
I like you way you put it down, like it's for both of us (Oh, oh)
The sun ain't the only thing that's coming up (Oh, yeah)
It's 5 o' clock in the morning (Hahahahaha)
The conversation got boring
You said you'd go in to bed soon
So I snuck off to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleeping
And I was hoping you would creep in
It's 5 o' clock in the morning "
87,A Thousand Years,Christina Perri," 
Heart beats fast, colors and promises
How to be brave? How can I love when I'm afraid to fall?
But watching you stand alone
All of my doubt suddenly goes away somehow

One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more

Time stands still, beauty in all she is
I will be brave, I will not let anything take away
What's standing in front of me
Every breath, every hour has come to this

One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more
And all along I believed I would find you
Time has brought your heart to me
I have loved you for a thousand years
I'll love you for a thousand more

One step closer
One step closer

I have died every day waiting for you
Darling, don't be afraid
I have loved you for a thousand years
I'll love you for a thousand more
And all along I believed I would find you
Time has brought your heart to me
I have loved you for a thousand years
I'll love you for a thousand more "
88,Take a Little Ride,Jason Aldean," 
Been going 'round and 'round all day
Bailing some hay and stackin' it all up
Can't wait for the sun to go down
Roll into town, shine the old truck up
Swing by the Quick Stop
Grab a couple rocky tops
Then ease on out your way
To your place around eight o'clock

Well, I'm just ready to ride this Chevy
Ride this Chevy down a little back road
Slide your pretty little self on over
Get a little closer, turn up the radio
Put your pretty pink toes on the dash
Lean the seat back
Man, I swear there ain't nothin' looks better than that
Sweet tan little thing with nothin' to do
I wanna take a little ride with you

I hope you're wearing those frayed out cut-offs
Makes me want to get lost out in the moonlight
Drop the tailgate down on a turn road
Watch the corn grow, baby, that's a good night
Anyone from the heartland is gonna understand
What I am talking about right now
Ain't no doubt, we got a game plan

Well, I'm just ready to ride this Chevy
Ride this Chevy down a little back road
Slide your pretty little self on over
Get a little closer, turn up the radio
Put your pretty pink toes on the dash
Lean the seat back
Man, I swear there ain't nothin' looks better than that
Sweet tan little thing with nothin' to do
I wanna take a little ride with you


Well, I'm just ready to ride this Chevy
Ride this Chevy down a little back road
Slide your pretty little self on over
Get a little closer, you can play my radio
Put your pretty pink toes on the dash
Lean the seat back
Man, I swear there ain't nothin' looks better than that
Sweet tan little thing with nothin' to do
I wanna take a little ride with you

Take a little ride with you
I wanna take a little ride with you "
89,You da One,Rihanna," 
You the one that I dream about all day
You the one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love, love, love

Baby, I love you
I need you here with me all the time
Baby, we meant to be
You got me smiling all the time

'Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya, but there's nothin' wrong with that

You the one that I dream about all day
You the one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You the one that I dream about all day
You the one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

Baby come, take me now
Hold me now, make me come alive
You got the sweetest touch
I'm so happy you came in my life

'Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya but there's nothin' wrong with that

You the one that I dream about all day
You the one that I think about always
You are the one, so I make sure I'll behave (You the one)
My love is your love, your love is my love
You the one that I dream about all day (You are the one)
You the one that I think about always (So you're the one)
You are the one, so I make sure I'll behave
My love is your love, your love is mine

And yes, I'm kinda crazy
That's what happens, baby
When you put it down
You shouldn't give it to me good like that
Shouldn't hit it like that
Had me yellin' like that
Didn't know you would've had me coming back
You the one that I'm feelin'
You the one that I'm lovin'
Ain't no other niggas like you
No, there's just one, one, one, o-o-one
No, baby, just one, one, o-one
I bet you wanna know
You the one that I dream about all day
You the one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love (Your love is mine)
You the one that I dream about all day (You are the one)
You the one that I think about always (You are the one)
You are the one, so I make sure I'll behave
My love is your love, your love is mine "
90,We Run the Night,Havana Brown," 
Havana Brown
More Mega

When the sun goes down, down, down, down
Boy, are you afraid of the dark, dark?
And when the lights go out, out, out, out
Tell me, do you know where it starts, start?
And when the bass gets loud, loud, loud
That is when I feel apart, part
And when the world sleeps sound, sound, sound
Well, the sound is the key to my heart, heart

We run, yes, we run the night, the night
We run, yes, we run the night, ni-night, night, ni-ni-ni-ni
We run, yes, we run the night
We, we, we run, we, we, we run, run
We run, yes, we run the night, the night
The, the, the, the, woop!
Run 'em like, run 'em, run 'em, woop!
Run 'em like, run 'em, run 'em, woop!

Feeling like a rush, rush, rush
Pushing past me, all over my skin, skin
I can't get enough, 'nough, 'nough
'Cause the beat keeps pulling me in, in
Taking me so high up, up
A place that I've never been, ahhh
Party, party all night, night, night
Sleep all day, then do it again, 'gain

We run, yes, we run the night, the night
We run, yes, we run the night, ni-night, night, ni-ni-ni-ni (The night)
We run, yes, we run the night
We, we, we run, we, we, we run, run
We run, yes we run the night, the night (We run, we run, run, we run, we run, run)
The, the, the, the, woop!
Run 'em like, run 'em, run 'em, woop!
Run 'em like, run 'em, run 'em, woop!

Eh, eh, eh
Eh, eh, eh
Turn the lights down, down
Turn the lights down
Eh, eh, eh
Eh, eh, eh
Turn the lights down, down
Turn the lights down

We run, yes, we run the night, the night (We run, we run)
We run, yes, we run the night, ni-night, night, ni-ni-ni-ni (We run the night, the night)
We run, yes, we run the night
We, we, we run, we, we, we run, run
We run, yes, we run the night, the night
The, the, the, the "
91,It's Time,Imagine Dragons,"
So this is what you meant
When you said that you were spent
And now it's time to build from the bottom of the pit
Right to the top
Don't hold back
Packing my bags and giving the academy a rain check

I don't ever wanna let you down
I don't ever wanna leave this town
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger, but then, I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am

So this is where you fell
And I am left to sell
The path to heaven runs through miles of clouded hell
Right to the top
Don't look back
Turn in the rags and giving the commodities a rain check

I don't ever wanna let you down
I don't ever wanna leave this town
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am

This road never looked so lonely
This house doesn't burn down slowly
To ashes, to ashes

It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am "
92,Cashin' Out,Cash Out," 
I’m ridin’ ‘round with that nina
You know we smokin’ on Keisha
Hey, hey, hey can I meet you hoe?
(Cool)

36 O’s so I’m ridin’ ‘round with that nina (I’m ridin’ ‘round with that nina)
Ridin’ with a hoe named Keisha, smokin’ on Keisha (You know we smokin’ on Keisha)
My diamonds talk for me, they say "Hi can I meet you hoe?" (Hey can I meet you hoe?)
She fly high, high in the sky, hoe I can’t see you (Well I can’t see you)
Got a condo on my wrist - girl, I’m cashin’ out (I’m cashin’ out)
Got a condo around my neck - girl, I’m cashin’ out (I’m cashin’ out)
36 O’s so I’m ridin’ ‘round with that nina
My diamonds talk for me, they say "Hi can I meet you?"

I got Versace all on my back, these hoes all on my back
Plus these plugs all on my back, cause they know I’m movin’ that pack
These Louies all in my face, fo’-fifth stay up on my waist
Plus it ain’t on me for nothin’, so please don’t make me catch a case
Cause bitch I’m ‘bout it, me walkin’ ‘round with no check on me
Psssh - yeah I doubt it!
Your girl ain’t finna leave with me? Psssh - yeah I doubt it!
And I’m like, what the hell they talkin’ ‘bout?
And if I got it I bought it, cause boy you know I’m cashin’ out (cool)

36 O’s so I’m ridin’ ‘round with that nina (I’m ridin’ ‘round with that nina)
Ridin’ with a hoe named Keisha, smokin’ on Keisha (You know we smokin’ on Keisha)
