Rank,Musica,Artista,Letra
79,Drunk on a Plane,Dierks Bentley," 
I took two weeks vacation for the honeymoon
A couple tickets all inclusive down in Cancun
I couldn't get my money back so I'm in seat 7A
I'm getting drunk on a plane
I bet the fella on the aisle thought I was crazy
Cause I taped your picture to the seatback right beside me
Now I've got empty mini bottles fillin' both our trays
I'm getting drunk on a plane

Buyin' drinks for everybody
But the pilot, it's a party
Got this 737 rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

We had this date marked on the calendar forever
We'd take that new wed limo airport ride together
I feel like a plastic groom alone there at the top of the cake
So hey, I'm getting drunk on a plane

Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
Rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane

On my way home I'll bump this seat right up to first class
So I can drink that cheap champagne out of a real glass
And when we land I'll call her up and tell her kiss my ass
Cause hey, I'm drunk on a plane

Buyin' drinks for everybody
But the pilot, it's a party
Got this 737
Rocking like a G6
Stewardess is somethin' sexy
Leanin' pourin' Coke and whiskey
Told her about my condition
Got a little mile-high flight attention
It's Mardi Gras up in the clouds
I'm up so high, I may never come down
I'll try anything to drown out the pain
They all know why I'm getting drunk on a plane
I'm getting drunk on a plane
I might be passed out
In the baggage claim
But right now
I'm drunk on a plane "
80,Birthday,Katy Perry," 
I heard you're feelin' nothin's going right
Why don't you let me stop by?
The clock is tickin', runnin' out of time
So we should party all night

So cover your eyes, I have a surprise
I hope you got a healthy appetite
If you wanna dance, if you want it all
You know that I'm the girl that you should call (Come on)

Boy, when you're with me, I'll give you a taste
Make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate

So make (So make) a wish (A wish)
I'll make it like your birthday every day
I'll be (I'll be) your gift (Your gift)
Give you something good to celebrate

Pop your confetti, pop your Pérignon
So hot and heavy 'til dawn
I got you spinnin' like a disco ball
All night they're playin' your song

We're livin' the life, we're doin' it right (Right)
You're never gonna be unsatisfied
If you wanna dance, if you want it all (All)
You know that I'm the girl that you should call, yeah

Boy, when you're with me, I'll give you a taste
Make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate

So make (So make) a wish (A wish)
I'll make it like your birthday every day
I'll be (I'll be) your gift (Your gift)
Give you something good to celebrate

Happy birthday
So let me get you in your birthday suit
It's time to bring out the big balloons (Woo)
So let me get you in your birthday suit
It's time to bring out the big, big, big, big, big, big balloons

Boy, when you're with me, I'll give you a taste (Oh, baby)
I'll make it like your birthday every day
I know you like it sweet, so you can have your cake
Give you something good to celebrate (Celebrate now)
Boy, when you're with me, I'll give you a taste (Celebrate now)
Make it like your birthday every day (Woo)
I know you like it sweet, so you can have your cake
Give you something good to celebrate
So make (So make) a wish (A wish)
I'll make it like your birthday every day (Every day)
I'll be (I'll be) your gift (Your gift)
Give you something good to celebrate

Happy birthday "
81,Bartender,Lady Antebellum," 
8 o’clock on Friday night I’m still at home
All my girls just keep on blowin' up my phone
Sayin', ""Come on, he ain’t worth the pain
Do what you gotta do to forget his name""
Now there’s only one thing left for me to do
Slip on my favorite dress and sky-high leather boots
Check the mirror one last time
And kiss the past goodbye

What I’m really needin' now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender, pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender

Tonight I’ll let a stranger pull me on the floor
Spin me 'round and let him buy a couple more
But before it goes too far
I’ll let him down easy
'Cause tonight it’s all about dancin' with my girls to the DJ
Put that song on replay

What I’m really needin' now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender, pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender

I’m feelin' that buzz
I’m ready to rock
Ain’t no way I’m gonna tell you to stop
So pour that thing up to the top
I’m comin' in hot
Hey bartender
Ooh-ooh, oh-oh-oh

Hey Bartender
What I’m really needin' now
Is a double shot of Crown
Chase that disco ball around
‘Til I don’t remember
Go until they cut me off
Wanna get a little lost
In the noise, in the lights
Hey bartender, pour ‘em hot tonight
‘Til the party and the music and the truth collide
Bring it ‘til his memory fades away
Hey bartender
Hey bartender "
82,La La La,Naughty Boy," 
Na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
(Tu meri mauja hain)

Hush, don't speak
When you spit your venom, keep it shut
I hate it when you hiss and preach
About your new messiah, 'cause your theories catch fire

I can't find your silver lining
I don't mean to judge
But when you read your speech, it's tiring
Enough is enough

I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
'Cause if my heart can't stop it, I'll find a way to block it, I go

Na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
(I found a way to block it, I go)
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na

If our love is running out of time
I won't count the hours, rather be a coward
When our worlds collide
I'm gonna drown you out before I lose my mind

I can't find your silver lining
I don't mean to judge
But when you read your speech, it's tiring
Enough is enough

I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
'Cause if my heart can't stop it, I'll find a way to block it, I go

La-la, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
(I found a way to block it, I go)
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
(Tu meri mauja hain)
(I found a way to block it, oh)
La-la, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
(I found a way to block it, I go)
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la
(Tu meri mauja hain)
I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
'Cause if my heart can't stop it, I'll find a way to block it, I go
I'm covering my ears like a kid
When your words mean nothing, I go la la la
I'm turning up the volume when you speak
'Cause if my heart can't stop it, I'll find a way to block it, I go

Na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-na-na, la-la-la-la-la, na-na-na-na-na
La-la-la-na, la-la-la-la-la
(Tu meri mauja hain) "
83,Blurred Lines,Robin Thicke," 
Everybody get up
Everybody get up
Hey, hey, hey
Hey, hey, hey (Uh)
Hey, hey, hey (Ha-ha Woo)
Tune me up

If you can't hear what I'm trying to say (Hey, girl, come here)
If you can't read from the same page (Hey)
Maybe I'm going deaf (Hey, hey, hey)
Maybe I'm going blind (Hey, hey, hey)
Maybe I'm out of my mind (Hey, hey, hey)
Everybody get up

Okay, now he was close
Tried to domesticate you
But you're an animal
Baby, it's in your nature (Meow)
Just let me liberate you (Hey, hey, hey)
You don't need no takers (Hey, hey, hey)
That man is not your maker (Hey, hey, hey)
And that's why I'm gon' take a (Everybody get up)

Good girl
I know you want it (Hey)
I know you want it
I know you want it
You're a good girl
Can't let it get past me
You're far from plastic (Alright)
Talkin' 'bout getting blasted
I hate these blurred lines
I know you want it (Hey)
I know you want it (Oh yeah)
I know you want it
But you're a good girl
The way you grab me
Must wanna get nasty
Go ahead, get at me
Everybody get up (Come on)

What do they make dreams for (Why?)
When you got them jeans on? (Why?)
What do we need steam for?
You the hottest bitch in this place
I feel so lucky (Hey, hey, hey)
You wanna hug me (Hey, hey, hey)
What rhymes with hug me? (Hey, hey, hey)
Hey (Everybody get up)
Okay, now he was close
Tried to domesticate you
But you're an animal
Baby, it's in your nature (Uh-huh)
Just let me liberate you (Hey, hey, hey) (Uh-huh)
You don't need no takers (Hey, hey, hey) (Uh-huh)
That man is not your maker (Hey, hey, hey) (Uh-huh)
And that's why I'm gon' take a (Everybody get up)

Good girl
I know you want it
I know you want it (Hey)
I know you want it
You're a good girl
Can't let it get past me (Hey)
You're far from plastic (Oh)
Talkin' 'bout getting blasted (Everybody get up)
I hate these blurred lines (Hate them lines)
I know you want it (I hate them lines)
I know you want it (I hate them lines)
I know you want it
But you're a good girl (Good girl)
The way you grab me
Must wanna get nasty
Go ahead, get at me (Everybody get up)
Hustle Gang, homie
Let go
Ay, say Rob, let me holla at 'em real quick
One thing I ask of you
Let me be the one you back that ass up to (Come on)
Go from Malibu to Paris, boo (Yeah)
Had a bitch, but she ain't bad as you
So, hit me up when you pass through
I'll give you something big enough to tear your ass in two
Swag on 'em even when you dress casual
I mean, it's almost unbearable (Everybody get up)
In a hundred years not dare would I
Pull a Pharcyde, let you pass me by
Nothin' like your last guy, he too square for you
He don't smack that ass and pull your hair like that
So I'm just watchin' and waitin'
For you to salute the true big pimpin' (Okay)
Not many women can refuse this pimpin'
I'm a nice guy, but don't get it confused, get pimpin' (Everybody get up)

Shake your rump
Get down, get up-a
Do it like it hurt, like it hurt
What, you don't like work?
Hey (Everybody get up)

Baby, can you breathe?
I got this from Jamaica
It always works for me
Dakota to Decatur (Uh-huh)
No more pretending (Hey, hey, hey) (Uh-huh)
'Cause now you're winning (Hey, hey, hey) (Uh-huh)
Here's our beginning (Hey, hey, hey) (Uh-huh)
I always wanted a

You're a good girl (Everybody get up)
I know you want it (Hey)
I know you want it
I know you want it
You're a good girl
Can't let it get past me (Oh yeah)
You're far from plastic (Alright)
Talkin' 'bout getting blasted
I hate these blurred lines (Everybody get up)
I know you want it (Hey)
I know you want it (Oh yeah)
I know you want it
But you're a good girl
The way you grab me
Must wanna get nasty (Hey)
Go ahead, get at me

Everybody get up
Everybody get up
Hey, hey, hey
Hey, hey, hey
Hey, hey, hey "
84,Do What U Want,Lady Gaga," 
Yeah (Oh)
Turn the mic up
(Yeah, yeah)
Eh eh eh eh eh eh eh (Oh)
Eh eh eh eh eh eh eh (Oh)

I, I feel good, I walk alone
But then I trip over myself and I fall
I, I stand up, and then I'm okay
But then you print some shit that makes me wanna scream

So do what you want, what you want with my body
Do what you want, don't stop, let's party
Do what you want, what you want with my body
Do what you want, what you want with my body
Write what you want, say what you want 'bout me
If you're wondering, know that I'm not sorry
Do what you want, what you want with my body
What you want with my body

You can't have my heart, and you won't use my mind
But do what you want with my body
Do what you want with my body
You can’t stop my voice 'cause you don't own my life
But do what you want with my body
Do what you want with my body

Early morning, longer nights (Yeah)
Tom Ford, private flights (Yeah)
Crazy schedule, fast life
I wouldn't trade it in, 'cause it's our life
(But let's slow it down)
I could be the drink in your cup
I could be the green in your blunt, your pusher man
Yeah, I got what you want
You wanna escape (Oh)
All of the crazy shit (Let go)
You're the Marilyn, I'm the president
And I love to hear you sing (Girl)

Do what I want, do what I want with your body
Do what I want, do what I want with your body
Back of the club, taking shots, gettin' naughty
No invitations, it's a private party
Do what I want, do what I want with your body
Do what I want, do what I want with your body
Yeah, we taking these haters and we roughin' 'em up
And we layin’ the cut like we don't give a fuck

You can't have my heart, and you won't use my mind (My mind)
But do what you want with my body (Yeah)
Do what you want with my body (With your body)
You can’t stop my voice 'cause you don't own my life
But do what you want with my body
Do what you want with my body (Body)
Sometimes I'm scared, I suppose
If you ever let me go
I would fall apart if you break my heart
So just take my body and don't stop the party

You can't have my heart and (Help me now)
You won't use my mind
But do what you want with my body
Do what you want with my body (With your body)
You can’t stop my voice, 'cause
You don't own my life (You)
But do what you want with my body
(What I want, when I want, when I want)
Do what you want with my body

Do what you want with me
What you want with my body
Do what you want with me
What you want with my body, world
Do what you want with me
What you want with my body
Do what you want with me
What you want with my body, world
Help me now
What you want with my body
Do what you want with my body
Do what you want with my body
Want you want with my body, world "
85,Can't Remember to Forget You,Shakira ," 
And I left a note on my bedpost
Saying not to repeat yesterday’s mistakes
What I tend to do when it comes to you
I see only the good, selective memory

The way you make me feel, yeah, you got a hold on me
I never met someone so different, oh, here we go
You're part of me now, you're part of me
So where you go, I follow, follow, follow (Oh)

Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I can't remember to forget you
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I keep forgetting I should let you go
But when you look at me
The only memory is us kissing in the moonlight
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I can't remember to forget you

Ooh, ooh, ooh-ooh, ooh
I can't remember to forget you
Ooh, ooh, ooh-ooh, ooh

I go back again, fall off the train
Land in his bed, repeat yesterday’s mistakes
What I'm tryna say is not to forget
You see only the good, selective memory

The way he makes me feel like, the way he makes me feel
I never seemed to act so stupid, oh, here we go
He a part of me now, he a part of me
So where he goes, I follow, follow, follow (Oh)

Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I can't remember to forget you
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I keep forgetting I should let you go
But when you look at me
The only memory is us kissing in the moonlight (Oh)
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh (Oh, oh)
I can't remember to forget you

I rob and I kill to keep him with me
I'll do anything for that boy
I'd give my last dime to hold him tonight
I'll do anything for that boy
I rob and I kill to keep him with me
I'll do anything for that boy
I'd give my last dime to hold him tonight
I'll do anything for that boy
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I can't remember to forget you
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh
I keep forgetting I should let you go
But when you look at me
The only memory is us kissing in the moonlight (Oh)
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh (Oh, oh)
I can't remember to forget you
But when you look at me
The only memory is us kissing in the moonlight (Oh)
Oh-oh-oh-oh, oh, oh-oh-oh-oh, oh (Oh, oh)
I can't remember to forget you "
86,Amnesia,5 Seconds of Summer," 
I drove by all the places we used to hang out getting wasted
I thought about our last kiss, how it felt, the way you tasted
And even though your friends tell me you're doin' fine
Are you somewhere feeling lonely, even though he's right beside you?
When he says those words that hurt you, do you read the ones I wrote you?

Sometimes I start to wonder, was it just a lie?
If what we had was real, how could you be fine?
'Cause I'm not fine at all

I remember the day you told me you were leavin'
I remember the make-up running down your face
And the dreams you left behind, you didn't need them
Like every single wish we ever made
I wish that I could wake up with amnesia
And forget about the stupid little things
Like the way it felt to fall asleep next to you
And the memories I never can escape
'Cause I'm not fine at all

The pictures that you sent me, they're still livin' in my phone
I'll admit I like to see them, I'll admit I feel alone
And all my friends keep asking why I'm not around
It hurts to know you're happy, yeah, it hurts that you moved on
It's hard to hear your name when I haven't seen you in so long

It's like we never happened, was it just a lie?
If what we had was real, how could you be fine?
'Cause I'm not fine at all

I remember the day you told me you were leavin'
I remember the make-up running down your face
And the dreams you left behind, you didn't need them
Like every single wish we ever made
I wish that I could wake up with amnesia
And forget about the stupid little things
Like the way it felt to fall asleep next to you
And the memories I never can escape

If today I woke up with you right beside me
Like all of this was just some twisted dream
I'd hold you closer than I ever did before
And you'd never slip away
And you'd never hear me say

I remember the day you told me you were leavin'
I remember the make-up running down your face
And the dreams you left behind, you didn't need them
Like every single wish we ever made
I wish that I could wake up with amnesia
And forget about the stupid little things
Like the way it felt to fall asleep next to you
And the memories I never can escape
'Cause I'm not fine at all
No, I'm really not fine at all
Tell me this is just a dream
'Cause I'm really not fine at all "
87,No Mediocre,T.I.," 
All I fuck bad bitches, I don't want no mediocre ho
Don't want no mediocre, I don't want no mediocre, no!
Bad bitches only, ain't no mediocre ho
Don't want no mediocre, I won't hit no mediocre, yeah
Bad bitch stuntin' on them mediocre hoes
On them mediocre, you stunt on them mediocre
7, bitches with me and ain't none of them mediocre
From they head to they toes they so far from mediocre

Right hand in the air, I solemnly swear
I never fuck a bitch if she don’t do her hair, no more
You won’t get no dick if it’s a bush down there
Girl, I should see nothing but pussy when I look down there
Hey, come fuck with a nigga, what better to do?
He call and ask how you doin, tell him ""Better than you"", yeah
I’m kicked back with four pieces like a Kit Kat
Me fucking if you ain’t a dime, just forget that
Pretty face, fat ass, if she don’t have
Have one of these, well, I think I’ll pass
I just handed her the keys to a new drop Jag
When she took it, I took it back, you shoulda asked for a Benz
That’s mediocre bitch!

All I fuck bad bitches, I don't want no mediocre ho
Don't want no mediocre, I don't want no mediocre, no!
Bad bitches only, ain't no mediocre ho
Don't want no mediocre, I won't hit no mediocre, yeah
Bad bitch stuntin' on them mediocre hoes
On them mediocre, you stunt on them mediocre
7, bitches with me and ain't none of them mediocre
From they head to they toes they so far from mediocre

Heard he want to lay it down on Iggy Iggy
Gave it to him twice, now he want a 3, Mike Bibby
Diva, but I need a bad boy, rest in peace, Whitney
Pardon me but I don’t think none of these bitches fucking with me
Want a billboard bitch? Stop running in place
Heels on me saying gimme 6 inches of space
Courtside while designer frames cover my face
Now everybody in the game wanna get 'em a taste
I’m still Grand Hustle first lady, fuck you pay me
Bet he won't go 12 rounds with the million dollar baby
I can change your life quick, stop playing with me
And if you ain't talking money what you saying to me? Iggs

All I fuck bad bitches, I don't want no mediocre ho
Don't want no mediocre, I don't want no mediocre, no!
Bad bitches only, ain't no mediocre ho
Don't want no mediocre, I won't hit no mediocre, yeah
Bad bitch stuntin' on them mediocre hoes
On them mediocre, you stunt on them mediocre
7, bitches with me and ain't none of them mediocre
From they head to they toes they so far from mediocre

I'm in Brazil with a bitch
Catch me in a mansion in the hills with a bitch
Get her out them tennis shoes, throw some heels on a bitch
I’m the type of nigga split a mil with a bitch
Hold up, only if she bad though
Out here trying to find someone that better than my last ho
Take her to my castle, drown her in my cash flow
Say your dick so little she can fit it in her asshole
Told me she can't ride this shit no further than a cab go
Said I got that dumb dick, she wanna be my tutor
So she give me brain, getting head on the scooter
Had sex on the beach from Bermuda up to Cuba
I done fucked a lot of dimes but I’m looking for a cuter bitch
You the shit, what she say when she got to sit
When I ain't around, give a damn who you do it with
Super thick, pretty face, ménage à veinte
20 at the same time, wanna get ya rent paid?
All I fuck bad bitches, I don't want no mediocre ho
Don't want no mediocre, I don't want no mediocre, no!
Bad bitches only, ain't no mediocre ho
Don't want no mediocre, I won't hit no mediocre, yeah
Bad bitch stuntin' on them mediocre hoes
On them mediocre, you stunt on them mediocre
7, bitches with me and ain't none of them mediocre
From they head to they toes they so far from mediocre "
88,Come with Me Now,KONGOS," 
Come with me now
Come with me now
Whoa, come with me now
I'm gonna take you down
Whoa, come with me now
I'm gonna show you how
Whoa, come with me now
I'm gonna take you down
Whoa, come with me now
I'm gonna show you how

Afraid to lose control
And caught up in this world
I've wasted time, I've wasted breath
I think I've thought myself to death
I was born without this fear
Now only this seems clear
I need to move, I need to fight
I need to lose myself tonight

Whoa, come with me now
I'm gonna take you down
Whoa, come with me now
I'm gonna show you how

I think with my heart and I move with my head
I open my mouth and it's something I've read
I've stood at this door before, I'm told
But a part of me knows that I'm growing too old
Confused what I thought with something I felt
Confuse what I feel with something that's real
I tried to sell my soul last night
Funny, he wouldn't even take a bite

Far away, I heard him say (Come with me now)
Don't delay, I heard him say (Come with me now)
Far away, I heard him say (Come with me now)
Don't delay, I heard him say (Come with me now)

Whoa, come with me now
I'm gonna take you down
Whoa, come with me now
I'm gonna show you how

Afraid to lose control
And caught up in this world
I've wasted time, I've wasted breath
I think I've thought myself to death
I was born without this fear
Now only this seems clear
I need to move, I need to fight
I need to lose myself tonight
Whoa, come with me now
Whoa, come with me now
I'm gonna take you down
Whoa, come with me now "
89,Believe Me,Lil Wayne," 

I'm the only one that get the job done
I don't know a nigga that could cover for me
Yeah, got some game from my dad
He said she might say she love me
She don't love me like she say she love me
Believe me, believe me
I'm that nigga, boy they love me in the streets
I'm not tryna find nobody else to beat
I'm the one they come to see because they all
Believe me

Yeah, rip, rip rip
It's been me and Young Tune off the rip
That's the man that put me in this shit
If a nigga fuck with him, I'll put him down quick
Got a verse for anybody wanna talk about the clique
I've been takin' shit light, you don't wanna hear me trip
God damn, do y'all really know who y'all fuckin' with?
Yeah, I mean you can't blame me for wonderin'
Doesn't matter, could be winter or the summer
On the road, I do One Direction numbers, I don't fuckin' miss
Yeah, Stunna and Mack know
When Wayne was gone for eight months, we put this thing up on our back
And I was snappin' off on every single track though
Collect call from the boss like where we at though
I was like, ""Hah, it's our time, nigga""
He left Rikers in a Phantom, that's my nigga
And I'll been rockin' with the team 'til Carter IX
And we YMCMB, waitin' on somebody to try us, nigga
Yeah

I'm the only one that get the job done
I don't know a nigga that could cover for me
Yeah, got some game from my dad
He said she might say she love me
She don't love me like she say she love me
Believe me, believe me
I'm that nigga, boy they love me in the streets
I'm not tryna find nobody else to beat
I'm the one they come to see because they all
Believe me

Lord knows I'll murk one of these niggas, yeah
His and hers Ferraris, nigga
One for me, one for my daughter, nigga
Waitin' for someone to test me like a Harvard nigga
I tote a 223, two Michael Jordans, nigga
Come on, fight these shell cases like a lawyer, nigga
Find out where you stay, and act like we found some oil, nigga
Out of duct tape so when he prayin' I ignore the nigga
All I gotta say is ""sayonara, nigga""
Drop dead gorgeous but the bitch ain't dyin' for a nigga
Where the real queens at? Shout out Capone and Noreaga
We can shoot it out and see who live to tell the story later
Diamonds in my Rollie face cannot be exfoliated
They think I'm associated, I'm the one that orchestrated
Yayo get her ass whipped, whip that ass like horses racin'
Ain't 'bout what you walk away from, it's 'bout what you walk away with
Dead Presidents, them coffins vacant
I must be doin' somethin'
I'm the only one that get the job done
I don't know a nigga that could cover for me
Yeah, got some game from my dad
He said she might say she love me
She don't love me like she say she love me
Believe me, believe me
I'm that nigga, boy they love me in the streets
I'm not tryna find nobody else to beat
I'm the one they come to see because they all
Believe me

Had to get it poppin' off the rip
Rich young nigga that ain't never had to trick
Slim Thug flow but you know I like 'em thick
If she get a job at DOA, I drop her off a tip
I had to get it poppin' off the rip
I'm the one they tell yah been reppin' in the 6
Come into the city and yah niggas get to trippin'
We'll take yah to the Scarborough Bluff and drop you off a cliff
Well damn, just be happy for the man
Nirvana, Coldplay, nigga got bands
Ink from the money, got it all over my hands
Goin' out to Houston, spendin' all of my advance
V Live just took me for a cheque
""Drake you know I love you, you just took me outta debt""
Yes, right now you are lookin' at the best
Mothafuck award shows and mothafuck the press like that
Mothafuck the rest
When they jumped off the porch, I was stumblin' up the steps
I'd give what I collect before I give up my connect
It'd be a cold day in Hell, icicles made of sweat
One finger, slidin' 'cross my neck
Niggas know what that mean like they deaf
Nigga I'll fire this nina like it's her first day
On the job and the bitch overslept
Tune stay humble, nigga I'm a king
Need a horn and a drumroll
They throw mothafuckin' roses at my feet, nigga
I don't step on one rose
I'm the only one that get the job done
I don't know a nigga that can cover for me
Tape a couple kilos to the bitch stomach
She look like she got a bun in the oven from me
Preheat, believe me
All you gotta do is pay me every week
I had these bitches havin' babies every week
I'm the nigga, see me skatin' in the streets
Gone

Rip rip, nigga"
90,23,Mike WiLL Made-It,"
Aha, I'm so fresh man (Eardrummers, eardrummers)
Man, y'all scared to do it how I do it (Tahahahahahahahaha)
(Mike WiLL Made-It)

I'm in the club high on purp with some shades on (On)
Tatted up, mini skirt with my J's on (J's on, oh no)
In the club high on purp with some shades on
Tatted up, mini skirt with my J's on

J's on my feet (You know it)
J's on my feet (You know it)
J's on my feet (You know it)
So get like me (Mm-hm)
J's on my feet (You know it)
J's on my feet (We trippy)
J's on my feet (We trippy)
So get like me (Mm-hmm)

I be in the club (The club) standing on the couch (The couch)
In them Wolf Grey's (What?) like it's my house (I'm home)
Drinking out the bottle, I got no respect (Ayy)
Looking like a model, who just got a check (Cha-ching)
I back it up, 'cause I don't give a fuck, uh (I don't)
If you're a lame, that's a shame you can't hang with us (Uh-uh)
I'm MC Hammer fly (Fresh), you can't touch (Nope)
J's so fly I should work at Flight Club

Put on my J's and dance the whole night away
I'm naughty by nature like I'm Hip-Hop Hooray
With my hands in the sky, I wave 'em from side to side, uh
My feet on the floor, I'm 'bout to turn up now

I'm in the club high on purp (Bah, bah, bah) with some shades on (On)
Tatted up, mini skirt with my J's on (J's on, oh no)
In the club high on purp with some shades on
Tatted up, mini skirt with my J's on (We trippy)

J's on my feet (You know it, bah)
J's on my feet (You know it, bah)
J's on my feet (You know it)
So get like me (Mm-hm)
J's on my feet (Tahahahahahahahaha, you know it)
J's on my feet (We trippy, bah)
J's on my feet (Uh, we trippy)
So get like me (Mm-hmm)

I be rockin' J's or
I be rockin' Taylors
I got lots of flavors, my kick game is major
More kicks than the players, call me up, I'm scorin'
Hit it like a free throw, tongue out like I'm Jordan
Smiley, Miley, come swing the thing right by me
Got a joint if you wanna get stoned, got choppers if they wanna try me
Pro athlete, I'm not no wannabe (Wannabe)
Waitress asked how many bottles? I said twenty-three
Put on my J's (Tahahahahahahahaha)
And dance the whole night away
I'm naughty by nature like I'm Hip-Hop Hooray (Uh)
With my hands in the sky, I wave 'em from side to side
My feet on the floor, I'm 'bout to turn up now

I'm in the club high on purp (Bah, bah, bah) with some shades on (On)
Tatted up, mini skirt with my J's on (J's on, oh no)
I'm in the club high on purp with some shades on
Tatted up, mini skirt with my J's on

J's on my feet (You know it, bah)
J's on my feet (You know it, bah)
J's on my feet (You know it)
So get like me (Mm-hm)
J's on my feet (You know it, bah)
J's on my feet (We trippy, bah)
J's on my feet (We trippy, Mike WiLL Made-It, yes, sir)
So get like me (Mm-hmm)

I stay showin' out (Mm-hm), my kick game is a beast (Mm-hm)
I got thirty pairs of J's that ain't never been released (You know it)
Flu game 12's (Ho), Space Jam 11's (Bitch)
On the hype beast sick, they gon' need a paramedic (Cash)
Turn up, turn up, turn up (Turn up), I get trippy, I stay live (Ho)
All this purple in my cup, match them grape 5's (We sippin')
I'm so high, I got three bitches that go bi (Pussy)
I'm so fly, I'm gettin' head like a blow dryer (Ho)
Put on my J's and dance the whole night away
I'm naughty by nature like I'm Hip-Hop Hooray
With my hands in the sky, I wave 'em from side to side
My feet on the floor, I'm 'bout to turn up now

I'm in the club high on purp (Bah, bah, bah) with some shades on (On)
Tatted up, mini skirt with my J's on (J's on, oh no)
I'm in the club high on purp with some shades on
Tatted up, mini skirt with my J's on

J's on my feet (You know it, bah)
J's on my feet (You know it, bah)
J's on my feet (You know it)
So get like me (Mm-hm)
J's on my feet (You know it, bah)
J's on my feet (We trippy, bah)
J's on my feet (We trippy, Mike WiLL Made-It)
So get like me (Mm-hmm) "
91,Beachin',Jake Owen,"
Just watching her blonde hair, sun burn, stare at them
Whitecaps rolling over
Laid back in a thrift store beach chair
Dropping limes in her Corona
Well she looks back, yeah, she throws me a kiss
Like ""Honey, I sure want you""
And it's a hundred and three between her and me
And only 92 in Daytona

And it's sunshine, blue eyes, tan lines, it's low tide
Rolling white sand, cold can koozie in my hand, just a summertime strollin'
Chillin', breezin', sippin', singin' woah a oh, oh
Beachin'

We got 2-for-1s, we're at a margarita bar
Whatever happens happens
And there's a reggae band, full of dread heads
Just sittin' in the corner laughin'
Well my baby walks over, drops a 20 in a jar
She smiles and shakes it at me
Yeah, she gets 'em going, she gets 'em playing
A little, don't worry be happy

And it's sunshine, blue eyes, tan lines, it's low tide
Rolling white sand, cold can koozie in my hand, just a summertime strollin'
Chillin', breezin', sippin', singin' woah a oh, oh
Beachin'

Ah yeah
Lil palm tree leanin'
I got a margerita in my hand, I'm doin' a little drinkin'

Talking 'bout
Sunshine, blue eyes, tan lines, it's low tide
Rolling white sand, cold can koozie in my hand, just a summertime strollin'
Chillin', breezin', sippin', singin' woah a oh, oh
Beachin' (Aw, we're just beachin')
Sunshine, blue eyes, tan lines, it's low tide (Under the palm tree leanin')
Rolling white sand, cold can koozie in my hand... "
