Rank,Musica,Artista,Letra
78,Sit Still Look Pretty,Daya,"
Could dress up, to get love
But guess what?
I'm never gonna be that girl
Who's living in a Barbie world
Could wake up in make up and play dumb
Pretending that I need a boy
Who's gonna treat me like a toy

I know the other girlies wanna wear expensive things
Like diamond rings
But I don't wanna be the puppet that you're playing on a string
This queen don't need a king

Oh, I don't know what you've been told
But this gal right here's gonna rule the world
Yeah, that is where I'm gonna be because I wanna be
No, I don't wanna sit still, look pretty
You get off on your 9 to 5
Dream of picket fences and trophy wives
But no, I'm never gonna be 'cause I don't wanna be
No, I don't wanna sit still, look pretty

Mr. Right could be nice, for one night
But then he wanna take control
And I would rather fly solo
That Snow White, she did right in her life
Had 7 men to do the chores
'Cause that's not what a lady's for

The only thing a boy's gonna give a girl for free's captivity
And I might love me some vanilla, but I'm not that sugar sweet
Call me HBIC

Oh, I don't know what you've been told
But this gal right here's gonna rule the world
Yeah, that is where I'm gonna be because I wanna be
No, I don't wanna sit still, look pretty
You get off on your 9 to 5
Dream of picket fences and trophy wives
But no, I'm never gonna be 'cause I don't wanna be
No, I don't wanna sit still, look pretty
Sure, I'm a pretty girl up in a pretty world
But they say pretty hurts
And I don't wanna sit still
I'm a pretty girl up in a pretty world
But no, I won't sit still, look pretty
Sure, I'm a pretty girl up in a pretty world
But they say pretty hurts
And I don't wanna sit still
I'm-I'm a pretty girl up in a pretty world
But no, I won't sit still, look pretty
Oh, I don't know what you've been told
But this gal right here's gonna rule the world
Yeah, that is where I'm gonna be because I wanna be
No, I don't wanna sit still, look pretty
You get off on your 9 to 5
Dream of picket fences and trophy wives
But no, I'm never gonna be 'cause I don't wanna be
'Cause I don't wanna sit still, look pretty
Oh, I don't know what you've been told
But this gal right here's gonna rule the world
Yeah, that is where I'm gonna be because I wanna be
No, I don't wanna sit still, look pretty
You get off on your 9 to 5
Dream of picket fences and trophy wives
But no, I'm never gonna be 'cause I don't wanna be
No, I don't wanna sit still, look pretty

Sit still, look pretty
Sit still, look pretty
Sit still, look pretty
Sit still, look pretty
 "
79,Wildest Dreams,Taylor Swift," 
He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

He's so tall and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah, ha
Wildest dreams, ah, ha

I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound
Nothin' lasts forever
But this is gettin' good now

He's so tall and handsome as hell
He's so bad, but he does it so well
And when we've had our very last kiss
My last request is

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your
Wildest dreams, ah, ha
Wildest dreams, ah, ha
You'll see me in hindsight
Tangled up with you all night
Burnin' it down
Someday, when you leave me
I bet these memories
Follow you around
You'll see me in hindsight
Tangled up with you all night
Burnin' (Burnin') it (It) down (Down)
Someday, when you leave me
I bet these memories
Follow (Follow) you (You) around
(Follow you around)
Say you'll remember me
Standing in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just pretend

Say you'll remember me
Standin' in a nice dress
Starin' at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your (Just pretend, just pretend)
Wildest dreams, ah, ha (Ah)
In your wildest dreams, ah, ha
Even if it's just in your
In your wildest dreams, ah, ha
In your wildest dreams, ah, ha "
80,Middle,DJ Snake," 
Starin' at two different views
On your window ledge
Coffee has gone cold
It's like time froze

There you go wishin', floatin' down our wishin' well
It's like I'm always causin' problems, causin' hell
I didn't mean to put you through this, I can tell
We cannot sweep this under the carpet (Carpet)

I hope that I can turn back the time
To make it all alright, all alright for us
I'll promise to build a new world
For us two with you in the middle


(You in the middle)
(You in the middle)

(Ly-, ly-, ly-, ly-)
Lyin' down beside you
What's goin' through your head?
The silence in the air
Felt like my soul froze

Am I just overthinkin' feelings I conceal?
This gut feelin' I'm tryna get off me as well
I hope we find our missin' pieces and just chill
We cannot sweep it under the carpet (Carpet)

I hope that I can turn back the time
To make it all alright, all alright for us
I'll promise to build a new world
For us two with you in the middle


(You in the middle)
(You in the middle)

(You)
站在中間, go stand 在中間
(You)
站在中間, go stand 在中間 "
81,On My Mind,Ellie Goulding," 
Oh
Oh, oh, oh, oh
Eh

It's a little blurry how the whole thing started
I don't even really know what you intended
Thought that you were cute and you could make me jealous
Poured it down, so I poured it down
Next thing that I know, I'm in a hotel with you
You were talkin' deep like it was mad love to you
You wanted my heart, but I just liked your tattoos
Poured it down, so I poured it down

And now I don't understand it
You don't mess with love, you mess with the truth
And I know I shouldn't say it
But my heart don't understand

Why I got you on my mind
Why I got you on my mind
Why I got you on my mind
Why I got you on my mind
But my heart don't understand
Why I got you on my mind
Why I got you on my mind
Why I got you on my mind
Why I got you on my mind

I always hear, always hear them talkin'
Talkin' 'bout a girl, 'bout a girl with my name
Sayin' that I hurt you, but I still don't get it
You didn't love me, no, not really
Wait
I could've really liked you
I'll bet, I'll bet that's why I keep on thinkin' 'bout you
It's a shame (Shame), you said I was good
So I poured it down, so I poured it down

And now I don't understand it
You don't mess with love, you mess with the truth
And I know I shouldn't say it
But my heart don't understand

Why I got you on my mind
Why I got you on my mind
Why I got you on my mind
Why I got you on my mind
But my heart don't understand
Why I got you on my mind
You think you know somebody
Why I got you on my mind
You think you know somebody
Why I got you on my mind
You think you know somebody
Why I got you on my mind
You got yourself in a dangerous zone
'Cause we both have the fear, fear of bein' alone
And I still don't understand it (Ah)
You don't mess with love, you mess with the truth (Ah, ah, ah, ah)
And my heart don't understand it (Ah)
Understand it, understand it (Ah, ah, ah, ah)

Why I got you on my mind (Ah-ah)
You think you know somebody
Why I got you on my mind
You think you know somebody
Why I got you on my mind
You think you know somebody
Why I got you on my mind
But my heart don't understand (Ah, ah, ah, ah)
Why I got you on my mind (Ah-ah)
You think you know somebody
Why I got you on my mind (Oh)
You think you know somebody
Why I got you on my mind
You think you know somebody
Why I got you on my mind
But my heart don't understand (Ah, ah, ah, ah)
Why I got you on my mind (Ah-ah)
You think you know somebody
You think you know somebody
Why I got you on my mind
You think you know somebody
(Ah, ah, ah, ah, ah-ah) "
82,Pop Style,Drake," 
Yeah, yeah

Dropped outta school now we dumb rich (Dumb rich)
This sound like some forty-three-oh-one shit (One shit)
All my niggas wanna do is pop style (Pop style)
Turn my birthday into a lifestyle (Lifestyle)

Tell my mom I love her if I do not make it (Do not make it)
Got so many chains, they call me Chaining Tatum (They do, they do)
And I like to finish what you think you started
Man, you boys just got to Hollywood, you boys just started
You don't know what you just started
All I do is hang with the young and heartless
All this for my family, man, I try my hardest
It's all I ever did and look where it got him
Yeah, you've been on my mind lately
You've still got my number, girl, you need to call me
I feel like they wanna see me learn the hard way
But you know I always handle that one my way
Girl, let me rock, rock, rock, rock, rock your body
Justin Timberlake and then I hit the highway
I can't trust no fuckin' body
They still out to get me cause they never got me

They still out to get me, I don't get it
I can not be got, and that's a given
Give a real nigga the number one
Even though I got like twenty-one
Cannot be me I'm a one-of-one
Schooling your ass like 101
They been out here tryna slide on me
They been out here telling lies on me
Everybody looking out for themself
But they still got they eyes on me
See me putting in the hard work now, ayy
Momma doesn't have to call work now, ayy
I decide when I start work now, ayy
Problems hit the gym, they all work out
MVP, MVP, oh-nine all the way to sixteen
Even next season looking like a breeze
Lot of y'all ain't built for the league, yeah
Trade you off the team while you in your sleep, yeah
Y'all showed me that nothing's guaranteed
And you don't know what you started
My friend's chain so big that he look like the artist
I can't trust no fuckin' body
They still out to get me cause they never got me

Dropped outta school now we dumb rich (Dumb rich)
This sound like some forty-three-oh-one shit (One shit)
All my niggas wanna do is pop style (Pop style)
Turn my birthday into a lifestyle (Lifestyle) "
83,When We Were Young,Adele," 
Everybody loves the things you do
From the way you talk to the way you move
Everybody here is watching you
'Cause you feel like home, you're like a dream come true
But, if by chance, you're here alone
Can I have a moment before I go?
'Cause I've been by myself all night long
Hoping you're someone I used to know

You look like a movie, you sound like a song
My God, this reminds me of when we were young

Let me photograph you in this light in case it is the last time
That we might be exactly like we were before we realised
We were sad of getting old, it made us restless
It was just like a movie, it was just like a song

I was so scared to face my fears
Nobody told me that you'd be here
And I swear you'd moved overseas
That's what you said when you left me

You still look like a movie, you still sound like a song
My God, this reminds me of when we were young

Let me photograph you in this light in case it is the last time
That we might be exactly like we were before we realised
We were sad of getting old, it made us restless
It was just like a movie, it was just like a song

(When we were young)
(When we were young)
(When we were young)
(When we were young)

It's hard to admit that (When we were young)
Everything just takes me back (When we were young)
To when you were there (When we were young)
To when you were there
And a part of me keeps holding on (When we were young)
Just in case it hasn't gone (When we were young)
I guess I still care (When we were young)
Do you still care?
It was just like a movie, it was just like a song
My God, this reminds me of when we were young
(When we were young)
(When we were young)
(When we were young)
(When we were young)

Let me photograph you in this light in case it is the last time
(When we were young, when we were young)
That we might be exactly like we were before we realised
(When we were young, when we were young)
We were sad of getting old, it made us restless
(When we were young, when we were young)
Oh, I'm so mad I'm getting old, it makes me reckless
(When we were young, when we were young)
It was just like a movie, it was just like a song
When we were young "
84,Hide Away,Daya," 
Boys seem to like the girls who laugh at anything
The ones who get undressed before the second date
Girls seem to like the boys who don't appreciate
All the money and the time that it takes

To be fly as a mother
Got my both eyes out for Mr. Right
Guessing I just don't know where to find 'em
But I hope they all come out tonight

Where do the good boys go to hide away, hide away?
I'm a good good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

Boys seem to like the girls who like to kiss and tell
Talking them up about the things they do so well
But I'd rather find a boy who is down for the chase
Putting in the time that it takes

To be fly as a mother
To supply all of my heart's demands
Suit and tie, cause undercover
He's gonna save my life like Superman

Where do the good boys go to hide away, hide away?
I'm a good good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

Tell me where the good boys go
Tell me where the good boys go
Tell me where the good boys go
Won't somebody tell me, tell me?
Tell me where the good boys go
Tell me where the good boys go
Tell me where the good boys go
Tell me where the good boys go

Where do the good boys go to hide away, hide away?
I'm a good good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

Hide away, hide away
Hide away, hide away
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away? "
85,Lean On,Major Lazer," 
Do you recall, not long ago
We would walk on the sidewalk?
Innocent, remember?
All we did was care for each other
But the night was warm
We were bold and young
All around, the wind blows
We would only hold on to let go
Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on
Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
A-A-All we need is somebody to lean on

(Hey, hey, hey, hey)
(Hey, hey, hey, hey)

What will we do when we get old?
Will we walk down the same road?
Will you be there by my side?
Standin' strong as the waves roll over
When the nights are long
Longing for you to come home
All around, the wind blows
We would only hold on to let go
Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
All we need is somebody to lean on (Hey)
Blow a kiss, fire a gun
We need someone to lean on
Blow a kiss, fire a gun
A-A-All we need is somebody to lean on

All we need is somebody to lean on
(We need someone to lean on, hey)
(Hey, hey)
A-A-All we need is somebody to lean on
(Major Lazer, hey)
Oh, oh-oh
(Hey, hey, hey, hey)
(Hey, hey, hey, hey, hey)
Blow a kiss, fire a gun (Hey, hey)
We need someone to lean on (Hey, hey)
Blow a kiss, fire a gun (Hey, hey)
All we need is somebody to lean on (Hey, hey)
Blow a kiss, fire a gun (Hey, hey)
We need someone to lean on (Hey, hey)
Blow a kiss, fire a gun (Hey, hey)
A-A-All we need is somebody to lean on (Hey, hey) "
86,I Know What You Did Last Summer,Shawn Mendes Camila Cabello," 
Ah-ah, he-hey
Ah-ah, ah-ah
Ah-ah, he-hey
Ah-ah, ah-ah

He knows
Dirty secrets that I keep
Does he know it's killin' me?
He knows, he knows
D-D-Does he know
Another's hands have touched my skin?
I won't tell him where I've been
He knows, he knows, he knows

It's tearing me apart
She's slipping away (I'm slippin' away)
Am I just hanging on to all the words she used to say?
The pictures on her phone (The pictures on my phone)
She's not coming home (I'm not comin' home)
Comin' home, comin' home

I know what you did last summer (Ah-ah)
Just lied to me, ""There's no other"" (He-hey)
I know what you did last summer
Tell me where you've been
I know what you did last summer (Ah-ah)
Look me in the eyes, my lover (He-hey)
I know what you did last summer
Tell me where you've been

I know, I know, I know, I know (Ah-ah), I know, I know, I know (He-ey)
I know, I know, I know, I know (Ah-ah), I know, I know, I know (Ah-ah)
I didn't mean it, no (Ah-ah), I didn't mean it, mean it, no (He-hey)
Can't seem to let you go (Ah-ah), can't seem to hold you close (Ah-ah)

I know
When she looks me in the eyes
They don't seem as bright no more, no more
I know
That she loved me at one time
Would I promise her that night
Cross my heart and hope to die

It's tearing me apart (It's tearin' me apart)
She's slipping away (I'm slipping away)
Am I just hanging on to all the words she used to say?
The pictures on her phone (The pictures on my phone)
She's not coming home (I'm not comin' home)
Oh, nah, nah, nah, oh-yeah

I know what you did last summer (Ah-ah)
Just lied to me, ""There's no other"" (He-hey)
I know what you did last summer
Tell me where you've been
I know what you did last summer (Ah-ah)
Look me in the eyes, my lover (He-hey)
I know what you did last summer
Tell me where you've been
I know, I know, I know, I know, I know, I know, I know
I know, I know, I know, I know, I know, I know, I know (No, no)
Can't seem to let you go
Can't seem to keep you close (Hold me close)
I can't seem to let you go
Can't seem to keep you close (You know I didn't mean it, though)
Tell me where you've been lately
Tell me where you've been lately (Just hold me close)
Tell me where you've been lately
Tell me where you've been lately (Do-Don't-Don't let me go)
Can't seem to keep you close
I can't seem to let you go (I didn't mean it, though)
I know you didn't mean it, though
I know you didn't mean it, though (I don't wanna let you go)
Tell me you didn't mean it, though (No, no, no)
Tell me you didn't mean it, though (Can't seem to let you go)
I know you didn't mean it, though (Seem to let you go)
I wanna know you mean it, though (Hold me close)
I know you didn't mean it, though (Just hold me close)
I know you didn't mean it, though
I can't seem to let you go, can't seem to hold you close

I know what you did last summer (Ah-ah)
Just lied to me, ""There's no other"" (He-hey)
I know what you did last summer
Tell me where you've been
I know what you did last summer (Ah-ah)
Look me in the eyes, my lover (He-hey)
I know what you did last summer
Tell me where you've been
I know, I know, I know, I know (Ah-ah), I know, I know, I know (He-hey)
I know, I know, I know, I know (Ah-ah), I know, I know, I know (Ah, yeah)
I know, I know, I know, I know (Ah-ah), I know, I know, I know (He-hey)
I know, I know, I know, I know (Ah-ah), I know, I know, I know (Ah-ah)
I know "
87,All the Way Up,Fat Joe - Remy Ma," 
This is
Edsclusive
Go, go

Nothin' can stop me, I'm all the way up
All the way up
I'm all the way up
I'm all the way up
Nothin' can stop me, I'm all the way up
Shorty what you want? Shorty what you need?
My niggas run the game, we ain't ever leavin'
Countin' up this money, we ain't never sleepin'
You got V12, I got 12 Vs
Got bottles, got weed, got molly (I'm all the way up)
Shorty what you want? I got what you need
Shorty what you want? I got what you need
Shorty what you want? I got what you need

I'm all the way up
I'm all the way up
I'm all the way up
All the way up
Nothin' can stop me, I'm all the way up

For my niggas with Bentley coupes and Rolexes
Kicked the bitch out the room and gave her no breakfast
Had to stash the jewels, these bitches so reckless
Keep my hoes on cruise, I'm talkin' naughty nothings
Shorty uptown showin' off her new things
Couldn't take it all so I gave her un chin
She call me top shotta, yeah I keep a few tings
Champion sound, yeah I got a few rings
And I'm all the way up
And you can stay up
And if you ask anybody where I live
They'll point to the hills and say
Go all the way up
Go all the way up

I'm all the way up
I'm all the way up
Nothin' can stop me, I'm all the way up

Just left the big house to a bigger house
Ain't have a girlfriend, but the bitch is out
Chanel croc bag, shit ain't even out
With the gold chains, Himalayan, Birkin cocaine
Lit it up, Pac shit, I hit 'em up
I'm talkin' color money, purple yen and blue dirham
I got brown lira, I ain't talkin' 'bout Ross bitch
I'm that nigga on Viagra dick
That means I'm all the way up
And you can stay up
P.O.s say I can't get high
Hopped in the helicopter Uber and said
Go all the way up
Go all the way up
I'm all the way up
I'm all the way up
Nothin' can stop me, I'm all the way up

Shorty what you want? Shorty what you need?
My niggas run the game, we ain't ever leavin'
Countin' up this money, we ain't never sleepin'
You got V12, I got 12 Vs
Got bottles, got weed, got molly (I'm all the way up)
Shorty what you want? I got what you need
Shorty what you want? I got what you need
Shorty what you want? I got what you need

I'm all the way up
I'm all the way up
I'm all the way up
I'm all the way up
Nothin' can stop me, I'm all the way up
All the way up
I'm all the way up
I'm all the way up
Nothin' can stop me, I'm all the way up "
88,Watch Me,Silento,"
Now watch me nae nae (okay!)
Now watch me whip whip
Watch me nae nae (want me do it?)
Now watch me whip (kill it!)
Watch me nae nae (okay!)
Now watch me whip whip
Watch me nae nae (can you do it?)
Now watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh ooh ooh ooh
Ooh watch me, watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh ooh ooh ooh
Do the stanky leg, do the stanky leg
Do the stanky leg, do the stanky leg
Do the stanky leg, do the stanky leg
Do the stanky leg, do the stanky leg
Now break your legs
Break your legs
Tell 'em ""break your legs""
Break your legs
Now break your legs
Break your legs
Now break your legs
Break your legs
Now watch me (bop bop bop bop bop bop bop bop)
Now watch me (bop bop bop bop bop bop bop bop)
Now watch me whip (kill it!)
Now watch me nae nae (okay!)
Now watch me whip whip
Watch me nae nae (want me do it?)
Now watch me whip (kill it!)
Watch me nae nae (okay!)
Now watch me whip whip
Watch me nae nae (can you do it?)
Now watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh ooh ooh ooh
Ooh watch me, watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh ooh ooh ooh
Now watch me you
Now watch superman
Now watch me you
Now watch superman
Now watch me you
Now watch superman
Now watch me you
Now watch superman
Now watch me duff, duff, duff, duff, duff, duff, duff, duff (Hold on)
Now watch me duff, duff, duff, duff, duff, duff, duff, duff, duff
Now watch me (bop bop bop bop bop bop bop bop)
Now watch me (bop bop bop bop bop bop bop bop)
Now watch me whip (kill it!)
Now watch me nae nae (okay!)
Now watch me whip whip
Watch me nae nae (want me do it?)
Now watch me whip (kill it!)
Watch me nae nae (okay!)
Now watch me whip whip
Watch me nae nae (Can you do it?)
Now watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh ooh ooh ooh
Ooh watch me, watch me
Ooh watch me, watch me
Ooh watch me, watch me
Ooh ooh ooh ooh"
89,Back to Sleep,Chris Brown," 
So let me fuck you back
So let me fuck you back

I know it's late, I know it's late
And, baby, I can't focus (Focus, focus, focus) focus (Focus, focus, focus)
I just flew into town today
I'm hopin' that you'd notice (Notice, notice, notice)
Did you notice? (Did you? Did you?)
I just posted my landing, oh
Wonderin' if the same old understandin' stands

I know you got work pretty early (Early)
I'll be around 'bout 3:30 (3:30)
Usually, you're done by one (By one)
So, baby, when I wake you up, up, up

Just let me rock
Fuck you back to sleep, girl
Oh-oh, don't say a word, no, girl
No, don't you talk (Oh, yeah)
(Don't talk, don't talk)
Just hold on tight to me, girl
Fuck you back to sleep, girl
Rock you back

Now where you at? Just dropped my bags
I'm comin' through to meet ya, oh, yeah
To meet ya, oh, oh-woah
I know you're almost half asleep
But you know how much I need ya
(Wake up, wake up, wake up, wake up)
(Need you, babe)
Girl, I need ya (Need ya, baby)
Gon' gimme that spare key, oh
But if you keep the door unlocked, be ready, oh

I know you got work pretty early (Early)
I'll be around 'bout 3:30 (3:30, oh)
Usually, you're done by one (By one)
So, baby, when I wake you up (Up), up (Up), up

Just let me rock
I'ma fuck you back to sleep, girl
Oh-oh, don't say a word, no, girl
No, don't you talk (Baby)
(Don't talk, don't talk)
Just hold on tight to me, girl (Oh)
Fuck you back to sleep, girl (Ow!)
Rock you back
Ain't sorry that I woke ya (Woke)
I ain't sorry 'bout ya job (No)
Call sick in the mornin' so I can get a little bit more of your love (Hey!)
I know you want me and you feel me (Feel me)
'Cause you never disagree
So when you wake from your sleep, girl

Just let me rock (And let me love you, baby, oh, girl)
Fuck you back to sleep, girl (Girl)
Oh-oh, don't say a word, no, girl
No, don't you talk (Ooh, talk, ha)
Just hold on tight to me, girl
I'll fuck you back to sleep, girl
And rock you back

Ain't sorry that I woke ya (Yeah)
I ain't sorry 'bout ya job (Oh)
Fuck you back to sleep, girl (Yeah-yeah)
Call sick in the mornin' so I can get a little bit more of your love (Rock you back)
Ain't sorry that I woke ya (Yeah)
I ain't sorry 'bout ya job
Fuck you back to sleep, girl (Ooh)
Call sick in the mornin' so I can get a little bit more of your love "
90,No Limit,Usher ," 
Make you say uh, no limit
Got that Master P, no limit baby
Give you that black card, no limit
Just know when you roll with a nigga like me
There's no limit, baby
Make you say uh, no limit
I C Mur-Mur-Murder that, no limit baby
Give you that ghetto D, girl, no limit
Just know when you roll with a nigga like me
There’s no limit, baby

You know you fine, baby you know that you fine
I'm just tryna make you mine
Tryna make you mine, yeah I'm tryna make you mine
Put a tingle in your spine
We got a vibe, we got a wave
You should ride on it
All of the places I could take you girl is limitless
So if you've never been
Girl I would just love to take you there
You don't have to worry 'bout a thing
I got it, let me show you better than

'Cause I may not know you, just let me hold you
You'll be my soldier, like you from the ‘Nolia

Make you say uh, no limit
Got that Master P, no limit, baby
Give you that black card, no limit
Just know when you roll with a nigga like me
There's no limit, baby
Make you say uh, no limit
I C Mur-Mur-Murder that, no limit baby
Give you that ghetto D, girl, no limit
Just know when you roll with a nigga like me
There’s no limit, baby

Cards on decline, baby the cards on decline
You roll with me, you miss shine
Baby we shine, yeah lil mama we shine
Just pick a destination
Go ‘head show me you can get like everything
Show me like any car, any house
Baby you can get like any ring, anything
You knock it, knock it down
All through the night, all through the day yeah
I knock that pussy out
Baby you call me Sugar Ray yeah

‘Cause I may not know you, just let me hold you
You be my soldier, like you from the ‘Nolia
Make you say uh, no limit
Got that Master P, no limit, baby
Give you that black card, no limit
Just know when you roll with a nigga like me
There's no limit, baby
Make you say uh, no limit
I C Mur-Mur-Murder that, no limit baby
Give you that ghetto D, girl, no limit
Just know when you roll with a nigga like me
There’s no limit, baby

You finer than wine, baby girl I ain’t lyin'
Make my homie drop a dime
Commit a crime, jeopardize my lifeline
Just to see your vital signs
Ain’t no limit, babe we do it larger
Ain’t no limit babe when you a starter
MARTA outsmart the Rari, Rari
Fill the session with Bacardi Barbies
Kerosene, kerosene
Promise spin, washing machine (wishy washy)
Thin waisted prima donna
Never limit, I’m a stunner
Tinted out, them never rentals
Fuck them boys, they all beginners
I done seen and wrecked 'em
I’ma spend my night with ‘dem
I could put karats all over you
Karats all over you
Never mind, we only poppin’ shit
Man I been getting high with these fools
And she said all her friends fake, so she solo rockin'
And she a real bad bad bitch, she ain’t gotta Photoshop it
Uh, no limit
I C Mur-Mur-Murder that, no limit baby
Give you that ghetto D, girl, no limit
Just know when you roll with a nigga like me
There's no limit, baby "
91,Cut It,O.T. Genasis ," 
Yeah
Yeah

Cut it (Woo), cut it (Yeah), cut it (Baow), cut it (Go)
Cut it (Get it), cut it (Skrrt), cut it (Bah), cut it
Them bricks is way too hot, you need to cut it (You need to cut it)
Your price is way too high, you need to cut it
Cut it (Yeah), cut it (Bah), cut it (Skrrt), cut it (Bah)
Cut it (Get it), cut it (Go), cut it (Gone), cut it
Them bricks is way too hot, you need to cut it
Your price is way too high, you need to cut it

Run up them bands on the regular (Cash)
Hittin' my plug on the cellular
Tell my ex bitch that I'm sorry (My bad)
I'ma skate off in a 'Rari (Skrrt)
Keep 36 by my side (My side)
I'ma go bake me a pie (Woo)
Keep 45 on my side (Baow)
Fuck with my niggas, you die (Baow)
All of my niggas say blood (Yeah)
All of my niggas say cuh (Yeah)
OT, I found me a plug (Yeah)
I got it straight out the mud (Yeah)
Keep it a hundred, no budge (No budge)
I fell in love with the drugs (Yeah)
Bustin' it down in the tub (Coke)
Pay me my money in dubs
Water whippin', lookin' like I'm fishin'
Baseball in kitchen, with my arm, I'm pitchin'
Rolie on, it's glistenin', and my darling, kissin'
Niggas steady trippin', so I'm steady grippin'
Dirty money on me, got a scale up on me
I don't fuck with phony, 'bout to sell a pony
All these niggas on me, all these bitches on me
Say my price is good, motherfucker, show me

Cut it (Woo), cut it (Yeah), cut it (Baow), cut it (Go)
Cut it (Get it), cut it (Skrrt), cut it (Bah), cut it
Them bricks is way too hot, you need to cut it (You need to cut it)
Your price is way too high, you need to cut it
Cut it (Yeah), cut it (Bah), cut it (Skrrt), cut it (Bah)
Cut it (Get it), cut it (Go), cut it (Gone, it's Dolph), cut it (Woah)
Them bricks is way too hot, you need to cut it (Ayy, ayy)
Your price is way too high, you need to cut it (Uh-huh)

Went and bought a 911 with my trap money (Skrrt)
A million up, but still ain't never touch my rap money (Nah)
I'm out in LA fuckin' with that boy O.T. (What's poppin'?)
Flew to LA, got a plug on that OG
You know I've been gettin' money if you know me (You know that)
When I first met my plug, I told him, ""I piss a hundred G's"" (What?)
I ain't comin' to get it unless you got a hundred P's (A hundred)
I don't want it, fuck it (Fuck it), your price, you need to cut it (Nah)
Your ice, you need to tuck it (Hah), she fuck with me, she lucky (Yeah)
A half a million all twenties in that Gucci luggage (Stupid)
Let's skip the small talk (Ayy), it's time to talk numbers (Ayy, ayy)
Young nigga playin' with commas (It's Dolph), might go get a Lamb for the summer (Uh-huh)
I've been outchea in these streets all my life hustlin' (For real)
My nigga beefin', then I'm beefin', wrong or right, I'm bustin'
My traphouse, I love it (I love it)
Put some Forgis on my old-school and I had to gut it (What?)
But should I put a roof in?
Cut it (Woo, cut it), cut it (Yeah, cut it), cut it (Baow, haha), cut it (Go)
Cut it (Get it), cut it (Skrrt, It's Dolph), cut it (Bah), cut it (It's Dolph)
Them bricks is way too hot, you need to cut it (Paper Route Empire, you need to cut it)
Your price is way too high, you need to cut it
Cut it (Yeah), cut it (Bah), cut it (Skrrt), cut it (Bah)
Cut it (Get it), cut it (Go), cut it (Gone), cut it
Them bricks is way too hot, you need to cut it
Your price is way too high, you need to cut it "
