Rank,Musica,Artista,Letra
75,Beer for My Horses,Toby Keith Willie Nelson," 
Wille, man come on the 6 o’clock news
Said somebody’s been shot, somebody’s been abused
Somebody blew up a building
Somebody stole a car
Somebody got away
Somebody didn’t get too far, yeah
They didn’t get too far

Grand pappy told my pappy, back in my day, son
A man had to answer for the wicked that he done
Take all the rope in Texas, find a tall oak tree
Round up all of them bad boys hang them high in the street
For all the people to see

That justice is the one thing you should always find
You gotta saddle up your boys
You gotta draw a hard line
When the gun smoke settles we'll sing a victory tune
And we'll all meet back at the local saloon
We'll raise up our glasses against evil forces
Singin' whiskey for my men, beer for my horses

We got too many gangsters doing dirty deeds
We've got too much corruption, too much crime in the streets
It’s time the long arm of the law put a few more in the ground
Send them all to their maker and he'll settle them down
You can bet he'll set them down 'cause

Justice is the one thing you should always find
You gotta saddle up your boys
You gotta draw a hard line
When the gun smoke settles we'll sing a victory tune
We'll all meet back at the local saloon
We'll raise up our glasses against evil forces
Singin' whiskey for my men, beer for my horses
Justice is the one thing you should always find
You gotta saddle up your boys
You gotta draw a hard line
When the gun smoke settles we'll sing a victory tune
We'll all meet back at the local saloon
We'll raise up our glasses against evil forces
Singin' whiskey for my men, beer for my horses "
76,Holidae In,Chingy Ludacris and Snoop Dogg," 
Bomb ass pussy
Ma, ooh you got that bomb, know you got it
Ma, ooh you got some bomb ass pussy
Ma I know you got that bomb bomb pussy

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin

Peeps call me up  said it's a ho-tel party
Just bring the liquor, there's already eight shawties
I'm on my way, let me stop by the store
Get a 12-pack of Coronas - plus an ounce of 'dro, ya know?
Now I'm on Highway 270 to Natural Bridge Rd
I'm already blowed, hit third I'mma be be blowed some mo'
Pulled up, stop parked, rims still spinning
Valet looking like he in the game and must be winning
To room 490 I'm headed, on my way up
It's three girls on the elevator like: ""wassup?""
I told em: ""follow me"". they knew I had it cracking B
One said ""ain't you that boy that be on BET?""
""Ya that's me, Ching-a-ling equipped with much ding-a-ling""
Knock on the door, I'm on the scene of things
Busted in, Henny bottle to the face
Fuck it then, feel like my head is toxic waste
It's some pretty girls in hurr, I heard em whispering
Talking bout ""that's that dude that sing ""Right Thurr"" - he glistening""
I ain't come to talk, I ain't come to sit
What I came for was to find out who I'm gonna hit, aww shit

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin

Ma showed up like ""what's the hold up?""
Man know what, get them wraps and roll up
I took a chick in the bathroom seeing what's poppin
You know what's on my mind, shirts off and panties dropping
Niggas knocking on the door drunk, acting silly
The girl said ""can I be in yo video"" I'm like ""yeah!"", ""oh really?""
Now she naked strip teasing, me I'm just cheesing
She gave me a reason to be a damn heathen
Handled that, told ol' G, bring tha camera
Then I thought about, no footage as I ram her
Walked out the bathroom smiling, cats still wilding
Sharing the next room with some girls looking like they from an island

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
Stop, drop, KABOOM!, baby rub on your nipples
Some call me Ludacris, some call me Mr. Wiggles
Far from little, make ya mammary glands jiggle
Got 'em under control, with a bowl of Tender Vittles
Doc-tor giggles, I can't stop until it tickles
Just play a little ""D"" and I'll make ya mouth dribble
Bits and Kibbles, got 'em all after the pickle
I swing it like a bat, but these balls are not Wiffle
Hit 'em in triples, with no strikes, stripes, or whistles
I ain't felt this good, since my wood lived off a thistle
Sippin' some ripple, I got quarters, dimes, and nickels
For shizzle dizzle, I'm on a track with the Big Snoop Dizzle
Let the Henny trickle, down the beat, with a ghetto tempo
I done blazed the instrumental, laid it plain and simple
Getting brain in the rental, I done did it again
My eyes chinky, I'm with Chingy, at the Holiday Inn

(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
(Whachu doing?) Nothing chilling at the Holiday Inn!
(Who you with?) Me and my peeps thought you'd bring over your friends
(What we gon' do?) Feel on each other and sip on some Hen
One thing leading to another let the party begin
Yeah, let the party begin, bitch
Ching-a-ling Ling, all the way in St. Louis
My nigga Chingy, Disturbing Tha Peace
Luda, Luda, going hard on you hoes
Yeah bitch, bring four of ya friends
Meet me at the Holiday Inn
Bring a gang of that Hen, some VSOP
Ooh wee! And light that sticky-icky
And we gone do the damn thing
Now what I'm talking bout
We gonna disturb the peace right now
Yeah we ain't doing nothing but chillin
We chillin' and nuttin'
Know what I'm talking bout, so push the button
You know what's happenin', fa shizzle
Yeah bitch, trying to run from this pimpin'
You can't out run the pimpin' bitch, I done told you "
77,Suga Suga,Baby Bash Frankie J," 
(So) So tight, so fly (Mm)
You got me lifted
You got me lifted

You got me lifted, shifted higher than the ceilin'
And ooh-wee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?

You know it's leather when we ride
Woodgrain and rawhide (Rawhide)
Doing what we do, watchin' screens gettin' high (High)
Girl, you keep it so fly, with your sweet honey buns (Buns)
You was there when the money was gone (Gone)
You'll be there when the money comes (Comes)

Off top, I can't lie, I love to get blowed (Blowed)
You my little sugar, I'm your little chulo (Chulo)
And every time we kick it (Uh)
It's off to the groovy (Groove)
Treat you like my sticky icky
Or my sweet ooh-wee, gooey (Yeah, for real, though)

You got me lifted, shifted higher than the ceilin'
And ooh-wee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?

Now, I ain't worried about a thang 'cause I just hit me a lick
I got a fat sack and a superfly chick
And uh-uh, and there ain't nothin' you can say to a player
'Cause doo-wop, she fly like the planes in the air
That's right, she full-grown, settin' the wrong tone
I'm diggin' the energy and I'm lovin' her ozone
So fly like a dove, fly like a raven
Quick to politic with some fly conversation
In a natural mood, then I'm a natural dude
And we some natural fools, blowin' out by the pool
She like my sexy cool mama, we'll blaze on the Bravada
Rockin' Dolce Gabbana, hydro in a Cubana

Got me lifted, shifted higher than the ceilin'
And ooh-wee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
You know it's leather when we ride
Woodgrain and rawhide
Doing what we do, watchin' screens gettin' high
Girl, you keep it so fly, with your sweet honey buns
You was there when the money gone
You'll be there when the money comes
You know it's leather when we ride
Woodgrain and rawhide
Doing what we do, watchin' screens gettin' high
Girl, you keep it so fly, with your sweet honey buns
You was there when the money gone
You'll be there when the money comes
For real, though

You got me lifted, shifted higher than the ceilin'
And ooh-wee, it's the ultimate feelin'
You got me lifted, feeling so gifted
Sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?
Sugar, sugar, how you get so fly?

So high like I'm a star
So high like I'm a star
So high like I'm a star
So high like I'm a star
Azucar "
78,Love of My Life An Ode to Hip-Hop,Erykah Badu feat. Common,"
Right here what we gon' do is go back
Way back
Ooh
Way back, yeah
Way back
Ooh
Way back, yeah

I met him when I was a
A little girl, he gave
He gave me poetry
And he was my first
But in my heart I knew I
Wasn't the only one
'Cause when the tables turned
He had to break, but

Whenever I got lonely
Or needed some advice
He gave me his shoulder
His words were very nice
But that is all behind me
'Cause now there is no other
My love is his and his is mine
A friend became the

Love of my life
You are my friend
Love of my life
I can depend
Love of my life
Without you, baby
It feels like I sampled true love (yeah)
But the shit didn’t clear

A freak-freak, y'all, and ya don't stop
A to the beat y'all and ya don't stop
A freak-freak

Or could it be that it was
All just so simple then
A teenage love but you said
He's just a friend
He moved around and we kept
In touch through his friend Mike
The world was young and we knew
We couldn't rush but

Whenever I got lonely
Or needed some advice
He gave me his shoulder
His words were very nice
But that is all behind me
'Cause now there is no other
My love is his and his is mine
A friend became the
Love of my life
You are my friend
Love of my life
On you I can depend, yeah, yeah
Love of my life
Without you, baby
Feels like I sampled true love, yeah
But the shit didn’t clear
Love of my life
You are my friend
Love of my life
On you I can depend, yeah
Love of my life
Without you, baby
Feels like I sampled true love, yeah
But the shit didn’t clear

Y'all know how I met her
We broke up and got back together
To get her back I had to sweat her
Thought she roll with bad boys forever in many ways
Them boys may be better, to grow I had to let her (Never)
She needed cheddar and I understood that (That)
Lookin' for cheese, that don't make her a hoodrat (Rat)
In fact she's a queen to me, her light beams on me
I love it when she sings to me
It's like that and a
Love of my life
Ooh, you know you rock my world and
Love of my life
You be boy and I'll be girl and
Love of my life
We don't stop until the break of dawn, ooh
Love of my life
Ooh, you know you rock my world and
Love of my life
You be boy and I'll be girl and
Love of my life
Yeah "
79,Fighter,Christina Aguilera," 
Hm
After all you put me through
You'd think I'd despise you (Ooh)
But in the end, I wanna thank you
'Cause you made me that much stronger

Well, I, I thought I knew you
Thinkin' that you were true
Guess I, I couldn't trust, called your bluff
Time is up 'cause I've had enough
You were there by my side
Always down for the ride
But your joy ride just came down in flames
'Cause your greed sold me out in shame, mhm

After all of the stealing and cheating
You probably think that I hold resentment for you
But uh-uh, oh no, you're wrong
'Cause if it wasn't for all that you tried to do
I wouldn't know just how capable
I am to pull through
So I wanna say thank you, 'cause it

Makes me that much stronger
Makes me work a little bit harder
Makes me that much wiser
So thanks for making me a fighter
Made me learn a little bit faster
Made my skin a little bit thicker
Makes me that much smarter
So thanks for making me a fighter
Oh, oh, oh, oh, oh-oh-oh, yeah, yeah, ohh

Never saw it coming
All of your backstabbing
Just so you could cash in on a good thing
Before I realized your game
I heard you're goin' 'round
Playin' the victim now
But don't even begin feeling I'm the one to blame
'Cause you dug your own grave

After all of the fights and the lies
Guess you're wanting to hold me
But that won't work anymore (No more, a-ha, it's over)
'Cause if it wasn't for all of your torture
I wouldn't know how to be this way now and never back down
So I wanna say thank you, 'cause it
Makes me that much stronger
Makes me work a little bit harder
It makes me that much wiser
So thanks for making me a fighter
Made me learn a little bit faster
Made my skin a little bit thicker
Makes me that much smarter
So thanks for making me a fighter

How could this man I thought I knew
Turn out to be unjust, so cruel?
Could only see the good in you
Pretended not to see the truth
You tried to hide your lies, disguise yourself
Through living in denial
But in the end you'll see, you won't stop me
I am a fighter and I (I'm a fighter)
I ain't gon' stop (I ain't gonna stop)
There is no turning back
I've had enough

Makes me that much stronger
Makes me work a little bit harder (Yeah)
It makes me that much wiser (Oh yeah)
So thanks for making me a fighter
Made me learn a little bit faster (Yeah)
Made my skin a little bit thicker (Yeah, yeah, yeah)
Makes me that much smarter (Yeah)
So thanks for making me a fighter (Fighter)
You thought I would forget, but I, I remembered (Ooh)
'Cause I remembered (Ooh)
I remembered
You thought I would forget (Ooh-ooh)
I remembered (Oh-ooh)
'Cause I remembered (Oh)
I remembered

Makes me that much stronger (Ooh-ooh)
Makes me work a little bit harder (Ooh-ooh)
It makes me that much wiser
So thanks for making me a fighter
Made me learn a little bit faster
Made my skin a little bit thicker
Makes me that much smarter
So thanks for making me a fighter "
80,Thugz Mansion,2Pac," 
FI:VO

Tror du att jag rör mig ensam här, ey?
Om jag går ut, jag går alltid ut med en, ey
Boozen knullade min hälsa här, ey, ey
Min lever skriker, men jag häller upp igen, ey, ey
Utan kush det svårt att tänka här, ey
Jag är så fuzad, jag vill inte ens gå hem
Aina, de vill se mig fängslad här, yeah, yeah
Det här systemet, de vill se mig sitta fem

Ah, ah, det är fucked
När min egen barndomsvän vill se mig jappt
Och den finaste tjejen från skolan går nu på tjack
Och fler och fler omkring mig åker fast, de är locked
Och när mamma säger ""Varför ska du ut nu inatt?""
Ännu en nittonåring borta, ännu en broder som slockna
Jag har fler döda vänner än fingrar på min hand
Hoppas Gud har en plats till oss som går med guns
""Thugz Mansion"", 2Pac
Hatar hasch, fuck blanda kushet med tobak
Jag vill ba bazz, hennes boobs är så stora
Gunnen så kall, kan bli varm, pang, acho sharmuta
Fick fame, men jag offra mitt liv
Min son ska bli prins på sin tid
Fuck mina opps, ikväll häller ut Hennessy
En kula i omlopp, beredda för krig

Tror du att jag rör mig ensam här, ey?
Om jag går ut, jag går alltid ut med en, ey
Boozen knullade min hälsa här, ey, ey
Min lever skriker, men jag häller upp igen, ey, ey
Utan kush det svårt att tänka här, ey
Jag är så fuzad, jag vill inte ens gå hem
Aina, de vill se mig fängslad här, yeah, yeah
Det här systemet, de vill se mig sitta fem (De vill se mig sitta fem)

Ensam här, aldrig ensam här
Har en packad under bältet, mannen, dämpad MAC
Var parkerad, kasta stenar, gjorde centancash
Mina grabbar dumpar kroppen när de bränt hans svärd
Gjorde dough-dough, tiki-taka popo
Krigen är på riktigt, mina killar de är no joke
Vi var de som gjorde den här zonen till en no-go
Mina jagar para när din liga jagar ho-hoes
Shit, ""Thugz Mansion"", 2Pac
Hatar hasch, fuck blanda kushet med tobak
Straffen är milda, brotten är grova
Jag föll för min gun när du föll för din hora
Tvåhundra bloss, mannen, tvärstämpla S-Class
Köpt, inte leasad, sexhundra hästkraft
Kromad revolver, .38 special
Det klart att min stick gör din klick lite stressad, yuh
Tror du att jag rör mig ensam här, ey?
Om jag går ut, jag går alltid ut med en, ey
Boozen knullade min hälsa här, ey, ey
Min lever skriker, men jag häller upp igen, ey, ey
Utan kush det svårt att tänka här, ey
Jag är så fuzad, jag vill inte ens gå hem
Aina, de vill se mig fängslad här, yeah, yeah
Det här systemet, de vill se mig sitta fem

Det här systemet, de vill se mig sitta fem
Jag är så fuzad, jag vill inte ens gå hem "
81,Clocks,Coldplay," 
The lights go out, and I can't be saved
Tides that I tried to swim against
Have brought me down upon my knees
Oh, I beg, I beg and plead, singin'
Come out of things unsaid
Shoot an apple off my head, and a
Trouble that can't be named
A tiger's waitin' to be tamed, singin'

You are
You are

Confusion never stops
Closin' walls and tickin' clocks, gonna
Come back and take you home
I could not stop, that you now know, singin'
Come out upon my seas
Cursed missed opportunities, am I
A part of the cure?
Or am I part of the disease? Singin'

You are
You are
You are
You are

You are
You are

And nothin' else compares
Oh, nothin' else compares
And nothin' else compares

You are
You are

Home, home, where I wanted to go
Home, home, where I wanted to go
Home (You are) home, where I wanted to go
Home (You are) home, where I wanted to go "
82,Put That Woman First,Jaheim," 
Ooooh, ooh, whoo, whoo, ooh (Yeah)

If they gleam in the sun
While they spin and they fit on my truck then (​​I could remember)
And if it came in the sack
No stems no seeds in the bag girl (I could remember)
And if they drip from my wrist and they look like they shine like new then
{​​I could remember}​​
But ohhh, girl
I forgot to be your lover
If it wasn't for the 9 to 5
Double-up overtime then (​​I could remember)
If it wasn't for the Sunday All-Star Weekend games, girl (I could remember)
And if it wasn't for the dough
Gettin' 50 G's a show, girl, ya know that (I could remember)
But silly me, silly me
Ohhhh
Tell me how could I ever forget to be your lover
Now I realize that you need love too (Oh, yeah)
Spend my life makin' love to you
Oh, girl
Oh, I forgot to be your lover

When she starts bringin' up old dirt
And the fights keep getting worse (Oh, brother)
Findin' numbers in her purse
Better put that woman first (Yeah)
And you know she ain't wearin' her ring (Oh, no)
When she starts playin' little games
Comin' in late from work
You better put that woman first

If it wasn't for the make up on my shirt
Still I'd be chasin' skirts then (​​I could remember)
And if it wasn't for that fight last night
You smashin' out my headlights then (​​I could remember)
If it wasn't for parole
Steady duckin' my P O girl you know (​​I could remember)
But silly me, silly me, babe
Tell me how could I ever forget to be your lover
Now I realize that you need love too
Spend my life makin' love to you
Oh, girl
Oh, I forgot to be your lover

When she starts bringin' up old dirt (Bringin' up old shhhh)
And the fights keep getting worse
(Oh...oh...oh...oh...)
Findin' numbers in her purse (I'm tellin' you, brother)
Better put that woman first (You better put your woman first)
And you know she ain't wearin' her ring (Oh, yeah)
When she starts playin' little games (I'm-I'm-I'm-I'm tellin' you, brother)
Comin' in late from work
You better put that woman first (Put that woman first)

{​​So many times}​​ Actin like it wasn't really nothin'
{​​So many ways}​​ Kept to myself, always runnin'
{​​So many games}​​ All that I sin
{​​So many words}​​ I need you to stay
{​​Always came first}​​ Even though sometimes fallin'
Second
{​​Came down to love}​​ You know I had to win the last race
{​​Spend some time}​​ Put in some work
{​​And for better or worse}​​ Always put that woman first
When she starts bringin' up old dirt
And the fights keep getting worse (Gettin' worse)
Findin' numbers in her purse (In her purse)
Better put that woman first (Put that woman first)
And you know she ain't wearin' her ring (Ooh, yeah)
When she starts playin' little games (Her little games)
Comin' in late from work (I'mma say it again)
You better put that woman first (Put that woman, put that woman first)
When she starts bringin' up old dirt
And the fights keep getting worse (She's gonna leave you)
Findin' numbers in her purse
Better put that woman first (Yeah, yeah, yeah)
And you know she ain't wearin' her ring (Yeah, yeah, yeah, yeah)
When she starts playin' little games (Yeah, yeah)
Comin' in late from work
You better put that woman first "
83,Rain on Me,Ashanti," 
(Drum)
(Gong)
Hahaha!

I'm looking in the mirror at this woman, down and out
She's internally dying and knew this was not what love's about
I don't wanna be this woman the second time around
'Cause I'm waking up, screaming, no longer believing that I'm gonna be around
And over and over I tried, yet over and over, you lied
And over and over I cried, I don't know why
And over and over I tried, yet over and over, you lied
Over and over I cried, I don't know why

Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
Baby, just rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe, babe

See, I don't wanna hug my pillow late at night no more
I'm tossing and turning and thinking 'bout burning down these walls
I don't wanna fuel this fire no more, no more, no more
See, I made up my mind 'cause I've wasted my time
Ain't nothing here to keep me warm

And over and over I tried, yet over and over, you lied
And over and over I cried, I don't know why
And over and over I tried, yet over and over, you lied
Over and over I cried, I cried, I cried, I cried

Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
Baby, just rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe, babe

I'm so tired of the rain in my life
And I'm so tired of the strain and now you're gonna lie
'Cause sometimes, I can't sleep at night and
This here, it just don't seem right and
Sometimes, I just wonder why I
Almost let my life go by
Sometimes, I can't sleep at night and
This here, it just don't seem right and
Sometimes, I just wonder why I
Almost let my life go by
Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
Baby, just rain on me
Lord, won't you take this pain from me?
Said I don't wanna live, I don't wanna live
Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
Baby, just rain on me
Lord, won't you take this pain from me?
And I don't wanna live, I don't wanna live "
84,19 Somethin',Mark Wills,"
Woo
Oh yeah

I saw Star Wars at least eight times
Had the Pac-Man pattern memorized
And I've seen the stuff they put inside
Stretch Armstrong, yeah
Oh, I was Roger Staubach in my backyard
Had a shoebox full of baseball cards
And a couple of Evel Knievel scars on my arm
Well, I was a kid when Elvis died
And my mama cried

It was 1970-something
In the world that I grew up in
Farrah Fawcett hair-do days
Bell-bottoms and eight-track tapes
Lookin' back now I can see me
And oh, man, did I look cheesy
But I wouldn't trade those days for nothin'
Oh, it was 1970-something, yeah

It was the dawning of a new decade
We got our first microwave
And Dad broke down and finally shaved them old sideburns off
I took the stickers off of my Rubik's Cube
Watched MTV all afternoon
My first love was Daisy Duke in them cut-off jeans
A space shuttle fell out of the sky
And the whole world cried

It was 1980-something
In the world that I grew up in
Skating rinks and black Trans Ams
Big hair and parachute pants
And lookin' back now I can see me
And oh, man, did I look cheesy
I wouldn't trade those days for nothin'
Oh, it was 1980-something

Now I got a mortgage and an SUV
But all this responsibility
Makes me wish (Wish) sometimes (Sometimes)

It was 1980-something
In the world that I grew up in
Skating rinks and black Trans Ams
Big hair and parachute pants
And lookin' back now I can see me
And oh, man, did I look cheesy
I wouldn't trade those days for nothin'
Oh, it was 1980-something

1970-something
Aw, it was 19-something "
85,Can't Stop, Won't Stop," 
Can't stop, won't stop, get guap
Ten white toes in them Tory flip-flops
Manicures and pedicures, I'm always tip-top
When they say I'm not hot, all these lies need to stop
'Cause I'm icy, wifey, haters wanna fight me
Never been the one get RIP up on a white tee
Keep my hands clean, got some hittas moving sheisty
Ask me if I'm rollin' with some Gucci, bitch I might be
It's very unlikely my wrist ain't looking icy
Charging by the minute 'cause my time is very pricey

Yeah, I be where the bosses be
Judging from my vibe, you can feel it in my energy
Stacking paper steadily so I can live in luxury
Looking in the mirror, I thank God for what I'm 'bout to be
You beefing with my enemy does not make you a friend of me
Girls so weird, stay clear, I'm living drama free
Never living comfortably, got a lot of goals to meet
My team is trying to eat so we grinding 'til our mental bleed
You tryna get a bag of weed? I'm tryna get a bag a week
Put it in my savings and invest in the right companies
My dream is like a child and I'm taking all the custody
Obstacles be slowing me, but that buffer molded me
So I take my time, 'cause I'm always where I'm supposed to be
Keep my niggas close to me 'cause I'm knowing they go for me
You can not get a hold of me? I'm probably in a solo meet
Always making moves, man that's how I keep my sanity
Yeah, it's my team's summer
Couple setbacks, bounce back and recover
The clique real small but we making big moves
And we headed to the top so we can get a better view like
I'ma catch a tan overseas while I'm out the country
Let me get some Hennessy while I'm chilling on the beach
I'ma count a couple G's, let the server bring receipts
Double checking my expenses, never messy, always neat
Never ever, that's how a hot girl do it
Number one stunner, icy girl with a Cuban
Cash money, mama that be dining in Bahamas
Eating Fettucini pasta with the scallops and the lobsters
Huh, I don't got no time for these hoes
Speaking on my name like I'm someone that they know
I'm the big cat bitch, yes these niggas love me
Is that Gucci on my feet? Shit, bitch it might be "
86,Red Dirt Road,Brooks & Dunn," 
I was raised off of Rural Route 3
Out past where the blacktop ends
We'd walk to church on Sunday morning
Race barefoot back to the Johnson's fence
That's where I first saw Mary
On that roadside pickin' blackberries
That summer I turned a corner in my soul
Down that red dirt road

It's where I drank my first beer
It's where I found Jesus
Where I wrecked my first car
I tore it all to pieces
I learned the path to Heaven
Is full of sinners and believers
Learned that happiness on Earth
Ain't just for high achievers
I've learned, I've come to know
There's life at both ends of that red dirt road

Her daddy didn't like me much
With my shackled up GTO
I'd sneak out in the middle of the night
Throw rocks at her bedroom window
We'd turn out the headlights
Drive by the moonlight
Talk about what the future might hold
Down that red dirt road

It's where I drank my first beer
It's where I found Jesus
Where I wrecked my first car
I tore it all to pieces
I learned the path to Heaven
Is full of sinners and believers
Learned that happiness on Earth
Ain't just for high achievers
I've learned, I've come to know
There's life at both ends of that red dirt road

I went out into the world
And I came back in
I lost Mary
Oh, I got her back again
And driving home tonight
Feels like I've found a long lost friend

It's where I drank my first beer
It's where I found Jesus
Where I wrecked my first car
I tore it all to pieces
I learned the path to Heaven
Is full of sinners and believers
Learned that happiness on Earth
Ain't just for high achievers
I've learned, I've come to know
There's life at both ends of that red dirt road
Yes, I've learned, I've come to know
There's life at both ends of that red dirt road "
87,What Was I Thinkin',Dierks Bentley,"
Becky was a beauty from south Alabama
Her daddy had a heart like a nine-pound hammer
Think he even did a little time in the slammer
What was I thinking?
She snuck out one night and met me by the front gate
Her daddy came out waving that twelve gauge
We tore out the drive he peppered my tailgate
What was I thinking?

Oh, I knew there'd be hell to pay
But that crossed my mind a little too late
Cause I was

Thinking about a little white tank top sitting right
There in the middle by me
I was thinking about a long kiss man just got to get
Going where the night might lead
I know what I was feeling
But what was I thinking... what was I thinking

By the county line the cops were nipping on our heels
Pulled off the road and kicked it in four-wheel
Shut off the lights and tore through the corn field
What was I thinking?
Out the other side she was hollering faster
Took a dirt road and had the radio blasting
Hit the honky tonk for a little close dancing
What was I thinking?

Oh, I knew there'd be hell to pay
But that crossed my mind a little too late
Cause I was

Thinking about a little white tank top sitting right
There in the middle by me
I was thinking about a long kiss man just got to get
Going where the night might lead
I know what I was feeling
But what was I thinking... what was I thinking

When a mountain of a man with a ""born to kill"" tattoo
Tried to cut in I knocked out his front tooth
We ran outside hood-sliding like Bo Duke
What was I thinking?
I finally got her home at a half past too late
Her daddy's in a lawn chair sitting on the driveway
Put it in park as he started my way
What was I thinking, oh what was I thinking, oh what was I thinking
Then she gave a come-and-get-me grin
And like a bullet we were gone again... cause I was

Thinking about a little white tank top sitting right
There in the middle by me
I was thinking about a long kiss man just got to get
Going where the night might lead
I know what I was feeling
But what was I thinking... what was I thinking "
88,Flying Without Wings,Ruben Studdard," 
Everybody's looking for that something
One thing that makes it all complete
You'll find it in the strangest places
Places you never knew it could be

Some find it in the faces of their children
Some find it in their lover's eyes
Who can deny the joy it brings
When you find that special thing
You're flying without wings

Some find it sharing every morning
Some in their solitary lives
You'll find it in the words of others
A simple line can make you laugh or cry

You'll find it in the deepest friendships
The kind you cherish all your life
And when you know how much that means
You've found that special thing
You're flying without wings

So impossible as they may seem
You've got to fight for every dream
'Cause who's to know which one you let go
Would have made you complete

But for me, it's waking up beside you, yeah
To watch the sun rise on your face
To know that I can say ""I love you""
At any given time or place, oh

It's the little things that only I know
Those are the things that make you mine, all mine
And it's the flying without wings
'Cause you're my special thing
I'm flying without wings

You're the place my life begins
And you'll be where it ends
I'm flying without wings
And that's the joy it brings
I'm flying without wings (Mm)"
