Rank,Musica,Artista,Letra
77,Only Human,Jonas Brothers," 
Yeah, ayy

I don't want this night to end
It’s closing time, so leave with me again (Yeah)
You got all my love to spend, oh
Let's find a place where happiness begins

We gon' dance in my living room, slave to the way you move
Hurts when I’m leaving you (Ayy)
Just dance in the living room, love with an attitude
Drunk to an '80s groove (Ayy)
We gon' dance in my living room, slave to the way you move
Hurts when I'm leaving you (Ayy)
Dance in the living room, love with an attitude
Drunk

It's only human, you know that it's real
So why would you fight or try to deny the way that you feel?
Oh, babe, you can't fool me, your body's got other plans
So stop pretending you’re shy, just come on and
Dance, dance, dance, dance, oh

Early morning la-la-light
Only getting up to close the blinds, oh
I’m praying you don't change your mind
’Cause leaving now just don't feel right
Let's do it one more time, oh, babe

We gon' dance in my living room, slave to the way you move
Hurts when I’m leaving you (Hurts when I'm leaving you)
Just dance in the living room, love with an attitude
Drunk to an '80s groove (Ayy)
We gon' dance in my living room, slave to the way you move
Hurts when I'm leaving you (Ayy)
Dance in the living room, love with an attitude
Drunk

It's only human, you know that it's real (Know that it's real)
So why would you fight or try to deny the way that you feel?
(The way that you feel)
Oh, babe, you can't fool me, your body's got other plans
So stop pretending you're shy, just come on and
Dance, dance, dance, dance, oh

Dance, oh (Woo, ayy)
Only human
It's only (-man), it's only (-man)
Only human
Oh yeah, yeah, yeah
Only human
It's only (-man), it's only (-man)
Only human "
78,The Woo,Pop Smoke ," 
She want a Woo nigga

She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna ride with the Woo
Yeah, yeah, yeah, yeah

I told her, ""Ooh-woo-woo""
Shawty wanna fuck me inside of the coupe
I can take you out everywhere, fuck a jet fare
Versace hotel with Versace robe, woah, woah
Like you when you let down your hair with no comb
And I stay to myself 'cause I never liked these hoes (Yeah)
And she only liked the guap, red light these hoes
Why would I waste my time on a shorty that don't got me on the front of her mind?
Especially when you get designer and I wine and dine
And the Bentley came with the wings like a number nine, yeah
Come through, just us two
I like you 'cause you cut how I'm cut too
Come through, just us two
I like you 'cause you cut how I'm cut too

She wanna fuck with the Woo (Ayy, she wanna fuck with the Woo, Woo)
She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna ride with the Woo
Yeah, yeah, yeah, yeah

That's my kind of bitch, she be sayin' some shit
Like, ""When you gon' fly me in private, so I can land on that dick?""
She said, ""Tricks is for kids"", she don't fall for the tricks
She can handle her own, she just want some dick
Got that big Birkin bag worth five, six figures
You might be out your league, can you buy that, nigga? (Buy that)
I pull up on her top gone on the Dawn, I'm the don
You can fuck around, if you want, if you want
Out in Bali, big swing, big dress
Big ass, make her squirt and make a big mess
Before we done, she ask ""Where we gon' do it next?""
Next, so wet it fucked up the seats in the jet
She like all that gangsta shit
Top down, ridin' 'round with the blick
Who you with? Woo
She like all that gangsta shit
I said, ""She like all that gangsta shit""
She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna ride with the Woo (Hahaha)

Let me take you to the candy shop (Candy shop)
Show you all I got (All I got, all I got)
I put diamonds on your chain (Chain, uh)
To match your diamond ring (Uh, uh, uh)
I'm 092, nigga, Woo (Woo, back)
Hate it or love it (Uh, uh), it's me and you (Woo)
Let's turn nothin' into something
She said she love Woo niggas (Woo, uh)
Them niggas who gon' pull triggers (Grrt, oh)
I was fine when I met you (Met you, pow)
Then I sexed you (Woo)
Then I left you (Uh)
'Cause your pussy feel the same (Feel the same, feel the same)
And I don't got time to waste (No time to waste)

She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna fuck with the Woo
She wanna ride with the Woo
Yeah, yeah, yeah, yeah "
79,Sum 2 Prove,Lil Baby," 
You know Lil Ced, that's my nigga, I made him a millionaire, fuck it, we all rich
I ain't tryna have babies right now, so we fuck with the rubber, but I got a raw bitch
Know this money bring envy, you probably wan' be me, but bro, we can't beef 'bout no small shit
Overseas, got the crowd doin' moshpits
Can't believe that I'm still in the 'partments
Businessman, went and got me an office
Million-dollar deals, I get 'em often
Me and Dolla was servin' on Sparks Street
Hot lil' jit, he gon' stay with the chopstick
I got robbed, that shit made me a monster
Eviction notice, my sister, my mamas
Now they houses as big as they want 'em
I done ran up them motherfuckin' commas, look at lil' Dominique
Livin' like we in a race, I might come in first or second, but I won't ever be last
Lately, I been in my bag
Bro told me don't take my foot off the gas
If they give you a inch, go'n and take you a mile
I'ma shoot by myself like a technical foul
City to city, got girls goin' wild
Better not reach for my chain when I jump in the crowd
Lambo' so low, gotta squat
We finally made it, let's pop us some bottles
I took the lead and let everyone follow
They know I'm runnin' it right to the bank
They want me to ease up, I didn't leave 'em any breathin' room, sorry, I told 'em, ""I can't""
Heard you a rat, so you know what's gon' happen whenever we catch you, I run with them snakes
Peep all the moves I been makin', by time I get forty, I gotta be one of them greats
Watch how I move with this paper, I know if I slip up one time they gon' try to come take it
Real as it get and these niggas be fakin', I don't want they vibes, so they hand I ain't shakin'
She on that '42 straight with no chaser
I'm tryna get out of here and go taste her, yeah

Yeah, my diamonds be VV's (VV's)
They don't wan' see us on TV unless it's the news
I got somethin' to prove (Somethin' to prove)
Yeah, I'm young, but got somethin' to lose (Somethin' to lose)
In the street, I done paid all my dues (Yeah)
No extortion, ain't talking 'bout literally (Nah)
I be walkin' on beats, is you hearin' me? (Huh?)
I just pray that my kids be a bigger me, they can't get rid of me
My diamonds be VV's (VV's)
They don't wan' see us on TV unless it's the news
I got somethin' to prove (Somethin' to prove)
Yeah, I'm young, but got somethin' to lose (Somethin' to lose)
In the street, I done paid all my dues (Yeah)
No extortion, ain't talking 'bout literally (Nah)
I be walkin' on beats, is you hearin' me? (Huh?)
I just pray that my kids be a bigger me, they can't get rid of me

Wake up every day, somebody harrassin' me
I got rich, they need money, they askin' me
I was sittin' in jail, they ain't look out for me
Ones who need me them same ones who doubted me
I been handlin' my own, they can vouch for me
Head way down with me, know that she proud of me
Turn the heat up, ain't nobody hot as me
Everywhere dollars be, that's how I gotta be
I done gave her the world, now she not leavin'
Say she love me to death, told her, ""Stop breathin'""
He try do what I do, but we not even
I want all of the beef, I am not vegan
Boy, you said it was smoke, nigga, stop speakin'
'Ventador, drop the top, I can't stop speedin'
Tryna see if this bitch hit the top speed
Hit the bitch from the back, have her knock knee
Call me Baby Hov, I control the rock
If the rap slow, I control the block
Yeah, I'm really it, and you niggas not
Got a couple coupes, I can drop the top
I done made it, nigga, all these digits comin' in
I'm savin' for the bigger picture, know one day I'll need 'em
Might as well get used to me
My biggest fear is endin' up a used-to-be, yeah
Yeah, my diamonds be VV's (VV's)
They don't wan' see us on TV unless it's the news
I got somethin' to prove (Somethin' to prove)
Yeah, I'm young, but got somethin' to lose (Somethin' to lose)
In the street, I done paid all my dues (Yeah)
No extortion, ain't talking 'bout literally (Nah)
I be walkin' on beats, is you hearin' me? (Huh?)
I just pray that my kids be a bigger me, they can't get rid of me
My diamonds be VV's (VV's)
They don't wan' see us on TV unless it's the news
I got somethin' to prove (Somethin' to prove)
Yeah, I'm young, but got somethin' to lose (Somethin' to lose)
In the street, I done paid all my dues (Yeah)
No extortion, ain't talking 'bout literally (Nah)
I be walkin' on beats, is you hearin' me? (Huh?)
I just pray that my kids be a bigger me, they can't get rid of me "
80,Stuck with U,Ariana Grande & Justin Bieber," 
Mmm
Hey, yeah
(That's just for fun)
(What?)
(I'm stuck with you)
Ah

I'm not one to stick around
One strike and you're out, baby
Don't care if I sound crazy
But you never let me down, no, no
That's why when the sun's up, I'm stayin'
Still layin' in your bed, singin'

Ooh, ooh, ooh, ooh
Got all this time on our hands
Might as well cancel our plans, yeah
I could stay here for a lifetime

So, lock the door and throw out the key
Can't fight this no more, it's just you and me
And there's nothin' I, nothin' I, I can do
I'm stuck with you, stuck with you, stuck with you
So, go ahead and drive me insane
Baby, run your mouth, I still wouldn't change
Being stuck with you, stuck with you, stuck with you
I'm stuck with you, stuck with you, stuck with you, baby

There's nowhere we need to be, no, no, no
I'ma get to know you better
Kinda hope we're here forever
There's nobody on these streets
If you told me that the world's endin'
Ain't no other way that I can spend it

Oh, oh, oh, oh (Ooh)
Got all this time in my hands
Might as well cancel our plans (Yeah, yeah)
I could stay here forever

So, lock the door and throw out the key
Can't fight this no more, it's just you and me
And there's nothin' I, nothin' I, I can do
I'm stuck with you, stuck with you, stuck with you
So, go ahead and drive me insane
Baby, run your mouth, I still wouldn't trade
Being stuck with you, stuck with you, stuck with you
I'm stuck with you, stuck with you, stuck with you

Woah
Baby, come take all my time
Go on, make me lose my mind
We got all that we need here tonight
I lock the door (Lock the door) and throw out the key
Can't fight this no more (Can't fight this no more), it's just you and me
And there's nothin' I, nothin' I'd rather do
I'm stuck with you, stuck with you, stuck with you
So, go ahead and drive me insane
Baby, run your mouth, I still wouldn't change
All this lovin' you, hatin' you, wantin' you
I'm stuck with you, stuck with you, stuck with
You, oh, oh

Stuck with you, stuck with you, stuck with you "
81,Mood Swings,Pop Smoke," 
(Mood swings)
Oh, you ain't know I could sing? (Oh, oh, oh)
Hahaha (Yeah)

Shorty a lil' baddie (She a lil' baddie)
Shorty my lil' boo thing (Boo thing)
And shorty got the fatty
Shorty be catching mood swings
Every time I fuck without a rubber
I nutted on the covers
And I kept it undercover
'Cause I don't kiss and tell (Kiss and tell)

Every time I fuck, she call me daddy
My lil' mama nasty
I see the pussy through the panties (Whatever you want)
She taste like candy
She a queen, like Nefertiti
Uh oh, my lil' mama sittin' pretty
And we be shoppin' through the city (Oh, oh)
I gave her keys to the Bentley (Woah, woah)
Get off your knees, you don't gotta cry to me
I'm your best friend, baby, you don't gotta lie
I'll get you everything that you want and you need from Chanel to Celine
It's on you to decide
Valentino, yeah, I put you in the best
Start liftin' up your dress, start kissin' on your neck (Oh no, no)
Start rubbin' on your butt, start massagin' your breasts
I ain't wanna give you a baby just yet, so I backed out and nutted on your breasts
I put you in a Uber (Uber) and sent you to your bed (Oh)
The very next day (Oh), you sent me a text (Oh)
You pulled up to the crib and we did it again (Oh, oh)

Shorty a lil' baddie (She a lil' baddie)
Shorty my lil' boo thing (Boo thing)
And shorty got the fatty
Shorty be catching mood swings
Every time I fuck without a rubber
I nutted on the covers
And I kept it undercover
'Cause I don't kiss and tell (Ooh)

You know, I never found love until I looked into your eyes (Until I looked into your eyes)
First time blushin', I ain't even gon' lie (Ain't even gon' lie)
Four rounds in, leavin' bruises on your thighs
You the only bitch could make me spin off on the guys
And the only bitch that make me wanna nut when I'm inside
It's your vibe, leave with me, you gettin' high
Girl, ain't bitches fuckin' wit' you even if they tried
Pussy a tsunami, I ain't never fucked it dry
Close my eyes 'fore I sleep, hope you be there when I wake
Honestly, I feel the vibe we have is great
And if there's something in your mind, you can tell me
And if I told you what's on mine, would you help me?
You gon' see the bigger picture, it's just gon' take time
Just because you mine, I'ma keep you lookin' like a dime
Ain't no imperfections, girl, you fine
Baby, what's your sign?
I hope you ain't against the slow grind
(Work, work, it's me and you) Me and you
Keep it silent, there ain't nothin' we can't do
Through the storm, baby, we can make it through
Why you actin' brand new? You know you my lil' boo thang
Got up on my Birkin, it's workin'
She said she a virgin (It's hurtin')
She my biggest fan, she always lurkin'
And she know I'm a man, I'ma put that work in
I know she can't stand me, I'm fancy
So I'ma bring her out when I get my Grammy
Late night sex, she can't find her panties
Couldn't hold it in, now she need a plan B
Shorty a lil' baddieShe my lil' boo thing
And shorty got the fatty (Shorty got the fatty)
Shorty be catching mood swings
Every time I fuck without a rubber
I nutted on her covers
And I kept it undercover
'Cause I don't kiss and tell "
82,You Should Be Sad,Halsey," 
I wanna start this out and say
I gotta get it off my chest (My chest)
Got no anger, got no malice
Just a little bit of regret (Regret)
Know nobody else will tell you
So there's some things I gotta say
Gonna jot it down and then get it out
And then I'll be on my way

No, you're not half the man you think that you are
And you can't fill the hole inside of you with money, drugs, and cars
I'm so glad I never ever had a baby with you
'Cause you can't love nothing unless there's something in it for you

Oh, I feel so sorry, I feel so sad
I tried to help you, it just made you mad
And I had no warning about who you are
I'm just glad I made it out without breaking down
And then ran so fucking far
That you would never ever touch me again
Won't see your alligator tears
'Cause know I've had enough of them

I'm gonna start this out by saying (By saying)
I really meant well from the start
Take a broken man right in my hands
And then put back all his parts

But you're not half the man you think that you are
And you can't fill the hole inside of you with money, girls, and cars
I'm so glad I never ever had a baby with you
'Cause you can't love nothing unless there's something in it for you

Oh, I feel so sorry (I feel so sorry)
I feel so sad (I feel so sad)
I tried to help you (I tried to help you)
It just made you mad
And I had no warning (I had no warning)
About who you are (About who you are)
Just glad I made it out without breaking down
Oh, I feel so sorry (I feel so sorry)
I feel so sad (I feel so sad)
I tried to help you (I tried to help you)
It just made you mad
And I had no warning (I had no warning)
About who you are (About who you are)
'Bout who you are
Hey-ey-ey-ey, yeah
Hey-ey-ey-ey, yeah
Hey-ey-ey-ey, yeah
Hey-ey-ey-ey, yeah

'Cause you're not half the man you think that you are
And you can't fill the hole inside of you with money, drugs, and cars
I'm so glad I never ever had a baby with you
'Cause you can't love nothing unless there's something in it for you

I feel so sad
You should be sad
You should be
You should be sad
You should be
You should be
You should be "
83,Dior,Pop Smoke," 
Traphouse Mob
Huh,  roll another one
Said  I'm never lackin', always pistol packing (This is a Melo beat)
With them automatics, we gon' send him to heaven (Huh)
Wait, wait, wait, wait, ayy, ayy, woo (Aw, shit), huh
Oh,  you feelin' sturdy, huh? (You feelin' sturdy, man)
Shake  some', huh
Shake it, huh, shake it, huh, shake it, huh

She  like the way that I dance
She like the way that I move
She like the way that I rock
She like the way that I woo
And  she let it clap for a nigga
(She let it clap for a nigga)
And she throw it back for a nigga
(Yeah, she throw it back for a nigga)
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr

When I walk in the spot, thirty on me
Buy out the club, niggas know that I'm paid
Bitch, I'm a thot, get me lit
I can't fuck with these niggas 'cause niggas is gay
All on my page suckin' dick
All in my comments and screamin' my name
While I'm in the club, throwin' them hundreds and fifties and ones and ones
Pop Smoke, they know I'm wildin'
If I'm on the island, I'm snatchin' the cell
Brody got locked, denied his bail (Woo)
Until he free, I'm raisin' hell
Tell my shooters call me FaceTime
For all the times we had to face time
Free D-Nice, he doin' state time
If you need the glizzy, you could take mine
Please don't come out your mouth, you know I'm like that
I'll make a movie like TNT (Baow)
Glock-30 on me, ask who really want it
I bet I air it like BNB
Nappy Blue wildin' in my section
And I keep that .38 for the weapon
Remember when I came home from corrections (Uh-huh)
All the bad bitches in my direction (Uh)

She like the way that I dance
She like the way that I move
She like the way that I rock
She like the way that I woo
And she let it clap for a nigga
(She let it clap for a nigga)
And she throw it back for a nigga
(Yeah, she throw it back for a nigga)
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr
Mike Amiri, Mike Amiri
Billie Jean, Billie Jean (Uh)
Christian Dior, Dior
I'm up in all the stores
When it rains, it pours
She like the way I rrr "
84,Supalonely,Benee ," 
I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

Water pouring down from the ceiling
I knew this would happen, still hard to believe it
Maybe I'm dramatic, I don't wanna seem it
I don't wanna panic

I'm a sad girl in this big world, it's a mad world
All of my friends know what's happened, you're a bad thing (Ah)

I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

La-la-la-la, la-la-la-la
Lonely (I'm a lonely bitch)
La-la-la-la, la-la-la-la
Lonely (Super lonely)

Now I'm in the bathtub cryin'
Think I'm slowly sinking
Bubbles in my eyes now
Maybe I'm just dreamin'
Now I'm in the sad club
Just tryna get a back rub (Lonely)

I'm a sad girl in this big world, it's a mad world
All of my friends know what's happened, you're a bad thing

I know I fucked up (Fucked up), I'm just a loser (Loser)
Shouldn't be with ya (With ya), guess I'm a quitter (Quitter)
While you're out there drinkin' (Drinkin'), I'm just here thinkin' (Thinkin')
'Bout where I should've been (Where I should've been)
I've been lonely, mmh, ah, yeah (Woah)

La-la-la-la (Woo), la-la-la-la
Lonely (I'm a lonely bitch)
La-la-la-la, la-la-la-la
Lonely (Super lonely)

I loathe romancing in itself, yeah, I'd be damned to try
I'm only dancin' by myself, so I don't slam my Irish buck
Compostable cups, B-B-BENEE, I can't stress this enough
I would hate to mess things up, but my boogie still stays restless as fuck, yeah
I know I fucked up, I'm just a loser
Shouldn't be with ya, guess I'm a quitter
While you're out there drinkin', I'm just here thinkin'
'Bout where I should've been
I've been lonely, mmh, ah, yeah

La-la-la-la, la-la-la-la
Lonely (I'm a lonely bitch)
La-la-la-la, la-la-la-la
Lonely (Super lonely)

La-la-la-la, la-la-la-la (I've been lonely, I've been lonely)
Lonely (I've been lonely, by the way)
La-la-la-la, la-la-la-la
Lonely (I've been lonely) "
85,Even Though I'm Leaving,Luke Combs,"
Daddy, I'm afraid, won't you stay a little while?
Keep me safe 'cause there's monsters right outside
Daddy, please don't go, I don't wanna be alone
'Cause the second that you're gone they're gonna know
Before he went to bed he grabbed my hand and said

Just 'cause I'm leavin'
It don't mean that I won't be right by your side
When you need me
And you can't see me in the middle of the night
Just close your eyes and say a prayer
It's okay, I know you're scared when I'm not here
But I'll always be right there
Even though I'm leavin', I ain't goin' nowhere

Dad, we'll be late, and Uncle Sam don't like to wait
He's got a big old plane that's gonna take me far away
I know I act tough, but there's a churnin' in my gut
'Cause I just can't call you up when things get rough
Before I left, he hugged my neck and said

Just 'cause you're leavin'
It don't mean that I won't be right by your side
When you need me
And you can't see me in the middle of the night
Just close your eyes and say a prayer
It's okay, I know you're scared I might be here
But I'll always be right there
Even though you're leavin', I ain't goin' nowhere

Daddy, I'm afraid, won't you stay a little while?
I never thought I'd see the day I had to say goodbye
Daddy, please don't go, I can't do this on my own
There's no way that I can walk this road alone
Daddy grabbed my hand and said

Just 'cause I'm leavin'
It don't mean that I won't be right by your side
When you need me
And you can't see me in the middle of the night
Just close your eyes and say a prayer
It's okay, boy, I ain't scared
I won't be here, but I'll always be right there
Even though I'm leavin', I ain't goin' nowhere
I ain't goin' nowhere "
86,The Scotts,The Scotts ," 
Let's go

We see the hype outside (Yeah)
Right from the house, uh
Took it straight from outside (Yeah)
Straight to the couch (Mmm)
We put the mic outside (Yeah)
Air this shit out, uh (Mmm)
You lettin' THE SCOTTS outside (Yeah)
We runnin' the scouts (Mmm)
Ain't no controllin' the gang (Yeah, yeah, yeah)
They never leave (Mmm)
I got tats over my veins (Yeah)
'Cause that what I bleed (Mmm)
She drink a lot of the bourbon (Yeah)
Like she from the street (Mmm)
We got control of the flows and, huh, uh, uh (Yeah, mmm)
We heard that your way went dry (Yeah)
We floodin' the drought, uh (Mmm)
Heard that your hood outside (Yeah)
We added some routes (Mmm)
We havin' the goods outside (Mmm)
Move it in and out (Mmm)
You lettin' THE SCOTTS outside (Mmm)
We runnin' the scouts

Nigga, the cops outside (Yeah)
Lock up the house (Yeah, yeah)
We keep the team on high (Huh)
Some gold in they mouth (Yeah, yeah)
Nigga, the Porsche outside (Huh)
Without the top (Yeah, yeah, nigga, yeah)
She want a mimosa-sa (Yeah)
Bring in the shots (Yeah, yeah, yeah)
Tell these phony bitches, ""Beat it""
With that Photoshoppin' body, Adobe, help me
She in there makin' panini
She know I got all the bread, she know me, got it
On my hustle, havin' visions
It's been a minute since my niggas done owned it, howdy (Huh, huh)
Cleveland boy, he make 'em pay
Yes, that Cleveland boy, he done made a way, hey
Headed for somewhere to go, anywhere cinema these, these
Niggas don't know where to go, gotta keep givin' em heat, heat (Yeah)
Time to go double though, time they add up the math, mad
And I've been dealin' with so many things, havin' so many dreams

Let's go "
87,Juicy,Doja Cat Tyga," 
I keep it juicy, juicy, I eat that lunch, uh (Yeah)
She keep that booty, booty, she keep that plump, yeah (Yeah, yeah)
That natural beauty, beauty, yeah, yeah
If you could see it from the front
Wait 'til you see it from the back, back, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, yeah, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, back, back, back, juicy
(Wait 'til you see it from the—)
If you could see it from the front
Wait 'til you see it from the back

He like the Doja with the Cat, yeah (Cat, cat, cat)
He like it thick, he like it fat, yeah (Fat, fat, fat)
Like to keep him wantin' more
He ask me, ""Doja, where you at, huh?"" (""Where you at? Where you at?"")
And all them niggas wanna know
How long it take to pull my pants up, mmm, mmm, mmm
Broke a fingernail and then some, mmm
Tryna squeeze into my True Religion denim, mmm, mmm, mmm
Sell it big, don't wanna sell you light (Yeah, I don't wanna sell it)
I don't buy it, where the cellulite? (Yeah, where that, where that at?)
He said the body unbelievable (Yeah)
Can't trust a big butt and a Gemini-i-i-i (Mmm)

I keep it juicy, juicy, I eat that lunch, uh (Yeah)
She keep that booty, booty, she keep that plump, yeah (Yeah, yeah)
That natural beauty, beauty, yeah, yeah
If you could see it from the front
Wait 'til you see it from the back, back, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, yeah, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, back, back, back, juicy
(Wait 'til you see it from the—)
If you could see it from the front
Wait 'til you see it from the back

Bring that ass over, Doja, bring it back, back, back (Yeah)
I'm a big dog, tryna eat the kitty cat, cat
I'ma slide in, the way it fit, I can tell we match (Woo)
All about my racks, hella cheese, I don't fuck with rats (No)
Big crib in Hollywood, I don't even act (Yeah)
Come relax, let a nigga tap, hit you on the app (Woo)
Take a lil' *inhale*, with the *cough*, wipe the pain away
Juicy and it's tighter than a virgin, like Madonna say
I love when you give in, I love when you don't (Sometimes, ayy)
Hit me with the threesome, and sometimes you won't (Sometimes)
You told me don't fuck with no bitches you know (Nah)
You got it, yeah, you got it, babe, you bust it on the floor (Ayy, ayy)
I keep it juicy, juicy, I eat that lunch, uh (Yeah, juicy)
She keep that booty, booty (Yeah), she keep that plump, yeah (Yeah, yeah)
That natural beauty, beauty, yeah, yeah
If you could see it from the front
Wait 'til you see it from the back, back, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, yeah, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, back, back, back, juicy
(Wait 'til you see it from the—)
If you could see it from the front (Yeah)
Wait 'til you see it from the back

He like it plump, he need that
Need the rump and need the thighs, he eat that
Eat that up, and in the night, he seek that
In the dark, and in the ride, he keep that
Keep it runnin', like it plump, he need that
Need the rump and need the thighs, he eat that
He eat that up and in the night, he seek that
In the dark, and in the ride, he keep that
Keep it runnin'

I keep it juicy, juicy, I eat that lunch, uh (Yeah)
She keep that booty, booty, she keep that plump, yeah (Yeah, yeah)
That natural beauty, beauty, yeah, yeah
If you could see it from the front
Wait 'til you see it from the back, back, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, yeah, back, back, back, juicy
(Wait 'til you see it from the—)
Back, back, back, back, back, juicy
(Wait 'til you see it from the—)
If you could see it from the front
Wait 'til you see it from the back "
88,Be Like That,Kane Brown Swae Lee Khalid," 
I might be better on my own
I hate you blowin' up my phone
I wish I never met your ass
Sometimes it be like that
But I'm not myself the nights you're gone
There ain't no way I'm movin' on
I'm not afraid to need you bad
Sometimes it be like that

We both wanna love
We both wanna slide
We both wanna argue until we're both right
And you want a hug
I kiss you goodnight
Maybe we're both just out of our mind (Ooh)
And you throw tantrums while I'm twistin' up
No medicine is fixin' us
Can't tell you why but tell you what
You got me thinkin'

I might be better on my own
I hate you blowin' up my phone
I wish I never met your ass
Sometimes it be like that
But I'm not myself the nights you're gone
There ain't no way I'm movin' on
I'm not afraid to need you bad (Bad)
Sometimes it be like that

I cross the seas wit' you (Hey, seas)
Wasn't even supposed to be wit' you (Yeah, be)
Yeah, and it gets crazy in the night
I cannot sleep with you (Sleep with you)
And I could keep you nice and warm (Ayy)
Won't do no thinking, I'm in love (Yeah, yeah)
If I was to give you the world (Yeah)
That's anything that you can think of (Of)

Got too much goin' to be upset
I swear I'd rather be your friend
I said I'm gonna be right back
It hurts, sometimes it be like that

I might be better on my own
I hate you blowin' up my phone
I wish I never met your ass
Sometimes it be like that
But I'm not myself the nights you're gone
There ain't no way I'm movin' on
I'm not afraid to need you bad (Bad)
Sometimes it be like that
Sometimes, when you thought you found the love of your life (Ooh, ooh, ooh)
Now you're thinkin' I'm just one of those guys, leading on
I can't help when you read it wrong
Don't know why I trip on us
You put me down, I pick you up
Can't tell you why but tell you what (You should know that)
You got me thinkin'

I might be better on my own
I hate you blowing up my phone
I wish I never met your ass
Sometimes it be like that
But I'm not myself the nights you're gone
There ain't no way I'm movin' on
I'm not afraid to need you bad
Sometimes it be like that

Yeah, yeah
Sometimes when you're fallin' off track
Baby, don't you leave me like that
Don't cry
'Cause we're both just out of our mind, yeah, ayy-ayy "
89,Homesick,Kane Brown," 
Dancin' in the kitchen, you singin' my favorite song
Swingin' on the front porch, just laughin' at the dogs
How you swear you love me more when you're whispering, ""Goodnight""
All those little moments are every reason why

I'm homesick
This feelin' that I'm feeling'
No, it don't quit
It's like half of me is missin'
Heaven knows it
That all I wanna do
Is be alone with
Your brown eyes all tangled up
Just holdin'
Onto you tonight
Until the mornin'
Baby, that's the damn truth
If home is where the heart is
I'm homesick for you

Well, it says ""Kane Brown"" on a sign with a line out the door
It sold out some little town I've never been before
Yeah, they're screamin' my name, this is what we dreamed about
But out here singin' 'bout you, baby, all I'm thinkin' 'bout

I'm homesick
This feelin' that I'm feeling'
No, it don't quit
It's like half of me is missin'
Heaven knows it
That all I wanna do
Is be alone with
Your brown eyes all tangled up
Just holdin'
Onto you tonight
Until the mornin'
Baby, that's the damn truth
If home is where the heart is
I'm homesick for you

Homesick for you
Yeah, yeah

I'm homesick
This feelin' that I'm feelin'
No, it don't quit
It's like half of me is missin'
Heaven knows it
That all I wanna do
Is be alone with
Your brown eyes, just tangled up
Just holdin'
Onto you tonight
Until the mornin'
Baby, that's the damn truth
If home is where the heart is
I'm homesick for you
I'm homesick for you
Yeah, yeah "
90,Rags2Riches,Rod Wave ," 
(Ayy, Zypitano got that gas)
(Six, chill, fool, for real, for real)
(Yeah)
Look
Uh, look

We went from rags to riches, uh
Project fences to livin' luxury
Now we live luxury
Straight out that bottom, nobody gave nothing to me
Be careful while fucking with me
All of my lil' brothers 'bout it, they cuttin' for me
Yeah, they gon' cut you for me
Lay in the cut with them cutters and cut you for free
Say she in love with me (What else?)
But save your love, I just want your company
I fall in the club for free
I give out daps and them hugs, wasn't no one's for me
'Cause that type of shit don't faze a player, uh (What else?)
This type of shit is what make a hater

When you got it out the mud, yeah
Ran it up, yeah
Really don't give no fuck, yeah
Don't give no fuck
When you turn nothing to something, yeah
Really hustlin', yeah
Young and gettin' that money, yeah
We getting that money, yeah

Rags to riches (What else?)
Rags to riches, uh (What else?)
Rags to riches (What else?)
Rags to riches (What else?)
Rags to riches, uh (What else?)
Rags to riches (What else? Damn)
Rags to riches (What else?)
Rags to riches, uh (What else?)
Rags to riches (What else?)
To riches (What else? Damn)

Yeah
Rags to riches, rags to (Ayy, Zypitano got that gas)
Rags to riches, rags to riches (6, chill, fool, for real, for real)
Rags to riches
Damn
Said ooh, ooh, ooh, ooh, ooh "
