Rank,Musica,Artista,Letra
74,Gimme the Light,Sean Paul," 
Jus gimme the light (Yeah-yeah)
Jus gimme the light (Yo-yo)
Jus gimme the light (Dutty, yeah)
Jus gimme the light (Sean da Paul, yo-yo)

Jus gimme the light and pass the dro
Buss anotha bokkle a Moët
Gyal dem inna mi sight and I gots to know
Which one is gonna catch my flow
'Cause I'm inna the vibes and I got my dough
Buss anotha bokkle a Moët
Gyal dem lookin' hype and I gots to know

Could I be your protector? Your buff in every sector
Every man around dem waan turn yuh inspector
But yuh nuh let dem sweat ya, nah grill you wid nuh lecture
But dem power drill or dem fuel injector
Dem a infector, disease collector
Nuff a dem a gwaan like dem waan come wreck ya
Done out di part weh yuh got inna yuh center
But yuh know yuh nah let dem guy deh affect ya, yo, gyal

Jus gimme the light and pass the dro
Buss anotha bokkle a Moët
Gyal dem inna mi sight and I gots to know
Which one is gonna catch my flow
'Cause I'm inna the vibes and I got my dough
Buss anotha bokkle a Moët
Gyal dem lookin' hype and I gots to know

One, two, three, four, five a dem, situation gettin' really live again
Gyal dem waan fi hang out wid di players and di riders dem
Beside a dem and dem seh dem tired a di liars dem
Friars and connivers, dem will never get inside a dem
Dem clyder dem, especially di money hider dem
Watchie, watchie, girl, 'bout dem a try fi mek a bride of dem
Denied again, some a dem a move like a Spider-Man
Gyal dem seh dem nah open wide again, yo

Jus gimme the light and pass the dro
Buss anotha bokkle a Moët
Gyal dem inna mi sight and I gots to know
Which one is gonna catch my flow
'Cause I'm inna the vibes and I got my dough
Buss anotha bokkle a Moët
Gyal dem lookin' hype and I gots to know

Could I be your protector? Your buff in every sector
Every man around waan turn yuh inspector
But yuh nuh let dem sweat ya, nah grill you wid nuh lecture
But dem power drill or dem fuel injector
Dem a infector, disease collector
Nuff a dem a gwaan like dem waan come wreck ya
Done out di part weh yuh got inna yuh center
But yuh know yuh nah let dem guy deh affect ya, yo, gyal
Jus gimme the light and pass the dro
Buss anotha bokkle a Moët
Gyal dem inna mi sight and I gots to know
Which one is gonna catch my flow
'Cause I'm inna the vibes and I got my dough
Buss anotha bokkle a Moët
Gyal dem lookin' hype and I gots to know

One, two, three, four, five a dem, situation gettin' really live again
Gyal dem waan fi hang out wid di players and di riders dem
Beside a dem and dem seh dem tired a di liars dem
Friars and connivers, dem will never get inside a dem
Dem clyder dem, especially di money hider dem
Watchie, watchie, girl, 'bout dem a try fi mek a bride of dem
Denied again, some a dem a move like a Spider-Man
Gyal dem seh dem nah open wide again, yo

Jus gimme the light and pass the dro
Buss anotha bokkle a Moët
Gyal dem inna mi sight and I gots to know
Which one is gonna catch my flow
'Cause I'm inna the vibes and I got my dough
Buss anotha bokkle a Moët
Gyal dem lookin' hype and I gots to know "
75,Gone,NSYNC," 
There's a thousand words that I could say
To make you come home, yeah
Seems so long ago you walked away
Left me alone
And I remember what you said to me
You were actin' so strange, mm
And maybe I was too blind to see
That you needed a change

Was it somethin' I said
To make you turn away?
To make you walk out and leave me cold?
If I could just find a way
To make it so that you were right here
Right now

I've been sittin' here
Can't get you off my mind (Can't get you off my mind)
I've tried my best to be a man and be strong
I drove myself insane
Wishin' I could touch your face (Touch your face)
But the truth remains, you're

Gone
You're gone
Baby, you're gone
Girl, you're gone
Baby girl, you're gone
You're gone
You're

Now, I don't wanna make excuses, baby
Won't change the fact that you're gone, no, no
But if there's somethin' that I could do
Won't you please let me know?
The time is passin' so slowly now
Guess that's my life without you, mm (Guess that's my life without you)
And maybe I could change my every day, yeah (You)
But, baby, I don't want to

So I'll just hang around
And find some things to do
To take my mind off missing you (Take my mind off missing you)
And I know in my heart
You can't say that you don't love me too
Please say you do
Yeah, hey, hey, yeah, yeah
I've been sittin' here (Sittin' here)
Can't get you off my mind (Get you off my mind)
I've tried my best to be a man and be strong (My best to be a man and be strong)
I drove myself insane
Wishin' I could touch your face (Wishin' I could touch your face)
But the truth remains, you're (Truth remains, you're)

Gone
You're gone
You're gone
You're gone
You're gone
You're gone
Oh, oh

What will I do
If I can't be with you?
Tell me where will I turn to?
Baby, who will I be?
Now that we are apart
Am I still in your heart?
Baby, why don't you see
That I need you here with me?
Oh, oh
I've been sittin' here (Sittin' here)
Can't get you off my mind (Can't get you off my mind)
I've tried my best to be a man and be strong (My best to be a man)
I drove myself insane
Wishin' I could touch your face (Goin' crazy, baby, oh)
But the truth remains (The truth remains you're gone)
I've been sittin' here (Sitting here)
Can't get you off my mind (Can't get you off my mind)
I've tried my best to be a man and be strong (My best to be a man)
I drove myself insane (Oh)
Wishin' I could touch your face (Oh)
But the truth remains, you're (Oh-oh, baby, the truth is you're)

Gone
You're gone
You're gone
You're gone
Baby girl, you're gone
You're gone

But the truth remains, you're "
76,Livin' It Up,Ja Rule feat. Case,"
Yeah, yeah, yeah
Where all my
Uhh, yeah
C'mon, c'mon, uhh
To all my ladies that be givin' it up, uh
To everybody that be livin' it up, we say
To all my ladies that be givin' it up, ah
C'mon

Baby this ain't your typical, everyday, one night thing
It's a physical, I'ma love you tonight thing, love
Callin' your name, put your phone in the Range and roll over, I just really wanted to hold ya,  time to know ya
That's a good chick, before it's all over, I'ma meet this chick
Probably treat this chick, mo' betta
Cause if you ain't, know, thugs and ladies go together
Poppin' my collar patna, who in the spot?
Baby, Rule in the spot and the mug and the watch ugly
Half of y'all hate me, half y'all love me
The ones that hate me only hate me 'cause they don't trust me
And they say I'm lucky, you think I got time to blow all this dough and do all these shows?
Or flight in the llama chargin white Rolls, uh-oh, another episode

Do I do?
To everybody that be livin it up, we say
What
I do
And all my ladies that be givin it up, uhh
What
You do
To everybody that be livin' it up, we say
What
Do I do?
And all my ladies that be givin it up, uhh
My love's (C'mon) for you

Ladies, just wanna hold a name Miss Atkins
That's why they show love with mo' passion than average
And I ain't mad at cha, never leave you alone
Cause it's on when I'm home, like it's on when I'm gone
We both grown, both got minds of our own
Plus we hit it off at first sight like ""Love Jones""
Been in, many zones, baby love it all, hate it all
From prissy women to women that's overshadowed
But you know, the Rule be livin' it up
And got all of y'all, givin' it up
I like a, little ooh baby, how cute are you?
With a body that rides on sexual
I got a stick, I'll ride right next to you
Doin' doughnuts and cuts then I open it up
On the freeway, hand on the wheel, foot on the clutch
Rule baby, not givin' it up

Do I do?
To everybody that be livin it up, we say
What
I do
And all my ladies that be givin it up, uhh
What
You do
To everybody that be livin' it up, we say
What
Do I do?
And all my ladies that be givin it up, uhh
My love's for you
C'mon, we get right
C'mon, we get live
C'mon, we get right
Live yo' life

Love you so sexy, I just want you next to me
Your whole vibe like a sign and, ecstasy
Cause it ain't nuttin' but a Inc thing, baby
I know the word is goin' crazy, I wanna
Feel your passion, come when you askin'
Laugh when you cryin', cry when you laughin
But ain't nuttin' happenin', homegirl got a little uptight
Turned off the light and started crashin'
The radio blastin' Between Me And You
But, you in on the low with the freaky thing you do
Girl I thought you knew
(What I do)
You know I know
(What you do)
Cause it ain't a good night if you don't act right
Like, Teddy P let's Turn Off the Lights and
Grind it out, takin' no times out 'till the sun come out, huh
Let me find out
Do I do?
To everybody that be livin it up, we say
What
I do
And all my ladies that be givin it up, uhh
What
You do
To everybody that be livin' it up, we say
What
Do I do?
And all my ladies that be givin it up, uhh
My love's (C'mon) for you
To everybody that be livin it up, we say
What
I do
And all my ladies that be givin it up, uhh
What
You do
To everybody that be livin' it up, we say
What
Do I do?
And all my ladies that be givin it up, uhh
My love's (C'mon) for you

We get right
C'mon, we get live
C'mon, we get right
It's my time
Rule, baby!

Hah, yeah
Uh, uh, uh, do a roll, uh
Do I do
Loki
Ha hahaha
We out
We out "
77,Rollout My Business,Ludacris,"
Rollout, rollout
Rollout, rollout
Rollout, rollout
Rollout, rollout

(Rollout) I got my twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that
(Rollout) Twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that

Now, where'd you get that platinum chain with them diamonds in it?
Where'd you get that matchin' Benz with them windows tinted?
Who them girls you be with when you be ridin' through?
Man, I ain't got nothin' to prove, I paid my dues, breakin' the rules, I shake fools while I'm takin' a cruise
Tell me who's your weed man, and how do you smoke so good?
You's a superstar, boy, why you still up in the hood?
What in the world is in that bag? What you got in that bag?
A couple of cans of whoop ass, you did a good-ass job of just eyein' me, spyin' me

(Rollout) I got my twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that
(Rollout) Twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that

Man, that car don't come out until next year, where in the fuck did you get it?
That's eighty thousand bucks gone, where in the fuck did you spend it?
You must have eyes on your back 'cause you got money to the ceilin'
And the bigger the cap, the bigger the peelin', the better I'm feelin', the more that I'm chillin', winnin', drillin' and killin' the feelin'
Now, who's that bucked naked cook fixin' three course meals?
Gettin' goosebumps when her body taps the six inch heels
What in the world is in that room, what you got in that room?
A couple of gats, a couple of knives, a couple of rats, a couple of wives, now it's time to choose

(Rollout) I got my twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that
(Rollout) Twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that
Are you custom made, custom paid, or you just custom fitted?
PlayStation 2 up in the ride, is that Lorenzo-kitted?
Is that your wife, your girlfriend or just your main bitch?
You take a pick, while I'm rubbin' the hips, touchin' lips to the top of the dick and then, ""Whew""
Now, tell me who's your housekeeper, and what you keep in your house?
What about diamonds and gold, is that what you keep in your mouth?
What in the world is in that case, what you got in that case?
Get up out my face, you couldn't relate, wait to take place at a similar pace, so shake, shake it

(Rollout) I got my twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that
(Rollout) Twin Glock .40's (Rollout) cocked back
(Rollout) Me and my homies (Rollout), so drop that
(Rollout) We rollin' on twenties, (Rollout) with the top back
(Rollout) So much money (Rollout) you can't stop that

Get out my business, my business
Stay the fuck up out my business, ah
'Cause these niggas all up in my shit
And it's my business, my business
Stay the fuck up out my business
'Cause it's mine, oh, mine
My business, my business
Stay the fuck up out my business
'Cause these niggas all up in my shit
And it's my business, my business
Stay the fuck up out my business
'Cause it's mine, oh, mine
Ah, ah, Timbaland, Ludacris
Disturbing Tha Peace (Woo)
Yeah, uh, c'mon, what's up? What's up? Come here (Ugh)
Come here, go to sleep (Uh)
Go to sleep right now (Ahh), right now (Ugh)
Go to sleep, go to sleep
Go to sleep (Ah-uhh)
Go to sleep (Ahh) "
78,Here Is Gone,Goo Goo Dolls," 
You and I got something
But it's all and then it's nothing to me, yeah
And I got my defenses
When it comes through your intentions for me, yeah
And we wake up in the breakdown
With the things we never thought we could be, yeah

I'm not the one who broke you
I'm not the one you should fear
We got to move you darling
I thought I lost you somewhere
But you were never really ever there at all

And I want to get free
Talk to me
I can feel you falling
And I wanted to be
All you need
Somehow here is gone

I am no solution
To the sound of this pollution in me, yeah
And I was not the answer
So forget you ever thought it was me, yeah

I'm not the one who broke you
I'm not the one you should fear
We got to move you darling
I thought I lost you somewhere
But you were never really ever there at all

And I want to get free
Talk to me
I can feel you falling
And I wanted to be
All you need
Somehow here is gone

And I don't need the fallout
Of all the past that's in between us
And I'm not holding on
And all your lies weren't enough to keep me here

And I want to get free
Talk to me
I can feel you falling
And I wanted to be
All you need
Somehow here is gone
And I want to get free
Talk to me
I can feel you falling
I know it's out there
I know it's out there
And I can feel you falling
I know it's out there
I know it's out there
Somehow here is gone, yeah
I know it's out there
I know it's out there
Somehow here is gone, yeah "
79,No More Drama,Mary J. Blige," 
So tired, tired of this drama
You go your way, I go my way
No more, no more
I'd rather be free
So tired, tired, tired

Broken heart again
Another lesson learn
Better know your friends
Or else you will get burned
Gotta count on me
'Cause I can guarantee that I'll be fine

(No more pain)
No more pain
(No more pain)
No more pain
(No drama)
No more drama in my life
(No more in my life) No one's gonna make me hurt again

Why'd I play the fool?
Go through ups and downs
Knowing all the time
You wouldn't be around
Or maybe I like the stress
'Cause I was young and restless
But that was long ago
I don't wanna cry no more

(No more pain) No more pain, no more pain
(No more) No more game
No more game messin' with my mind (No drama)
No more drama in my life (No more in my life)
No one's gonna make me hurt again
No more (No more tears)
No more tears, I'm tired of cryin' every night
(No more fears) No more fears, I really don't wanna cry
(No drama) No more drama in my life (No more in my life)
I don't ever wanna hurt again
Wanna speak my mind, wanna speak my mind
Go 'head

Ooh, it feels so good
When you let go
Of all the drama in your life
Now you're free from all the pain (Free from all the pain)
Free from all the game (Free from all the game)
Free from all the stress (Free from all the stress)
So find your happiness
I don't know
Only God knows where the story ends for me
But I know where the story begins
It's up to us to choose
Whether we win or lose
And I choose to win
(No more pain) No more pain, no more pain, tired of hurting
(No more pain) Tired of your playin' games with my mind
(No drama) No more drama in my life (No more in my life)
No more, no more, no more, no more, no more, no more
(No more tears) No more tears, no more cryin' every night
(No more fears) No more waking me up in the morning
With your disturbing phone calls (No drama)
Leave me alone, go ahead (No more in my life)
Hey, yeah, oh, whoa (No more pain)
No more time (No more games)
No more games, I'm tired, I'm so tired (No drama)
No more, no more (No more in my life)
No more, no more
No more, no more, no more

No more drama
I'm tired of all this drama (No more drama)
Go 'head, go 'head
You demons get out of my face (No more drama)
Go get out my life (No more drama)
I am 'bout to lose my mind
Lord, help me, help me say
No more drama (No more drama)
No more drama
No more drama (No more drama)
No more drama
Oh, help me sing, I need a peace of mind
No more drama (Peace of mind, peace of mind)
Yeah, I need a good night sleep (No more drama)
I need to know that you won't creep
Oh no, oh no
No more, no more, no more drama
No more drama in my, in my life
I'm so tired (I'm so tired, so tired)
Tired, tired of all this drama
Of all the drama "
80,Days Go By,Dirty Vegas," 
You
You
You are still a whisper on my lips
A feeling at my fingertips
That's pulling at my skin
You leave me when I'm at my worst
A feeling as if I've been cursed
Bitter cold within

Days go by and still I think of you
Days when I couldn't live my life without you
Days go by and still I think of you
Days when I couldn't live my life without you
Without you
Without you

You are still a whisper on my lips
A feeling at my fingertips
That's pulling at my skin
You leave me when I'm at my worst
A feeling as if I've been cursed
Bitter cold within

Days go by and still I think of you
Days when I couldn't live my life without you
Without you
Without you

Days go by and still I think of you
Days when I couldn't live my life without you
Days go by and still I think of you
Days when I couldn't live my life without you
Without you
Without you
Without you
Without you
Without you "
81,Baby,Ashanti," 
I don't remember feeling like this
Baby
Baby, I love you
Baby
Baby, I love you

I got this jones forming in my bones (From a man)
Who indeed took over my soul (Understand)
I couldn't breathe if he ever said (He would leave)
Get on my knees 'til they bloody red (Baby, please)
See, I don't know if you get it yet (Just don't know)
He's like a lighter to my cigarette (Watch me smoke)
I never knew another human life (Didn't know)
Could have the power to take over mine
So baby, baby

Baby, baby, baby, baby, baby (Baby, I love you)
Baby, baby, baby, baby, baby
I love it when I hear your name, got me saying
Baby, baby, baby, baby, baby (Baby, I love you)
Baby, baby, baby, baby, baby

See, I could never feel alone with you (In my life)
I'll give up everything I own for you (Won't think twice)
Almost a shame how I'm mesmerized (Such a shame)
I lose my thought looking in your eyes (I know why)
Because your kisses make my lips quiver (And that's real)
And when you touch me, my whole body shivers (I can feel)
Now, I can see how another life ('Nother life)
Could have the power to take over mine
'Cause you're my...

Baby, baby, baby, baby, baby (Baby, I love you)
Baby, baby, baby, baby, baby
I love it when I hear your name, got me saying
Baby, baby, baby, baby, baby (Baby, I love you)
Baby, baby, baby, baby, baby
Break it down

Baby, I can't see my world (I can't see)
Living here on God's green earth (God)
You don't know what you've done to me (Done to me)
I never thought I'd need you desperately (Desperately)
It's kind of sick how I'm stuck on you (Stuck on you)
But I don't care 'cause I'm needing you (I'm needing you)
And how I feel will remain the same (Remains the same)
'Cause you're my baby ('Cause you're my baby)

Listen, and when the world starts to stress me out (Where I run)
It's to you, boy, without a doubt (You're the one)
Who keeps me sane and I can't complain (Can't complain)
You're like a drug, you relieve my pain (May seem strange)
You're like the blood flowing through my veins (Ooh)
Keeps me alive and feeding my brain (Ooh)
Now this is how another human life ('Nother life)
Could have the power to take over mine
'Cause you're my...
Baby, baby, baby, baby, baby (Baby, I love you)
Baby, baby, baby, baby, baby
I love it when I hear your name, got me saying
Baby, baby, baby, baby, baby (Baby, I love you)
Baby, baby, baby, baby, baby

Baby, baby, baby, baby, baby
Baby, baby, baby
Baby, baby, baby, baby, baby
Baby, baby, baby, baby, baby
Baby, baby, baby, baby, baby
Baby, baby, baby, baby, baby
Baby, baby, baby, baby, baby
Baby, baby, baby, baby, baby "
82,The Good Stuff,Kenny Chesney," 
Well, me and my lady had our first big fight
So I drove around 'til I saw the neon lights
Of a corner bar, and it just seemed right so I pulled up
Not a soul around but the old bar keep
Down at the end and looking half asleep
But he walked up, and said, ""What'll it be?""
I said, ""The good stuff""

He didn't reach around for the whiskey
He didn't pour me a beer
His blue eyes kind of went misty
He said ""You can't find that here""

'Cause it's the first long kiss on a second date
Mama's all worried when you get home late
And dropping the ring in the spaghetti plate
'Cause your hands are shaking so much
And it's the way that she looks with the rice in her hair
Eating burnt suppers the whole first year
And asking for seconds to keep her from tearing up
Yeah, man, that's the good stuff

He grabbed a carton of milk and he poured a glass
And I smiled and said, ""I'll have some of that""
We sat there and talked as an hour passed, like old friends
I saw a black and white picture and it caught my stare
It was a pretty girl with bouffant hair
He said, ""That's my Bonnie
Taken about a year after we were wed""

He said, ""Spent five years in the bottle
When the cancer took her from me
But I've been sober three years now
'Cause the one thing stronger than the whiskey

Was the sight of her holding my baby girl
The way she adored that string of pearls
I gave her the day that our youngest boy, Earl
Married his high school love
And it's a new T-shirt saying, ""I'm a Grandpa""
Being right there as our time got small
And holding her hand, when the Good Lord called her up
Yeah, man, that's the good stuff""

He said, ""When you get home, she'll start to cry
When she says, ""I'm sorry,"" say, ""So am I""
And look into those eyes, so deep in love
And drink it up
'Cause that's the good stuff
That's the good stuff "
83,We Thuggin',Fat Joe feat. R. Kelly,"
(Ooohhh, mmm)
Yea, uh, uh (Fat Joe and the R)
That shit y'all (Breakin shit down)
Shake that, funky, funky, funky (Yeah)
Sticky, icky, icky - yeah uh
I got that shit y'all
I got that shit y'all
Uh yo yo

Crackman and I'm at it again
Niggas had they run, now it's time for change
When we step in the club, nigga tuck ya chain
Got the mink on - same color the Range
Uh, pour liquor for my nigga that's gone
Big Pun! Then we party like we just came home
Fuck a bitch if she act too grown
I don't need that shit, I got my wife at home
Uh words slurrin, dirty urine
Drunk off of Henny and the 'jo keep burnin
Dancin with shorty and her friend keep flirtin
I don't always crush two but tonight seems certain
Party hard like ""Fuck all y'all!""
Bottles in the air like we stuck up the bar
Terror Squad man you know who we are
Cruise through ya block in them drop-top Bentley Azures

Yeah, we thuggin, rollin on dubs and
Off up in the club, wylin like what
Got Cris' on pop, Henny wit no chaser, mami don't stop
Throwin up six o'clock, plus I got four hun-nies in the drop
And my man Joe's got the keys to the spot
And it's full with hunnies, panties with no tops
We take a puff of 'dro and be like, ohhhh

Yea uh, yea yea yo
Everybody wanna know where the crib's at
Niggas just now gettin ice, so we get that
Mami starin at me like she wanna get kidnapped
Money lookin happy with his wife but we triz that
Along with Lisa, Aisha, Shonda, Renee
Even ran through the dorms down in Morgan State
In Miami, pool-party off the chain
Gettin brains in the water on Memorial Day
Uh, grand-mami all cool and shit
It's ya birthday, show me what I'm foolin with
Like no doubt, pokin doll out, pull ya g-string down south
Owww! Pass that, give shorty a shot
Soon enough we gon' see if she naughty or not
I'm on E feelin ready and hot, I give 'em twenty a pop
You wanna roll, leave the panties atop
Yeah, we thuggin, rollin on dubs and
Off up in the club, wylin like what
Got Cris' on pop, Henny wit no chaser, mami don't stop
Throwin up six o'clock, plus I got four hun-nies in the drop
And my man Joe's got the keys to the spot
And it's full with hunnies, panties with no tops
We take a puff of 'dro and be like, ohhhh

Fat Joe, R. Kelly we proper
Yeah, Terror Squad, Rockland what the fuck what
Fat Joe, R. Kelly we proper
Uh, uh, Rockland, Terror Squad what the fuck what

Some of these kids is doin they own thing
But none of these kids stack chips like us
Some of these cats is doin they own thing
But none of these cats run tricks like us

Yeah, we thuggin, rollin on dubs and
Off up in the club, wylin like what
Got Cris' on pop, Henny wit no chaser, mami don't stop
Throwin up six o'clock, plus I got four hun-nies in the drop
And my man Joe's got the keys to the spot
And it's full with hunnies, panties with no tops
We take a puff of 'dro and be like, ohhhh
Haha, yeah uh
You know what this is
Chi-town - BX
What the fuck what?
Out...

(Bitch) You love her, I fuck her
She my jump-off, she yo' baby mama
You kiss her, I twist her
And send her ass back to you before you miss her (Bitch)
I'm a playa, baby
I don't play no games (bitch)
I remain the same, I ain't never gon' change for no bitch (No not for you baby)

We run this rap shit
No "
84,Good Morning Beautiful,Steve Holy," 
Good morning beautiful
How was your night?
Mine was wonderful
With you by my side
And when I opened my eyes
And see your sweet face
Its a good morning beautiful day

I couldn't see the light
I didn't know day from night
I had no reason to care
Well since you came along
I can face the dawn
Cause I know you'll be there

Good morning beautiful
How was your night?
Mine was wonderful
With you by my side
And when I opened my eyes
And see your sweet face
It's a
Good morning beautiful day

I never worry
If it's raining outside
Cause in here with you girl
The sun always shines

Good morning beautiful
How was your night?
Mine was wonderful
With you by my side
And when I opened my eyes
And see your sweet face
Its a good morning beautiful day-ay

Mmm, good morning beautiful
Day

Mmm
(Good morning beautiful)
It's a beautiful day
(Good morning beautiful)
Good morning
(Good morning beautiful)
What a beautiful day
(Good morning beautiful) "
85,Rock the Boat,Aaliyah," 
Mmm, yeah, hmm
Huh-uh, hmm
Mmm, yeah

Boy, you know you make me float
Boy, you really get me high
Ooh, I feel like I'm on dope
'Cause you, you serve me on a regular (You serve me on a regular)
Boy, you need to tie this rope
Oh, before we drift any deeper (Before we drift any deeper)
Baby, now hold me close
Let's take this overboard now

I want you to rock the boat, rock the boat (Mmm)
Rock the boat, rock the boat (Yeah)
Work it in the middle, work the middle
Work the middle, work the middle
Change positions on me
New position (Oh), new position
Now stroke it, baby, stroke it for me (Yeah)
Stroke it for me, stroke it for me

Ooh, baby, I love your stroke
'Cause you, 'cause you get me where I'm going
'Cause you get me where I'm going, yeah
And truly you'll get my vote
'Cause I believe, I believe you know just what you're doing now
Baby, now we can coast (Let's coast, let's coast)
Let's don't get in a hurry
Oh, no, that's too slow
Hey, go 'head and put that thing in overdrive

I want you to rock the boat, rock the boat (Ooh)
Rock the boat, rock the boat (Hey)
Work it in the middle, work the middle
Work it, babe, work it, baby (Work the middle, work the middle)
Change positions on me
New position (Oh), new position
Now stroke it, baby, stroke it for me
Stroke it for me, stroke it for me
I want you to rock the boat, rock the boat
Rock the boat, rock the boat (Hey)
Work it in the middle, work the middle
Work the middle (Ooh), work the middle (Hey)
Change positions on me
New position (Ooh), new position
Now stroke it, baby, stroke it for me (Yeah)
Stroke it for me, stroke it for me

Stroke it for me
Mmm, stroke it, baby, stroke it, baby
Mmm, work it, baby, work it, baby
Oh, stroke it
There is something I want you to do for me
I want you to use yourself (Hey)
Like you've never, ever used to do before (Never)
To explore my body (Explore it, baby)
Until you reach the shore (Yeah)
I'll be calling, calling for more (Calling)
Rock the boat, rock the boat (Oh)
Rock the boat, rock the boat
Work it in the middle
Mmm, work it, baby, work it, baby (Work the middle, work the middle)
Change positions on me (Mmm, change)
New position, new position (Hey)
Now stroke it for me, stroke it for me (Baby)
Stroke it for me, stroke it for me
I want you to rock the boat, rock the boat (Ooh)
Rock the boat, rock the boat
Work it in the middle, work the middle (Mmm, work it, yeah)
Work the middle, work the middle
Change positions on me
New position, new position (Change)
Now stroke it for me, stroke it for me (Yeah)
Stroke it for me, stroke it for me
Rock the boat, rock the boat
Rock the boat, rock the boat
Work the middle, work the middle
Work the middle, work the middle
Change positions on me
New position, new position
Stroke it for me, stroke it for me
Stroke it for me, stroke it for me
Rock the boat, rock the boat
Rock the boat, rock the boat "
86,Drive For Daddy Gene,Alan Jackson,"
It was painted red, the stripe was white
It was 18 feet from the bow to stern light
Secondhand from a dealer in Atlanta
I rode up with Daddy when he went there to get her
We put on a shine, put on a motor
Built out of love, and made for the water
Ran her for years, 'til the transom got rotten
A piece of my childhood will never be forgotten

It was just an old plywood boat
With a '75 Johnson and electric choke
A young boy, two hands on the wheel
I can't replace the way it made me feel
And I would turn her sharp
And I would make it whine
He'd say, ""You can't beat the way an old wood boat rides""
Just a little lake 'cross the Alabama line
But I was king of the ocean
When Daddy let me drive

Just an old half ton short bed Ford
My Uncle bought new in '64
Daddy got it right 'cause the engine was smoking
A couple of burnt valves and he had it going
He'd let me drive her when we'd haul off a load
Down a dirt strip where we'd dump trash off of Thigpen Road
I'd sit up in the seat and stretch my feet out to the pedals
Smiling like a hero that just received his medal

It was just an old hand me down Ford
With three speed on the column and a dent in the door
A young boy, two hands on the wheel
I can't replace the way it made me feel and
I would press that clutch
And I'd keep it right
He'd say ""A little slower son, you're doing just fine""
Just a dirt road with trash on each side
But I was Mario Andretti
When Daddy let me drive

I'm grown up now, three daughters of my own
I let them drive my old Jeep
Across the pasture at our home
Maybe one day they'll reach back in their file
And pull out that old memory
And think of me and smile and say

It was just an old worn out Jeep
With rusty old floorboards, hot on my feet
A young girl, two hands on the wheel
I can't replace the way it made me feel
And he'd say ""Turn it left"" and ""Steer it right""
Straighten up girl now, you're doing just fine
Just a little valley by the river where we'd ride
But I was high on a mountain
When Daddy let me drive
When Daddy let me drive
Oh he let me drive
It was just an old plywood boat
With a '75 Johnson and electric choke"
87,Standing Still,Jewel," 
Cutting through the darkest night are my two headlights
Trying to keep it clear, but I'm losing it here  to the twilight
There's a dead end to my left, there's a burning bush to my right
You aren't in sight
You aren't in sight

Do you want me
Like I want you?

Or am I standing still
Beneath a darkened sky?
Or am I standing still
With the scenery flying by?
Or am I standing still?
Out of the corner of my eye
Was that you passing me by?

Mothers on the stoop, boys in souped-up coupes on this hot summer night
Between fight and flight, is the blind man's sight and a choice that's right
I roll the window down, feel like I'm gonna drown in this strange town
Feel broken down, ah
I feel broken down

Do you need me
Like I need you?

Or am I standing still
Beneath a darkened sky?
Or am I standing still
With the scenery flying by?
Or am I standing still?
Out of the corner of my eye
Was that you passing me by?

Sweet sorrow—he said, ""Call tomorrow""
Sweet sorrow—he said, ""Call tomorrow""

Do you love me
Like I love you?

Or am I standing still
Beneath a darkened sky?
Or am I standing still
With the scenery flying by?
Or am I standing still?
Out of the corner of my eye
Was that you passing me by?
Are you passing me by?
Passing me by
(Do you want me?)
Passing me by
Do you need me like I need you too?
(Passing me by)
Do you want me like I want you
(Passing me by)
Or are you passing me by?
Or am I standing still? "
