Rank,Musica,Artista,Letra
76,The Next Episode,Dr. Dre," 
La-da-da-da-dah
It's the motherfuckin' D-O-double-G (Snoop Dogg!)
La-da-da-da-dah
You know I'm mobbin' with the D-R-E
Yeah, yeah, yeah
You know who's back up in this motherfucker
What? What? What? What?
So blaze the weed up then (Blaze it up, blaze it up!)
Just blaze that shit up, nigga
Yeah, 'sup, Snoop?

Top Dogg, bite 'em all, nigga, burn the shit up
D-P-G-C, my nigga, turn that shit up
C-P-T, L-B-C, yeah, we hookin' back up
And when they bang this in the club, baby, you got to get up
Thug niggas, drug dealers, yeah, they givin' it up
Lowlife, yo' life, boy, we livin' it up
Takin' chances while we dancin' in the party for sure
Slipped my ho a forty-fo' when she got in the back do'
Bitches lookin' at me strange, but you know I don't care
Step up in this motherfucker just a-swangin' my hair
Bitch, quit talkin', Crip walk if you down with the set
Take a bullet with some dick and take this dope on this jet
Out of town, put it down for the Father of Rap
And if yo' ass get cracked, bitch, shut yo' trap
Come back, get back, that's the part of success
If you believe in the S, you'll be relievin' your stress
You might also like
La-da-da-da-dah
It's the motherfuckin' D-R-E (Dr. Dre, motherfucker!)
What? What? What? What?
La-da-da-da-dah
You know I'm mobbin' with the D-O-double-G

Straight off the fuckin' streets of C-P-T
King of the beats, you ride to 'em in your Fleet (Fleetwood)
Or Coupe DeVille rollin' on dubs
How you feel? Whoopty whoop, nigga what?
Dre and Snoop chronic'd out in the 'lac (In the 'lac)
With D.O.C. in the back, sippin' on 'gnac (Yeah)
Clip in the strap, dippin' through hoods (What hood?)
Compton, Long Beach, Inglewood
South Central out to the West Side (West Side),it's California Love
This California bud got a nigga gang of pub
I'm on one, I might bail up in the Century Club
With my jeans on, and my team strong
Get my drink on and my smoke on
Then go home with somethin' to poke on ('Sup bitch?)
Loc, it's on for the two-triple-oh
Comin' real, it's the next episode
Hold up, hey
For my niggas who be thinkin' we soft, we don't play
We gon' rock it 'til the wheels fall off
Hold up, hey
For my niggas who be actin' too bold, take a seat
Hope you ready for the next episode
Hey-hey-hey-hey
Smoke weed every day
 "
77,From the Bottom of My Broken Heart,Britney Spears," 
Ooh, ooh, ooh
Na-na-na, na-na-na
Ooh (Na-na-na), yeah, yeah
Ooh (Na-na-na)

""Never look back,"" we said
How was I to know I'd miss you so?
Loneliness up ahead
Emptiness behind, where do I go?

And you didn't hear
All my joy through my tears
All my hopes through my fears
Did you know
Still, I miss you somehow?

From the bottom of my broken heart
There's just a thing or two I'd like you to know
You were my first love, you were my true love
From the first kisses to the very last rose
From the bottom of my broken heart
Even though time may find me somebody new
You were my real love, I never knew love
'Til there was you
From the bottom of my broken heart
You might also like
""Baby,"" I said, ""Please stay"" (Stay)
""Give our love a chance for one more day,"" oh
We could've worked things out (Taking time is what it's all about)
Taking time is what love's all about (Oh)

But you put a dart
Through my dreams, through my heart
And I'm back where I started again, yeah
Never thought it would end

From the bottom of my broken heart (My broken heart)
There's just a thing or two I'd like you to know
You were my first love, you were my true love
From the first kisses to the very last rose
From the bottom of my broken heart
Even though time may find me somebody new
You were my real love, I never knew love
'Til there was you
From the bottom of my broken heart

You promised yourself
But to somebody else
And you made it so perfectly clear
Still, I wish you were here now
From the bottom of my broken heart
There's just a thing or two I'd like you to know (A thing or two you gotta know)
And you were my first love
You were my first love (First love), you were my true love
From the first kisses to the very last rose
From the bottom of my broken heart
Even though time may find me somebody new (You were my real love)
You were my real love, I never knew love
'Til there was you
From the bottom of my broken heart

""Never look back,"" we said
How was I to know I'd miss you so? "
78,Crash and Burn,Savage Garden," 
When you feel all alone
And the world has turned its back on you
Give me a moment, please
To tame your wild wild heart
I know you feel like the walls are closing in on you
It's hard to find relief
And people can be so cold

When darkness is upon your door
And you feel like you can't take anymore

Let me be the one you call
If you jump, I'll break your fall
Lift you up and fly away with you into the night
If you need to fall apart
I can mend a broken heart
If you need to crash, then crash and burn, you're not alone

When you feel all alone
And a loyal friend is hard to find
You're caught in a one way street
With the monsters in your head
You might also like
When hopes and dreams are far away
And you feel like you can't face the day

Let me be the one you call
If you jump, I'll break your fall
Lift you up and fly away with you into the night
If you need to fall apart
I can mend a broken heart
If you need to crash, then crash and burn, you're not alone

'Cause there has always been heartache and pain
And when it's over, you'll breathe again
You'll breathe again

When you feel all alone
And the world has turned its back on you
Give me a moment please
To tame your wild wild heart

Let me be the one you call
If you jump, I'll break your fall
Lift you up and fly away with you into the night
If you need to fall apart
I can mend a broken heart
If you need to crash, then crash and burn, you're not alone
Let me be the one you call
If you jump, I'll break your fall
Lift you up and fly away with you into the night
If you need to fall apart
I can mend a broken heart
If you need to crash, then crash and burn, you're not alone
Let me be the one you call (Ooh)
If you jump, I'll break your fall (You're not alone)
Lift you up and fly away with you into the night (No, no, you're not alone)
If you need to fall apart (Ooh)
I can mend a broken heart (You're not alone)
If you need to crash, then crash and burn, you're not alone (If you need to crash and burn, you're not alone)
Let me be the one you call
If you jump, I'll break your fall
Lift you up and fly away with you into the night
If you need to fall apart (You're not alone)
I can mend a broken heart (No, no)
If you need to crash, then crash and burn, you're not alone (Never alone)
Let me be the one you call
If you jump, I'll break your fall
Lift you up and fly away with you into the nightEmbed"
79,Yes!,Chad Brock," Yes! Lyrics
She moved into my old apartment
That's how we got this whole thing started
She called and said that I had mail waiting there for me
I told her that I'd come and get it
How could I know in just a minute
That I'd be standing face to face with my own destiny
Oh, and we sat there talkin' just like we were old friends
Oh, then I ask her can I see you again

She said ""yes""
And I said ""wow""
She said ""when""
And I said ""how about right now""
Love can't wait
Then I asked if she believed in fate
And she said yes

The days flew by like a fast train
Nothin' else has been on my brain
Except the thought of how she makes me the man I want to be
She's the one I want for a million reasons
And loving her is just like breathin'
It's easy and it's obvious she was made for me
Oh, then it happened one night lookin' in her eyes
Oh, when I popped the question much to my surprise
You might also like
She said ""yes""
And I said ""wow""
She said ""when""
And I said ""how about right now""
Love can't wait
Then I asked if she believed in fate
And she said yes

So I called the preacher, family, and friends
And nothin's been the same since

She said ""yes""
And I said ""wow""
She said ""when""
And I said ""how about right now""
Love can't wait
Then I asked if she believed in fate
And she said yes

She said yesEmbed"
80,The Best Day,George Strait," We loaded up my old station wagon
With a tent, a Coleman, and sleeping bags
Some fishing poles, a cooler of cokes
Three days before we had to be back
When you're seven you're in seventh heaven
When you're going camping in the wild outdoors
As we turned up on that old dirt road
He looked at me and swore
Dad, this could be the best day of my life
I've been dreaming day and night about the fun we've had
Just me and you doing what I've always wanted to
I'm the luckiest boy alive
This is the best day of my life
His fifteenth birthday rolled around
Classic cars were his thing
When I pulled in the drive with that old 'vette
I thought that boy would go in sane
When you're in your teens
Your dreams revolve around four spinning wheels
You worked nights on end
'Till it was new again
And as he sat behind the wheel
See George Strait LiveGet tickets as low as $60You might also likeHe said Dad
This could be the best day of my life
I've been dreaming day and night
About the fun we've had
Just me and you
Doing what I've always wanted to
I'm the luckiest boy alive
This is the best day of my life
Standing in a little room
Back of the church with our tuxes on
Looking at him I say I can't believe son that you're grown
He said Dad
This could be the best day of my life
I've been dreaming day and night
Of being like you
Now its me and her
Watching you and mom I've learned
I'm the luckiest man alive
This is the best day of my life
I'm the luckiest man alive
This is the best day of my lifeEmbed"
81,Where I Wanna Be,Donell Jones," 
I just left my baby girl a message
Sayin', ""I won't be comin' home, I'd rather be alone""
She doesn't fully understand me
'Cause I'd rather leave than to cheat
If she give me some time, I can be the man she needs
But there's a lotta lust inside of me and we've been together since our teenage years
I really don't mean to hurt her, but I need
Some time to be alone

But when you love someone, you just don't treat them bad
Oh, how I feel so sad now that I wanna leave
She's cryin' her heart to me, how could you let this be?
I just need time to see where I wanna be
Where I wanna be

Sweet little dee-do-dee-dee
I don't mean to hurt you, baby
Oh, no, no

Never did I imagine
That you would play a major part in a decision that's so hard
Do I leave? Do I stay? Do I go?
Or think about my life and what matters to me the most?
Girl, the love that we share is real
But in time your heart will heal
I'm not sayin' I'm gone, but I
Have to find what life is like without you
You might also like
But when you love someone, you just don't treat them bad
Oh, how I feel so sad now that I wanna leave
She's cryin' her heart to me, how could you let this be?
I just need time to see where I wanna be
Where I wanna be

Sweet little dee-do-dee-dee
I don't mean to hurt you, baby

Say when you love someone, you just don't treat them bad
Oh, how I feel so sad now that I wanna leave
She's cryin' her heart to me, how could you let this be?
And I just need time to see where I wanna be
Say when you love someone, you just don't treat them bad
Oh, how I feel so sad now that I wanna leave
She's cryin' her heart to me, how could you let this be?
And I just need time to see where I wanna be
Say when you love someone, you just don't treat them bad
Oh, how I feel so sad now that I wanna leave
And she's cryin' her heart to me, how could you let this be?
And I just need time to see where I wanna be
Where I wanna be
I'm sorry, baby "
82,How Do You Like Me Now?!,Toby Keith," How Do You Like Me Now?! Lyrics
Hey, I was always the crazy one, broke into the stadium
And I wrote your number on the fifty-yard line
You were always the perfect one and a valedictorian so
Under your number, I wrote ""call for a good time""
I only wanted to get your attention
But you overlooked me somehow
Besides, you had too many boyfriends to mention
And I played my guitar too loud
How do you like me now?

How do you like me now, now that I'm on my way?
Do you still think I'm crazy standing here today?
I couldn't make you love me, but I always dreamed about
Livin' in your radio, how do you like me now?

When I took off to Tennessee, I heard that you made fun of me
Never imagined I'd make it this far
Then you married into money, girl, ain't it a cruel and funny world?
He took your dreams and he tore them apart
He never comes home and you're always alone
And your kids hear you cry down the hall
Alarm clock starts ringing, who could that be singin'?
It's me, baby, with your wake-up call
How do you like me now?
You might also like
How do you like me now, now that I'm on my way?
Do you still think I'm crazy standing here today?
I couldn't make you love me, but I always dreamed about
Livin' in your radio, how do you like me now? Yeah


How do you like me now, now that I'm on my way?
Do you still think I'm crazy standing here today?
I couldn't make you love me, but I always dreamed about
Livin' in your radio, how do you like me now?

Tell me, baby
I will preach on "
83,My Best Friend,Tim McGraw," 
I never had no one, that I could count on
I've been let down so many times
And I was tired of hurtin', so tired of searchin'
Till you walked into my life
It was a feeling, I'd never known
And for the first time, I didn't feel alone

You're more than a lover, there could never be another
To make me feel the way you do
Oh we just get closer, I fall in love all over
Every time I look at you
I don't know where I'd be, without you here with me
Life with you makes perfect sense
You're my best friend
You're my best friend, oh yeah

You stand by me, and you believe in me
Like nobody ever has
When my world goes crazy, you're right there to save me
You make me see how much I have
And I still tremble, when we touch
And, oh, the look in your eyes, when we make love
See Tim McGraw LiveGet tickets as low as $23You might also like
You're more than a lover, there could never be another
To make me feel the way you do
Oh we just get closer, I fall in love all over
Every time I look at you
And I don't know where I'd be, without you here with me
Life with you makes perfect sense
You're my best friend, ooh-oh-oh
You're my best friend, uh huh

You're more than a lover, there could never be another
To make me feel the way you do
Oh we just get closer, I fall in love all over
Every time I look at you
And I don't know where I'd be, without you here with me
Life with you makes perfect sense
You're my best friend
You're my best friend (My best friend)
You're my best friend (My best friend) "
84,Broadway,Goo Goo Dolls," 
Broadway's dark tonight
A little bit weaker than you used to be
Broadway's dark tonight
See the young man sitting in the old man's bar
Waiting for his turn to die

The cowboy kills the rock star
And Friday night's gone too far
The dim light hides the years
On all the faded girls
Forgotten but not gone
You drink it off your mind
You talk about the world like it's someplace that you've been

You see, you'd love to run home, but you know you ain't got one
Cause you're living in a world that you're best forgotten, around here

Broadway's dark tonight
A little bit weaker than you used to be
Broadway's dark tonight
See the young man sitting in the old man's bar
Waiting for his turn to die
See The Goo Goo Dolls LiveGet tickets as low as $48You might also like
You choke down all your anger
Forget your only son
You pray to statues when you sober up for fun
Your anger don't impress me
The world slapped in your face
It always rains like hell on the loser's day parade

You see, you'd love to run home, but you know you ain't got one
Cause you're living in a world that you're best forgotten, around here

When you're thinking you're a joke and nobody's going to listen
To the one small point I know they've been missing around here

Broadway's dark tonight
A little bit weaker than you used to be
Broadway's dark tonight
See the young man sitting in the old man's bar
Waiting for his turn to die

You see, you'd love to run home, but you know you ain't got one
Cause you're living in a world that you're best forgotten, around here
When you're thinking you're a joke and nobody's going to listen
To the one small point I know they've been missing around here

Broadway's dark tonight
A little bit weaker than you used to be
Broadway's dark tonight
See the young man sitting in the old man's bar
Waiting for his turn to die "
85,What'chu Like,Da Brat," What’Chu Like Lyrics
Oh, look out
Oh, uh, come on
What'chu like, a whole lot of, whut? (Tyrese, yeah)
What'chu like, me on a, whut? (What'cha like, what'cha like?)
What'chu like? (Can you tell me, baby?)
Why? How? All night long
(All night long, ah)

I like 'em brown, yellow, Puerto Rican or Haitian with
Good conversation, plenty big faces
It's a must, I stay luxurious
Jewelry cut precision like I bust
Been winnin' since Funkdafied blew up
It's evident, shit, I can't be touched
Niggas say I'm too much, I trust it's true
Why lie? See for yourself when I slide through
Drive by, your bitch say don't look, you do
Shine so bright in the wet U2
You wish boo boo could ride with you tonight
Ain't nothin' in the world that Brat can't do
She attractive to them, him, her, and you, shit
Frostbit, December, Unrestricted
Drop dead, the cost is priceless
Due to the content, I suggest you'll like this
You might also like
What do you like?
A whole lot of foreplay
Right before you get it started
What do you like?
Me on top
You on the bottom, tight body
What do you like?
Somebody that can make you say
Wow, know how to all night long
All night long, tell me

Wassup? The setting, a hot-ass club
And you still be sweating me
I don't see nothin' wrong with givin' a little love
But nigga, just let me breathe
Damn, you cute as hell, so let's switch the digits
Then I got to leave
And you can buy me a couple of drinks
But I'ma go socialize and smoke my weed
And I like it when you keep your eyes on me
And I like it when you touch my privacy
And I like it, sex and ecstasy
When the belt buckle loosen up, undress me
Already juiced up, that come naturally
Wax on and off so romantically
No woman can slow dance or throw down like I can
Ask if you curious to know what I like, man
What do you like?
A whole lot of foreplay
Right before you get it started
What do you like?
Me on top
You on the bottom, tight body
What do you like?
Somebody that can make you say
Wow, know how to all night long
All night long, tell me

(Let me tell you somethin')
Well, I start at the top of the list
With my pretty eyes, a cute nose and these fat-ass lips
My medallion sit in the middle of my tits
It's hit after hit, shit, sweet every sip
Down to the last drip drop, watch the hips rock
Color Me Badd, tick-tock, you don't stop
Till the thick thighs, dick rise when I skip by
I ain't surprised I'm what'chu like, nigga

What do you like?
A whole lot of foreplay
Right before you get it started
What do you like?
Me on top
You on the bottom, tight body
What do you like?
Somebody that can make you say
Wow, know how to all night long
All night long, tell me
What do you like?
A whole lot of foreplay
Right before you get it started
What do you like?
Me on top
You on the bottom, tight body
What do you like?
Somebody that can make you say
Wow, know how to all night long
All night long, tell me "
86,Don't Think I'm Not,Kandi," Don’t Think I’m Not Lyrics
Now I don't have to question
Where you were last night
'Cause I already know what you will say
I already know you'll lie
But I can't be mad at ya
'Cause there's something that you don't know
Then when you're gone I do my own thing
And I catch a bone while you're doggin' me

When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine
When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine

When I tried to get your attention
You ignored me every time
You were so caught up doin' your dirt that
You didn't notice mine
Well I couldn't put up with your schemin'
And I couldn't put up with your lies
They say two wrongs don't make a right but
But It's suiting me just fine
You might also like
When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine
When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine (I'm not)

Don't be so surprised to know that sometimes women play the field
You may not believe it, but it's real, the game is so real (So real)
So real, so real
Oh, don't think we won't know it
When you're out in the club

When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine
When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine
When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine (-I-I-I)
When you're out in the club, don't think I'm not
Even when you're out making love, don't think I'm not
When you're feeling good
In somebody's spot, getting hot, don't stop
Just don't think I'm not, 'cause I'm out getting mine "
87,I Hope You Dance,Lee Ann Womack," 
I hope you never lose your sense of wonder
You get your fill to eat, but always keep that hunger
May you never take one single breath for granted
God forbid love ever leave you empty-handed

I hope you still feel small when you stand beside the ocean
Whenever one door closes, I hope one more opens
Promise me that you'll give faith a fighting chance
And when you get the choice to sit it out or dance

I hope you dance
I hope you dance

I hope you never fear those mountains in the distance
Never settle for the path of least resistance
Livin' might mean takin' chances, but they're worth takin'
Lovin' might be a mistake, but it's worth makin'

Don't let some hellbent heart leave you bitter
When you come close to sellin' out, reconsider
Give the heavens above more than just a passing glance
And when you get the choice to sit it out or dance
See Lee Ann Womack LiveGet tickets as low as $32You might also like
I hope you dance (Time is a wheel in constant motion always)
I hope you dance (Rolling us along)
I hope you dance (Tell me, who wants to look back on their years and wonder)
I hope you dance (Where those years have gone?)

I hope you still feel small when you stand beside the ocean
Whenever one door closes, I hope one more opens
Promise me that you'll give faith a fighting chance
And when you get the choice to sit it out or dance

Dance
I hope you dance
I hope you dance (Time is a wheel in constant motion always)
I hope you dance (Rolling us along)
I hope you dance (Tell me, who wants to look back on their years and wonder)
I hope you dance (Where those years have gone?)

Tell me, who wants to look back on their years and wonder
Where those years have gone? "
88,Better Off Alone,Alice Deejay," 

Do you think you're better off alone?
Do you think you're better off alone?
Do you think you're better off alone?
Do you think you're better off alone?


Talk to me, ooh-ooh, talk to me
Talk to me, ooh-ooh, talk to me

Do you think you're better off alone?
Do you think you're better off alone?


Do you think you're better off alone?
Do you think you're better off alone?
Do you think you're better off alone?
Do you think you're better off alone?
You might also like
Talk to me, ooh-ooh, talk to me
Talk to me, ooh-ooh, talk to me
Talk to me "
89,Dance with Me,Debelah Morgan," 
Oh, come and dance (Oh)
With me, my baby
Let's dance till we
Go crazy (Go)
The night is young (The night's young)
And so are we
Let's make love (Oh, love)
And dance the night away

What I really wanna do
Is just dance with you
And feel your body tight
Show you how to do it right
I can show you every move
I know just what to do
Each step will feel so fine
One dance and you'll be mine

So baby, when we hit the floor
You'll be asking for more
Let's make love
And dance the night away
You might also like
Oh, come and dance
With me, my baby (With me, my baby)
Let's dance till we (Dance)
Go crazy (Crazy)
The night is young (The night is young)
And so are we
Let's make love (Love)
And dance the night away

Oh, put your hand in mine
Promise I'll take my time
We'll dance from head to toe
I can dance fast or slow
Baby, look into my eyes
Let the music hypnotize
Let our bodies synchronize
One dance and you'll be mine (You'll be mine)

'Cause baby, when we hit the floor
You'll be asking for more
Let's make love
And dance the night away
Oh, come and dance
With me, my baby (My baby)
Let's dance till we
Go crazy (Let's go crazy, let's go crazy)
The night is young
And so are we
Let's make love
And dance the night away (Oh)

When it comes to dancing
I know how to move
When it comes to passion
I know just what to do
I feel the music inside
I feel like I am alive
The tempo is right
Let's make love

Oh, come and dance (Dance with me)
With me, my baby (Till we go crazy)
Let's dance till we
Go crazy
The night is young (The night is young)
And so are we
Let's make love (Let's dance)
And dance the night away
Oh, come and dance
Let's dance
The night
Let's make love (Love)
And dance the night away

Oh, come and dance
With me, my baby (With me, my baby)
Let's dance till we (Dance till we)
Go crazy (Go crazy)
The night is young
And so are we (And so are we)
Let's make love (Love)
And dance the night away
Oh, come and dance (Baby, dance)
With me, my baby (With me, baby)
Let's dance till we (Dance)
Go crazy (Till we go crazy)
The night is young (Night)
And so are we
Let's make love
And dance the night away
Oh, come and dance
With me, my baby (My baby)
Let's dance till we (Let's dance, oh)
Go crazy
The night is young (The night is young)
And so are we (And so are we)
Let's make love
And dance the night away
Oh, come and dance (Ah...)
With me, my baby
Let's dance till we
Go crazy
The night is young
And so are we
Let's make love
And dance the night away "
90,What About Now,Lonestar," 
The sign in the window said for sale or trade
On the last remaining dinosaur Detroit made
Seven hundred dollars was a heck of a deal
For a four hundred horsepower jukebox on wheels

And that road rolls out like a welcome mat
I don't know where it goes but it beats where we're at
We always said someday, somehow
We were gonna get away, gonna blow this town

What about now, how 'bout tonight?
Baby for once let's don't think twice
Let's take that spin that never ends
That we've been talking about
What about now, why should we wait?
We can chase these dreams down the interstate
And be long gone 'fore the world moves on and makes another round
What about now?

We've been puttin' this off baby long enough
Just give me the word, and we'll be kickin' up dust
We both know it's just a matter of time
'Til our hearts start racin' for that county line
See Lonestar LiveGet tickets as low as $30You might also like
What about now, how 'bout tonight?
Baby for once let's don't think twice
Let's take that spin that never ends
That we've been talking about
What about now, why should we wait?
We can chase these dreams down the interstate
And be long gone 'fore the world moves on and makes another round
What about now?

We could hang around this town forever making plans
But there won't ever be a better time to take this chance

What about now, how 'bout tonight?
Baby for once let's don't think twice
Let's take that spin that never ends
That we've been talking about
What about now, why should we wait?
We can chase these dreams down the interstate
And be long gone 'fore the world moves on and makes another round
What about now?
Yeah, oh
What about now?Embed"
91,I Like It,Sammie," 
Yeah

Girl, I wish that I could spend time with you each and every day
Prayin', all my love, emotions
That's the things that's got me open
And I don't know what it takes to let you know you're my girl
To let you know you're my baby
And even when then they say we won't stay around
If they only knew that we were meant to be together
Forever and ever, whatever, there's no better thing
Me and you girl, that's why I write you love letters sayin'...

I like the way you look at me
I like the time we spend, baby
I like what we have grown to be
I like it, girl, don't you know I like it?
I like the way you look at me
I like the time we spend, baby
I like what we have grown to be
I like it, girl, don't you know I like it?

Sometimes I wanna be the one
You be checkin' for, can I get a second for
Me and you to be alone?
Tell me if you think it's wrong
Love is nothin' but the time it takes to say, ""I'm on your mind""
Let me tell you, I'm always there, oh, yeah
Let's get a little time away, go to the movies on a Saturday
Meet me at the finish line so I can tell you one more time
Girl, you know I'm not scared to let you say that....
See Sammie LiveGet tickets as low as $344You might also like
I like the way you look at me
I like the time we spend, baby
I like what we have grown to be
I like it, girl, don't you know I like it?
I like the way you look at me
I like the time we spend, baby
I like what we have grown to be
I like it, girl, don't you know I like it?

When I think of you
I think of all the things we could do
And I never wanna let you go
And as long as I can let you know
I hope we stay down forever

I like (Baby, baby, baby, baby)
I like (Baby, baby, baby, baby)
I like (Baby, baby, baby, baby)
I like it, girl, don't you know I like it?

I like the way you look at me
I like the time we spend, baby
I like what we have grown to be
I like it, girl, don't you know I like it?
I like the way you look at me
I like the time we spend, baby
I like what we have grown to be
I like it, girl, don't you know I like it?
I like (Baby, baby, baby, baby)
I like (Baby, baby, baby, baby)
I like (Baby, baby, baby, baby)
I like it, girl, don't you know I like it? Yeah "
92,24/7,Kevon Edmonds," 24/7 LyricsBaby it's no mystery
You're bringing out the best in me
And though I've been in love before
I've never had the kind of love that made me feel secure
I never thought that give and take
Mentality was right for me, mmm
You made me open up and see
That it's for real
And there's no other place I'd rather be
CHORUS:
Think about you all the time
24-7 babe
The love I have inside for you
Is more than any words can say
Pray to God on bended knee
We'll always be together babe
You and me
If there's a high or low
Anything can be babe
I'll be there for you
Pick you up off your feet, yeah
Pray to God on bended knee
We'll always be together babe
You and me
You might also likeWhen I'm in my nine to five
I smile across my lips when I
Daydream about the night before
I count the minutes till I'm in your arms once more
My friends they don't understand, no
In me they see a brand new man
I give you props and tell them that
My shorty's bout it
She personifies the love she gives
CHORUS
Oh how I've waited for this moment in my life
It's you that I adore
Baby with you I am secure
My life is in your hands
And now I understand
What it means to be in love again, oh
Never gonna let u go, oh no
Chorus until end "
93,Girl on TV,LFO," 
Ooh, yeah yeah, I'm wishin' on a fallin' star
Wonderin' where you are, I wish

Wish for you on a falling star
Wondering where you are
Do I ever cross your mind in the warm sunshine?
She's from the City of Angels
Like Bette Davis, James Dean, and Gable
Never know what she means to me
I fell for the girl that's on TV

Met her at a counter affair
She wore a green dress and everybody was there
Felt out of place 'til she looked into my eyes
Shook her hand around 9 p.m. and I'm
Never gonna be the same again
Never had to be on a movie screen
To be the leading lady in all my dreams

Shooby-doo-wop and Scooby Snacks
Met a fly girl and I can't relax
The only problem is she's a movie star, oh
My friends, they won't believe me
If they could only see me
At the risk of soundin' cheesy
I think I fell for the girl on TV
You might also like
Wish for you on a falling star
Wondering where you are
Do I ever cross your mind in the warm sunshine?
She's from the City of Angels
Like Bette Davis, James Dean, and Gable
Never know what she means to me
I fell for the girl that's on TV

Everybody knows her name
They wanna take a picture and they're glad she came
But I just wanna be there when she's down, down
(Be there when she's down)
I don't want her autograph
I just wanna call her up and make her laugh
Never had to be on a movie screen
To be the leading lady in all my dreams

Shooby doo-wop and Scooby Snacks
I met a fly girl and I can't relax
Only problem is she's a movie star, oh
My friends, they won't believe me
If they could only see me
At the risk of soundin' cheesy
I think, I fell for the girl on TV
Wish for you on a falling star
Wondering where you are
Do I ever cross your mind in the warm sunshine?
She's from the City of Angels
Like Bette Davis, James Dean, and Gable
Never know what she means to me
I fell for the girl that's on TV

(Wish for you on a falling star)
I'm wishing on a star and I'm wonderin' where you are
(Wondering where you are)
Do I cross your mind in the warm sunshine?

Yeah, so I wish for you on a bright shining star
Everywhere I look, there you are, there you are
It's the girl in the green dress, she took my breath away
And now I look to the sky for a better day
To the beat, y'all, and Scooby Snacks
I met a fly girl and I can't relax
Never had to be on a movie screen
'Cause she's the leading lady in all my dreams, come on
Wish for you on a falling star
Wondering where you are
Do I ever cross your mind in the warm sunshine?
She's from the City of Angels
Like Bette Davis, James Dean, and Gable
Never know what she means to me
I fell for the girl that's on TV

Wish for you on a falling star
Wondering where you are
Do I ever cross your mind in the warm sunshine?
She's from the City of Angels
Like Bette Davis, James Dean, and Gable
Never know what she means to me
I fell for the girl that's on TV

On TV, I wishin', I wishin' away "
