Rank,Musica,Artista,Letra
77,Disturbia,Rihanna," 
Bum bum be-dum, bum bum be-dum bum
(What's wrong with me?)
Bum bum be-dum, bum bum be-dum bum
(Why do I feel like this?)
Bum bum be-dum, bum bum be-dum bum
(I'm goin' crazy now)
Bum bum be-dum, bum bum be-dum bum

No more gas, in the red (Can't even get it started)
Nothin' heard, nothin' said (Can't even speak about it)
All my life on my head (Don't wanna think about it)
Feels like I'm goin' insane, yeah

It's a thief in the night to come and grab you (Ah)
It can creep up inside you and consume you (Ah)
A disease of the mind, it can control you (Ah)
It's too close for comfort, ah

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise

Your mind's in disturbia, it's like the darkness is the light
Disturbia, am I scarin' you tonight?
Your mind's in disturbia, ain't used to what you like
Disturbia, disturbia

Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum

Faded pictures on the wall (It's like they talkin' to me)
Disconnected, no one calls (The phone don't even ring)
I gotta get out or figure this **** out
It's too close for comfort, oh

It's a thief in the night to come and grab you (Ooh)
It can creep up inside you and consume you (Ooh)
A disease of the mind, it can control you (Ooh)
I feel like a monster, oh

Put on your brake lights
You're in the city of wonder (City lights)
Ain't gon' play nice (Oh)
Watch out, you might just go under
Better think twice (Think twice)
Your train of thought will be altered
So if you must falter, be wise (Be wise)
Your mind's in disturbia, it's like the darkness is the light
Disturbia, am I scarin' you tonight? (Oh)
Disturbia, ain't used to what you like (Oh, what you like)
Disturbia, disturbia (Ah)

Bum bum be-dum, bum bum be-dum bum (Ba-da-da-da-de-da)
Bum bum be-dum, bum bum be-dum bum (Ba-da-da-da-de-da)
Bum bum be-dum, bum bum be-dum bum (Disturbia)
Bum bum be-dum, bum bum be-dum bum (Oh, oh)

Release me from this curse I'm in
Tryin' to remain tame, but I'm strugglin'
If you can't go, oh-oh-oh-oh-oh
I think I'm gonna ah-ah-ah-ah-ah

Put on your brake lights
You're in the city of wonder (Woo, yeah)
Ain't gon' play nice
Watch out, you might just go under (Better think twice)
Better think twice
Your train of thought will be altered
So if you must falter, be wise (If you must falter, be wise)
Your mind's in disturbia, it's like the darkness is the light (Ah, yeah, disturbia)
Disturbia, am I scarin' you tonight? (Ah, yeah, disturbia)
Disturbia, ain't used to what you like (Disturbia, ah)
Disturbia, disturbia (Oh woah)

Bum bum be-dum, bum bum be-dum bum (Bum-ba-de-da-da)
Bum bum be-dum, bum bum be-dum bum (Bum-ba-de-da-da)
Bum bum be-dum, bum bum be-dum bum (Oh)
Bum bum be-dum, bum bum be-dum bum (Oh) "
78,21 Guns,Green Day," 
Do you know what's worth fightin' for
When it's not worth dyin' for?
Does it take your breath away
And you feel yourself suffocatin'?
Does the pain weigh out the pride
And you look for a place to hide?
Did someone break your heart inside?
You're in ruins

One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms, into the sky
You and I

When you're at the end of the road
And you lost all sense of control
And your thoughts have taken their toll
When your mind breaks the spirit of your soul
Your faith walks on broken glass
And the hangover doesn't pass
Nothing's ever built to last
You're in ruins

One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms, into the sky
You and I

Did you try to live on your own
When you burned down the house and home?
Did you stand too close to the fire
Like a liar looking for forgiveness from a stone?


When it's time to live and let die
And you can't get another try
Somethin' inside this heart has died
You're in ruins

One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms, into the sky
One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms, into the sky
You and I "
79,Turn My Swag On,Soulja Boy," 
Soulja Boy Tell 'Em

Hopped up out the bed, turn my swag on
Took a look in the mirror, said, ""What's up?""
Yeah, I'm gettin' money, oh
Hopped up out the bed, turn my swag on
Took a look in the mirror, said, ""What's up?""
Yeah, I'm gettin' money, oh

Turn my swag on
It's my turn, now turn it up
Yeah, yeah
I put my team on, then my theme song
Now it's time to turn it up
Yeah, yeah
I got a question, “Why they hatin' on me?”
I got a question, “Why they hatin' on me?”
I ain't did nothin' to 'em, but count this money
And put my team on, now my whole clique stuntin'
Boy, what's up? Yeah
Boy, what's up? Yeah
When I was nine years old
I put it in my head I'ma die for this gold

Soulja Boy Tell 'Em
(Boy, what's up?)

Hopped up out the bed, turn my swag on
Took a look in the mirror, said, ""What's up?""
Yeah, I'm gettin' money, oh
Hopped up out the bed, turn my swag on
Took a look in the mirror, said, ""What's up?""
Yeah, I'm gettin' money, oh

I'm back again
I know a lot of y'all thought I wasn't comin' back
Yeah, yeah
I had to prove 'em wrong
Got back in the studio and came up with another hit
Yeah, yeah
I told the world my story
The world where I'm from, souljaboyXL.com
Boy what's up? Yeah, yeah
Now every time you see me spit, every time you hear me rhyme
Every time you see me in your state or town, say, ""What's up?""
Yeah, yeah
Soulja Boy Tell 'Em

Hopped up out the bed, turn my swag on
Took a look in the mirror, said, ""What's up?""
Yeah, I'm gettin' money, oh
Hopped up out the bed, turn my swag on
Took a look in the mirror, said, ""What's up?""
Yeah, I'm gettin' money, oh "
80,Rockin' That Thang,The-Dream,"
Girl I'm in love with you baby
And I want you to know
That I'm hooked on your body
And I'm trying to be yours
Radio Killer!
Yessir!
We beat it up like gorillas
Trick, where you at?
Oh Yessir! Bikini Hour!

She going right
She going left
I had her here, to myself
I got on it
Like I want it
She rode to beat like a pony
Cameras up
Cameras flash
I'm tipsy trying to last
I want to change her name to Mrs. Nash
There's nothing left to say

Cause she rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
There's nothing I can say
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
There's nothing I can say
She just rockin' that thang like

We out the door
We in the car
She under my shirt
I'm under her bra
She said take it if you want it
Then we made love till the first light of morning
So we did it, done it, get it, got it
Ooh, ooh, ooh baby
She said do it till my body don't move baby
Ooh baby

She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
There's nothing I can say
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
There's nothing I can say
She just rockin' that thang like

Girl I'm in love with you baby
And I want you to know
That I'm hooked on your body
And I'm trying to be yours
Hear my words for their worth
Ain't just trying to get in your clothes
Ok I'm lying
But damn you fine
And umm!
(She rockin' that thang like)
Oh yeah!
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
There's nothing I can say
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
She rockin' that thang like
Ooh, ooh, ooh, ooh ay ooh, ooh, ooh, ooh
There's nothing I can say
She just rockin' that thang like
Take me I'm yours shorty
As we rock to the left
Rock to the right
Lend me your body
I'mma rock it all night
Don't leave us on this floor shorty
The door's to the left
I'm parked on the right
Tell my niggas holla back
Tell your girls good night
The way you're rocking that up in this club
I swear you're gonna make a nigga fall in love, love
The way you're rocking that up in this club
I swear you're gonna make a nigga fall in love, love "
81,Chicken Fried,Zac Brown Band," 
You know I like my chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up

Well I was raised up beneath the shade of a Georgia Pine
And that's home, you know
Sweet tea, pecan pie, and homemade wine
Where the peaches grow
And my house, it's not much to talk about
But it's filled with love that's grown in southern ground

And a little bit of chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love

It's funny how it's the little things in life
That mean the most
Not where you live, what you drive
Or the price tag on your clothes
There's no dollar sign on a piece of mind
This I've come to know
So if you agree, have a drink with me
Raise your glasses for a toast

To a little bit of chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love

I thank God for my life
And for the stars and stripes
May freedom forever fly, let it ring
Salute the ones who died
The ones that give their lives
So we don't have to sacrifice
All the things we love

Like our chicken fried
And cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love
Get your little chicken fried
Cold beer on a Friday night
A pair of jeans that fit just right
And the radio up
Well I've done seen the sun rise
See the love in my woman's eyes
Feel the touch of a precious child
And know a mother's love "
82,Diva,Beyonce," 
I'm a, a diva (Hey), I'm a, I'm a, a diva (Hey)
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a div—

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh, first)

Stop the track, let me state facts
I told you, give a minute and I'll be right back (First)
Fifty million 'round the world and they say that I couldn't get it
I done got so sick and filthy with Benjis, I can't spend it (First)
How you gon' be talkin' shit? You act like I just got up in it
Been the number one diva in this game for a minute (First)
I know you read the paper, the one that they call the Queen
Every radio 'round the world know me 'cause that's where I be (First)

I'm a, a diva (Hey), I'm a, I'm a, a diva (Hey)
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a div—

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh, first)

When he pull up (Up), wanna pop my hood up (Up)
Bet he better have a six-pack in the cooler (First)
Gettin' money (Money), diva's gettin' money (Money)
If you ain't gettin' money, then you ain't got nothin' for me (First)
Tell me somethin', (Tell me somethin')
Where yo boss at? (Where yo' boss at?)
Where my ladies up in here
That like to talk back? (That like to talk back, first)
I wanna see her (I wanna see her)
I'd like to meet ya (I'd like to meet her)
What you say? (Not to me)
She ain't no diva (She ain't no diva, first)

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Since 15 in my stilettos, been struttin' in this game (Game)
""What's yo' age?"" was the question they ask when I hit the stage (Stage)
I'm a diva, best believe her, you see how she gettin' paid? (Paid)
She ain't callin' him to greet her, don't need him, her bed's made (Made)
This is a stick-up, stick-up, I need them bags, all that money
We're gonna stick-up, stick-up, you see them ask, ""Where that money?""
All my ladies get it up, I see you, I do the same
Take it to another level, no passengers on my plane

I'm a, a diva (Hey), I'm a, I'm a, a diva (Hey)
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
This is a stick-up, stick-up, I need them bags, all that money
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a diva
Stick-up, stick-up, you see the mask, ""Where that money?""
I'm a, I'm a, a diva (Hey), I'm a, I'm a, a div—

Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)
Na-na-na, diva is a female version of a hustla (Oh-oh)
Of a hustla, of a, of a hustla (Oh-oh)

I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
I'm a, I'm a, a diva, I'm a, I'm a, a diva
(Hey) "
83,Replay,Iyaz," 
Shawty's like a melody in my head
That I can't keep out, got me singing like​
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay (J-J-J-JR), replay

Remember the first time we met?
You was at the mall with your friend
I was scared to approach ya, but then you came closer
Hoping you would give me a chance
Who would have ever knew
That we would ever be more than friends?
We're real worldwide, breaking all the rules
She like a song played again and again

(That girl) like something off a poster
(That girl) is a dime they say
(That girl) is a gun to my holster
And she's running through my mind all day, ayy

Shawty's like a melody in my head
That I can't keep out, got me singing like​ (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay

See you been all around the globe
Not once did you leave my mind
We talk on the phone, from night 'til the morn'
Girl, you really changed my life
Doin' things I never do
I'm in the kitchen cooking things she likes
We're real worldwide, breaking all the rules
Someday I wanna make you my wife

(That girl) like something off a poster
(That girl) is a dime they say (Hey)
(That girl) is a gun to my holster
And she's running through my mind all day, ayy
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay (Oh)
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, everyday
It's like my iPod stuck on replay, replay-ay-ay-ay

I can be your melody
Oh, girl, I could write you a symphony
The one that could fill your fantasies
So come baby girl, let's sing with me, ayy
I can be your melody
Oh, girl, I could write you a symphony
The one that could fill your fantasies
So come baby girl let's sing with me, ayy
Na, na-na, na-na, na-na
Na-na, na-na, na-naa
Shawty got me singing
Na, na-na, na-na, na-na
Na-na, na-na, na-naa
Now she got me singing
Shawty's like a melody in my head
That I can't keep out, got me singing like (Ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay (Ayy)
Shawty's like a melody (Like a melody) in my head
That I can't keep out, got me singing like (Hey, ayy)
Na-na-na-na, every day
It's like my iPod stuck on replay, replay-ay-ay-ay "
84,Then,Brad Paisley," 
I remember trying not to stare
The night that I first met you
You had me mesmerized
And three weeks later
In the front porch light
Taking 45 minutes to kiss goodnight
I hadn't told you yet
But I thought I loved you then

And now you're my whole life
Now you're my whole world
I just can't believe
The way I feel about you girl
Like a river meets the sea
Stronger than it’s ever been
We've come so far since that day
And I thought I loved you then

And I remember taking you back
To right where I first met you
You were so surprised
There were people around
But I didn't care
I got down on one knee right there
And once again
I thought I loved you then

Now you're my whole life
Now you're my whole world
I just can't believe
The way I feel about you girl
Like a river meets the sea
Stronger than it’s ever been
We've come so far since that day
And I thought I loved you then

I can just see you
With a baby on the way
I can just see you
When your hair is turning grey
What I can't see
Is how I'm ever going to love you more
But I've said that before

And now you're my whole life
Now you're my whole world
I just can't believe
The way I feel about you girl
We'll look back someday
At this moment that we're in
And I'll look at you and say
And I thought I loved you then
And I thought I loved you then
Ooo ooo ooo ooo ooo
Ooo ooo ooo ooo ooo
Ooo ooo ooo ooo ooo
Ooo ooo ooo ooo ooo "
85,Her Diamonds,Rob Thomas," 
""Oh, what the hell"" she says ""I just can't win for losin'""
And she lays back down
Man, there's so many times
I don't know what I'm doin'
Like I don't know now

And by the light of the moon she rubs her eyes
Says it's funny how the night can make you blind
I can just imagine (Imagine)
And I don't know what I'm supposed to do
But if she feels bad then I do too
So, I let her be

And she says, ""Ooh
I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best and now she can't win
It's hard to see them on the ground
Her diamonds fallin' down
Way down (Way down, way down)

Well, she sits down and stares into the distance
And it takes all night (All night, all night)
And I know I could break her concentration
Oh, but it don't feel right

So, by the light of the moon, she rubs her eyes
Sits down on the bed and starts to cry
And there's something less about her
And I don't know what I'm supposed to do
So, I sit down and I cry too
But don't let her see

And she says, ""Ooh
I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best and now she can't win
It's hard to see them on the ground
Her diamonds fallin' down

She shuts out the night
And tries to close her eyes
If she can find daylight
Then she'll be alright
She'll be alright
Just not tonight
And she says, ""Ooh
I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best and now she can't win
It's hard to see them on the ground
Her diamonds fallin'
""Ooh, I can't take no more""
Her tears like diamonds on the floor
And her diamonds bring me down
'Cause I can't help her now
She's down in it
She tried her best and now she can't win
It's hard to see them on the ground
Her diamonds fallin' down
I can't take no more
Diamonds on the floor (no more, no more, no more)
Her diamonds fallin' down
I can't take no more
Diamonds on the floor (no more, no more, no more)
Her diamonds fallin' down, yeah
I can't take no more
Diamonds on the floor (no more, no more, no more)
Her diamonds fallin' over down, her diamonds fallin' down (oh, oh, oh)
I can't take these diamonds fallin' down "
86,How Do You Sleep?,Jesse McCartney,"
Oh-oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh, oh-oh, oh-oh

It's been about a year now (Now)
Ain't seen or heard from you (Yeah)
I've been missing you crazy (Oh)
How do you, how do you sleep?
I found the letter you wrote me (Yeah)
It still smells just like you (Oh)
Damn, those sweet memories (Yeah)
How do you, how do you sleep? (How do you sleep?)

Tried my best at movin' on
Have yet to find a girl like you (Uh-huh)
See, things now I didn't before
Now wishing I had more time with you (Uh-huh)
How do you stay awake knowing all I do is think of you? (Uh-huh)
All the things we thought about
Then that will never happen again
If I could just see you

If I had my way, I'd come and getcha, girl
In your favorite car with the missing top
Remember 'round my way where we used to park
And did all those things to steal your heart

It's been about a year now (Now)
Ain't seen or heard from you (Yeah)
I've been missing you crazy (Oh)
How do you, how do you sleep?
I found the letter you wrote me (Yeah)
It still smells just like you (Oh)
Damn, those sweet memories (Yeah)
How do you, how do you sleep?
It's been about a year now
Ain't seen or heard from you (Yeah)
I've been missing you crazy (Oh)
How do you, how do you sleep?
I found the letter you wrote me (Yeah)
It still smells just like you (Oh)
Damn, those sweet memories (Yeah)
How do you, how do you sleep? (How do you sleep?)

Baby, all that I hear from my friends again, again
And again (Come and ask 'bout you)
They say, ""We saw your girl at the game, and damn, we gotta say a big mistake by you""
Not only does your body bang, but I miss the conversation too
Tell me that you're gettin' no sleep
Can't think, can't eat, 'til I come see you
If I had my way, I'd come and getcha, girl
In your favorite car with the missing top
Remember 'round my way where we used to park
And did all those things to steal your heart

It's been about a year now
Ain't seen or heard from you (Yeah)
I've been missing you crazy (Oh)
How do you, how do you sleep?
I found the letter you wrote me (Yeah)
It still smells just like you (Oh)
Damn, those sweet memories (Yeah)
How do you, how do you sleep? (How do you sleep?)

Oh-oh, oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh, oh-oh, oh-oh

It's been about a year now (Now)
Ain't seen or heard from you (Yeah)
I've been missing you crazy (Oh)
How do you, how do you sleep?
I found the letter you wrote me (Yeah)
It still smells just like you (Oh)
Damn, those sweet memories (Hey)
How do you, how do you sleep?
It's been about a year now
Ain't seen or heard from you (Oh)
I been missing you crazy (Crazy)
How do you, how do you sleep? (Ooh)
I found the letter you wrote me (Yeah)
It still smells just like you (Ooh)
Damn those sweet memories (Memories)
How do you, how do you sleep? (Oh-oh-oh, how do you sleep?)
Oh-oh, oh-oh, oh-oh, oh-oh"
87,3,Britney Spears," 
1, 2, 3
Not only you and me
Got one-eighty degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (ooh)
Counting
1, 2, 1, 1, 1, 2, 3
Counting
1, 2
Counting
1, 2, 3

Babe, pick a night to come out and play
If it's alright
What do you say?
Merrier the more
Triple fun that way
Twister on the floor
What do you say?

Are you in?
Living in sin is the new thing
Yeah, are you in?
I am counting

1, 2, 3
Not only you and me
Got one-eighty degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (ooh)
Counting, 1, 2, 3
Not only you and me
Got one eighty-degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (ooh)

Three is a charm
Two is not the same
I don't see the harm
So are you game?
Let's make a team
Make them say my name
Loving the extreme
Now are you game?
Are you in?
Living in sin is the new thing
Yeah, are you in?
I am counting

1, 2, 3
Not only you and me
Got one-eighty degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (ooh)
Counting, 1, 2, 3
Not only you and me
Got one-eighty degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (ooh)

What we do is innocent
Just for fun and nothing meant
If you don't like the company
Let's just do it, you and me
You and me, or three
Or four, on the floor
1, 2, 3
Not only you and me
Got one-eighty degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (Ooh)
Counting, 1, 2, 3
Not only you and me
Got one-eighty degrees, and I'm caught in between
Counting, 1, 2, 3
Peter, Paul, and Mary
Getting down with 3P
Everybody loves me (Ooh) "
88,Forever,Drake," 
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, 'ever, mane, 'ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, 'ever, mane, 'ever, mane

Last name Ever, first name Greatest
Like a sprained ankle, boy, I ain't nothin' to play with
Started off local, but thanks to all the haters
I know G-IV pilots on a first name basis
In your city, faded off the brown, Nino
She insist she got more class, we know
Swimmin' in the money, come and find me, Nemo
If I was at the club, you know I balled, chemo
Dropped the mixtape, that shit sounded like a album
Who'da thought a countrywide tour'd be the outcome?
Labels want my name beside a X, like Malcolm
Everybody got a deal, I did it without one
Yeah, nigga, I'm about my business
Killin' all these rappers, you would swear I had a hit list
Everyone who doubted me is askin' for forgiveness
If you ain't been a part of it, at least you got to witness, bitches

It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, 'ever, mane, 'ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, 'ever, mane, 'ever, mane

Ayy, ever-ever, Mr. West is in the buildin'
Ain't no question who about to kill 'em
I used to have hood dreams, big fame, big chains
I stuck my dick inside this life until that bitch came
And went hard all fall like the ball teams
Just so I can make it rain all spring
Y'all seen my story, my glory
I had raped the game young, you could call it statutory
When a nigga blow up, they gon' build statues for me
Old money, Benjamin Button, ""What?"" nothin'
Now it's super bad chicks givin' me McLovin
You would think I ran the world like Michelle's husband
You would think these niggas know me when they really doesn't
Like they was down with the old me, no you fuckin' wasn't
Um, you're such a fuckin' loser
He ain't even go to class, Bueller
Trade the Grammy plaques just to have my granny back
'Member she had that bad hip like a fanny pack?
Chasin' the stardom will turn you to a maniac
All the way in Hollywood and I can't even act
They pull they cameras out and, goddamn, he snap
I used to want this thing forever, y'all can have it back
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, 'ever, mane, 'ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, 'ever, mane, 'ever, mane

Okay, hello, it's the Martian, Space Jam Jordans
I want this shit forever, wake up and smell the garden
Fresher than the harvest, step up to the target
If I had one guess, then I guess I'm just New Orleans
And I will never stop like I'm runnin' from the cops
Hopped up in my car and told my chauffeur, ""To the top""
Life is such a fuckin' roller coaster, then it drops
But what should I scream for? This is my theme park
My mind shine even when my thoughts seem dark
Pistol on my side, you don't wanna hear that thing talk
Let the king talk, check the price and pay attention
Lil Wayne, that's what they gotta say or mention
I'm like Nevada in the middle of the summer
I'm restin' in the lead, I need a pillow and a cover
Shh, my foot's sleepin' on the gas
No brake pads, no such thing as last, huh
It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, 'ever, mane, 'ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, 'ever, mane, 'ever, mane

There they go, packin' stadiums as Shady spits his flow
Nuts they go, Macadamian, they go so ballistic, woah
He can make them look like bozos, he's wonderin' if he should spit this slow
Fuck no, go for broke, his cup just runneth over, oh no
He ain't had him a buzz like this since the last time that he overdosed
They been waiting patiently for Pinocchio to poke his nose
Back into the game and they know rap will never be the same as befo'
Bashin' in the brains of these hoes and establishin' a name as he goes
The passion in the flame is ignited, you can't put it out once we light it
This shit is exactly what the fuck that I'm talkin' about when we riot
You dealin' with a few true villains who stand inside of the booth, truth-spillin'
And spit true feelings until our tooth fillings come flyin' up out of our mouths, now rewind it
Payback, motherfucker, for the way that you doubted me, how's it taste?
When I slap the taste outta your mouths with a bass so loud that it shakes the place
I'm Hannibal Lecter, so just in case you're thinkin' of savin' face
You ain't gonna have no face to save by the time I'm through with this place, so, Drake

It may not mean nothin' to y'all
But understand, nothin' was done for me
So I don't plan on stoppin' at all
I want this shit forever, mane, 'ever, mane, 'ever, mane
I'm shuttin' shit down in the mall
And tellin' every girl she the one for me
And I ain't even plannin' to call
I want this shit forever, mane, 'ever, mane, 'ever, mane "
89,One Time,Justin Bieber," 
Hey, hey, hey, hey
Hey, hey, hey, hey
Me plus you (I'ma tell you one time)
Me plus you (One time; I'ma tell you one time)
Me plus you (One time; I'ma tell you one time)
One time (One time)
One time (One time)

When I met you, girl, my heart went knock, knock (Knock)
Now them butterflies in my stomach won't stop, stop (Stop)
And even though it's a struggle, love is all we got
So we gon' keep, keep climbing to the mountain top

Your world is my world
And my fight is your fight
And my breath is your breath
When you're hurt, I'm not right

And girl, you're my one love
My one heart, my one life for sure
Let me tell you one time (Girl, I love, girl, I love you)
I'ma tell you one time (Girl, I love, girl, I love you)
And I'ma be your one guy, you'll be my number one girl
Always makin' time for you
I'ma tell you one time (Girl, I love, girl, I love you)
I'ma tell you one time (Girl, I love, girl, I love you)

Your love's so deep
You know that it humbles me
You're by my side
Them troubles, them not trouble me
Many have called, but the chosen is you
Whatever you want, shawty, I'll give it to you

Your world (Your world) is my world
And my fight is your fight
And my breath is your breath
When you're hurt, I'm not right (Yeah, yeah, yeah)

And girl, you're my one love
My one heart, my one life for sure
Let me tell you one time (Girl, I love, girl, I love you)
I'ma tell you one time, hey (Girl, I love, girl, I love you)
And I'ma be your one guy (One guy)
You'll be my number one girl (One girl)
Always makin' time for you
I'ma tell you one time (Girl, I love, girl, I love you)
I'ma tell you one time (Girl, I love, girl, I love you)

Shawty right there
She's got everything I need
And I'ma tell her one time (One time, one time)
Give you everything you need
Down to my last dime
She makes me happy
I know where I'll be
Right by your side 'cause she is the one for me
(Yeah, yeah, yeah, yeah)
And girl, you're my one love
My one heart, my one life for sure
Let me tell you one time (Girl, I love, girl, I love you)
I'ma tell you one time (Girl, I love, girl, I love you)
And I'ma be your one guy, you'll be my number one girl
Always makin' time for you (Oh)
I'ma tell you one time (One time; girl, I love, girl, I love you)
I'ma tell you one time (One time; girl, I love, girl, I love you)

Hey, hey, hey, hey
Me plus you (I'ma tell you one time)
Hey, hey, hey, hey
Me plus you (One time; I'ma tell you one time)
Me plus you (One time; I'ma tell you one time)
One time (One time)
One time (One time) "
