Rank,Musica,Artista,Letra
83,You and Me,Lifehouse," 
What day is it? And in what month?
This clock never seemed so alive
I can't keep up and I can't back down
I've been losing so much time

'Cause it's you and me and all of the people with nothing to do
Nothing to lose
And it's you and me and all other people
And I don't know why, I can't keep my eyes off of you

All of the things that I want to say just aren't coming out right
I'm tripping on words
You've got my head spinning
I don't know where to go from here

'Cause it's you and me and all of the people with nothing to do
Nothing to prove
And it's you and me and all other people
And I don't know why, I can't keep my eyes off of you

There's something about you now
I can't quite figure out
Everything she does is beautiful
Everything she does is right

'Cause it's you and me and all of the people with nothing to do
Nothing to lose
And it's you and me and all other people
And I don't know why, I can't keep my eyes off of you
And me and all other people with nothing to do
Nothing to prove
And it's you and me and all other people
And I don't know why, I can't keep my eyes off of you

What day is it? And in what month?
This clock never seemed so alive "
84,Beep,Pussycat Dolls," 
Ha, ha-ha, ha-ha
Ha, ha-ha, ha
Ha-ha, ha-ha, ha-ha
Ha, ha-ha, ha

It's funny how a man only thinks about the *beep*
You got a real big heart, but I'm lookin' at yo' *beep*
You got real big brains, but I'm lookin' at yo' *beep*
Girl, it ain't no pain in me lookin' at yo' *beep*
I don't give a *beep*, keep lookin' at my *beep*
'Cause it don't mean a thang if you're lookin' at my *beep*
Hah, I'mma do my thing while you're playin' wit ya *beep*
Ha, ha-ha, ha-ha-ha

Every boy's the same since up in the seventh grade
They've been tryna get with me
Tryna ha-ha-ha, ha-ha-ha
They always got a plan to be my one and only man
Wanna hold me with their hands
Wanna ha-ha-ha, ha-ha-ha

I keep turning them down
But they always come around
Asking me to go around, that's not the way it's going down
'Cause they only want, only want
My ha-ha-ha, ha-ha-ha
Only want, what they want
But, na-ah-ah, na-ah-ah

It's funny how a man only thinks about the *beep*
You got a real big heart, but I'm lookin' at yo' *beep*
You got real big brains, but I'm lookin' at yo' *beep*
Girl, it ain't no pain in me lookin' at yo' *beep*
I don't give a *beep*, keep lookin' at my *beep*
'Cause it don't mean a thang if you're lookin' at my *beep*
Hah, I'mma do my thing while you're playin' wit ya *beep*
Ha, ha-ha, ha-ha-ha

Do you know that no
Don't mean yes, it means no?
So just hold up, wait a minute, let me put my two cents in it
One; just be patient
Don't be rushin' like you're anxious
And two; you're just too aggressive
Tryna get your ahhh

Do you know... that I know?
And I don't... wanna go there...
Yeah, they only want, only want
My ha-ha-ha, ha-ha-ha
Only want, what they want
But, na-ah-ah, na-ah-ah
It's funny how a man only thinks about the *beep*
You got a real big heart, but I'm lookin' at yo' *beep*
You got real big brains, but I'm lookin' at yo' *beep*
Girl, it ain't no pain in me lookin' at yo' *beep*
I don't give a *beep*, keep lookin' at my *beep*
'Cause it don't mean a thang if you're lookin' at my *beep*
Hah, I'mma do my thing while you're playin' wit ya *beep*
Ha, ha-ha, ha-ha-ha

Boom-boom, boom-boom
Boom-boom-boom
Boom-boom, boom-boom
Boom-boom-boom

Ooh, you've got it bad, I can tell
You want it bad, but oh well
Dude, what you got for me is something, I
Something I don't need
(Hey, hey, hey, hey!)

It's funny how a man only thinks about the *beep*
You got a real big heart, but I'm lookin' at yo' *beep*
You got real big brains, but I'm lookin' at yo' *beep*
Girl, it ain't no pain in me lookin' at yo' *beep*
I don't give a *beep*, keep lookin' at my *beep*
'Cause it don't mean a thang if you're lookin' at my *beep*
Heh, I'mma do my thing while you're playin' wit ya *beep*
Ha, ha-ha, ha-ha-ha
It's funny how a man only thinks about the *beep*
You got a real big heart, but I'm lookin' at yo' *beep*
You got real big brains, but I'm lookin' at yo' *beep*
Girl, it ain't no pain in me lookin' at yo' *beep*
I don't give a *beep*, keep lookin' at my *beep*
'Cause it don't mean a thang if you're lookin' at my *beep*
Heh, I'mma do my thing while you're playin' wit ya *beep*
Ha, ha-ha, ha-ha-ha
*Beep* "
85,I Think They Like Me,Dem Franchize Boyz," 
Yea these niggas like haters want to fight me
Yea these niggas mad cuz I came up over night B
Yea I switch it up I got 9 kuff tightly
So you betta do the right thing like Spike Lee
Yep I'm superclean rock jeans wit a white tee
Niggas round here soft but like niggas want to bite me
If you had some figures you will be just like me
Yea these niggas mad cuz I shining like a light B
Niggas talking bout yep in there muthafuckin throwback
He ain't real you know dat ? y he sold that
We stepping on these niggas like a muthafuckin door mat
When I hit the scene they take pictures call me Kodak
These hoes goin crazy like think they need some prozac
We the hottest thing that ya rockin and you no dat
Yo bitch chosed up and she don't want to go back
We stackin big faces cuz we still spending ?
(Chorus 16X)
Ohh I think they like me

Haters want to fight me I'm snatching ya ass up
First nigga act up first nigga get bust
???????????????????????????????
T-shirt stravaganza (franchize the white tee boyz)
Self made self paid we latch around in our white tee
Ashy black shirt well get down in ya brown tee
My hundred throwback we sport a jersey by Ali
And if he make one (then all them sike me)
I'm all about my cash ride around wit a nice peace
Ear piece icy they straight like me
You heard pimpin playa ( they shine so brightly)
Don't stand so close vision will ?
Respect my whole squad no you can't even touch us cuz
Role out the red carpet high 5 and show us love
Carry barretas count cheddar we transedda
I'm a franchize niggga have a mil or betta
(chorus)
I love to muthafuckin fight
But when shit get thick I grab the k he grab the pipe
So when I'm wrong or he right "
86,Say Goodbye,Chris Brown," 
Ah, look, we gotta talk
Dang, I know, I know but it's, it's just, it's just
Some things I gotta get off my chest, aight
Yeah, woah, woah-woah
Listen

Baby, come here and sit down, let's talk
I got a lot to say so I guess I'll start by
Saying that I love you
But you know, this thing ain't been no walk in the park for us
I swear it'll only take a minute
You'll understand when I finish, yeah
And I don't wanna see you cry
But I don't wanna be the one to tell you a lie so

How do you let it go when you, you just don't know
What's on the other side of the door when you're walking out? Talk about it
And everything I tried to remember to say just went out my head
So I'ma do the best I can to get you to understand 'cause I know

There's never a right time to say goodbye (Yeah)
But I gotta make the first move
'Cause if I don't you gonna start hating me
'Cause I really don't feel the way I once felt about you
Girl, it's not you, it's me, I
Kinda gotta figure out what I need, oh
There's never a right time to say goodbye
But we know that we gotta go our separate ways
And I know it's hard but I gotta do it and it's killing me
'Cause there's never a right time, right time to say goodbye

Girl, I know your heart is breaking
And a thousand times I found myself asking, ""Why? Why?""
Why am I taking so long to say this?
But trust me, girl, I never
Meant to crush your world and I never
Thought I would see the day we grew apart
And I wanna know

How do you let it go when you, you just don't know
What's on the other side of the door when you're walking out? Talk about it
Girl, I hope you understand what I'm tryna say, we just can't go on
Pretending that we get along, girl, how you not gon' see it? (Oh, oh, yeah)

There's never a right time to say goodbye
But I gotta make the first move
'Cause if I don't you gonna start hating me
'Cause I really don't feel the way I once felt about you
Girl, it's not you, it's me, I
Kinda gotta figure out what I need, oh
There's never a right time to say goodbye
But we know that we gotta go our separate ways
And I know it's hard but I gotta do it and it's killing me
'Cause there's never a right time, right time to say goodbye
Listen to your heart, girl, you know
We should be apart, baby, I
I just can't do it, I, I just can't do it
Listen to your heart, girl, you know
We should be apart, baby, I
I just can't do it and sometimes it makes me wanna cry
Ooh, ooh, ooh, ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh, ooh, ooh, ooh
Do you hear me crying?
Ooh, ooh, ooh, ooh, ooh, ooh, ooh (Oh, oh)
Ooh, ooh, ooh, ooh
There's never a right

There's never a right time to say goodbye (Oh yeah)
But I gotta make the first move
'Cause if I don't you gonna start hating me (You gonna start hating me, baby)
'Cause I really don't feel the way I once felt about you (No more)
Girl, it's not you, it's me, I (It's me, yeah)
Kinda gotta figure out what I need, oh (About you and me)
There's never a right time to say goodbye (Oh, no it ain't)
But we know that we gotta go our separate ways (Yeah, yeah, yeah)
And I know it's hard but I gotta do it and it's killing me
'Cause there's never a right time, right time to say goodbye (Right time)
There's never a right time to say goodbye
But I gotta make the first move
'Cause if I don't you gonna start hating me
'Cause I really don't feel the way I once felt about you
Girl, it's not you, it's me, I
Kinda gotta figure out what I need, oh
There's never a right time to say goodbye
But we know that we gotta go our separate ways
And I know it's hard but I gotta do it and it's killing me
'Cause there's never a right time, right time to say... "
87,Waiting on the World to Change,John Mayer," 
One, two
One, two, three

Me and all my friends
We're all misunderstood
They say we stand for nothing and
There's no way we ever could
Now we see everything that's going wrong
With the world and those who lead it
We just feel like we don't have the means
To rise above and beat it

So we keep waiting (Waiting)
Waiting on the world to change
We keep on waiting (Waiting)
Waiting on the world to change
It's hard to beat the system
When we're standing at a distance
So we keep waiting (Waiting)
Waiting on the world to change

Now if we had the power
To bring our neighbors home from war
They would have never missed a Christmas
No more ribbons on their door
And when you trust your television
What you get is what you got
'Cause when they own the information, oh
They can bend it all they want

That's why we're waiting (Waiting)
Waiting on the world to change
We keep on waiting (Waiting)
Waiting on the world to change
It's not that we don't care
We just know that the fight ain't fair
So we keep on waiting (Waiting)
Waiting on the world to change


And we're still waiting (Waiting)
Waiting on the world to change
We keep on waiting (Waiting)
Waiting on the world to change
One day our generation
Is gonna rule the population
So we keep on waiting (Waiting)
Waiting on the world to change

Now we keep on waiting (Waiting)
Waiting on the world to change
We keep on waiting (Waiting)
Waiting on the world to change
Waiting on the world to change
Waiting on the world to change
Waiting on the world to change "
88,Soul Survivor,Young Jeezy," 
Konvict, Konvict (Chea)
Akon and Young Jeezy (Ay)
Tryna take it easy (Ay, chea)
Only way to go
You already know what it is, you already know what it is, nigga
And so (Ay, let's get it!)

But if you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)

Tonight I can't sleep, we livin' in Hell (Chea)
First they give us the work, then they throw us in jail (Ay)
Road trip, yeah, I'm traffickin' the white
Please Lord, don't let me go to jail tonight (Yeah)
Who me? I'm a soul survivor
Ask about him in the street, the boy Jeez a rider (Jeez a rider)
A hundred grand on my wrist, yeah, life sucks (Haha)
Fuck the club, dawg, I rather count a million bucks (Ay)

If you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)

Another day, another dollar (Dollar) same block, same nigga (Chea)
Same part, same green, I guess we got the same dreams (Ay)
Or is it the same nightmares? (Nightmares)
We let the doves do it for us, we don't cry tears (That's right)
Real niggas don't budge
When Mel Man got his time, he shot birds at the judge (Yeah)
I'm knee-deep in the game
So when it's time to re-up, I'm knee deep in the caine (Damn)
Real talk, look, I'm tellin' you, mayne (Tellin' you, mayne)
If you get jammed up, don't mention my name (Nah)
Forgive me, Lord, I know I ain't livin' right
Gotta feed the block, niggas starvin', they got appetites (Ay)
And this is e'ryday, it never gets old
Thought I was a juvenile, stuck to the G-code (Chea)
This ain't a rap song, nigga, this is my life (This is my life)
And if the hood was a battlefield, then I'd earn stripes (Yeah)
If you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)

Gotta watch ya every move 'cause them eyes be on you
Gotta drive real cool when them pies be on you
Just because we stack paper and we ball outrageous
Them alphabet boys got us under surveillance (Ay)
Like animals, they lock us in cages
The same nigga that's a star when you put him on stages
I ain't cheat, played the hand I was dealt
Tried to tax the grand pearl when I got it myself (Let's get it)
No nuts, no glory (No glory)
My biography, you damn right, the true story
Set the city on fire, and I didn't even try
Run these streets all day, I can sleep when I die (Ay)

Cause if you lookin' for me
You can find me on the block disobeyin' the law
A real G, thoroughbred from the streets
Pants saggin' with my gun in my drawers
Just keep on movin' now
Just to keep on movin' now
Just to keep on movin' now
Just to keep on movin' now, ay
But if you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)
If you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah) "
89,Pump It,The Black Eyed Peas,"
I don't get breaks, I just make time
I don't get awards, I get deadlines
Toke another pound, got a head high
Never get caught, never get fined
Livin' on the low, call me Loki
Brother like Thor, Waititi
She never loved me like Kiki
Make sure she don't forget how she did me
Verse 1
Never make a scene, this ain't a movie
You may be living large, but your rep is amusing
Surrounded by the people who you think are your posse
Just to realise that they fake and they flaunting
Bounce out this joint to the next one
Keep it going hard in the moment
If it makes sense, it's an omen
All white drip to the church in the morning
Pray to the Lord we get it right this time
Another chance at life, we don't get rewinds
Take a step back if you want to find
Another outlook to the past behind
Lookin' so good now, only hear the whispers
Did he have something done ov'r the past weekend?
This here's all natural, nothing is fake
You can't relate 'cause the hate's all you make
Chorus
I don't get breaks, I just make time
I don't get awards, I get deadlines
Toke another pound, got a head high
Never get caught, never get fined
Livin' on the low, call me Loki
Brother like Thor, Waititi
She never loved me like Kiki
Make sure she don't forget how she did me
Verse 2
I am on another level
My feet firmly on the ground though
Wake up early every morning
To live the life my dreams are
Out of all this commotion we gon' be better off on our own
Just 'cause this world was built to be owned or to be slaved off
Grab the whips from the guards
How the tables have turned for the opps
Cause the dealer and his cards
Have cheated their way just by being at large
Masks off, Rey Mysterio
Pump it louder, on the stereo
Black eyed peas, find the peace, cause hysteria
At this point, we ain't close and it's critical
Clever with the bars, call me nifty
Racking up the hits, get shwifty
I'm halfway gone to be fifty
But bitches find me smooth with the bread like jiffy
Peanut butter on the toast, and that's the tea
Next time I spit a fire verse, I ask for fees
I own everything I say, apostrophe
A killer on the loose, call me Ted Bundy
Chorus
I don't get breaks, I just make time
I don't get awards, I get deadlines
Toke another pound, got a head high
Never get caught, never get fined
Livin' on the low, call me Loki
Brother like Thor, Waititi
She never loved me like Kiki 
Make sure she don't forget how she did me"
90,When I'm Gone,Eminem,"
Yeah, it's my life
In my own words, I guess

Have you ever loved someone so much, you'd give an arm for?
Not the expression, no, literally give an arm for
When they know they're your heart and you know you are their armor
And you will destroy anyone who would try to harm her
But what happens when karma turns right around to bite you?
And everything you stand for turns on you to spite you?
What happens when you become the main source of her pain?
""Daddy, look what I made!"" ""Dad's gotta go catch a plane""
""Daddy, where's Mommy? I can't find Mommy, where is she?""
""I don't know, go play, Hailie, baby, your daddy's busy
Daddy's writin' a song, this song ain't gon' write itself
I'll give you one underdog, then you gotta swing by yourself""
Then turn right around on that song and tell her you love her
And put hands on her mother who's a spitting image of her
That's Slim Shady, yeah, baby, Slim Shady's crazy
Shady made me, but tonight Shady's rock-a-bye baby, ha
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back

I keep havin' this dream, I'm pushin' Hailie on the swing
She keeps screamin' she don't want me to sing
""You're makin' Mommy cry, why? Why is Mommy cryin'?""
""Baby, Daddy ain't leavin' no more"" ""Daddy, you're lyin'!
You always say that, you always say this is the last time
But you ain't leavin' no more, Daddy, you're mine!""
She's pilin' boxes in front of the door, tryna block it
""Daddy, please! Daddy, don't leave! Daddy, no, stop it!""
Goes in her pocket, pulls out a tiny necklace locket
It's got a picture, ""This'll keep you safe, Daddy, take it wit' ya!""
I look up, it's just me standin' in the mirror
These fuckin' walls must be talkin' 'cause, man, I can hear 'em
They're sayin', ""You got one more chance to do right and it's tonight
Now go out there and show 'em that you love 'em 'fore it's too late.""
And just as I go to walk out of my bedroom door
It turns to a stage, they're gone and the spotlight is on and I'm singin'

And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
Sixty-thousand people all jumpin' out their seat
The curtain closes, they're throwin' roses at my feet
I take a bow and ""Thank you all for comin' out""
They're screamin' so loud, I take one last look at the crowd
I glance down, I don't believe what I'm seein'
""Daddy, it's me! Help Mommy, her wrists are bleedin'!""
""But baby, we're in Sweden, how did you get to Sweden?""
""I followed you, Daddy, you told me that you weren't leavin'
You lied to me, Dad, and now you made Mommy sad
And I bought you this coin, it says 'Number One Dad'
That's all I wanted, I just wanna give you this coin
I get the point, fine, me and Mommy are goin'.""
""But baby, wait!"" – ""It's too late, Dad, you made the choice
Now go up there and show 'em that you love 'em more than us
That's what they want, they want you, Marshall, they keep
Screamin' your name, it's no wonder you can't go to sleep
Just take another pill, yeah, I bet you, you will
You rap about it, yeah, word, k-keep it real.""
I hear applause, all this time I couldn't see
How could it be that the curtain is closin' on me?
I turn around, find a gun on the ground, cock it
Put it to my brain, scream, ""Die, Shady!"" and pop it
The sky darkens, my life flashes, the plane that I was
Supposed to be on crashes and burns to ashes
That's when I wake up, alarm clock's ringin', there's birds singin'
It's spring and Hailie's outside swingin'
I walk right up to Kim and kiss her, tell her I miss her
Hailie just smiles and winks at her little sister, almost as if to say
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
And when I'm gone, just carry on, don't mourn
Rejoice every time you hear the sound of my voice
Just know that I'm lookin' down on you smilin'
And I didn't feel a thing
So, baby, don't feel no pain, just smile back
*Curtains closing* "
91,Hung Up,Madonna," 
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you

Time goes by so slowly for those who wait
No time to hesitate
Those who run seem to have all the fun
I'm caught up, I don't know what to do

Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
I don't know what to do

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you

Ring, ring, ring goes the telephone
The lights are on, but there's no one home
Tick tick tock, it's a quarter to two
And I'm done, I'm hanging up on you

I can't keep on waiting for you
I know that you're still hesitating
Don't cry for me, 'cause I'll find my way
You'll wake up one day, but it'll be too late

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing, every little thing
I'm hung up, I'm hung up on you
Waiting for your call, waiting for your call
I'm fed up, I'm tired waiting on you

Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
So slowly, so slowly, so slowly
So slowly, so slowly, so slowly
So slowly, so slowly, so slowly
So slowly, so slowly, so slowly, so slowly, so
I don't know what to do

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing, every little thing
I'm hung up, I'm hung up on you
Waiting for your call, waiting for your call
I'm fed up, I'm tired waiting on you "
92,Stay Fly,Three 6 Mafia," 
Yeah!
(Do-ba-dah, do-ba-dee, do-ba-dabadee)
For the first time, it's going down, history baby
New Three 6 Mafia, featuring 8Ball & MJG, Young Buck
It's a Tennessee thing
We gotta stay...

I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie
I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie
I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie
I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh (Yeah)
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie (Juicy)

They call me the Juice, so you know I'ma stunt
Riding in the car with some bump in the trunk
Tone in my lap and you know it's a pump
Breaking down the good green, rolling the blunt
Ghetto pimp type, girls say I'm the man
Ice on the wrist with the ice in the chain
Riding through the hood, got me gripping the grain
And I'm sipping the same while I'm changing the lane
Eyes real tight, 'cause I'm choking the green
Vision messed up, 'cause I'm drinking the lean
Messing with a D-boy, riding them big toys
Make your main gal wanna get on my team
She gotta give it up 'fore she get in my car
I ain't Denzel but I know I'm a star
'Cause when I'm in the club, I be back in the fog (Yeah)
In the V.I.P. part and be buying the bar (Yeah)

DJ Paul is a dog, one you do not trust
You leave your green around me, nigga your green gon' get lit up
You leave your drank around me, believe your drank gon' get drunk up
You leave your girl around me, if she bad, she gonna get stuck
These niggas is spies
We live them lives and keep them eyes tight
Riding 'round what they like
Make a couple nuns a couple of dykes
So purple, purple, purple, and swallow it down
With the yurple, yurple, yurple, it's going down

I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie
I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie

Puff, puff, pass, nigga roll that blunt
Let's get high, nigga, smoke us one (Yeah)
Paul pulled out the Phantom, niggas can't stand it
But them hoes gon' come, I (Oh!)
Just really wanna smoke my weed
Fuck these hoes and stack my G's ()
Stop at the light and pause on Three
Hit the mall and it be all on me, but (Let's go)
Gotta keep one eye up on the po-po
Close the window when I roll the indo (Get high)
Know they mad 'cause I'm rolling Benzo
This that purple, not pretendo (Nah)
Three 6 Mafia, them my kinfolks
So when I'm in Memphis, Ten-a-key
I just might not bring my own
'Cause them niggas there let me smoke for free
What's up Mary? How you doing? Mary Jane stalking me
Since I have met you, girl, you're on my brain (On my brain)
You stole my heart (Stole my heart), right from the start (Right from the start)
So I broke you down, look momma put you in the 'gar (Put you in the 'gar)

I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie
I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh
'Til I die-ie-ie-ie, ie-ie, ie-ie, ie (Yeah)

Premro full of that dro
Leave the club full of Rosé Mo
Your girlfriend wanna ride with me
In a car with a pimp, where she supposed to be
You ain't met no dude spit it cold as me
The bag of kush, it cost 650
Have a nigga who smoke Reggie Miller
Coughing and choking constantly
Taste like fruit when you hit it
Gotta have bread to get it
Smoke all night, sleep all day
That's should be the American way
Roll that shit, light that shit, hit that shit, hold that shit
Blow that shit out slow, then pass it to me, bro
MJ finna sprinkle in some of that
Super incredible, have a nigga runnin' back
Where the nigga with the good sticky number at?
Cut up a cigarillo like a lumberjack
In the morning, when I need this
And breathe again a whole lot of weed
But I'm needing somebody to give me what I need
When I want nothing less than the best of the trees
DJ Paul and Juicy J, 8Ball & MJG
And Young Buck, we don't give a fuck, we must represent this Tennessee
We drink a whole lot of Hennessy, nigga got a lil' hair on his chest
Do me like Bill Clinton girl, take it out your mouth, we'll shoot it right there on your dress

I gotta stay high-igh-igh-igh, igh-igh, igh-igh, igh "
93,Love,Keyshia Cole," 
I used to think that I wasn't fine enough
And I used to think that I wasn't wild enough
But I won't waste my time tryin' to figure out
Why you playing games—what's this all about?
And I can't believe you're hurting me
I met your girl, what a difference
What you see in her you ain't seen in me
But I guess it was all just make believe

Oh love, never knew what I was missin'
But I knew once we start kissin', I found
Love, never knew what I was missin'
But I knew once we start kissin', I found, found you

Now you're gone, what am I gonna do?
So empty, my heart, my soul, can't go on
Go on without you
My rainy days fade away
When you come around, please tell me, baby
Why you go so far away, why you go...

Love, never knew what I was missin'
But I knew once we start kissin', I found
Love, never knew what I was missin'
But I knew once we start kissin', I found, I found you

(Ooh, what I know) I found you (Ooh)
Now you're gone, what am I gonna do?
So empty, my heart, my soul, can't go on
Go on, baby, without you
My rainy days fade away
When you come around, say you're here to stay
With me, boy, I don't want you to leave me
I... I need you

Love, never knew what I was missin' (I never knew)
But I knew once we start kissin', I found
Love, never knew what I was missin' (I never never)
But I knew once we start kissin', I found, I found...
(We start kissin, I found, I found)
Love, never knew what I was missin'
But I knew once we start kissin', I found... "
94,When You're Mad,Ne-Yo,"
It's just the cutest thing
When you get to fussing (Cussing)
Yelling and throwing things
I just wanna eat you up
I don't mean no disrespect
When I start staring
Knowing that it makes you madder (Uh, oh)
I'm sorry
But seeing you mad is so sexy

Could it be the little wrinkle over your nose
When you make your angry face
That makes me wanna just take off all your clothes
And sex you all over the place
Could it be the lil' way you storm around
That makes me wanna tear you down
Baby, I ain't sure
But one thing that I do know is

Every time you scream at me
I wanna kiss you
Baby when you put your hands on me
I wanna touch you
And when we get to arguing
Just gotta kiss you
Baby, I don't know why it's like that
But you're just so damn sexy
When you're mad

Baby, don't think I don't take you seriously
But I just can't help the fact
That your attitude excites me
(So exciting)
And you know ain't nothing better
Then when we get
Mad together and have angry sex
(I'll blow you out)
Then we forget what we were mad about

Could it be the little wrinkle over your nose
When you make your angry face
That makes me wanna just take off all your clothes
And sex you all over the place
Could it be the lil' way you storm around
That makes me wanna tear you down
Baby, I ain't sure
But one thing that I do know is

Every time you scream at me
I wanna kiss you
Baby when you put your hands on me
I wanna touch you
And when we get to arguing
Just gotta kiss you
Baby, I don't know why it's like that
But you're just so damn sexy
When you're mad
Every time you scream at me
I wanna kiss you
Baby when you put your hands on me
I wanna touch you
And when we get to arguing
Just gotta kiss you
Baby, I don't know why it's like that
But you're just so damn sexy
When you're mad "
