Rank,Musica,Artista,Letra
76,No One,Alicia Keys," 
I just want you close
Where you can stay forever
You can be sure
That it will only get better

You and me together
Through the days and nights
I don't worry 'cause
Everything's gonna be alright
People keep talking, they can say what they like
But all I know is everything's gonna be alright

No one, no one, no one
Can get in the way of what I'm feelin'
No one, no one, no one
Can get in the way of what I feel for you, you, you
Can get in the way of what I feel for you

When the rain is pouring down
And my heart is hurting
You will always be around
This I know for certain

You and me together
Through the days and nights
I don't worry 'cause
Everything's gonna be alright
People keep talking, they can say what they like
But all I know is everything's gonna be alright

No one, no one, no one
Can get in the way of what I'm feelin'
No one, no one, no one
Can get in the way of what I feel for you, you, you
Can get in the way of what I feel

I know some people search the world
To find something like what we have
I know people will try, try to divide, something so real
So 'til the end of time, I'm telling you there ain't

No one, no one, no one
Can get in the way of what I'm feelin'
No one, no one, no one
Can get in the way of what I feel for you
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh
Oh, oh-oh-oh-oh-oh, oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh, oh "
77,The Great Escape,Boys Like Girls," 
Paper bags and plastic hearts
All our belongings in shopping carts
It's goodbye
But we got one more night
Let's get drunk and ride around
And make peace with an empty town
We can make it right

Throw it away, forget yesterday
We'll make the great escape
And we won't hear a word they say
They don't know us anyway
Watch it burn
Let it die
'Cause we are finally free tonight

Tonight will change our lives
It's so good to be by your side, but we'll cry
We won't give up the fight
We'll scream loud at the top of our lungs
And they'll think it's just 'cause we're young
And we'll feel so alive

Throw it away, forget yesterday
We'll make the great escape
And we won't hear a word they say
They don't know us anyway
Watch it burn
Let it die
'Cause we are finally free tonight

All of the wasted time
The hours that were left behind me
Answers that we'll never find
They don't mean a thing tonight

Throw it away, forget yesterday
We'll make the great escape
We won't hear a word they say
They don't know us anyway
Throw it away, forget yesterday
We'll make the great escape
We won't hear a word they say
They don't know us anyway
Throw it away, forget yesterday
We'll make the great escape
We won't hear a word they say
They don't know us anyway
Watch it burn
Let it die
'Cause we are finally free tonight "
78,2 Step,Unk," 
(Four, three, two, two)
A two Step, a two step
Now gon' n two step, (two step) now gon' n two step (two step)
Now gon' n two step, (two step) now gon' n two step (two step)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now gon' n two step, (two step), aye
Watch me two step, (two Step)
Now can you two step, (two step), like I two step (two step)
Watch me get, jiggy wit it, watch me get, jiggy wit it
Watch me get, jiggy wit it, watch me get, jiggy wit it
Gon n' two step

I hit the club fresh, my stunna shades on (shades on)
2 Steppin gettin jiggy wit my J's on (J's on)
Don't get yo steps wroooong, don't try to bite mine (bite mine)
2 Steppin, yea I'm back, Unk, one mo' time (one mo' time)
See we gon form a liiiine, and we gon step it right (step it right)
Now step it to the left, girl you know you dynomite
Now have some good tiiiiimes, I see you got it right (got it right)
Beat my wrist ice, colder than a Bud Light (Bud Light)
Now I'ma take my tiiiiime, where the gangstaz at (where the gangstaz at?)
And you can still post the wall, nigga holla back (holla back)
Grey Goose and 'Yak, blunt filled wit kush (wit kush)
I'm gettin jiggy wit it, smokin on that Gaw'rge Bush - step

(Four, three, two, two)
A two Step, a two step
Now gon' n two step, (two step) now gon' n two step (two step)
Now gon' n two step, (two step) now gon' n two step (two step)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now gon' n two step, (two step), aye
Watch me two step, (two Step)
Now can you two step, (two step), like I two step (two step)
Watch me get, jiggy wit it, watch me get, jiggy wit it
Watch me get, jiggy wit it, watch me get, jiggy wit it
Gon n' two step

Now take two steeeeeeps - to the left
Now take two steeeeeeps - to the right
Now bring it back, bring it back - yeah I made y'all walk it out
Ev'rybody two Steppin, now we finna turn it out
Now here we go agaiiiin - you already slow
If you ain't two Steppin, get yer shit and hit the do' (hit the do')
I'm shootin at ya toes, like a Western (Western)
I see you baby girl, sweatin outcha lil' perm (lil' perm)
They call me Big Wooooorm - where my money at? (money at)
2 Steppin wit my stacks, BITCH holla back (holla back)
The O.C. is back, y'all besta deal wit it (deal wit it)
And don't be steppin on my shoes when I get jiggy wit it (jiggy wit it)
(Four, three, two, two)
A two Step, a two step
Now gon' n two step, (two step) now gon' n two step (two step)
Now gon' n two step, (two step) now gon' n two step (two step)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now get, jiggy wit it, (jiggy wit it)
Now gon' n two step, (two step), aye
Watch me two step, (two Step)
Now can you two step, (two step), like I two step (two step)
Watch me get, jiggy wit it, watch me get, jiggy wit it
Watch me get, jiggy wit it, watch me get, jiggy wit it
Gon n' two step

A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step
A two step
A gon' n two step"
79,Walk Away Remember Me,Paula DeAnda,"
(I'm gonna remember you, you gonna remember me)
I'm gon' remember you, you gon' remember me
(I'm gonna remember you, you gonna remember me)
Yeah, I'm gon' remember you, you gon' remember me

Yeah, you gon' remember me, boo, I'm gon' remember you too
I can't forget all the crazy shit we used to do
You was doing too much, I wasn't doing enough
That's what your friends are saying, you got a man anyway
I can't explain it neither, I ain't never wanna leave ya
Hell yeah, it's hard to walk away when I see you
When I see you, I remember the day
You put your shoes on and moved on before I could say

I saw you with your new girl just yesterday
And I feel that I must confess
Even though it kills me to have to say
I'll admit that I was impressed
Physically just short of perfection
Gotta commend you on your selection
Though I know I shouldn't be concerned
In the back of my mind, I can't help but question

(Does she rub your feet) When you've had a long day?
(Scratch your scalp) When you take out your braids?
(Does she know that you) Like to play PS2
'Til six in the morning like I do?

I can't explain this feeling (Yeah)
I think about it every day
And even though we've moved on (Uh-huh)
It gets so hard to
Walk away (I'm gon' remember you, you gon' remember me)
Walk away (Forever you will live in my memory)
Walk away (I'm gonna remember you, you gonna remember me)
Walk away (I can't forget how we used to be)

It feels like I live my life from day to day
Hoping maybe you'll come back
And though I tell myself not to be afraid
To move on, but it seems I can't
Though a new man has given me attention
It ain't the same as your affection
Though I know I should be content
In the back of my mind, I can't help but question
(Does he kiss me on the forehead) Before we play?
(Show up on my doorstep) With a bouquet?
(Does he call me in the middle of the day) Just to say
(Baby, I love you) Like you used to?

I can't explain this feeling (I can't explain, yeah)
I think about it every day (Every day)
And even though we've moved on (Moved on, uh-huh)
It gets so hard to
Walk away (I'm gon' remember you, you gon' remember me)
Walk away (Forever you will live in my memory) (Walk away)
Walk away (I'm gonna remember you, you gonna remember me, no)
Walk away (I can't forget how we used to be) (Yeah, yeah)

I'm gonna remember you (You gonna remember me)
The things we did, the way we shared our fantasies
Just you and me, my friend, my love, my family
How did we lose a love that seemed meant to be?
Sometimes, I kiss her and wish that it was you I'm kissing
(Sometimes, I miss him and wish that it was you I'm missing)
Sometimes, I hug her and wish that it was you I was hugging
And I realize how much I'm bugging, I miss you
It's so hard to express this feeling
'Cause nobody compares to you (To you)
And you know she'll never love you
Like I do (Uh, uh, uh, yeah)

I can't explain this feeling (Uh-uh)
I think about it every day (Every day) (Yeah)
And even though we've moved on (Yeah)
It gets so hard to
Walk away (I'm gonna remember you, you gonna remember me)
Walk away (Walk away, walk away)
Walk away (I'm gonna remember you, you gonna remember me)
Walk away (No, I can't, I can't, I can't, oh)
I can't explain this feeling (I'm gonna remember you, you gonna remember me)
I think about it every day (Forever you will live in my memory)
And even though we've moved on (I'm gonna remember you, you gonna remember me)
It gets so hard to (It gets so hard)
Walk away (I'm gonna remember you, you gonna remember me)
Walk away (Forever you will live in my memory)
Walk away (I'm gonna remember you, you gonna remember me)
Walk away (Hey)

(I'm gonna remember you, you gonna remember me)
Remember you (Uh-huh, yeah)
(I'm gonna remember you, you gonna remember me)
Yeah "
80,Go Getta,Young Jeezy," 
Young Jeezy, CT
And ya boy Kells
Yeah, 8732, what it do, nigga?
Haha. That's right keep clapping ya'll. DJ you playing with us, turn it up
(Kiki, I got you homie, Let's get it)
Let's go get 'em Jeezy...oh, oh, oh

You know we trap all day (oh) we play all night (oh)
This is the life of a, the life of a (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)
And in the club, you see a bad bitch, point her out (oh)
Yeah ya damn right I'mma (ay) ya damn right I'mma (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)

Enemy of the state, they callin' me Will Smith (whoa)
Thing on my side, you can call that Jada (damn)
Them boys talking down, yeah we call them haters
I'm balling right now so we'll get to that later (oh oh oh oh)
I be the first to admit I'm such an alcoholic (oh oh oh oh)
Only blow the good shit, yeah that wuchumacallit (haha)
Catch me posted on the block, in somethin exotic (whoa)
0-7 year, the same color Hypnotiq (yeeeeeah)
On the outside lookin, and I want in (ay)
My homie did the same thing and he got ten (damn)
Just took a loss, still tryin to win (yeah)
Ain't tryin to give back, so what you tryin to spend? (Let's get it)

You know we trap all day (oh) we play all night (oh)
This is the life of a, the life of a (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)
And in the club, you see a bad bitch, point her out (oh)
Yeah ya damn right I'mma (ay) ya damn right I'mma (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)

We live life on the edge like there's no tommorrow (damn)
And grind hard like there's no today
And do the same shit like it's yesterday
The game never stop, so who's next to play? (oh oh oh oh)
Against all odds, you can place ya bets (oh oh oh oh)
Yeah I'm just getting started so I ain't done yet (nah)
Risk it all, you can lose ya life
What else can I say? That's a helluva price (damn)
I don't under cause I overstand
No time for mistakes so I overplan (ay)
I'm in the club like what? 4-5 with me (yeah)
And I'mma stay thuggin till the feds come get me (yeeeeeeah)

You know we trap all day (oh) we play all night (oh)
This is the life of a, the life of a (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)
And in the club, you see a bad bitch, point her out (oh)
Yeah ya damn right I'mma (ay) ya damn right I'mma (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)
Hey, hey, this is how we play
When we roll up to the club high sittin on twenty-tre's
Hop out like we fabolous
Top models grabbin us
They love them Go Getta's only in America
Put the D on, chicks like Wallace
Turn 'em forward now, they can have all of this
Can't deny it when you see the wheels spinnin
Boy Kells out the coupe in Miami white linen
Chips big spending, walk up out the club with a shitload of women
Soon as I see what I like I'mma get it
I'mma get it, oh I'mma get it, cause I'mma Go Getta

You know we trap all day (oh) we play all night (oh)
This is the life of a, the life of a (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)
And in the club, you see a bad bitch, point her out (oh)
Yeah ya damn right I'mma (ay) ya damn right I'mma (ay)
Go Getta (ay) Go Getta (ay) Go Getta (yeeeah)
 "
81,Here In Your Arms,Hellogoodbye,"
I like where we are
When we drive, in your car
I like where we are, here

'Cause our lips can touch
And our cheeks can brush
Our lips can touch, here

Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite terribly""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

I like where you sleep
When you sleep, next to me
I like where you sleep, here

Our lips can touch
And our cheeks can brush
'Cause our lips can touch, here

Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite terribly""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

Our lips can touch
Our lips can touch, here

Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite terribly""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite, I've missed you quite""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

Here in your arms
But here in your arms "
82,On the Hotline,Pretty Ricky," 
Ah yeah, haha, say (Woah, woah, woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, uh (Yeah, yeah)
Pretty Ricky, Ricky, Ricky, haha, oh (Yeah, yeah, yeah, yeah)
(Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, oh (Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, uh (Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, oh (Woah, woah, woah, ah, woah)

It's five in the mornin'
And I'm up havin' phone sex with you, you (So horny, so horny)
And now I'm on the hotline (Ooh-oh)
Over here lustin' for you, you (So horny, so horny)
Let's talk about sex, baby, let's talk about you and me
Let's talk about bubbles in the tub, let's talk about makin' love (Love)
Let's talk about you on top, or me goin' down (Down)
Let's have a little phone sex, baby, on the hotline (On the hotline)

The sun ain't up but, I had to call ya
'Cause I'm home alone lustin' for ya
I'm in my room, nothin' but a towel on
Take them granny panties off, put a thong on
I love it when I hear ya moan
You got that sexy tone, that makes the dick long
You in a complete 'nother city on the fanline
With nothin' but a baby tee on
You the kinda girl that's sexy in some boxer shorts
I'm the kinda nigga that make you ride it like a Porsche
Yeah, I met you on Myspace
Now I'm 'bout to fly you out to my place, in the mornin'

It's five in the mornin'
And I'm up havin' phone sex with you, you (So horny, so horny, so horny)
And now I'm on the hotline
Over here lustin' for you, you (So horny, so horny)
Let's talk about sex, baby, let's talk about you and me
Let's talk about bubbles in the tub, let's talk about makin' love (Love)
Let's talk about you on top, or me goin' down (Down)
Let's have a little phone sex, baby, on the hotline

It's 5:30 in the mornin' (Good morning), I'm horny (I'm horny)
I'm lonely (I'm lonely, come on), I'm touchin' and rubbin'
Call me (Call me, yes), you comin'? (You comin'?)
Called you seven times, baby girl, don't stall me
I wanna kiss you from your temple to your feet
To the dimples in your cheek, to the middle of your G-string
Conversation underneath the sheets
You know me, Red Bull like a energy, I'ma freak

Baby girl said she love phone sex
Say the sound of my deep voice make her wet
You call me, 5:00 a.m. on the dot
Now I'm thinkin' 'bout you with panties no top
Picture this, you say you comin' over
Thirty minutes later you was parkin' the Rover
Jumped out the car and I met you at the door
Three seconds in the house and ya panties on the floor
Kiss you in ya mouth, lay ya hips on my cheeks
Straight action on the carpet, rug burns on my knees
Now you on the phone like, ""Damn I made a mess""
Got my hands in my pants, man, I love phone sex
It's five in the mornin'
And I'm up havin' phone sex with you, you (So horny, so horny, so horny)
And now I'm on the hotline
Over here lustin' for you, you (So horny, so horny)
Let's talk about sex, baby, let's talk about you and me
Let's talk about bubbles in the tub, let's talk about makin' love (Love)
Let's talk about you on top, or me goin' down (Down)
Let's have a little phone sex, baby, on the hotline (Woah, woah)

Pretty Ricky, Ricky, Ricky, haha, uh (Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, oh (Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, uh (Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, oh (Woah, woah, woah, woah)
Pretty Ricky, Ricky, Ricky, haha, uh (Woah, woah, woah, woah) "
83,Wind It Up,Gwen Stefani," 
High on the hill with the lonely goatherd
Lay-od-lay-od-lay-he-hoo
He yodelled back with the girl and goatherd
Lay-od-lay-od-low

Wind it up (Uh)
Wind it up (Uh, uh, uh)
Wind it up (Uh, uh, uh, uh-uh, uh)
Yodellay, yodallay, yodel-low (Yeah)

This is the key that makes us wind up
When the beat comes on, the girls all line up
And the boys all look, but no, they can't touch
But the girls want to know why boys like us so much
They like way we dance, they like the way we work
They like the way that L.A.M.B. is going 'cross my shirt
They like the way my pants, it compliments my shape (She's crazy, right?)
They like the way we react every time we hear the—

Every time the bass bang, realize it calls your name
Let the beat wind you up, and don't stop 'til your time is up
(Get in line now)

(Uh, uh, uh) Wind it up (Uh, uh, uh, uh-uh, uh)
Wind it up  (Uh, uh, uh, uh-uh) (C'mon) (Uh-uh)
Wind it up (Uh, uh, uh, uh-uh, uh)
Yodelay, yodelay, yodal-low

You've got to let the beat get under your skin
You've got to open up and let it all in
But see, once it gets in, the popping begins
Then you find out why all the boys stare
See, they're trying to bite our style
Trying to study our approach
They like the way we do it, so original
I guess that they are slow, so they should leave the room
This beat is for the clubs and cars that go

Every time the bass bangs, realize it calls your name
Let the beat wind you up, and don't stop 'til your time is up
(Get in line now)

(Uh, uh, uh) Wind it up (Uh, uh, uh, uh)
(Whenever you're ready) (Uh, uh)
Wind it up (Uh, uh, uh, uh, uh)
Wind it up (Uh, uh, uh, uh-uh, uh)
Wind it up (Uh, uh, uh)
Yodelay, yodelay, yodal-low
(Uh-huh) This is your moment
(Uh-huh) Come on girl, you know you own it
(Uh-huh) you know your key is still tick-tocking
(Hell yeah) But you know they're watching
Get it, girl, get it, get it, girl
Get it, girl, get it, get it, girl
To the front, to the side, to the back, but don't let him ride
Keep going, girl, it's your night
Don't let him steal your light
I know he thinks you're fine and stuff
But does he know how to wind you up? (C'mon)

(Uh, uh, uh) Wind it up (Uh, uh, uh, uh-uh, uh)
Wind it up (Uh, uh, uh, uh-uh, uh)
Wind it up (Uh, uh, uh, uh-uh, uh)
Wind it up
Yodelay, yodelay, yodelay, hey! "
84,Cyclone,Baby Bash," 
Oh, oh oh
Swa-na-na-na-na
The mighty cyclone

She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone

Now look at that dumper on the back of that bumper
She ain't even playing when she shaking that rumpa
And, oh, you ain't know? She get lower than a muffler
Either with her girlfriends or showstoppin' with her hustler
The way she move her body, she might see the Maserati
She wanna put it on me, tryin' to show me her tsunami
She make it hard to copy, always tight and never sloppy
And got an entourage and her own paparazzi
Now, there she go again, ridin' through the stormy weather
You better button up, if you wanna go get her
Cause it is what it is, everybody wanna love her
But when she pop it, boy, you better run for cover

She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone

It's a rap when she breakin' boys off the typhoon (It's a rap)
Gotta get that feta like a boss tycoon (It's a rap)
Now hold it steady, cause she make a monsoon (It's a rap)
Now you can Google, download to iTunes
See, what I'm sayin', she ain't playin'
Bet she got them heads turnin'
You gon' hear it clack-clack when them heels get to burnin'
Stiletto so fuego, she got her own label
And got us all doin' her tomato

She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone
Shawty got looks and shawty got class
Shawty got hips and shawty got ass
When she hit the stage, she drop it down low like
Errr rerr rer rer rer rer rer rerr rerrr
Ay, this is crazy, it's amazing
She must be the one, the lady
Errr rerr rer rer rer rer rer rerr rerrr, ahh

She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone

Errr rerr rer rer rer rer rer rerr rerrr
Errr rerr rer rer rer rer rer rerr rerrr
Errr rerr rer rer rer rer rer rerr rerrr
Ohh "
85,Break It Off,Rihanna," 
Breakin' it off and settin' it off in da real way
Makin' da girls dem chill dey mind
Makin' dem have a good time
Ya, man
SPZ, yo, long side RiRi
Come down now, Rihanna
Tek it to dem, tek it to dem, girl

Break it off, boy
'Cause you've got me feelin' naughty
I wanna know, boy
If I could be ya shawty (Most definitely)
Set if off, boy
Make me hot all over my body
(Break it off, take it off, miss, take it off) Break it off tonight
(Yo)
Break it off, boy
'Cause you've got me feelin' naughty
I wanna know, boy
If I could be ya shawty (Yo, yo)
Set it off, boy (Yeah, yeah)
Make me hot all over my body
Break it off tonight (Yo, yo)

Struggle and pain what she feel all the while
And she want a good man to give her the style
Wild child, so she dere pon me file
It's a long time now, me wha plow the sile
Plow de sile meh car run like the Nile
And the most energy me whan give her tonight
Give her tonight, gan make she feel right
Make she fly like a kite that reach a new height
Ah, we give it to the gyal dem
Make dem reel up and bawl and make dem start call
Any time she want it back, she ha fi call Dutty Paul
Admitting it on the spot, I know the real Sean Paul
When the traits so great
'Cause she feelin' top up and tall wat de ting say

Break it off, boy (Immediate is number four)
'Cause you've got me feelin' naughty
I wanna know, boy
If I could be ya shawty (Pumba)
Set if off, boy
Make me hot all over my body
(Break it off, take it off, miss, take it off) Break it off tonight
(Yo)
Break it off, boy
'Cause you've got me feelin' naughty
I wanna know, boy
If I could be ya shawty (Yo, yo)
Set it off, boy (Yeah, yeah)
Make me hot all over my body (Yo, yo)
Break it off tonight (RiRi, SPZ, yo, yo)
No doubt
Gyal, you shoulda know SP and a scout
Naughty sweat so shout
Make ya bawl out, shout
Make ya holla me gah give affection in your direction
We go all out
Gyal, just follow we if ya love energy
If ya wan' pedigree, cruise like Penelope
Make ah see you just bounce wit the Dutty Lee
We keep givin you de Q to de U to the A, yeah
To de L to de I to de T to de Y
Girl, I got to try (Try)
Take ya booty, make you reach to the S-K-Y
Woman, I got to say (Say)
Da way you move is makin' me hype
Girl, 'cause you know say you S to the E to the X to the Y (Pumba, Pumba)

Break it off, boy
'Cause you've got me feelin' naughty
I wanna know, boy
If I could be ya shawty (Sexiness)
Set if off, boy
Make me hot all over my body
(Yo, yo, yo, yo, no doubt) Break it off tonight
(Yo, RiRi)
Break it off, boy
'Cause you've got me feelin' naughty
I wanna know, boy
If I could be ya shawty
Set it off, boy
Make me hot all over my body
Break it off tonight (Yeah, yo, yo)
Boy (Uh-huh)
The way you push up on me, I
Whan get da roughest wine, I dun know ya like (Ayy, yo)
Fuh sho, we gonna break it off tonight (Yoga-machuga, uh)
Oh, boy
We really shouldn't waste no time (Sing it)
Come let me back up on ya dancehall style (Bring it)
And I'm hopin', baby, you don't mind
'Cause I really wanna break it off tonight (Instantaneous)

Break it off, boy
'Cause you've got me feelin' naughty (Ayy)
I wanna know, boy
If I could be ya shawty
Set if off, boy
Make me hot all over my body (Baby girl)
(Yo, baby girl, yo) Break it off tonight
(Give it up, give it up, sing on)
Break it off, boy
'Cause you've got me feelin' naughty (Yo)
I wanna know, boy
If I could be ya shawty
Set it off, boy
Make me hot all over my body "
86,First Time,Lifehouse," 
We're both looking for something
We've been afraid to find
It's easier to be broken
It's easier to hide

Looking at you, holding my breath
For once in my life, I'm scared to death
I'm taking a chance, letting you inside

We're feeling alive all over again
As deep as the sky, under my skin
Like being in love, she says, for the first time
Well, maybe I'm wrong, I'm feeling right
Wherever I belong with you tonight
Like being in love, to feel for the first time

The world that I see inside you
Waiting to come to life
Waking me up to dreaming
Reality in your eyes

Looking at you, holding my breath
For once in my life, I'm scared to death
I'm taking a chance, letting you inside

We're feeling alive all over again
As deep as the sky, under my skin
Like being in love, she says, for the first time
Well, maybe I'm wrong but I'm feeling right
Wherever I belong with you tonight
Like being in love, to feel for the first time
(For the first time, for the first time)

We're crashing into
Into the unknown
We're lost in this
But it feels like home

Feeling alive all over again
As deep as the sky that's under my skin
Like being in love, she says, for the first time
Well, maybe I'm wrong, I'm feeling right
Wherever I belong with you tonight
Like being in love, to feel for the first time

(For the first time, for the first time)
Like being in love, she says, for the first time
(For the first time, for the first time)
Like being in love, to feel for the first time
(For the first time) "
87,Ayo Technology,50 Cent," 
Somethin' special
Unforgettable
50 Cent (Cent)
Justin ('tin)
Timbaland ('land)
Goddamn, damn

She, she, she want it, I wanna give it to her
She know that it's right here for her
I wanna see her break it down (Yeah)
I'm ballin', throwing money 'round

She a working girl, she work the pole
She break it down, she take it low
She fine as hell, she 'bout the dough
She doing her thing out on the floor
Her money-money, she make it, make it
Look at the way she shake it, shake it
Make you wanna touch it, make you wanna taste it
Have you lusting for it, going crazy, face it
Now don't stop, get it, get it
The way she shake it make you wanna hit it
Think she double-jointed from the way she split it
Got your head fucked up from the way she did it
She so much more than you used to
She know just how to move to seduce you
She gon' do the right thing and touch the right spots
And dance in your lap 'til you ready to pop

She always ready, when you want it, she want it
Like a nympho, the info, I'll show you where to meet her
On the late night, 'til daylight, the club jumping
If you want a good time, she gon' give you what you want
Let me talk to you

Baby, you're so new-age, you're like my new craze
Let's get together, maybe we can start a new phase
This smoke's got the club all hazy
Spotlights don't do you justice, baby
Why don't you come over here?

You got me saying, ""Ayo!"" I'm tired of using technology
Why don't you sit down on top of me?
Ayo! I'm tired of using technology
I need you right in front of me
Ooh, she wants it, ugh, ugh, she wants it
Ooh, she wants it (So) I gotta give it to her
Ooh, she wants it, ugh, ugh, she wants it
Ooh, she wants it (So) I gotta give it to her

Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you, girl
Got a thing for that thing she got
The way she make it tick, the way she make it pop
I make it rain for her so she don't stop
I ain't got to move, I can sit and watch
In the fantasy, it's plain to see
Just how it be, her and me
Backstroking, sweat soaking all into my satin sheets
When she ready to ride, I'm ready to roll
I'll be in this bitch 'til the club close
Watching her do her thing on all fours
Now that—that there should be 'gainst the law

From side to side, left to right, break it down, down, down
Know I like when you're hype and you throw it all around
Different style, different mood, damn, I like the way you move
Girl, you got me thinking 'bout all the things I'll do to you
Let's get it poppin', shawty, we could switch positions
From the couch to the counters in my kitchen
Let me talk to you

Baby, you're so new-age, you're like my new craze
Let's get together, maybe we can start a new phase
This smoke's got the club all hazy
Spotlights don't do you justice, baby
Why don't you come over here?
You got me saying, ""Ayo!"" I'm tired of using technology
Why don't you sit down on top of me?
Ayo! I'm tired of using technology
I need you right in front of me
Ooh, she wants it, ugh, ugh, she wants it
Ooh, she wants it (So) I gotta give it to her
Ooh, she wants it, ugh, ugh, she wants it
Ooh, she wants it (So) I gotta give it to her

Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you
Your hips, your thighs, they got me hypnotized
Let me tell you, girl "
