Rank,Musica,Artista,Letra
81,Rumor,Lee Brice," 
Girl you know I've known you forever
How many nights we hung out together
Same little crowd, little bar, little town
Round this old dance floor
My boys are laughing and tap me on the shoulder
Making a motion like ""'Could y'all get any closer?""
They wanna know what's up why I'm still holding ya
Even when the song is over

There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, don't you feel it too?
There's a rumor going round, and round, and round
What d'you say we make it true?
We make it true
Oh, we make it true

Well I can shut 'em down, tell them all they're crazy
I can do whatever you want me to do, baby
Or you could lay one on me right now
We could really give them something to talk about

There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, don't you feel it too?
There's a rumor going round, and round, and round
What d'you say we make it true, baby?

Oh be honest girl now
Do you want to do this or not?
Should we keep them talking, girl
Or should we just make them stop?

There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, and you feel it too
There's a rumor going round, and round, and round
Whatd'you say we make it-
Make it true?
Whatd'you say we make it true?
Come on over here
Let's really give them something to talk about, baby
There's a rumor going round "
82,Swervin,A Boogie wit da Hoodie," 
Uh
Yeah
Oh, that's London On Da Track, run that shit back
We got London On Da Track

Swervin’
How you look so perfect on your worst days?
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty), and in person
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I’m all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, you be swervin'

I fuck you from the back and leave you turnin' (Turnin')
The type to make you feel like I'm so worth it (Worth it)
Blame my ex, that bitch, she did me dirty (Did me dirty)
Had me fall in love and then she curved me
(On God, swear to God, I don't wanna leave you, no)
New Louboutin, you would think I'm bleedin’ from my toes
Dick all inside of you, make you freeze, make you pose
I want you to get up on your knees and your toes
I see one of my enemies, they gon’ freeze like they cold
I swear I ain't no killer, but test me if you want
You don’t want my adrenaline rushin', leave me alone (Leave me alone)
So much shit up on my mind, I can't think straight
All my niggas rock designer like they scream (Grrat)
Got the AP covered, diamonds with baguettes, yeah
I thought everything was right, that's when you left, yeah

Swervin’ (Swervin')
How you look so perfect on your worst days? (Worst days)
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty), and in person (Person)
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I'm all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, you be swervin'

Where these bitches at? I'm in the V with the tints
Got the FN on my body and a clip with hollow tips
Niggas say they gon' rob me and they still ain't do shit
Catch her waitin' in the lobby, and I'ma give her this dick
Man, where these niggas at? Man, where these niggas at?
We gon' pull up big bodies with the Rugers in the back
I got Rugers and the MAC's, pump leave a nigga flat
Talkin' hot, we spin the block, we gon' leave him where he at

Like, where these niggas at? Ayy, where these niggas at?
I'ma pull up in the big body with the fuckin' MAC
If the opps try to turn my song off, run it back
Used to have the pack in my long johns, now I rap
If a nigga wanna act out, got the MAC out
I ain't got no fuckin' back-up, that's a man down
I ain't got the fuckin' forty, knock his teeth off
Spin back with the Ruger, air the block out

Swervin' (Swervin')
How you look so perfect on your worst days? (Worst days)
Double C your purses, you deserve it
Niggas in your DM, they be thirsty (Thirsty), and in person (Person)
But you're curvin'
Curvy little body, love your surface (Surface)
Yeah, I'm all on your body, make you nervous
I like the way you keep up with your earnings
Yeah, it's okay, you be swervin'

The way that I live my life is amazing
Back-to-back big bodies, no more dreams, yeah
So much shit up on my mind, I couldn't think, yeah
All my niggas rock designer like they scream, yeah
Got the AP covered, diamonds with baguettes, yeah
Say my name in your song and it's lit, yeah
They been waiting for a nigga like this, yeah
We got London On Da Track "
83,How Do You Sleep?,Sam Smith,"
I'm done hatin' myself for feelin'
I'm done cryin' myself awake
I gotta leave and start the healin'
But when you move like that, I just wanna stay

What have I become now?
Lookin' through your phone now
Oh now, love to you is just a game
Look what I have done now
Dialling up the numbers on you
I don't want my heart to break

Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

(Tell me, how do you—)
Love will keep you up tonight
(Tell me, how do you—)

Oh, no, how did I manage to lose me?
I am not this desperate, not this crazy
There's no way I'm stickin' 'round to find out
I won't lose like that, I won't lose myself

Look what I have done (Done)
Diallin' up the numbers on you
I don't want my heart to break

Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

(Tell me, how do you—)
Yeah, yeah, yeah
Love will keep you up tonight
(Tell me, how do you—)
Oh, love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me? (Oh)
All that fear and all that pressure (Oh)
I'm hopin' that my love will keep you up tonight
(Tell me, how do you—) "
84,Baby,Quality Control," 
Wheezy outta here

Yeah, rest in peace to Bankroll‚ show 'em how to do it
Baby goin' crazy‚ he been gettin' straight to it
I done caught so many flights I end up fuckin' all the stewardesses
Catch me in Atlanta‚ no security with my jewelry
Found I was rich, my baby mama talkin' suin' me
'Nother bitch tellin' lies on the pussy like she screwin' me
Catch him down bad, that's his ass‚ nigga, you or me
SI diamonds on the chain, he ain't foolin' me
We was skippin' school on the train‚ duckin' truancy
My main partner turned into a rat, he talkin' 'bout robbin' me
I pray the judge give that boy a bond so I can pop him
We was in the hood, sellin' bags, shootin' choppers
Fucked around and tried to go and lease a helicopter
Baby really a problem, somebody gotta stop him
And the haters watchin' too hard, I think they got binoculars
Every nigga with me on go, it ain't no stoppin' us
Niggas actin' like they got the bag, I'm tryna stop it up
Do this for the bros down the road, gotta lock it up
All you gotta do is say it's smoke, then we're poppin' up
Baby got the streets on hold, he ain't drop yet
I've been goin' hard, it's gon' be hard for you to top that
I make it look easy, but this shit really a process
I'm really a millionaire, still in the projects

Baby puttin' on for the city
Baby, he the realest, Baby prolly got a couple million
Baby hang with four or five killers
Baby got children, Baby prolly still drug dealin
Baby ain't a trapper, he a rapper
Baby makin' classics, Baby in the hood gettin' active
Baby keep it real with his people
Baby like a preacher, Baby prolly still sell reefer
Huh? Baby prolly still got them 'bows
I tell my bitch I'm faithful, but I still got the hoes
Baby gettin' jiggy, on stage with the Glizzy
Baby CEO, he shake the game like he Diddy
You would think it's Mardi Gras, I got these bitches showin' titties
And I ain't throwin' beads, I pull them bitches' weaves
I'm stallin' bitches out, if I'm a dog, then she a flea
And when I fuck her doggystyle the only time I'm on my knee
I barely wanna hit her, got her beggin', ""Baby, please""
I tell a bitch to shut up, you 'bout to fuck my nut up
The label's CEO keep beggin' me to keep the gun up
They know, you play with Baby, Baby beat him, cut up
Private plane, Wi-Fi, on the FaceTime with Johnny
I told him ice my wrist up, I like to hold my fist up
How that boy DaBaby in the air not gettin' his dick sucked?
Why he keep the fire and throw them fours in every picture?
'Cause nigga...
Baby puttin' on for the city
Baby, he the realest, Baby prolly got a couple million
Baby hang with four or five killers
Baby got children, Baby prolly still drug dealin
Baby ain't a trapper, he a rapper
Baby makin' classics, Baby in the hood gettin' active
Baby keep it real with his people
Baby like a preacher, Baby prolly still sell reefer "
85,Look What God Gave Her,Thomas Rhett," 
Don't even want the attention
But, yeah, that's all that she's gettin'
Her song is on and she's spinnin' around, yeah
She got me drunk like Corona
Heart racin' like it's Daytona
Ooh, I'm in Heaven, I swear, right now

And those eyes can hypnotize
Was designed to blow my mind

Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

It's like I heard angels singin'
Like she came down from the ceilin'
When she walked in here this evenin', I thought, yeah
That girl one in seven billion
Got everyone in here feelin'
Like there's a fire in this buildin', so hot

Got a smile on her angel face
I know I'll never lose my faith

Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

Got that look in her eyes
Swear she fell right out the sky
Yeah, I think I've seen the light
Every kiss, I could die
It's like the heavens opened wide
Man, I swear I've seen the light

Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her
(Ooh, ooh)
Ooh, look what God gave her (Look what God gave her)
(Ooh, ooh)
Oh, oh yeah, look what God gave her "
86,Good as You,Kane Brown," 
See the way you're taking care of your Mama
The way you’re taking care of me
The way you light up any room, girl
You're what this world should be

Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you

Girl, you’re more than just the surface
Yeah, you got that heart of gold
So when it comes to loving you, babe
No, it will never get old

Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Good as you, baby


I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
In my take a hundred lifetimes to do
But baby, I just wanna be good as you
I just wanna wake up everyday here in this bed (Yeah with you baby)
Never leave ""I love you left"" unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Baby, I just wanna be good as you "
87,Clout,Offset," 
Diamonds on fleek
Bitch, I ain't talking about the heat, oh
Put it on, streets
We straight out the streets
We straight out the streets
Straight out the streets to a penthouse

Straight out the streets to a penthouse, Miami beach (Yayo)
Niggas talk crazy on tweets (Who)
They don't want it 'cause I come to defeat (They don't wanna)
I peep, these niggas all sweet (Weak)
Bamboo sticks all in the Jeep (Brr, brr)
There's a new weirdo every week (Weirdo)
Get the whip, put it up for my seeds (Put it up)
No cure for the IG disease (No cure)

Do anything for clout (Anything)
They do anything for clout (Anything)
Do anything for clout (Anything)
They do anything for clout (Clout)
Do anything for clout (Clout, do this, woo woo)
They do anything for clout (Anything)
Do anything for clout (Hey)

Bitch, watch your mouth (Watch it)
Bitch, stay in your place (Place)
Bitch, get out the way (Move)
My bitch on your ass, Kim K (Yeah)
No disrespect (Nah)
The nigga be tripping, but we love Ye (He tripping)
Swapping out cars with my bitch
I bought her the Lambo, she bought me the Wraith (Swappin')
Practice, practice, practice make perfect
Nigga, it's never too late (Never, never, never)
I took the ssss outta the snake (I took the soul out the snake)
Then I take the bills up out of the bank (Racks)
The blog and the media fake (They fake)
Shorty DM me, I'm straight (I'm straight)
I'm not gon' bite on the bait (Nah)
Sippin' on toxic waste (Mud)
On the low with your bitch and it's great (On the low)
Mask on her face, Jason
Run to the set, we in shape (Shape)
If I go broke she gon' leave, escape (She gon')
I put two mill' in the safe just in case, don't go my way (No cap)
My kids gotta have money, not just me (Facts)
That's selfish (It's selfish)
Oh, I took the crown off the king like Mike did Elvis (Oh, I took it)
Ooh, the world is wild, he dying
Don't lie, that don't help him (World is wild)
Ooh, your bitch want to eat up the drip, and you cannot help it
Straight out the streets to a penthouse, Miami beach (Yayo)
Niggas talk crazy on tweets (Who)
They don't want it 'cause I come to defeat (They don't wanna)
I peep, these niggas all sweet (Weak)
Bamboo sticks all in the Jeep (Brr, brr)
There's a new weirdo every week (Weirdo)
Get the whip, put it up for my seeds (Put it up)
No cure for the IG disease (No cure)

Do anything for clout (Anything)
They do anything for clout (Anything)
Do anything for clout (Anything)
They do anything for clout (Clout)
Do anything for clout (Clout, do this, woo woo)
They do anything for clout (Anything)
Do anything for clout (Hey)

Look, whole lotta people need to hear this (Facts)
It's a lotta names on my hit list (Bap, bap)
Mouth still say what it wants to (Woo)
Pussy still wet like a big bitch (Facts, facts)
I should run a whole blog at this rate (Phew)
They using my name for clickbait (Clickbait)
Bitches even wanna start fake beef (Fake beef)
To sell their little weave and a mixtape (Woo)
They know I'm the bomb, they ticking me off
Say anything to get a response
I know that mean they traffic is low
Somebody just gotta practice to launch
So fuck being tamed, I'd rather be wild
Bitches is Brandy, they wanna be down
Soon as these bitches got something to sell
They say my name, say my name, Destiny Child
Everybody wanna be lit, everybody wanna be rich
Everybody wanna be this, if I was you, I'd hate me bitch
Free my Primes, nigga, suck my dick
All of that talk and I'm calling it out
Public opinions from private accounts
You not a check, then you gotta bounce
I got the drip, come get an ounce
They do anything for clout (Clout)
Do anything for clout (Whoo)
Bitches is mad, bitches is trash (Errr)
Oscar the Grouch (Grouch)
Seeing me win, it gotta hurt
Ooh, ooh, ouch
Said when they see me, what they gon' do?
Bitch, not from the couch, bah
Do anything for clout (Anything)
They do anything for clout (Anything)
Do anything for clout (Anything)
They do anything for clout (Clout)
Do anything for clout (Clout, do this, woo woo)
They do anything for clout (Anything)
Do anything for clout "
88,Love Lies,Khalid & Normani," 
Sorry if it's hard to catch my vibe, mmm
I need a lover to trust, tell me you're on my side
Are you down for the ride?
It's not easy for someone to catch my eye
But I've been waitin' for you for my whole damn life
For my whole lifetime

Don't be afraid to tell me if you ain't with it (You ain't with it)
I see you're focused, yeah you're so independent (Independent)
It's hard for me to open up, I'll admit it (I'll admit it)
You've got some shit to say and I'm here to listen

So baby, tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lies

I've been so into your mystery
Is it because of our history?
Are you into me?
When it feels so good, but it's bad for you
Can't say I don't want it 'cause I know I do
Come on over, I need your company
Cravin' that synergy

Don't be afraid to tell me if you ain't with it (You ain't with it)
I see you're focused, yeah, you're so independent (Independent)
It's hard for me to open up, I'll admit it (I'll admit it)
You've got some shit to say and I'm here to listen

So baby, tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lies
Tell me where your love lies
Waste the day and spend the night
Underneath the sunrise
Show me where your love lies

If you're down, don't hide it
Feelin' me, you don't gotta deny it
Baby you gon' make me overnight it
Tell me, are you down?
If you're down, don't hide it (Yeah)
Feelin' me, you don't gotta deny it (Yeah)
Baby you gon' make me overnight it
Tell me, are you down? (Tell me)
Tell me where your love lies (Tell me where your love lies)
Waste the day and spend the night (Waste the day, spend the night)
Underneath the sunrise (Underneath the sunrise)
Show me where your love lies (Tell me where your love lies)
Tell me where your love lies (Show me where your love lies)
Waste the day and spend the night (Yeah, yeah)
Underneath the sunrise (Ooh)
Show me where your love lies "
89,One Thing Right,Marshmello & Kane Brown," 
I've cheated and I’ve lied
I've broke down and I've cried
I’ve got nothing to hide no more
I've loved and I've hurt
Broken people down with words
More grace than I deserve, for sure

Known to be crazy, known to be wild
Mama had herself a little devilish child
Ain't no stranger to the troubles at my door

I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right
Been the kinda guy girls' mamas don’t like
Runnin’ with the wrong crowd on the wrong nights
'Cause I’ve been wrong about a million times
But I got one thing right, you

(Baby, I got one thing right)
Mmm
(Baby, I got one thing right)
Yeah, I got you
(Baby, I got one thing right)
I got one thing right

You saw right through my pain
Kept us patient while I changed
Never even crossed your mind to walk away (To walk away)

When I was gettin' crazy, reckless, and wild
Actin' like my mama's little devilish child
It took a heart like yours to find its place (Find its place)

I’ve been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right
Been the kinda guy girls' mamas don't like
Runnin' with the wrong crowd on the wrong nights
'Cause I've been wrong about a million times
But I got one thing right, you

(Baby, I got one thing right)
Oh
(Baby, I got one thing right)
Yeah, I got you
(Baby, I got one thing right)
I got one thing right
I've been wrong about a million times
But I got one thing right, I got one thing right

I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right (I got one thing right)
Been the kinda guy girls mamas don't like
Runnin' with the wrong crowd on the wrong nights
'Cause I've been wrong about a million times
But I got one thing right, you

(Baby, I got one thing right)
Oh
(Baby, I got one thing right)
Yeah, I got you
(Baby, I got one thing right)
I got one thing right
I've been at the wrong place at the wrong time
Chasin' all the wrong things most of my life
Been every kinda lost that you can't find
But I got one thing right (I got one thing right) "
90,Cash Shit,Megan Thee Stallion ," 
Real hot girl shit
Yeah, I'm in my bag, but I'm in his too
And that's why every time you see me, I got some new shoes
Ah, mwah, ayy, look
Lil Ju made this beat

Bitch, I'm a star, got these niggas wishin'
He say he hungry, this pussy the kitchen
Yeah, that's my dawg, he gon' sit down and listen
Call him a trick and he don't get off', hold up
Bitch, I'm a star, got these niggas wishin'
He say he hungry, this pussy the kitchen
Yeah, that's my dawg, he gon' sit down and listen
Call him a trick and he don't get offended
He know he giving his money to Megan
He know it's very expensive to date me
Told him go put my name on that account
Because when I need money, I ain't tryna, hold up
He know he giving his money to Megan
He know it's very expensive to date me
Told him go put my name on that account
Because when I need money, I ain't tryna wait

I can't be fucked with, no
Ho, you can't touch this, ayy
Bitch, I do rich shit, huh
My money thick thick, ayy
Walk with a limp, limp, huh
I'm on some pimp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, huh
I'm in my bag, bitch, huh
I'm on your ass, bitch, huh
I'm in that new new shit
You on that last year, huh
Bitch, I do pimp shit, huh
Ho, you on simp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, ah

You know why these bitches love me? (Why?)
'Cause Baby don't give a fuck (What you do?)
I be fixin' her weave while she suckin' my dick
Pull it out, then I tittyfuck (Uh, uh)
I fuck her from the back and she nasty, killin' her
Know how I give it up (Yeah, yeah)
I be cool on 'em, bitch, ain't no pressure (Uh-uh)
'Til I met this lil' freak, her name Megan (Ooh)
This lil' thing here a stallion, look how she walk
Look how she talk, she sexy (Mwah)
I like when they pretty and ghetto (Uh-huh)
Type of bitch that don't even say hello (Yeah, yeah)
And whenever we fuck, she be fuckin' me back
Put her in the headlock with my elbow (Mmh)
Now she done reversed it
Got up on the dick and ride the shit like a Camaro, uh

I can't be fucked with, no
Ho, you can't touch this, ayy
Bitch, I do rich shit, huh
My money thick thick, ayy
Walk with a limp, limp, huh
I'm on some pimp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, huh
I'm in my bag, bitch, huh
I'm on your ass, bitch, huh
I'm in that new new shit
You on that last year, huh
Bitch, I do pimp shit, huh
Ho, you on simp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, ah (Hey, hey, look)
I don't be stressin' 'bout none of these niggas
When they be talkin', I don't even listen
Tellin' me secrets, I probably forget it
But I'ma tune in when he say he gon' lick it
He told 'em send me a pic 'cause he miss me
I told him send me a stack if he really
I don't be trusting these tricks 'cause they tricky
Send him a pic of somebody else titties
I'm a finesser and I'm a fly dresser
Move to the top floor and flew in my dresser
My bitches hustle, make money together
Your bitches birds and they flockin' together
I can't decide if I want the new Louis
Dapper Dan yellow, I'm always in Gucci
Your mama don't bring your dad to the mall
'Cause when he be in there she know he be choosin'

I can't be fucked with, no
Ho, you can't touch this, ayy
Bitch, I do rich shit, huh
My money thick thick, ayy
Walk with a limp, limp, huh
I'm on some pimp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, huh
I'm in my bag, bitch, huh
I'm on your ass, bitch, huh
I'm in that new new shit
You on that last year, huh
Bitch, I do pimp shit, huh
Ho, you on simp shit, ayy
He say, ""You all about money,"" yeah
I'm on that cash shit, ah "
91,Tequila,Dan + Shay," 
I can still shut down a party
I can hang with anybody
I can drink whiskey and red wine
Champagne all night
Little Scotch on the rocks and I'm fine, I'm fine

But when I taste tequila
Baby, I still see ya
Cuttin' up the floor in a sorority T-shirt
The same one you wore when we were
Sky high in Colorado, your lips pressed against the bottle
Swearing on a Bible, baby, I'd never leave ya
I remember how bad I need ya
When I taste tequila (When I, when I, when I)
When I taste tequila (When I, when I, when I)

I can kiss somebody brand new
And not even think about you
I can show up to the same bar
Hear the same songs in my car
Baby, your memory, it only hits me this hard

When I taste tequila
Baby, I still see ya
Cuttin' up the floor in a sorority T-shirt
The same one you wore when we were
Sky high in Colorado, your lips pressed against the bottle
Swearing on a Bible, baby, I'd never leave ya
I remember how bad I need ya (Need ya)
When I taste tequila (When I, when I, when I)
When I taste tequila (When I, when I, when I)

I ain't even drunk, I ain't even drunk and I'm thinkin'
How I need your love, how I need your love, yeah, it sinks in

When I taste tequila
Baby, I still see ya
Sorority T-shirt
The same one you wore when we were
Sky high in Colorado, your lips pressed against the bottle
Swearing on a Bible, baby, I'd never leave ya
I remember how bad I need ya (Need ya)
When I taste tequila (When I, when I, when I)
When I taste tequila, oh (When I, when I, when I)
When I taste tequila, oh (When I, when I, when I)
When I taste tequila (When I, when I, when I)
Ooh "
92,Shotta Flow,NLE Choppa," 
I wish everything I touch would turn to gold
NLE, you heard me?
Baby Mexico Choppa, man, Top Shotta
Baby Mexico Shotta, you heard me?
We finna talk our shit, you heard me?
YNR (Yeah)
Midas got a jugg, ayy (Yeah, yeah)

Yeah, yeah, yeah, yeah
I am a menace, keep me a rack just like tennis
I'm with the shit like I'm Dennis
I started this shit, I'ma finish
Niggas be hatin', tryna blemish my image
Who want the smoke? .223 came with the scope
Extended clip long as a rope
We wipe his nose, just like he had him a cold
I knew that boy was a ho
Pull up with the gang, you know that we bangin'
What is your set, nigga? What is you claimin'?
I am a beast, you cannot tame it
Don't point a finger, this shit can get dangerous
These niggas hatin', these niggas plottin'
Ooh, he got money, I'm runnin' his wallet
You say you a killer, lil' nigga, stop it
In a shootout, your gun was droppin'
You really a fraud, you cannot stomp on this yard
My niggas, they scammin', they swipin' them cards
I am so high that I'm talkin' to stars
I'm gone off them jiggas, I'm poppin' them bars
Don't mind my pimpin', bitch, don't sweat me
Chopper got a kick, call that shit Jet Li
Sauce Gang dripped up, what is your recipe?
Gon' get an F if a nigga try testin' me
Whole lotta money, whole lotta guala
Hit the party fifty deep, nothin' but my shottas
Nigga tried me so you know I had to pop him
So many bullets, it confused the doctor
Whole lotta racks, whole lotta stacks
Fuck a headshot, I'ma shoot him in the back
Three-point-five rolled up in the Cack'
We don't smoke reggie, this shit called gas
I'm sticked up like a blind man
I'm super hot like a frying pan
He say that he gon' take somethin' from me
Ayy, just know, he lyin', man
I'ma up from my hip then blow like a whistle
Your bitch suckin' dick like a Kool-Aid pickle
Two bullets in your chest, that's a nipple
And if a nigga run up, I'ma pop him like a pimple
Get rich or die tryin', I'm feelin' like 50
Brand new chopper got double-D titties
Nigga, don't play me, I don't get silly
Love all the beef like a Southwest Philly, yeah

Yeah, love all the beef like a Southwest Philly, yeah, ayy
Bet, love all the beef like a Southwest Philly

I might just OD, Percs killin' me slowly
Feelin' like I'm Kobe, can't nan' nigga hold me
If he wanna run up on me, shoot him like Ginobili
And I'm with the shit, lil' homie, yeah, like I'm Toby (Yeah)
And I'm with the shit, lil' homie, yeah, like I'm Toby, bitch (Yeah)

Finna ad-lib, keep all that (Like I'm Toby, yeah, yeah)
(Like a school shooter named Toby, yeah)
Keep all that, Tay, yeah (This shit straight drop, lil' nigga, no cut)
Ayy, Tay, keep all that, keep all that (Straight drop, lil' nigga, no cut)
Yeah, yeah
(Up from my hip, yeah) "
93,Hot Girl Summer,Megan Thee Stallion," 
(Bone Collector the plug)
Real hot girl shit
Real, real ass bitch, give a fuck 'bout a nigga
Hot Barbie summer
Real, real, real ass bitch, give a fuck 'bout a nigga
(What Juicy say? He be like, ""Shut the fuck up"")
Don't run from me, friend, haha

Real ass nigga, give a fuck 'bout a bitch
It is what it is, this some five star dick
She a big ol' freak, it's a must that I hit
It's a Hot Girl Summer, so you know she got it lit
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah, yeah

Handle me? (Huh) Who gon' handle me? (Who?)
Thinkin' he's a player, he's a member on the team
He put in all that work, he wanna be the MVP (Boy, bye)
I told him ain't no taming me, I love my niggas equally
Fuckin' 9-to-5 niggas with that superstar D ('Star D)
Fucked a superstar nigga, now I got him ballin' (Ballin')
I caught a jet to get that neck, I told him call, don't send no text (Mwah)
And don't you tell 'em you with me when they be askin' where you at, ah

I can't read your mind, gotta say that shit (Say that shit)
Should I take your love? Should I take that dick?
Got a whole lot of options 'cause you know a bitch poppin' (Hey)
I'm a hot girl, so you know ain't shit stoppin' (Hey)

Real ass nigga, give a fuck 'bout a bitch
It is what it is, this some five star dick
She a big ol' freak, it's a must that I hit
It's a Hot Girl Summer, so you know she got it lit
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah, yeah (Ayy, yo)

Who a hotter B? Who got a lot of D?
Who poppin' like a P when he be hoppin' out the V? (Brr)
And who gon' tell him that my bitch is getting her degree?
And when we say it's Hot Girl Summer, we ain't talkin' 'bout degrees
Who unfollowed me? Like who don't follow me?
'Cause even in your new bitch, I can see a lot of me
And honestly I'm honored 'cause that shit be comedy
You ain't put me in no brands, but I see you proud of me
I'm just a real ass bitch, give a fuck about a trick
On some real ass shit, and we really with the shit
Put this pussy on your lip, give a fuck about the dick
I get that rrr and then I rrr, I grab my shit and then I dip, ooh
Real ass nigga, give a fuck 'bout a bitch
It is what it is, this some five star dick
She a big ol' freak, it's a must that I hit
It's a Hot Girl Summer, so you know she got it lit
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah, yeah

Look, college girl, but a freak on the weekend (On the weekend)
Eat that dick up even when I'm going vegan
He be trippin' on me and I know the reason (I know the reason)
I gotta break up with my nigga every season
Real hot girl shit, ayy, I got one or two baes (Woah, woah)
If you seen it last night, don't say shit the next day (Hey, hey, yeah)
Let me drive the boat, ayy (Yeah), kiss me in a Rolls, ayy (Yeah, yeah)
It go down on that brown, now we goin' both ways, ah

I can't read your mind, gotta say that shit (Say that shit)
Should I take your love? Should I take that dick?
Got a whole lot of options 'cause you know a bitch poppin' (Hey)
I'm a hot girl, so you know ain't shit stoppin' (Hey)
Real ass nigga, give a fuck 'bout a bitch
It is what it is, this some five star dick
She a big ol' freak, it's a must that I hit
It's a Hot Girl Summer, so you know she got it lit
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah
Real ass bitch, know she got it lit
Hot Girl Summer so you know she got it lit, yeah, yeah

(Yeah, yeah, yeah)
Got a whole lot of options 'cause you know a bitch poppin'
Hey, hey
Whole lot of options 'cause you know a bitch poppin'
(Know we got it lit, yeah)
Hey, hey
I'm a hot girl so you know ain't shit stoppin' (Yeah, yeah, yeah)
Hey, hey
I'm a hot girl so you know ain't shit stoppin'
Know we got it lit, yeah (Ah) "
